,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
11,False,110.0,80.0,1.4638888888888888,4086.7880977150867,3.6395114510460327,488.8694379600457,0.11192934148171996,0.11926390168933,6.322767140641752,12.324705977468321,7.113130201426282,14732.92000916868,600.0,2279.242868438,888.9992853867955,233.9030260522382,206.02215827548793,646.3606846195324,331.6037472858736,574.541444060117,240.64576854925235,240.63043923559766,240.64576854925235,619.954060215136,0.7430318383620341,1.2857979908223054,320.19370378356206
12,False,120.0,80.0,1.5888888888888888,3569.205708786699,3.3770794606431545,455.2031323044796,0.1520964078956991,0.13803698190213715,6.283077603422023,12.861336624933356,7.06259362419491,50583.93216836146,600.0,2043.4104985205408,752.8990102682532,219.98950084100636,177.81541879302426,568.06646902511,277.5251623971837,505.3675602344409,244.1019844315464,244.0881293076674,244.1019844315464,555.8076555975871,0.7430318383620341,1.238945108156507,308.5262426887563
13,False,130.0,80.0,1.7138888888888888,3258.6402243935922,3.6476048732292163,491.2099716798912,0.0876186030945055,0.11843077889779417,6.995505632991771,13.481669574141424,7.983591521200255,95414.4736820897,600.0,1880.7757939929393,717.9156555364925,207.70500218075622,161.1361061623847,465.81911234913383,241.71970543454634,408.16720341219155,191.03068349479193,191.0209090792678,191.03068349479193,511.5710159660795,0.7430318383620341,1.2097438226167867,301.2544411779881
14,False,140.0,80.0,1.8388888888888888,4296.7726599374755,3.922980991073346,170.37886731910584,0.7177366314060931,0.31747828179651244,6.606830234494999,15.498397322376213,7.477453893259049,2426.781156371638,600.0,2320.59727066119,970.2639343172794,237.57027494341068,217.60355060788038,650.3531205484206,277.24805118904385,574.6304452389913,217.7670953862359,217.75274182050032,217.7670953862359,631.2024576198437,0.7430318383620341,1.304234334615539,324.78478359976805
15,False,150.0,80.0,1.9638888888888888,516.5470590738522,1.3477253037970034,1267.7695541606258,0.11197886935245223,0.12408260591900283,6.553673573245183,12.005469440981285,7.408924408999398,458879.54131657403,600.0,373.54852671809533,77.90816262873729,118.13478235588404,24.362068973263522,78.81794131197071,43.06624521471535,69.7195747396772,221.8142374147334,222.00059465420517,221.8142374147334,101.60519926732194,0.7430318383620341,0.879730607978761,219.07344988176493
16,False,160.0,80.0,2.088888888888889,100.0,1.012579501940348,1220.7800152893712,0.07475954519273408,0.16832181855291772,10.270770162493092,12.000000864465,12.65137880819463,454951.96139103617,600.0,75.71617703540988,6.825015197725859,86.23611093772149,5.723965464744538,9.736368200038305,8.499054882035054,7.904276799871598,76.07185855723577,77.57725259887947,76.07185855723577,20.59480015363149,0.7430318383620341,0.7887783528678158,196.4242159901982
17,False,170.0,80.0,2.213888888888889,100.0,1.00000000085284,985.8730869207698,0.12050802677854762,0.21105028637261325,10.169108700606852,13.49345230529761,12.49420790638278,448823.93343751,600.0,71.15243682439898,6.824087113560234,86.24274210091397,5.723965464744538,9.833703517598588,7.558381919170883,8.003708658386747,77.997788514075,79.54129498699928,77.997788514075,19.353462816236522,0.7430318383620341,0.7887783528678158,196.4242159901982
18,False,180.0,80.0,2.338888888888889,100.0000000197451,1.0,1001.8325175904615,0.11669916567094035,0.20768820521127418,10.169108692895099,13.41597432153865,12.49420789449372,454048.6495262141,600.0,75.04052660436594,6.824087116849922,86.24274210417668,5.723965465643857,9.833703526997661,7.602031988627825,8.003708667583142,77.997788662515,79.54129513779372,77.997788662515,20.411023236387532,0.7430318383620341,0.7887783528738376,196.42421599169776
19,False,190.0,80.0,2.463888888888889,100.0,1.0000000046241917,1013.7830502732834,0.11396406695561485,0.2052399637978672,10.169108731170947,13.356045691688612,12.494207953502832,459229.23221747036,600.0,78.8737478638767,6.824087113601985,86.24274209890041,5.723965464744538,9.83370348804258,7.636142334779752,8.003708628201947,77.99778792576082,79.5412943870429,77.99778792576082,21.453659418974464,0.7430318383620341,0.7887783528678158,196.4242159901982
20,False,200.0,80.0,2.588888888888889,100.00000002255011,1.0000000000023355,1022.0999700746553,0.11211694305026085,0.20356990861196136,10.169108692800362,13.31337178549761,12.49420789434767,464345.1578484994,600.0,82.63796745789685,6.824087117318627,86.24274210457425,5.723965465771616,9.83370352736511,7.660618782147896,8.003708667901204,77.99778866433853,79.54129513957051,77.99778866433853,22.477527148547942,0.7430318383620341,0.7887783528746931,196.4242159919108
21,False,210.0,80.0,2.713888888888889,100.00000030991075,1.0,1028.112583146281,0.11080941220870168,0.20237939009201358,10.169108681137175,13.28203022377823,12.494207876366774,469424.86837763386,600.0,86.35507931478928,6.8240871653325765,86.2427421454327,5.723965478859901,9.833703566901804,7.678695539580246,8.003708702419159,77.99778888883779,79.54129536002685,77.99778888883779,23.48858157362268,0.7430318383620341,0.7887783529623313,196.4242160137348
22,False,220.0,80.0,2.838888888888889,100.00000001914624,1.0,1033.3597963654245,0.10968692892963199,0.20135174431252031,10.169108692919366,13.254346166796395,12.494207894531133,474523.26787971775,600.0,90.06569828293811,6.824087116749861,86.24274210409156,5.723965465616582,9.833703526915304,7.694733838010892,8.003708667511244,77.99778866204791,79.54129513733507,77.99778866204791,24.497869932959166,0.7430318383620341,0.7887783528736549,196.4242159916523
23,True,10.0,90.0,0.2,1260.7286555268686,2.2090427833040054,906.0295379283494,0.07409030902753366,0.11924220312575637,6.834807367073147,11.999999928766067,7.77323939563004,9.03339664295623e-05,600.0,227.45291889124013,225.75393210548395,148.334277007595,59.19703194080783,184.45708676450195,105.09336458085912,162.1883221859377,201.50956243303057,201.5528913364367,201.50956243303057,61.867193938417316,0.7295437652903939,0.9773463086866521,308.03039085445226
24,True,20.0,90.0,0.3111111111111111,1348.5563655490564,2.256117534518756,887.4584713055247,0.07591942483284475,0.11920128862378496,6.760132887748371,11.999999955776753,7.676016458403767,9.162536458733137e-05,600.0,289.9276341724331,243.66715837526306,151.5273023645426,63.443842750721444,199.48666512060626,112.41092952740888,175.68440256178002,206.64645128081565,206.68410985036058,206.64645128081565,78.86031649490181,0.7295437652903939,0.9887253130555532,311.616713463065
25,True,30.0,90.0,0.4222222222222222,1449.938708877201,2.3135329316979525,865.7293682056868,0.07757036104840635,0.11916437239894215,6.694768240371707,12.00000111100352,7.591185283307519,8.253333108163896e-05,600.0,361.7740876662736,264.6798315303078,155.11601303306924,68.37786143324297,216.57787944526328,120.85802211045934,191.00294022140574,211.2907879637458,211.32269679311798,211.2907879637458,98.40255184522641,0.7295437652903939,1.0015576710255356,315.66108975624365
26,True,40.0,90.0,0.5333333333333333,1568.3759477923686,2.3707079104165905,843.6268230110325,0.08013782624305323,0.11934073579196228,6.608270282811051,12.000000447500325,7.479312687744497,5.11222347300416e-05,600.0,445.72414271289205,289.2073579874028,159.26803654656405,74.18356052695938,237.33532084362733,130.7263580838955,209.69519704160635,217.6588678007737,217.6852855850938,217.6588678007737,121.23696681790662,0.7295437652903939,1.0161758434425399,320.26830147144256
27,True,50.0,90.0,0.6444444444444445,1708.7297916790503,2.4378646753455584,818.4037143382922,0.08296367465261573,0.119633316541312,6.522291072024599,11.999998337239704,7.368543077870544,6.414585523582732e-05,600.0,544.8983418310478,318.64184872614675,164.07813214559837,81.11947808702178,261.9830628240637,142.4210775668899,231.89520284013338,224.25208644948995,224.27300973500346,224.25208644948995,148.212348978045,0.7295437652903939,1.0330308899977003,325.5805091629341
28,True,60.0,90.0,0.7555555555555555,1877.9857558921256,2.4967983721528726,792.2148611335723,0.08844007029633738,0.12067418536846347,6.389707033586782,11.99999985843282,7.19856704051878,3.72221754005027e-05,600.0,664.7598887468878,353.7820885755949,169.88910181798437,89.56077774956051,293.9079594761862,156.5242423935219,260.8832765356568,234.96741492523486,234.98311322836443,234.96741492523486,180.81468973915347,0.7295437652903939,1.0527548197358163,331.7969032214352
29,True,70.0,90.0,0.8666666666666667,2086.5599048370054,2.5808970413481123,758.9117501498368,0.09378457437530725,0.12186800305150114,6.280518390863946,11.99997993748915,7.059338042120329,4.879266166087924e-05,600.0,811.4777152026339,398.21152357941855,176.80443585335917,100.07321537601257,332.2273377739411,173.90420243317328,295.57444230426603,244.3271832493951,244.3374203753388,244.3271832493951,220.72193853511644,0.7295437652903939,1.0762635161977623,339.2061428075372
30,True,80.0,90.0,0.9777777777777777,2350.9738900139305,2.6627595838975724,716.9100272647546,0.1045072356161397,0.1250446679170772,6.124422751376356,11.999984822855097,6.861463882128697,4.823653767277406e-05,600.0,997.461639227341,454.4034181070711,185.5507622212897,113.56501571111626,383.8686494144433,195.9371158166501,342.6344480420941,258.62242694298595,258.6272260954674,258.62242694298595,271.3095658698368,0.7295437652903939,1.1049687865555327,348.2531874111728
31,True,90.0,90.0,1.0888888888888888,2698.825049452705,2.7707162517285298,655.6571927222882,0.12234862628037978,0.13140211741677074,5.967310218746637,11.999999096760789,6.663668960083153,7.837427640082598e-06,600.0,1240.7100297711581,529.7643056062685,196.7770758097486,131.5764378061422,452.2682666931235,224.92289479212718,405.0058707326644,274.20345222501135,274.2025697463962,274.20345222501135,337.473128097755,0.7295437652903939,1.1411429429727145,359.65420201672043
32,True,100.0,90.0,1.2,3180.586467357904,2.991021150069723,604.1122231724853,0.12506375993371152,0.13211219705792338,5.9375483761604055,11.999998657882793,6.626353621300749,6.6934309101651e-05,600.0,1571.316111605637,641.2001976010016,211.1036807245478,156.9746587657952,535.6733563852953,265.0680468060985,479.9904516314597,277.3004208718541,277.2939245736721,277.3004208718541,427.39798235673317,0.7295437652903939,1.188772951041669,374.6657592011909
33,True,110.0,90.0,1.3111111111111111,4000.650331289232,3.4269569972059633,562.6602165418287,0.10522818613146617,0.12380383217202023,6.05145279081833,11.938818963752677,6.769429748832041,2.856349888408872e-06,600.0,2118.2237945902853,847.6329006586138,233.50147574166644,201.2938503725962,661.1057657690541,335.1133017211702,590.9877906598382,265.70245970342984,265.6907721697385,265.70245970342984,576.1568721285576,0.7295437652903939,1.2646562370025576,398.5819064522742
34,True,120.0,90.0,1.4222222222222223,5170.0441775812515,3.7980148818122683,477.410824483882,0.12520013875213998,0.13165787071311208,5.9161943939890635,12.042286459503371,6.599609865893213,9.109486417359924e-05,600.0,2897.8558296137167,1139.1432865253014,266.49798706638114,266.556618738805,873.8800372810753,429.33959285284783,783.3863338346774,279.55239664258596,279.53572353923835,279.55239664258596,788.2167856549308,0.7295437652903939,1.3644177230433667,430.02374980324106
35,False,130.0,90.0,1.5333333333333334,3653.14358382208,3.321889192423254,533.9859700316928,0.12083650604576027,0.13457699095093398,6.128722697630894,12.661599619454636,6.866896453363225,34281.74834204824,600.0,2067.578977631072,765.0509459773273,223.3111640256283,182.35580656096528,596.0693221173526,288.5384900735802,531.9933988567524,258.2133836414896,258.2038982539426,258.2133836414896,562.3814819156515,0.7295437652903939,1.2332018831559597,388.6684327701955
36,False,140.0,90.0,1.6444444444444444,9999.999983169999,4.9999999931999985,100.00000238000004,1.8375224651581044,0.47745755615174557,5.632866658040214,12.46936813163816,6.2471039446244845,16011.606492389092,600.0,6113.797408988403,2460.0533203840605,396.85877162746937,555.8274589491448,1775.294994582598,801.9774525435058,1600.7417311784625,311.991154911992,311.9660575943438,311.991154911992,1662.9528952448454,0.7295437652903939,1.7151225421776028,540.5554431777475
37,False,150.0,90.0,1.7555555555555555,100.0,1.0,100.0,11.835899069570702,2.316414237376567,10.169108693695199,12.508702175499678,12.49420789572722,438688.2511525138,600.0,63.42191062740564,6.946833939698054,86.24274210136932,5.723965464744538,9.833703524282274,8.239159545888779,8.00370866521263,77.99778864711426,80.37776245170382,77.99778864711426,17.250759690654334,0.7295437652903939,0.7752902797961756,244.3483602370055
38,False,160.0,90.0,1.8666666666666667,106.55314497515866,1.0326162555115947,863.2969906171213,0.14832980662484552,0.2607233048624886,10.172016728330874,12.00351356481272,12.498691514093865,446797.9825483402,600.0,73.79223044129486,8.033265216082501,87.13529038348615,6.021848520399686,10.47512482735004,9.117803719570924,8.525144000474484,77.94183885561606,80.05002254435192,77.94183885561606,20.0714866800322,0.7295437652903939,0.7772676211404678,244.97155922156344
39,False,170.0,90.0,1.9777777777777779,782.5030931209335,1.5867125141051714,962.2756205797974,0.15321581390369465,0.15624648831248777,6.302273558870041,12.826464804842143,7.087024653645875,420324.6294758033,600.0,536.5385627944836,126.93349689036263,130.79607129831862,36.559440679033756,124.16203229065027,61.049552466698565,110.41348539945882,242.42190461694912,242.56811403926721,242.42190461694912,145.93848908009952,0.7295437652903939,0.9098519268994089,286.75817586001295
40,False,180.0,90.0,2.088888888888889,107.62491613731198,1.0377752163073002,882.8544206325295,0.14036035508765263,0.25380611669320147,10.171849881909566,12.000043863792383,12.498434250211611,456944.3510112919,600.0,82.0422963174382,8.211345215995996,87.27740344111069,6.070461742124372,10.580663044263046,9.207609834045536,8.611071913707093,77.94504754976457,80.01361624754584,77.94504754976457,22.31550459834319,0.7295437652903939,0.777587109197653,245.07225232313183
41,False,190.0,90.0,2.2,106.71427120889349,1.0332820743547673,867.2648749263064,0.14680777853461532,0.25938279526024316,10.171117550789372,12.000180107492056,12.49730508202441,461914.6541344403,600.0,85.11139983502939,8.05996310114412,87.15678396057827,6.029158657701773,10.491892427357845,9.133438533876175,8.538982645337414,77.95913331362883,80.06174126712702,77.95913331362883,23.150300755127994,0.7295437652903939,0.7773157200083775,244.98671854937817
42,False,200.0,90.0,2.311111111111111,106.97765190886494,1.0345955324130662,871.978946320226,0.14482750342685197,0.2576846237234611,10.171424086566004,12.00000270352963,12.497777718472118,467050.86959492735,600.0,89.05226378457036,8.103740893396395,87.19174158870382,6.041106600246596,10.517470414998877,9.15499276774916,8.55973392379579,77.95323696438257,80.04586444372758,77.95323696438257,24.222215749403137,0.7295437652903939,0.7773942914479327,245.0114819224232
43,False,210.0,90.0,2.422222222222222,107.58029261373122,1.037532561767616,880.9117745487966,0.14105640179381546,0.2544201337671392,10.17163511357049,12.004067404254124,12.49810309804029,472275.01544042496,600.0,93.2591041617994,8.203909578087224,87.27152317102762,6.068438274066956,10.57649939390796,9.200894681024732,8.607729650637934,77.94917809877553,80.01948668355104,77.94917809877553,25.366476332009434,0.7295437652903939,0.7775738284349054,245.06806662303393
44,False,220.0,90.0,2.533333333333333,107.39795503477819,1.0365405273661785,877.2263092209924,0.1425593419880629,0.25571218793865946,10.170756181693804,12.006211690792872,12.496747910333442,477381.2354975985,600.0,96.8445850588552,8.17353132775876,87.24747676346065,6.060169616885273,10.559485756632553,9.184426493917922,8.594072298279446,77.96608513673745,80.04352609391523,77.96608513673745,26.341727136008615,0.7295437652903939,0.77751954240054,245.05095728498776
45,True,10.0,100.0,0.18888888888888888,1252.6746638521006,2.2043896862197117,922.9438654508959,0.07155552277881183,0.13031739478082333,6.841341354884108,11.999999991228066,7.781762135867216,6.116766747007723e-05,600.0,221.70277989438605,224.13115147584136,148.039653848526,58.80889960946723,183.1036632834879,104.43832116590256,160.97570729878134,201.06840960589335,201.14309758899506,201.06840960589335,60.303156131273,0.7178013163190394,0.9645473645154063,375.30437727594074
46,True,20.0,100.0,0.28888888888888886,1330.1024178012765,2.24763175568219,907.8473341105682,0.07265216779092531,0.12994130079019314,6.77858612951205,11.999993417639418,7.7000110072925505,7.881300257241877e-05,600.0,276.7577071932438,239.94953943058525,150.85467721094423,62.549371635260975,196.2212166944942,110.8888205829682,172.74032680493042,205.3605666811943,205.4277930219508,205.3605666811943,75.2780963565623,0.7178013163190394,0.9746129727586488,379.2208949842563
47,True,30.0,100.0,0.3888888888888889,1418.0309878808528,2.2912500756217278,892.7065685456213,0.07417366467206002,0.1296350088287086,6.703253760985802,11.99993943070415,7.602183698008593,7.428057791521781e-05,600.0,339.27796062235893,257.92166282773366,154.01859598335454,66.8213870655034,211.54368288040354,118.21484701872001,186.5294294654191,210.67986279206082,210.73993460795018,210.67986279206082,92.28360528928162,0.7178013163190394,0.9858097688255985,383.5775566993639
48,True,40.0,100.0,0.4888888888888889,1518.81226446537,2.3416564015039243,875.2905788081421,0.07574619749223407,0.12937358615654757,6.629888894238921,11.999999956796326,7.507232225958283,3.700160969663527e-05,600.0,410.74896093586904,278.7490040025032,157.571754018625,71.74862840321778,229.0856285367241,126.6107820964407,202.31321194696312,216.0429233950346,216.09580839761247,216.0429233950346,111.72371737455637,0.7178013163190394,0.9983623849593923,388.46176659365386
49,True,50.0,100.0,0.5888888888888889,1635.5807492905153,2.3998332940876836,855.522339030221,0.07739665930002347,0.12915918932721404,6.557631198472927,11.99999105077981,7.4140209200032325,6.89283358365284e-05,600.0,493.3315349734113,303.15575965743926,161.60452680234826,77.49723016638305,249.4163974441552,136.33966122507158,220.60643838725534,221.50938525425582,221.55508967114548,221.50938525425582,134.18617751276787,0.7178013163190394,1.0125641142924553,393.98764472019303
50,True,60.0,100.0,0.6888888888888889,1772.63812070787,2.4535537049625633,836.5024435955464,0.0803016987714712,0.12920842612131608,6.454146537142059,12.00000067818564,7.281054038235578,6.407608588315061e-05,600.0,590.4006512919406,331.6176861651902,166.330714885383,84.29707311931145,274.6510496014871,147.75904529407075,243.45899802406004,229.67368447319225,229.71267380291445,229.67368447319225,160.58897715140782,0.7178013163190394,1.0288092013220569,400.3085912032112
51,True,70.0,100.0,0.7888888888888889,1936.0003175025508,2.525107554741597,812.4033961034758,0.0828798068052752,0.12927575012788994,6.367563378759098,11.999992977863808,7.170276400224796,9.521990309309912e-05,600.0,705.4581033690854,366.2842651330142,171.79486599805534,92.47284107101083,304.04099690011026,161.37068242936965,270.00358276869986,236.82522123750354,236.85721151870683,236.82522123750354,191.8846041163912,0.7178013163190394,1.047634965416448,407.6336764505685
52,True,80.0,100.0,0.8888888888888888,2134.504027596107,2.5969983788240207,786.7538686056878,0.08708122718006969,0.12979930087766062,6.252051054232097,11.999991588490179,7.023149565340413,5.147302786956375e-05,600.0,845.2097448800042,408.39976158377635,178.3954973757405,102.50619822714953,341.4086048051755,177.91067169676467,303.9240454353968,246.85158013014873,246.8768292890086,246.85158013014873,229.89705060736114,0.7178013163190394,1.0698121225199302,416.2627852353452
53,True,90.0,100.0,0.9888888888888889,2381.5272256760427,2.685601300674564,755.6161536782176,0.09210125711717479,0.1306933733395978,6.135758878661926,11.999994024075567,6.875788214791009,3.1388791769151075e-05,600.0,1018.3437866199334,461.6221157397172,186.43153798693115,115.13538789956483,388.13898537606826,198.49385308238675,346.3642496365676,257.54597296533944,257.5643562651134,257.54597296533944,276.9895099606219,0.7178013163190394,1.096472023419083,426.6361249730177
54,True,100.0,100.0,1.0888888888888888,2698.850544313506,2.7840707432402825,717.5325076516194,0.10021682170932956,0.13276607063705495,5.992870683013191,11.999973390150126,6.695755350521969,7.355368267773511e-05,600.0,1240.1415371227188,530.4933956925805,196.64641953132715,131.57776831124508,450.3435310165136,224.93574903902086,403.0688702064236,271.58175598132345,271.5932552054699,271.58175598132345,337.3184980973795,0.7178013163190394,1.1294030861533833,439.4495672644087
55,True,110.0,100.0,1.1888888888888889,3124.004302446283,2.949493304748598,670.419024066033,0.10548325575424118,0.13413033361059204,5.911122885422229,11.999998209176738,6.593261957270512,7.175251145439872e-05,600.0,1533.5518688488153,626.8728588707688,209.62219263692947,153.9658527751876,528.4959157507241,260.36258478046216,473.8177130974427,280.09095474897487,280.0952044989526,280.09095474897487,417.1261083268777,0.7178013163190394,1.1715678115068626,455.8558180862633
56,True,120.0,100.0,1.288888888888889,3750.1195503684703,3.2347557830807987,618.2665770104126,0.10291306376958824,0.13262175665277437,5.9163085828682735,11.986993294462424,6.599752810032502,6.566428365779221e-05,600.0,1957.4968257125622,777.5047966649669,227.50789428028483,187.61813706080665,633.8613846525196,312.87559472534974,568.2212134775397,279.54028711511626,279.53725852262903,279.54028711511626,532.4391365938169,0.7178013163190394,1.2303338271991668,478.7216137286257
57,True,130.0,100.0,1.3888888888888888,4722.549355425553,3.5734767252917146,551.8640675349413,0.10921469652937607,0.13449906010173784,5.8340621094077205,12.003864422927164,6.496978553230879,4.695678349232925e-05,600.0,2610.2531826791324,1015.8179822821231,255.16796158836163,241.31708137792333,809.4787588582924,393.443142488132,726.8839379309753,288.45420861144066,288.44425488750255,288.45420861144066,709.988865688724,0.7178013163190394,1.3154908907049483,511.856138652388
58,False,140.0,100.0,1.488888888888889,3766.75257224827,3.4512527380082423,586.4659195129971,0.08865784453671707,0.13104267034795772,6.254215682924626,12.385052352681587,7.025899697868023,29001.182359396254,600.0,2121.6017823298303,801.2926617602565,225.63297025563736,188.5224930531474,602.2741720488353,304.1626265363558,536.1238751232493,246.65836880519268,246.65556319185367,246.65836880519268,577.0756847937139,0.7178013163190394,1.2318482100348183,479.3108585163889
59,False,150.0,100.0,1.5888888888888888,4930.8556670900525,3.9864822281468544,468.6633997755811,0.10208736216730473,0.14196882882631376,6.3070616313781285,13.460058896147114,7.093121764117237,0.12259373395805831,600.0,2707.0884511163563,1114.5580190870967,256.532600610911,253.0267301557374,781.7991887947721,366.3534964379314,695.1601609370813,242.0053213632843,241.99610912291703,242.0053213632843,736.3280587036488,0.7178013163190394,1.3329397611478078,518.6454760106586
60,False,160.0,100.0,1.6888888888888889,5775.245401138847,4.084142845902533,393.89137639112084,0.15365264533232872,0.16488127422235216,6.00792198807033,13.744240211905877,6.714666233524391,1.195482997789189e-07,600.0,3280.2863852901482,1312.1582076031095,281.6251162461793,301.17534624183645,961.2717030291842,420.2133601340124,860.0941878994244,270.0541689217898,270.0408666461638,270.0541689217898,892.2378967989204,0.7178013163190394,1.4013009803500203,545.2447553683917
61,False,170.0,100.0,1.788888888888889,9988.153599829693,4.995405140388517,101.42952913974642,1.7905628153896431,0.5235085875118793,5.6312162850585485,13.585076486334701,6.245063206799395,3592.5858207564083,600.0,6040.364214627428,2456.051513473046,396.5902438334483,555.0858112245676,1773.7115916381188,735.2466760680818,1599.3678957412246,312.1950907754881,312.1723774877043,312.1950907754881,1642.97906637866,0.7178013163190394,1.702601569842685,662.4805016598453
62,False,180.0,100.0,1.8888888888888888,9999.999984505512,4.999999993739601,100.00000000000004,1.8375366204913255,0.5305043466529027,5.6328666582480755,13.595414505505907,6.247103944881521,106497.02535129289,600.0,6313.599252839794,2460.0533208413176,396.8587716572687,555.8274590327629,1775.29499475418,735.5589378574153,1600.7417313263813,311.9911548863184,311.96844603892544,311.9911548863184,1717.2989967724238,0.7178013163190394,1.7033800932939984,662.783424325791
