,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
11,False,110.0,80.0,1.4638888888888888,7726.340816110812,4.570161432685686,282.90984638872953,0.25413440806112697,0.16412451445873666,5.833365401853343,11.732235522540003,6.496109522621124,2.732470342601544,600.0,4541.45633251463,1835.6546231362101,334.70621581203227,416.1766632027661,1324.5082870440526,658.5653830420647,1189.3797032217062,288.5313909013158,288.5076521002416,288.5313909013158,1235.2761224439791,0.7430318383620341,1.5728964612915566,391.6879223671166
12,False,120.0,80.0,1.5888888888888888,9999.999993959897,4.999999997559553,100.00008352776308,1.837509253387799,0.4244087334941181,5.63286665971956,11.332017587366185,6.247103946701123,255256.17543639799,600.0,6492.489273112443,2460.0533240783434,396.8587718682252,555.827459624714,1775.2949959688483,882.4639015516266,1600.741732373534,311.9911547045703,311.9643214086609,311.9911547045703,1765.9570822865842,0.7430318383620341,1.7286106159581962,430.46438046560195
13,False,130.0,80.0,1.7138888888888888,3818.3856372255705,3.634327452235926,393.8326997550462,0.16206208429521587,0.14825444835562054,6.506621559836077,13.885535560039699,7.348401696443158,35583.43963275341,600.0,2157.9807424016726,832.2678334711673,225.43966872925654,191.33312527440478,586.8461231548509,274.99985237013476,519.621244858427,225.48308524808965,225.46946459603512,225.48308524808965,586.9707619332548,0.7430318383620341,1.261765624442659,314.209083760271
14,False,140.0,80.0,1.8388888888888888,1862.2232570022327,2.340014121039121,640.6537311245816,0.17380529417032173,0.14153740566685205,6.055901049505865,12.000000452963723,6.775031724725559,390322.4302135595,600.0,1282.5633463534987,345.1639578799187,170.48265180655497,88.77119824212632,307.50556222416844,155.20163178933055,274.8656143123325,265.26324599521513,265.26584581540226,265.26324599521513,348.8572302081516,0.7430318383620341,1.0644318150403658,265.06836043884863
15,False,150.0,80.0,1.9638888888888888,108.39706160480308,1.0,1304.2888371135816,0.07442545716062089,0.1599703970767261,9.846034762548962,12.000000643003757,12.00051746253867,450383.70061932184,600.0,77.7835365781819,8.21122843321964,87.40315510817318,6.1054673526885574,11.009209719338939,9.187169064026486,9.032698960122344,84.54731101019657,85.98124409362465,84.54731101019657,21.157121949265473,0.7430318383620341,0.7913046968642801,197.0533345975013
16,False,160.0,80.0,2.088888888888889,3177.414571890171,3.756600172973667,346.0940247791831,0.15297904025535033,0.16321111516601225,7.255003184686767,16.94159380039737,8.326581950717479,56937.24537175534,600.0,1740.5813158283547,714.2513129199161,204.3913952617752,156.80581430655315,437.96184384822635,187.55976449839503,381.5989070540982,175.61686678894594,175.6081801072049,175.61686678894594,473.4381179053125,0.7430318383620341,1.2019556571203462,299.31500623269795
17,False,170.0,80.0,2.213888888888889,101.91859896092296,1.000000000000003,1253.5974877212404,0.07590916356141529,0.16609243641024157,10.092303151888158,11.99999999960021,12.37604858413936,460638.5277218959,600.0,81.1534918695811,7.143661113705916,86.51371134700203,5.811298583185961,10.09864620860652,8.65611660757732,8.23514858300877,79.4942534096402,81.01120484960721,79.4942534096402,22.073749788526058,0.7430318383620341,0.7893616257037946,196.5694645370162
18,False,180.0,80.0,2.338888888888889,100.0,1.000000000000005,897.8655942938485,0.1452898712909071,0.23173713172824106,10.169108693695241,13.871444512726464,12.494207895727282,450859.3446052209,600.0,72.66981072114429,6.824087113550791,86.24274210136932,5.723965464744538,9.833703524282235,7.352418548622376,8.003708665212589,77.99778864711348,79.54129512267046,77.99778864711348,19.766188516151246,0.7430318383620341,0.7887783528678158,196.4242159901982
19,False,190.0,80.0,2.463888888888889,100.12728468233414,1.0,1133.3865196974527,0.09129224085891667,0.18359015939420992,10.163955124892645,12.681556188011639,12.486263872152088,464755.53160290647,600.0,83.0211489888102,6.845349975975389,86.26083146621751,5.729762608649716,9.851212785966695,8.052139959139666,8.018994769576063,78.0970678846214,79.63878256010436,78.0970678846214,22.58175252495637,0.7430318383620341,0.7888171635078368,196.43388074520888
20,False,200.0,80.0,2.588888888888889,100.0,1.0,875.8800538820265,0.15267528034232125,0.237553985362424,10.169108693695199,13.954355498373051,12.49420789572722,459363.0783131403,600.0,78.97249608868329,6.824087113550791,86.24274210136932,5.723965464744538,9.833703524282274,7.30873353079238,8.00370866521263,77.99778864711426,79.54129512267127,77.99778864711426,21.48051893612185,0.7430318383620341,0.7887783528678158,196.4242159901982
21,False,210.0,80.0,2.713888888888889,108.44049897602923,1.0001574286273605,915.496145061753,0.1510257543000947,0.2278736271197567,9.845694834539598,14.17403971169205,12.000002580120823,463921.8142142181,600.0,87.82385897324939,8.218368267255675,87.40889742636519,6.1074361855256605,11.014001632023984,7.781042370869389,9.036706305019594,84.55456648494066,85.98752376240733,84.55456648494066,23.88808964072383,0.7430318383620341,0.7913175920850288,197.05654580837745
22,False,220.0,80.0,2.838888888888889,107.87244219441911,1.0461812425633688,861.8388686439685,0.14162820030727932,0.2313730944775703,10.228039293195707,14.4801232871673,12.585208113821071,465949.94948139944,600.0,88.94509256778214,8.1448271308803,87.30610370428344,6.08168501888768,10.546737170454772,7.57794168536513,8.571367371823882,76.87390503299702,78.18985492284682,76.87390503299702,24.193065178436743,0.7430318383620341,0.7911488171745581,197.01451691731128
23,True,10.0,90.0,0.2,1288.913520827264,2.8862765460516573,673.7279039079455,0.04700446253582239,0.1227322964932908,8.508705886857234,11.99999999949634,10.044649305918771,9.276668043238393e-05,600.0,220.33098436766048,261.2437711310296,146.79135549422975,60.55704138045226,151.48173388131244,107.44162998601871,128.31841924712856,120.67857933513169,120.70317689682463,120.67857933513169,59.930027748003646,0.7295437652903939,0.9810259337332932,309.19009886300637
24,True,20.0,90.0,0.3111111111111111,1371.714690737599,2.8305298226726605,699.0796142695398,0.050229979583499444,0.12061454365926617,8.154582683871864,12.00000215628509,9.548707018035612,7.458070240771014e-05,600.0,283.4941041249163,273.68631419442397,149.95770092299358,64.56793548331481,168.2139655595837,114.34042588148593,143.65449564498127,133.53976567042554,133.56307421131848,133.53976567042554,77.11039632197723,0.7295437652903939,0.9916841123217344,312.54923869626145
25,True,30.0,90.0,0.4222222222222222,1468.392108017199,2.7864793111974766,720.2246363473482,0.05393787375861516,0.11892760265649346,7.818097738629487,12.000000378520499,9.08538906925086,4.815003896744752e-05,600.0,356.0171409620107,289.51266234106066,153.58972446088964,69.27951927614961,187.81961509151049,122.39557369948365,161.6212687012947,147.50701883878105,147.52854979683025,147.50701883878105,96.83666234166691,0.7295437652903939,1.0038607539266506,316.38695275884095
26,True,40.0,90.0,0.5333333333333333,1583.9015172516197,2.773973636507462,730.3913732322133,0.05759787117577798,0.11780417164558157,7.540350166815988,11.999999999442558,8.708572463319646,3.75691455216134e-05,600.0,440.39875522037676,310.79932972944533,157.7617074455565,74.94785422370613,210.05675893171988,132.0199869104041,181.87843345427567,160.54833509634847,160.56726867542778,160.54833509634847,119.78846141994246,0.7295437652903939,1.0180643431538092,320.86350022445424
27,True,50.0,90.0,0.6444444444444445,1722.0256416939171,2.780337728634283,733.2363731965677,0.06156707688806063,0.11708163842147509,7.288512884063816,11.999999981750133,8.371176023693579,6.304324260213585e-05,600.0,540.0185983697991,337.6184734666735,162.6169319771177,81.77957785782067,236.26570592460513,143.52891916063754,205.70892749357276,173.7507940066893,173.76659888625753,173.7507940066893,146.88505875658535,0.7295437652903939,1.0346031707102894,326.07604512406397
28,True,60.0,90.0,0.7555555555555555,1889.3906569788028,2.8022503560724954,729.5716611783556,0.06612018928739924,0.11675261588382302,7.049637577873385,11.999997167025505,8.054800333130606,9.420341225257498e-05,600.0,659.7053162637775,371.1975100125516,168.3650263612176,90.13251018548792,268.0124525704713,157.4745954856548,234.56703814338573,187.66798344085714,187.6802295507355,187.66798344085714,179.43984602374744,0.7295437652903939,1.054062060441395,332.20890648159104
29,True,70.0,90.0,0.8666666666666667,2096.462935211467,2.8423861923663423,718.533688553752,0.07145390436415973,0.11687506737349797,6.8217275100417005,12.000000215943736,7.756186057985023,4.1596408379402885e-05,600.0,806.6320212787132,413.9543056885147,175.3077974874314,100.57526028457187,307.32141266643055,174.7290966162623,270.2955962554754,202.3966449133535,202.40491900745187,202.3966449133535,219.40390978780997,0.7295437652903939,1.0773596955794913,339.55162583683756
30,True,80.0,90.0,0.9777777777777777,2360.470333558226,2.9146886038084916,697.3787873076282,0.0772409862689327,0.1174359867256681,6.620820473161513,11.999971791524736,7.495517417498002,7.738792820734414e-05,600.0,992.0059900774087,470.5489083100228,183.8713676255837,114.05286458608849,356.52232878489093,196.72865150571045,314.917597022428,216.7187617953735,216.72262953345603,216.7187617953735,269.82562930105513,0.7295437652903939,1.1059790931468314,348.5716058995168
31,True,90.0,90.0,1.0888888888888888,2698.4830173434407,2.8281760789618393,670.7547182922093,0.10767445417892837,0.12583488507310822,6.077535445799977,11.999933758093928,6.802292896785073,9.431695573170411e-05,600.0,1237.868149677201,532.8578734926115,196.20811760964767,131.5585882556834,444.00942477567787,224.8956180136328,396.7019736269822,263.1413448406149,263.1405026467692,263.1413448406149,336.7001367121986,0.7295437652903939,1.1411081665777771,359.6432415348218
32,True,100.0,90.0,1.2,3191.3376490869828,2.956833109501851,586.2451410148674,0.13952251388533424,0.1377127370564249,5.8681818001574255,11.982622889250827,6.539569547732183,6.937146753311012e-05,600.0,1580.7591508040553,641.1752034044763,211.84785165028947,157.54711427459404,543.837556123665,266.3496165927714,488.00423725039934,284.70914717506935,284.702374558745,284.70914717506935,429.966489018703,0.7295437652903939,1.1898072422799992,374.99173693453736
33,False,110.0,90.0,1.3111111111111111,3478.7710333581754,3.6440522506683117,542.3875548106199,0.07701966101241978,0.12077848991587228,6.793443164307473,12.644730012829996,7.7193441067232085,1.1076766221117976e-09,600.0,1728.277406020692,762.9137496921661,214.6410109509518,172.93883341258928,512.0777416134905,275.13368705452143,450.656297382613,204.3332036187313,204.32658899216534,204.3332036187313,470.09145443762816,0.7295437652903939,1.2170444614886733,383.57609562507207
34,False,120.0,90.0,1.4222222222222223,4416.955351145707,3.53012278519485,482.65126923816706,0.14022402643528128,0.14010984090667716,5.945619554683287,12.377079881358934,6.6364684607908,167.9138552122348,600.0,2413.7551245180925,946.0936091165592,245.79844866422027,224.26632671021343,742.8923614304466,356.881719034119,665.5581017587452,276.45578135099754,276.4417416133151,276.45578135099754,656.5413938689212,0.7295437652903939,1.301162800951307,410.08768599217694
35,False,130.0,90.0,1.5333333333333334,9368.499065783994,4.763502929266632,172.96068483204022,0.6985262476344103,0.28975463721567113,5.55334637673139,12.010009891466051,6.148938590523421,1.0400816029687819e-08,600.0,5616.431841971681,2253.3401860157237,382.2382343850002,516.4889053959797,1687.0006713498287,780.0704300409756,1523.5961341722414,322.0323005344667,322.0068084354204,322.0323005344667,1527.6694610162972,0.7295437652903939,1.6731801730759073,527.3364600671262
36,False,140.0,90.0,1.6444444444444444,9900.999993666512,4.959999997477536,114.00692415963114,1.4454486669970723,0.4221743059962726,5.617438802094623,12.38373289488681,6.228032557498803,26421.904266320802,600.0,6092.9858572552075,2426.2816658698084,394.64681921355617,549.6338111647117,1762.5470151939423,799.5289093728325,1589.747629328833,313.9048296397631,313.8796374007156,313.9048296397631,1657.2921531734164,0.7295437652903939,1.70860694247872,538.5019205890195
37,False,150.0,90.0,1.7555555555555555,4010.1076260248515,3.316366693364112,474.7505706858771,0.16892864926577159,0.1516215692831979,5.871124764066038,12.379293595915657,6.54324615366918,208655.91968316873,600.0,2590.8899848338583,839.0446703638322,235.1493394210092,201.81233494770032,683.0220421423403,323.9533898112867,612.8621072548448,284.3892847607234,284.37672552708193,284.3892847607234,704.7220758748094,0.7295437652903939,1.265499220711646,398.84758976133935
38,False,160.0,90.0,1.8666666666666667,105.28232670157315,1.0627740469338884,816.4277134180026,0.14613634805669684,0.26770518695256745,10.456688270200356,12.096197140463048,12.941121996506821,445956.29559832934,600.0,72.32514575785329,7.846380204702935,86.94622310808604,5.964170022487651,10.068419750219435,8.945457237296575,8.1354867630482,72.70359454942185,74.71542420454105,72.70359454942185,19.672439646136095,0.7295437652903939,0.7768874068256063,244.8517270157483
39,False,170.0,90.0,1.9777777777777779,110.74161526566512,1.0142767437947215,929.229007843362,0.1426820675903691,0.24706334867617838,9.873604940838518,12.000072046648784,12.042309057539335,452166.72925569635,600.0,80.5509853337173,8.70521887161387,87.70717634357776,6.211673248553384,11.215925280504525,9.461300602157774,9.196044939266283,83.96150377506659,86.07212121108888,83.96150377506659,21.909868010771106,0.7295437652903939,0.7785102107709249,245.36318639213692
40,False,180.0,90.0,2.088888888888889,107.94233748849265,1.0409372200083893,879.8539713382733,0.1400015471519902,0.25393465756266054,10.184579710546714,12.027392658113074,12.518069441242448,456725.183820717,600.0,82.08833845663007,8.26522055564616,87.31838415778556,6.08485393047337,10.598605004457102,9.212438571253053,8.62292208835831,77.70071824623729,79.75129916675533,77.70071824623729,22.328028060203376,0.7295437652903939,0.777681526595223,245.10200986927336
41,False,190.0,90.0,2.2,106.44358866621444,1.0328164803167355,861.7338968005686,0.14860770601000023,0.26113214183525124,10.177758753808293,12.002598090262545,12.507546704072206,461851.0321979459,600.0,84.88715406309761,8.015481172670917,87.12030306579867,6.016877692275952,10.458450749423157,9.109592880837805,8.51034908640865,77.83151418784708,79.940831413411,77.83151418784708,23.08930590516255,0.7295437652903939,0.7772349029078587,244.96124741101167
42,False,200.0,90.0,2.311111111111111,106.73202115040367,1.0332422916648163,864.2656355095654,0.1478746073882426,0.2602951057703284,10.170131475115804,12.010454919001607,12.495784741784664,466903.47197804943,600.0,88.78335858071252,8.062838847164553,87.15921262900629,6.02996391571257,10.494655001418096,9.127067142773608,8.541442042731608,77.9781047700376,80.08056008452532,77.9781047700376,24.149073533953803,0.7295437652903939,0.777321017181145,244.98838806015803
43,False,210.0,90.0,2.422222222222222,115.6614299113633,1.0710244370791369,834.0865228540437,0.14847516384451023,0.2611692311538723,10.135652723348985,12.593226817012933,12.442677060997777,467947.24774030235,600.0,95.4332398512726,9.547031173587586,88.31371525784212,6.434141941261461,11.41134498865771,9.397891522953497,9.295542216868274,78.64517570067312,80.4654492343434,78.64517570067312,25.957841239546145,0.7295437652903939,0.7799499370420069,245.8169451489493
44,False,220.0,90.0,2.533333333333333,104.05521249311528,1.0432515416146517,821.4321712286263,0.1537551015259509,0.2708890719045495,10.352312039395315,12.001210910607167,12.778087066665725,476412.0759486922,600.0,93.95480138694481,7.63027678928019,86.78780324812945,5.908436014591091,10.051398383002491,8.916572285148314,8.143254303264593,74.57067257279041,76.68063128145845,74.57067257279041,25.555705977248987,0.7295437652903939,0.7765188137817371,244.73555748775178
45,True,10.0,100.0,0.18888888888888888,1281.5825398816933,2.894886438558027,668.8886862753338,0.04686128087167605,0.13692671415174207,8.55023629318407,11.999999999812854,10.103386541760797,2.9638748880526273e-05,600.0,214.49822881165886,260.3862024954933,146.50051466445515,60.2030380582177,149.88855230858624,106.84658568996197,126.84682849502676,119.27949958422741,119.32174013358333,119.27949958422741,58.3435182367712,0.7178013163190394,0.9683290048606603,376.7758096047929
46,True,20.0,100.0,0.28888888888888886,1354.618692790318,2.845738021027818,693.1907441772629,0.04938740692998398,0.13441352225416822,8.234879184731382,11.999853807477532,9.660400067992901,3.149923320765572e-05,600.0,270.23601450332035,271.34826291136335,149.29086949242696,63.73793346543882,164.4977008651166,112.93260786509929,140.2238709842336,130.4696572482477,130.51073229185678,130.4696572482477,73.50419594490315,0.7178013163190394,0.9777590365455293,380.44502513467023
47,True,30.0,100.0,0.3888888888888889,1437.5488274834788,2.7944277151720436,718.3259725866648,0.05248989866066332,0.13209693199820294,7.908066600511194,11.999999999513594,9.208529965171591,6.564280153866823e-05,600.0,333.2026308774123,284.12775660442037,152.45345468139882,67.77308734478068,181.78258986723162,119.84034741876582,156.1105662815413,143.58832678541242,143.62805935022433,143.58832678541242,90.63111559865614,0.7178013163190394,0.9882634147746948,384.5322677885844
48,True,40.0,100.0,0.4888888888888889,1535.4180804810399,2.776679347154299,732.2859938261563,0.055336745817597406,0.13041188447225643,7.6477037790217,12.000000000834207,8.853625196237564,2.6207856905423e-05,600.0,405.10794589955657,301.7272835186894,156.0243936944782,72.5635767293017,200.7685084106973,127.99430819389278,173.42252991842608,155.3307647050925,155.36786233448515,155.3307647050925,110.18936128467938,0.7178013163190394,1.0004036715995974,389.2560291042655
49,True,50.0,100.0,0.5888888888888889,1649.932217751265,2.774989267777781,740.3570211485409,0.058314139435376305,0.12907349324487993,7.411657497444093,11.999999999535467,8.535657579647092,2.8558661703008613e-05,600.0,488.13237309139976,323.50033666677035,160.0982172390387,78.20663478452971,222.61312241158518,137.53529618237692,193.29878247288852,167.118980374985,167.15275709896997,167.118980374985,132.77200548086074,0.7178013163190394,1.0142858744052454,394.6575797910061
50,True,60.0,100.0,0.6888888888888889,1785.185409549451,2.7877917336173144,742.9449025031935,0.061510445198444716,0.12803773292605544,7.192657478983319,12.000000005773579,8.243798913123658,9.672437502016305e-05,600.0,585.249537408152,350.22462770590926,164.79874526376574,84.92233402673315,248.19552644703256,148.80449647272016,216.54887854039447,179.1616141991382,179.19149630073298,179.1616141991382,159.18787417501733,0.7178013163190394,1.0302750829811869,400.87896423358734
51,True,70.0,100.0,0.7888888888888889,1947.124185524037,2.814739359795055,740.1677432001561,0.06504081680412811,0.12729203805573505,6.985043123993245,11.999999998979726,7.969848915171651,2.9286337879486875e-05,600.0,700.6326942567741,383.1609506937533,170.30367812275296,93.03227413606533,278.7562153819453,162.2974536184407,244.31130454900233,191.69004927455194,191.71554426885953,191.69004927455194,190.57209283784255,0.7178013163190394,1.0488971970770316,408.1248094781221
52,True,80.0,100.0,0.8888888888888888,2144.3461536289014,2.855546181831266,732.1032929775671,0.06911699609269616,0.126859204943344,6.782118664578517,11.999999931536314,7.704606623770342,3.87453867916144e-05,600.0,840.3044962941552,424.1677865955238,176.87370013142402,103.00639518704455,316.1764427432301,178.73063447377476,278.32000494524146,205.11565425792224,205.1363440170445,205.11565425792224,228.5628229920102,0.7178013163190394,1.0708933659503983,416.683495930625
53,True,90.0,100.0,0.9888888888888889,2390.070578234975,2.910389831471761,718.4894089373587,0.07412139040476082,0.1268309377969747,6.576220510763359,11.999998944467224,7.437971835469014,5.157147522012463e-05,600.0,1013.4321851752059,476.1572549842295,184.91341129480014,115.57490810897467,363.44136792905977,199.20565387212466,321.33364189920536,220.08512314888586,220.1006305027616,220.08512314888586,275.653554367656,0.7178013163190394,1.0973770970350765,426.9882881765426
54,True,100.0,100.0,1.0888888888888888,2705.33529853324,2.9756843447084944,698.9685754345167,0.08111929331589311,0.12751599269962435,6.350118176913813,11.999984635088294,7.148008143771086,6.190137248811642e-05,600.0,1234.7861540264646,543.531275812108,195.1094988153051,131.91623762189028,426.029126256048,225.47589689002356,378.47400899937725,238.30308730442823,238.31305820946707,238.30308730442823,335.86183389519834,0.7178013163190394,1.1300621490931944,439.70600796945973
55,True,110.0,100.0,1.1888888888888889,3130.9608538135876,3.093651912324922,665.7175651531925,0.08858616080716714,0.12878326893193648,6.161092348850798,11.999999488197563,6.907825463129227,5.829631944136289e-05,600.0,1529.9158108548345,638.3566234277264,208.36064129251207,154.3354134411604,508.1827501575418,260.94223866878053,453.2484021962058,255.16260909360392,255.16638746842742,255.16260909360392,416.1371005525149,0.7178013163190394,1.172241195033017,456.11783091658015
56,True,120.0,100.0,1.288888888888889,4387.778613765994,3.9130055700980066,558.0716042975683,0.0690173881658823,0.12146161442970446,6.5317341172048655,11.598302536505031,7.380687891871421,8.628145748011126e-06,600.0,2336.5349803295694,988.1072991961757,240.48685145058127,222.6465454191177,671.7632002515838,378.3377829304453,594.4945346623301,223.5146865812145,223.50845798277828,223.5146865812145,635.5375146496428,0.7178013163190394,1.2869003062809647,500.7315719613689
57,False,130.0,100.0,1.3888888888888888,451.31256049748634,1.141944468887874,1450.3194358892451,0.14530026373194982,0.1597239565038016,6.009036265218845,11.045785946022972,6.716066737801385,385548.0446759497,600.0,268.95306456328746,66.77736421853882,115.09155040180613,21.41573354715628,75.10564765763647,40.97047198262865,67.198939217991,269.9415516417651,270.6564407677287,269.9415516417651,73.15523356121417,0.7178013163190394,0.8427340636711771,327.9069484931264
58,False,140.0,100.0,1.488888888888889,5359.208468740123,3.6971562928030055,457.11299670962524,0.15765605764789797,0.15694778775922222,5.68363737628204,12.411048448066863,6.309954283880149,0.029904329509729655,600.0,3040.8956721925574,1167.0734457433591,274.09335541651836,277.31892407099343,942.9187884336593,431.83166347735926,849.3260375009583,305.80692836618704,305.79338101594936,305.80692836618704,827.1236228363756,0.7178013163190394,1.3680684101710077,532.3139968435581
59,False,150.0,100.0,1.5888888888888888,4614.659857169316,4.377855503295657,446.1118926709603,0.07250031882222066,0.1358114010950973,7.0474626097732065,13.528217452221266,8.051935801111812,5172.854025987054,600.0,2496.6201382899344,1111.7497408313802,242.93280129650435,235.27973250410508,654.7973522796483,341.1352100443371,573.1118542366078,187.80153556666284,187.79543178062102,187.80153556666284,679.0806776148622,0.7178013163190394,1.3063528198384402,508.30052477355974
60,False,160.0,100.0,1.6888888888888889,7902.714441544292,4.465176554166013,264.47338980486006,0.32642033967128975,0.22461301771471603,5.655945884650044,13.21069305372367,6.275657291041985,5.6743298886714346e-08,600.0,4680.517460292178,1853.2407468427004,342.1507633762474,426.8057092416857,1397.240108501014,598.2242701630933,1259.2648188142466,309.15858290967105,309.138507761915,309.15858290967105,1273.1007491994721,0.7178013163190394,1.560247569361835,607.090707992174
61,False,170.0,100.0,1.788888888888889,8898.695645158894,4.701331632578237,203.461505552419,0.5053541797667109,0.27730280432189136,5.616459031165955,13.266006557561882,6.226821824547943,35789.855475209464,600.0,5500.667299240945,2130.932646167884,368.78773384657126,487.49003554860985,1584.3960751391005,670.8070588223405,1429.0910991025385,314.0269117805453,314.0051736862816,314.0269117805453,1496.1815053935368,0.7178013163190394,1.6296208930750906,634.0837961634807
62,False,180.0,100.0,1.8888888888888888,3299.270232081579,2.997170590288733,602.7063850193551,0.12927392783375424,0.14682743906453696,5.852073761591933,12.475966193396223,6.519454312498482,350415.72951423423,600.0,2246.783795086039,666.0556400992195,215.08279213301643,163.30723436804124,563.7779642722893,264.477116812677,506.06539657107953,286.4687504400433,286.4706366616495,286.4687504400433,611.1251922634026,0.7178013163190394,1.1883847155717642,462.3992579835441
