,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,True,110.0,207.44815051469536,0.6191418688604202,1749.0262882843456,3.263619895320331,356.3664186814581,0.14000003092533952,0.47115582447088206,8.29915253169213,12.00000029337977,9.750123831225071,6.795957604255368e-05,600.0,527.1625787817323,377.2840431571703,161.46623324040152,83.12167686486583,210.74757712974983,146.36344400031678,179.3850333144524,128.0794585996035,128.604297045327,128.0794585996035,143.38822142863117,0.6302766233350965,0.9385165562695246,1571.524456143938
11,True,120.0,209.07887815940896,0.6628349567863253,1814.5776921030556,3.2969605428682214,355.65984358483547,0.14000000000728977,0.47104176367708217,8.241897090269646,11.999999999679124,9.670183025721354,5.900760540950071e-05,600.0,571.7586317086597,392.91852813373697,163.519419078724,86.38879482273686,220.16505086496886,151.83271804401028,187.64667507083672,130.20580836222214,130.72536419530013,130.20580836222214,155.5183478247554,0.6302766233350965,0.9461708740343923,1609.3480139067537
12,True,130.0,210.77004968129972,0.7056748136280528,1884.3439555137143,3.333441659105681,354.52431900810143,0.1400000000203783,0.4712090497375998,8.18752826645328,11.999999999676179,9.594481222883154,7.61077734622757e-05,600.0,619.0164372115291,409.77750620983136,165.6792640755731,89.87947199370994,230.1480855015094,157.65371144645923,196.39873295280333,132.2685984240252,132.78238806399713,132.2685984240252,168.37247092153592,0.6302766233350965,0.95421678609304,1649.395931542033
13,True,140.0,212.5035609919102,0.7477013781785607,1958.5143875689812,3.3714892093578435,353.3041591081349,0.1399999999973437,0.4713948046450488,8.132790178030419,11.999999999838218,9.518469419019564,2.822817749568926e-05,600.0,669.1672367973932,427.79162552444933,167.9553839681348,93.60545429862506,240.81703138728827,163.8420215369196,205.75938224432676,134.3895526269266,134.89745082547688,134.3895526269266,182.01348840889096,0.6302766233350965,0.9626624686190006,1691.4787082857392
14,True,150.0,214.28046083809065,0.7889060505718635,2037.4603499481073,3.4111633719416483,352.0025920164299,0.13999999987936218,0.4715942361960149,8.077615904517836,11.99999999937405,9.44205802092432,2.7150952846166687e-05,600.0,722.4574423940193,447.0630523741169,170.35715535707376,97.58791048051857,252.23535929810046,170.42861046306672,215.78562061713032,136.5734928087992,137.07537945574774,136.5734928087992,196.50842433117322,0.6302766233350965,0.9715356287617245,1735.7371004583558
15,True,160.0,216.10234639065112,0.8292788137199957,2121.616470478353,3.452542885321945,350.6219841699858,0.1399999980608393,0.47180274334481087,8.021926676704895,11.999999956818122,9.365142085259565,9.405493813055831e-05,600.0,779.1675365691053,467.71136531525,172.89565735194995,101.85160943456667,264.4771706327579,177.44971684475178,226.54397030640993,138.82606204134663,139.3218198241963,138.82606204134663,211.93356994679664,0.6302766233350965,0.9808691026266902,1782.3380975181167
16,True,170.0,217.97190800076604,0.868805904614615,2211.514564946151,3.495743494122272,349.16228545708714,0.14000000054111808,0.4720168351954397,7.965628905350246,12.000000024366528,9.28759746110629,3.422062781988912e-05,600.0,839.6261172512993,489.8829486343568,175.58460363544435,106.42674526503298,277.63213566988424,184.94968236818065,238.1148164751239,141.1539311531027,141.6434406562073,141.1539311531027,228.3783038923534,0.6302766233350965,0.9907040900885868,1831.4922215640345
17,True,180.0,219.89030870380026,0.9074788534082716,2307.6777730319127,3.540842569038837,347.6271619733854,0.14000000001584392,0.4722304546885446,7.908645621247851,12.000000000090825,9.209324209524176,2.6932262079218037e-05,600.0,904.1787578409828,513.7233255107881,178.43722269693782,111.34365661344891,291.7917787126489,192.97212476191257,250.5805768728762,143.56356073368795,144.04670757486835,143.56356073368795,245.9366221327473,0.6302766233350965,1.0010780998671869,1883.3897806626424
18,True,190.0,221.8601588306256,0.9452842011497595,2410.74812928341,3.5879820517148895,346.013221146389,0.13999999999757612,0.47244222004559433,7.850925345765381,11.999999999860446,9.13025843871471,2.5064024939939988e-05,600.0,973.230369438726,539.4135043788212,181.46983877010396,116.63942309415879,307.0654761204315,201.57057570996864,264.03941854057496,146.06077632272337,146.53744180520275,146.06077632272337,264.71866048733347,0.6302766233350965,1.0120385107047616,1938.276583336063
19,True,200.0,223.88683107965775,0.9821973476112378,2521.470118376541,3.6375404149748154,344.2759236222996,0.13999999998967197,0.4726832534401619,7.792796840746172,11.99999999965311,9.050855732303598,7.33070144410329e-05,600.0,1047.2334380403015,567.1877257050112,184.70030891356095,122.35720766922299,323.564205497125,210.80713932809175,278.58914040327807,148.6347856673441,149.10480992612426,148.6347856673441,284.84749514696193,0.6302766233350965,1.0236399734128576,1996.4774375175448
20,True,210.0,225.97425120555556,1.018198307460544,2640.7513889000825,3.6896864349459317,342.419477050607,0.13999999834616816,0.47294510483210017,7.734074690358501,11.999999985542464,8.970867231359447,8.360748956388666e-05,600.0,1126.739628027004,597.3010269581779,188.15198138519693,128.5496088165867,341.4437401531837,220.75749362713577,294.369688102039,151.2971989416973,151.76042290550424,151.2971989416973,306.4731788233451,0.6302766233350965,1.0359498577752573,2058.338124382625
21,True,220.0,228.10413822544504,1.0533606503900528,2769.1247642829526,3.74310177945145,340.6903693092622,0.13999999967579618,0.4730258446515316,7.672537037580696,12.000000000239396,8.8872848993383,5.754850809600287e-05,600.0,1212.2727864251378,629.7644735722339,191.84429128936875,135.25079906951098,360.9138347224079,231.46586846689524,311.58276072472114,154.1563933455269,154.61288372595172,154.1563933455269,329.73819790763747,0.6302766233350965,1.048992754449571,2123.727975472749
