Unnamed: 0,mission_range,cruise_speed,endurance,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
11,10,180.0,0.4777777777777778,1492.8224232711036,2.4961302309611493,791.4216834097629,0.070576773,0.2414536605260562,7.062561670086536,11.999999921725037,8.071827891205315,1.284655020719681e-07,600,386.74692567655046,279.8373124892162,155.76365836698562,70.47488515919628,211.3712407771177,124.52579244704208,184.9423009746792,186.8770456161513,187.04531046433829,186.8770456161513,65.74697736501358,0.026470065,653.1973970864626
12,10,190.0,0.4748538011695906,1488.191351721234,2.5255218216571547,747.8817817228196,0.075204044,0.2664965954508619,7.144160148613029,12.000000580356904,8.179569845720893,6.031453492433856e-07,600,382.2206175,280.2759679,155.4473996611601,70.24814326209946,208.30878938375315,124.17216319285636,181.94005061278068,181.9863504064276,182.1981699011692,181.9863504064276,64.97750497682648,0.02601811,732.3102992
13,10,200.0,0.4722222222222222,1484.5490215547236,2.4243759538312166,763.7453903196996,0.084727424,0.2861079059543373,6.902461339317055,12.000002761318031,7.861608712,1.5694799275276248e-06,600,383.24062962471993,275.4161532087943,155.82363269172404,70.06985881834524,215.0753113383766,123.88925617235714,188.8352723,197.0048406483212,197.26761907147528,197.0048406483212,65.15090703620238,0.027080785,778.2714785684876
14,10,210.0,0.4698412698412699,1480.337331992986,2.4975577226381263,683.5741105438876,0.093675707,0.3256817980041234,7.091833003574356,12.00000976553949,8.110430676613055,7.797408890205722e-05,600,377.5225722034269,277.6660324348762,155.2937998083082,69.86375784019222,208.73832354017375,123.58695749768184,182.5226539771351,185.10234170923997,185.4231346680205,185.10234170923997,64.17883727458256,0.026105873,877.8449747575505
15,10,220.0,0.4676767676767676,1477.137130571706,2.4830837002109996,638.0514603652791,0.1098480406917388,0.3675379880863977,7.062812511384032,12.000000000058323,8.072158476557945,4.514041043632947e-07,600,375.6806251238989,276.5019116016519,155.2467298451395,69.70719213,209.1429056329637,123.36212203196516,182.99159200868084,186.86173928906052,187.24968953793288,186.86173928906052,63.865706271062805,0.026170587,954.6660632362494
16,10,230.0,0.4657004830917874,1474.2721036309872,2.488017163724488,568.9734557,0.1368395949836949,0.4298587739527149,7.080934537829259,12.000000000013875,8.096051762193433,1.920350503224128e-07,600,373.35493810228706,276.23472934890947,155.1158223902158,69.56705200761456,208.20304096229395,123.1748226567223,182.09766277872316,185.76042402813616,186.22466200008807,185.76042402813616,63.470339477388805,0.026020939,1041.586471542289
17,10,240.0,0.4638888888888889,1510.6168050042304,2.4129663431318584,605.4424421056228,0.1400000000025966,0.4345478236418407,6.822201862076505,11.320034420753553,7.756804334,4.83914798111602e-07,600,402.2537542467879,280.15614092689793,156.86085992078458,71.34674555,221.4265768653813,133.82121902483365,194.7473134583152,202.36438112741823,202.9135026527184,202.36438112741823,68.38313822195394,0.02708946,1110.542798648523
18,10,250.0,0.4622222222222222,1555.6067655850768,2.389351886557589,626.6934659439501,0.1399999999999839,0.4414898204235356,6.677647587721115,10.622154930922967,7.569007413949376,1.9071513933762858e-07,600,435.4598762678247,287.9127408574363,158.67906988238505,73.55551528687573,232.9573019764524,146.9061936843651,205.5232186347388,212.5308038,213.1735200420691,212.5308038,74.02817896553019,0.027633449,1205.272617
19,10,260.0,0.4606837606837607,1605.808012650915,2.3690188870072424,647.8064941813418,0.1400000657390547,0.4478526930727343,6.536142626,9.982829478072832,7.386359493297838,8.828213487102033e-07,600,472.2296808883741,296.86879208599765,160.68295365456322,76.02752560771283,245.6812992932356,161.4110216521492,217.4018221,223.17156774947577,223.91879065065353,223.17156774947577,80.27904575,0.028189158,1307.301611758743
20,10,270.0,0.4592592592592593,1661.8383163137485,2.3521168882200953,668.6286958343195,0.1400000000231634,0.4536803094398149,6.397844478191184,9.397354726,7.208970430787846,7.623665297287924e-07,600,512.9970987810469,307.15389161792996,162.8925664561264,78.79563259467682,259.7497207033685,177.50964306693865,230.52366940172504,234.28973316144723,235.15299697986072,234.28973316144723,87.20950679277797,0.028753471,1417.573390560646
21,10,280.0,0.4579365079365079,1724.4264955537392,2.338776885839134,689.0143856681638,0.1399999999804103,0.4590085955630053,6.262792881958917,8.861258786,7.036799511853251,1.8948681043860306e-07,600,558.2746509017758,318.9217698,165.33168154087866,81.89882861052229,275.34464703778644,195.4061728376937,245.0583525435109,245.89482620244937,246.8862253359879,245.89482620244937,94.90669065330188,0.029323531,1537.1627510305125
22,10,290.0,0.4567049808429119,1794.437250043288,2.329176416200754,708.7938634646812,0.1399999999999528,0.4638755053128966,6.131056613646548,8.370338905308877,6.869845563911832,6.678099214845669e-07,600,608.6679997,332.35821018944483,168.02819145787856,85.38366585501343,292.67993481730656,215.34180021412556,261.20488930197996,257.9917377960926,259.12383389812544,257.9917377960926,103.47355995534608,0.029895892,1667.3325373862904
23,10,300.0,0.4555555555555555,1872.908848332912,2.3235141951815628,727.7911885212006,0.1399999999993479,0.4683147102273693,6.002650402748332,7.920728256396239,6.708041448645492,3.541877049305179e-07,600,664.8989776,347.6885625356368,171.01551575215518,89.30638760176714,312.0136477505661,237.60290201040715,279.2035294759688,270.5878371203195,271.8735395612491,270.5878371203195,113.03282618861088,0.030466994,1809.5589083225595
24,10,310.0,0.4544802867383512,1961.078486108827,2.322019239,745.8209060116927,0.1399999999237439,0.4723575652924524,5.877564976572729,7.508892970818347,6.551293466672464,2.626381698296257e-07,600,727.8267140999559,365.1844592237539,174.33329074413643,93.73453452334137,333.65492239140724,262.52967097051146,299.34218274378406,283.6910519573465,285.1434683330926,283.6910519573465,123.73054139699248,0.031033034,1965.573103895223
25,10,320.0,0.4534722222222222,2060.4368476399472,2.324960358710019,762.6885658312938,0.1399999999999022,0.4760326609777143,5.755764731185464,7.131633246,6.3994791216899545,3.229980793223278e-07,600,798.4815034505023,385.17670269883575,178.02908298029467,98.75012683951434,357.9779479998963,290.52909258823854,321.96946164828387,297.3106682450028,298.9429189179608,297.3106682450028,135.7418555865854,0.031589973,2137.4219003994353
26,20,80.0,0.6722222222222223,1969.7777785890817,3.206728419729527,630.7478972658649,0.053775578,0.1049104529647854,7.775588371311016,11.841816852474192,9.027391802697007,0.097669264,600,691.7859286500186,415.0907926860614,169.04097506372565,94.17260301147796,253.32845368420195,166.3493115,218.2000982831602,149.40845067254344,149.40176676105182,149.40845067254344,117.60360787050315,0.024217021,194.82065668386872
27,20,90.0,0.6444444444444445,1841.7195373248508,2.683388022984445,771.8365245854017,0.068481158,0.1152594427147255,6.864758585086989,11.999990057836309,7.812327795827951,5.741465854565579e-05,600,631.2342056557226,355.37161499897536,167.37612513625675,87.74516878,268.2861333719448,153.48596921763297,235.74529710701484,199.49813090620864,199.4910242932552,199.49813090620864,107.30981496147284,0.027741844,197.78676851495615
28,20,100.0,0.6222222222222222,1789.1364430272836,2.4931478195386614,849.6356447917251,0.07367622,0.1252139679013436,6.519037847624089,11.99999991528333,7.364360260417098,8.993871082100164e-06,600,600.9933644243307,336.3545432845256,166.67221692292625,85.11931737384072,274.4479300238067,149.10684101593623,242.9452634,224.50690068798573,224.5036994760312,224.50690068798573,102.1688719521362,0.029445934,223.73366770546025
29,20,110.0,0.604040404,1756.109827,2.983361814805905,698.5856834,0.052175856,0.1399784128220937,7.678117182412208,12.000006704838157,8.894853881832553,5.2867800960894084e-08,600,552.9041904161185,356.88732326490435,162.8439582355902,83.47412508499539,228.71620544607117,146.36764261273208,197.42986790580073,153.89414944202838,153.9059678984795,153.89414944202838,93.99371237074014,0.024281646,319.65778212510565
30,20,120.0,0.5888888888888889,1707.5911509359914,2.6163557049826776,827.5071320570001,0.061128308,0.1469936442986846,6.939935614531716,12.00000281590059,7.910675468831816,4.429448880020962e-07,600,537.3950211675045,326.16591814770277,162.96790501454748,81.06297214728573,246.0528808596467,142.3264392743025,215.8590827880536,194.56853536735863,194.58712591855956,194.56853536735863,91.35715359847576,0.027162388,327.29092541857506
31,20,130.0,0.576068376,1679.5475914730446,2.6023474671279043,831.5550476811283,0.060837255,0.1593094709624871,6.957527148872633,12.000019849981353,7.933737995599043,8.40053710551694e-07,600,517.7188914522424,320.12294636165956,162.03417059268517,79.67249961089752,241.40007728826345,139.99892492094054,211.6968813949633,193.4389996828208,193.47143166523543,193.4389996828208,88.01221154688119,0.027003186,377.7828373764034
32,20,140.0,0.5650793650793651,1656.311228,2.590456442550785,830.3973643175129,0.06128082,0.1725762503183934,6.971972572135807,12.000000357322278,7.952689918909889,1.837656738156258e-07,600,501.4081116978828,315.12181838037844,161.2587158139352,78.52215321129674,237.56708888989257,138.07476699568164,208.2705656414576,192.5181357025003,192.56783007448473,192.5181357025003,85.23937898864007,0.026860534,431.8503256049825
33,20,150.0,0.5555555555555556,1636.9772346852594,2.625432574710406,804.2994128630551,0.061195376,0.1883357043861936,7.089630827809228,12.00000396,8.107524646,1.1857858229281092e-06,600,485.90905600970694,313.1289904,160.37404494996187,77.56623230451702,230.89738724676343,136.48034413224624,201.9083883307764,185.23506025019165,185.30643738295325,185.23506025019165,82.60453952165017,0.0262514,497.6759772130538
34,20,160.0,0.5472222222222223,1620.1276646554527,2.5454915536451224,825.9266805542536,0.06500426,0.2017528053531597,6.932880407342235,12.000067572812677,7.901431317901736,3.1530698472210704e-05,600,477.0403239657823,306.1715223954649,160.1873666022509,76.73406691220599,233.6875251648166,135.0895241784314,205.04230176434484,195.02406626255913,195.1204504855376,195.02406626255913,81.09685507,0.026901969,545.4780762027422
35,20,170.0,0.5398692810457516,1605.8535708276722,2.6007805268784385,781.2809763,0.066088149,0.2217511946086424,7.0906379635317265,12.000003607330369,8.108853643737552,9.20563784346174e-07,600,464.4076954,306.0415385851399,159.3755238005039,76.02977248979198,226.4751887047162,133.9261688163791,198.0370643472976,185.17434716821563,185.3020224683792,185.17434716821563,78.94930822010613,0.02610571,623.8076517872255
36,20,180.0,0.5333333333333333,1593.2841277950554,2.5661008782677803,773.8411721350732,0.070537394,0.2402133677602054,7.03249038,12.000002612791276,8.032224500543311,0.000706346,600,456.7030690981398,302.0462785141026,159.09810230967648,75.41010070354079,226.56044183576157,132.90170286391754,198.36150342751043,188.7244068558205,188.8883542167576,188.7244068558205,77.63952174668376,0.026302833,685.9696994759263
37,20,190.0,0.52748538,1582.2717945866373,2.5484042113383474,753.5714190170886,0.075958943,0.2621295130018131,7.011446091112372,12.000046264186652,8.004542206587185,1.62479636734387e-05,600,449.4347180883158,299.1769629090591,158.78849138181937,74.86759133,225.6698224624884,132.01156968609777,197.6717411,190.03200398592884,190.2387721914172,190.03200398592884,76.40390207501368,0.026337045,754.7807512955831
38,20,200.0,0.5222222222222223,1572.627602732901,2.5348414428742423,725.4117432279247,0.083250103,0.2880967378903846,6.997580487269865,12.000000161185852,7.986317649317817,7.868799879508889e-08,600,442.95389593113583,296.77476324074047,158.50643655614977,74.39278751868721,224.7387658625515,131.2410806129014,196.91523325111336,190.90028917355912,191.15699673876352,190.90028917355912,75.30216230829308,0.026341133,827.5723760957349
39,20,210.0,0.5174603174603175,1564.0724932179712,2.537597158094655,682.1062252239859,0.09326739,0.3212564711891443,7.020794010459944,12.00000070651327,8.016835424334777,1.220953502319319e-06,600,436.6028405,295.32054212706106,158.17837435234787,73.97184119834192,222.77715182751905,130.56813647377194,195.09849091703853,189.44965108495865,189.76401733177252,189.44965108495865,74.22248288633756,0.026174629,908.6035526872008
40,20,220.0,0.5131313131313131,1556.4628259445317,2.531431362,633.6623833936795,0.1086369267073956,0.3630399094787023,7.020829655417183,12.00000021,8.01688231,1.9562801638437218e-05,600,431.28249666395385,293.6560173565467,157.9311305,73.59760438271317,221.6921507,129.97822681724915,194.1481445908372,189.4474351361156,189.82801041853352,189.4474351361156,73.31802443287215,0.026118162,990.2166496665176
41,20,230.0,0.5091787439613527,1549.686888192156,2.5271952485712896,571.0335683989474,0.1341400330103682,0.4217056848051817,7.0239181807813535,12.00000000352192,8.020945126,5.647273529241833e-07,600,426.4730323,292.2459660950898,157.70412074376918,73.26452050316595,220.6299743684893,129.46415424294088,193.20502309041368,189.25556373215753,189.71162279852945,189.25556373215753,72.50041549670622,0.02604941,1075.8236837663662
42,20,240.0,0.5055555555555555,1586.6479359997477,2.4584710847882407,597.7108283460805,0.1399999999999197,0.4320558118980172,6.787343834484399,11.381577328496856,7.711405612943089,1.0007764860672447e-06,600,455.6876267359275,296.4391279547093,159.43904951404272,75.08313218,233.7656636663195,139.7855117346179,205.7534016025124,204.75412112208767,205.29347766315072,204.75412112208767,77.46689654510767,0.027018884,1149.8205066424232
43,20,250.0,0.5022222222222222,1637.6455923868011,2.435291864278609,618.9460796066645,0.1399999999959907,0.4386249422184251,6.638856631152184,10.687638973187584,7.518821690424569,2.768518822405365e-07,600,493.2276114836211,305.35535360982857,161.46389466108442,77.59925879942891,246.67584847401423,153.69150990906297,217.80614833204368,215.37742228347335,216.0082624478399,215.37742228347335,83.84869395221558,0.027572748,1249.3152846374635
44,20,260.0,0.4991452991452991,1694.7332321082283,2.4159354615059985,639.8694090658515,0.1400000000471262,0.4446527072352802,6.494128408225966,10.052013141884304,7.332353317334551,1.1029957618953645e-06,600,534.9271427825097,315.6804838298913,163.70150197395938,80.42515375791854,260.96392395961067,169.15814342217087,231.13087419037467,226.47119859957635,227.2040390789893,226.47119859957635,90.93761427302664,0.028134929,1356.9789695314903
45,20,270.0,0.4962962962962963,1758.667317814725,2.4005202205122536,660.3302417983509,0.14,0.4501777074989627,6.353178618,9.469977192,7.151913449901307,5.141581717087112e-07,600,581.3182095327253,327.5721132784013,166.17630069502047,83.60141135681327,276.81691693482117,186.3875346863814,245.9016499757829,238.04290730526907,238.88880996967484,238.04290730526907,98.82409562056328,0.028702386,1473.8938494618524
46,20,280.0,0.4936507936507936,1830.345096954212,2.389190861224256,680.1670506529758,0.14,0.4552363703061411,6.216004294151816,8.937060196684671,6.977391355329871,2.537727984805595e-07,600,633.0312532,341.2207487843959,168.91710621038197,87.17649253,294.45685851218764,205.6183279403508,262.32513037355324,250.09993589936704,251.07042844341964,250.09993589936704,107.61531304225358,0.029271839,1601.3184583252155
47,20,290.0,0.4911877394636015,1910.8432174475704,2.382126013843225,699.2075834,0.1399999999430767,0.4598624386382015,6.08257651,8.449107315382912,6.808648785728391,8.213008296812058e-07,600,690.8181803774864,356.85868585212205,171.9583366244321,91.20892085,314.15029703056956,227.13408318691756,280.64940307288117,262.65028807535026,263.75725722170904,262.65028807535026,117.4390906641727,0.029839771,1740.727887259931
48,20,300.0,0.4888888888888889,2001.4613095289496,2.3795450290091735,717.2692084271786,0.1400000000084035,0.4640867694019288,5.952840917357268,8.002307132078283,6.645521325882913,2.580749324210197e-07,600,755.5803614620553,374.7702626405597,175.34136370424085,95.76982973285396,336.2195189347489,251.27357399844237,301.17446192425524,275.70309029603675,276.95864436031945,275.70309029603675,128.44866144854942,0.030402419,1893.8625066945308
49,20,310.0,0.4867383512544803,2103.7607041958668,2.381709737129246,734.1602954762819,0.1399999999989409,0.4679377954486731,5.826725751323656,7.593187331257517,6.487828943910971,2.676055584233639e-07,600,828.3986289147575,395.3015352373061,179.11566285950877,100.94539449035312,361.0536678713522,278.4421310708279,324.2626651200956,289.2683806141151,290.68468164457056,289.2683806141151,140.8277669155088,0.030955775,2062.7788773787265
50,20,320.0,0.4847222222222222,2219.6417014602525,2.388937737054667,749.6802520666859,0.1400000000916922,0.4714410767981142,5.704138446262715,7.218613493,6.3353720046929105,1.8213267629096058e-07,600,910.5808618557988,418.87866457651046,183.34121796409272,106.84138383390136,389.1283009,309.12891126311496,350.35696401348787,303.3580358539472,304.9470936542473,303.3580358539472,154.7987465154858,0.031495579,2249.9307869189524
51,30,80.0,0.7972222222222223,2375.0911429448274,2.6670822942911383,634.6492267269113,0.1338397042690696,0.125365178,6.1055409355531705,11.999982584804822,6.837620677438798,1.3308302960158324e-08,600,1014.4987958232692,459.42126578937257,186.36656947773085,114.80439649283656,389.00585026208506,197.92991595935507,347.3563765801757,260.4292363701115,260.41138688545243,260.4292363701115,172.46479528995576,0.030803084,171.4182084362651
52,30,90.0,0.7555555555555555,2211.7245385727897,3.1832624307552715,650.0083645612555,0.058551556,0.1153695016811433,7.352846841419147,12.00000392752239,8.456986816264594,0.000742346,600,867.2799922258372,460.86733009151806,177.16700649012083,106.4374557847204,300.7983963590778,184.3226192024879,261.52630796576034,170.24267667781575,170.23775402158284,170.24267667781575,147.43759867839233,0.0249611694480564,250.44062471634163
53,30,100.0,0.7222222222222222,2072.4612325435537,2.775923700113098,765.8080464596106,0.068353118,0.1247687019060772,6.7158844592771905,11.999999996831733,7.618562683513656,6.704300890505607e-09,600,792.8701914060198,405.3234262531552,174.9086168092349,99.35891619534844,308.59096,172.71932973327463,272.02785074254206,209.7749642581011,209.77217799811655,209.7749642581011,134.78793253902336,0.027678317,260.71419547332033
54,30,110.0,0.694949495,1984.9784361868876,2.7447154724408263,787.5419689808642,0.064770704,0.1349699405931509,6.776362293797298,12.000000025615408,7.69711831,1.0164356422919102e-06,600,731.5000226,386.48824667097585,172.05261931876413,94.93855582598012,292.92684631160074,165.43523711789464,257.8859199467373,205.51495112946753,205.5205963,205.51495112946753,124.35500383443448,0.027398669,305.2948219595133
55,30,120.0,0.6722222222222223,1917.9087393349264,2.701418541874659,806.9371695872497,0.063527673,0.1459965734689415,6.7839755767849494,12.000000015418635,7.7070226518592815,1.4031549473953225e-07,600,685.2752941488111,371.10578833863576,169.96430818401814,91.56372325,282.7116220609772,159.85365057651134,248.85209580540683,204.9870735,205.00327518008413,204.9870735,116.49680000529789,0.027353327,351.3713518111922
56,30,130.0,0.6529914529914529,1864.777367,2.683330740074783,812.5461661530512,0.062581498,0.1581190474087422,6.8275011577014615,12.000053370575538,7.763712405,1.5312981287454109e-06,600,647.8215057746984,359.86343415980633,168.19457292434237,88.89909199,273.1273601155996,155.43528177800832,240.1914535475944,202.0044178808928,202.0343048175929,202.0044178808928,110.12965598169872,0.027122921,403.4423815112847
57,30,140.0,0.6365079365079366,1821.7154739647756,2.6671289712633253,812.8632670882315,0.062592034,0.1712347527847565,6.861068125494497,11.999999878467587,7.807508599842975,7.531504757312337e-07,600,617.4971283077487,350.71252055897486,166.7614013157633,86.74529162471441,265.5148499685651,151.85979042529513,233.32865416266264,199.7444879350357,199.7913820670542,199.7444879350357,104.97451181231726,0.026932912,459.02608351618227
58,30,150.0,0.6222222222222222,1786.3023628496585,2.614072968190875,824.9695150924745,0.064580205,0.1844248964686024,6.799843513878576,11.99999547622295,7.727676761885409,8.35706199754764e-07,600,594.2569437175894,341.25756096934566,165.8107558675568,84.97801646484444,262.69756931961604,148.92200536959945,231.15645463589945,203.89278142978483,203.96013598984536,203.89278142978483,101.0236804319902,0.02719329,511.0808808372295
59,30,160.0,0.6097222222222223,1756.1837606225477,2.6413553467624484,798.5752685346845,0.065010627,0.2010938675234093,6.9126954647153305,11.999999975457945,7.875000340241336,3.9948321376958627e-07,600,571.3198803015691,336.8138357054032,164.57160807232788,83.47780449640283,254.05194971870043,146.4320226,223.00745203126272,196.33538737332185,196.42845017848225,196.33538737332185,97.12437965126676,0.026614537,581.0620228224896
60,30,170.0,0.5986928104575162,1730.722790607454,2.611245584241891,793.1284703084757,0.068009163,0.2175778903342486,6.887686295109629,12.000000501959148,7.842286249,1.6764929056546277e-07,600,554.2163799059356,330.4657679524696,163.82940534764845,82.21164685138584,251.27781906041452,144.33047181284078,220.6911014992579,197.9768297193639,198.10005925493627,197.9768297193639,94.21678458400903,0.02669192,642.9586378
61,30,180.0,0.5888888888888889,1708.7719331338365,2.622280564027848,764.8204844873877,0.071015458,0.2378506655077099,6.951511758083096,12.000000235216232,7.925849711617629,6.227011419247901e-07,600,537.8554112777122,326.8183041610146,162.97743734608022,81.12156946317957,245.8129961654609,142.52832968370734,215.59479365715652,193.8242356266979,193.98354206874936,193.8242356266979,91.43541991721106,0.026349651,717.6094291690831
62,30,190.0,0.5801169590643276,1689.698555769181,2.605842623166198,743.9722957381148,0.076120434,0.2596721297067817,6.947427048288546,12.00000028679036,7.920494469869226,8.265075848087516e-07,600,524.7426738330122,322.3998860668628,162.38136351046506,80.17554148,243.2121336467185,140.9678811097215,213.33245824450145,194.0864229289936,194.2879243037177,194.0864229289936,89.20625455161206,0.026325954,788.8558162461308
63,30,200.0,0.5722222222222222,1673.0126097867396,2.5834957021034226,720.1592353551526,0.083275148,0.2847504687219321,6.925399538521858,12.000000000182563,7.891632710656428,9.625274694930261e-08,600,513.5784134875013,318.1838571963823,161.90183547352007,79.34881387560422,241.57633079229157,139.60986903686714,211.9982861756345,195.5086682881481,195.7594003528133,195.5086682881481,87.30833029,0.026387118,861.1471767836182
64,30,210.0,0.5650793650793651,1658.265165859753,2.5862067696414197,677.7677482151348,0.0928276,0.3172577220757338,6.9584622311787285,11.999965976982368,7.934964411913696,2.7223383969247368e-05,600,502.7593687,315.53955527569855,161.35263618496597,78.61882326904015,238.30914227421937,138.42221497703122,208.98205458489576,193.3792090147579,193.6868195159946,193.3792090147579,85.46909268466558,0.0261893,944.2759085
65,30,220.0,0.5585858585858586,1645.2377805808933,2.563483632138918,638.1057062650966,0.1076707951530456,0.3560391655984669,6.928981205074044,12.000000045711952,7.896323636718686,1.1340975830453128e-07,600,494.2129059338188,312.0466157082882,161.0040789625303,77.97451673990952,237.4429561702516,137.37826796751725,208.35490745723425,195.2764477418833,195.64958621007275,195.2764477418833,84.01619400874918,0.02628652,1021.9967108285144
66,30,230.0,0.552657005,1633.588610800046,2.570435303699946,572.1902325054642,0.1315798565657897,0.4138103859323522,6.966811716602424,12.000001479568205,7.945917599160615,6.92957086549176e-06,600,485.43555807614894,310.20903006553937,160.5425840192623,77.39880623,234.48152142637704,136.46133343609378,205.5884157384937,192.8464427,193.29396845345303,192.8464427,82.52404487294531,0.026066718,1113.6925576272831
67,30,240.0,0.5472222222222223,1670.0072110179738,2.508556224049381,588.9464816915203,0.1400000001207808,0.4297637987569929,6.755204858508215,11.44426189686431,7.669612004532701,3.082477256701945e-07,600,514.1018020946045,314.4862557218126,162.21971289671762,79.19999550545651,247.21784845867276,146.31241566833475,217.74337607052456,206.99171261500732,207.5209931126693,206.99171261500732,87.39730635608277,0.026924871,1192.981577875416
68,30,250.0,0.5422222222222223,1727.8825306021267,2.4861627768447216,609.9902925710762,0.1399999998632985,0.435998089,6.603195311832975,10.754159103122335,7.472762522606307,3.197417222760596e-07,600,556.5848065662017,324.7520454289828,164.47572398430148,82.07052007973223,261.6736972031932,161.14230690232552,231.2240654476848,218.0406079,218.65915296562844,218.0406079,94.61941711625428,0.02748449,1297.8866248263305
