,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,True,110.0,232.88894991635598,0.5612170093922765,3070.3848626775075,3.87736440898376,334.2964701316206,0.14000010625181158,0.47523654808889987,7.565707505761113,11.999998582771527,8.742767706657073,5.7410614662020495e-05,600.0,1410.4022305273734,708.5498666048054,200.31956382577584,151.12077869880994,405.8291786114491,256.5967446773864,351.19140364893843,159.2948983861112,159.73491138214024,159.2948983861112,239.76837918965344,0.6302766233350965,1.0788359463623973,2276.7389891458943
11,True,120.0,237.0556138289913,0.5950992167597419,3368.42529145039,3.9917189335006467,330.34301756191564,0.1400000070296153,0.4755858351715603,7.454575112178555,12.000000084177948,8.593205985142342,4.758149144698894e-05,600.0,1606.6695244448094,786.0878502209355,208.65069781102707,167.0103210397645,451.8601316321016,281.45618681962065,391.98702990180846,164.88809540306124,165.3152383944732,164.88809540306124,273.13381915561763,0.6302766233350965,1.1074131042832487,2421.4205194395954
12,True,130.0,241.40328872716807,0.6274068216206375,3718.197564473512,4.111537502905504,327.10832691185306,0.14000000897747913,0.47492657431494484,7.328551755321027,12.00000009817551,8.424550791841554,7.743853103341834e-05,600.0,1836.7832223764042,877.1822254975478,218.35696111211607,185.8839554039796,507.3577547943013,310.6282495469057,441.35262002031766,171.55612972467904,171.97069009901617,171.55612972467904,312.2531478039887,0.6302766233350965,1.1398964527741065,2584.7100883405774
13,True,140.0,245.9064356777769,0.6582111175411263,4134.153736376004,4.234434792154961,325.1608008364927,0.13999967522588455,0.47264237747622184,7.180975454660245,11.999999056072259,8.228314183456764,1.1958006077546092e-06,600.0,2110.619775480894,985.0477064794283,229.85955391423585,208.62779402812984,575.7092142256326,345.31694879967426,502.4302237617307,179.83657131100586,180.23907714259212,179.83657131100586,358.80536183175195,0.6302766233350965,1.1772284686489793,2769.877846752581
14,True,150.0,251.19857210785293,0.6860260411478475,4648.588746573739,4.407537426187014,318.2197984362509,0.14000001060571526,0.4740493558836233,7.066402449492697,12.000000114350923,8.076890099148423,9.820455621788715e-05,600.0,2441.9468810322815,1125.8003628448346,243.67511496382502,237.17629755399776,657.8437585178106,388.22111994315367,575.5419090156813,186.64286785811217,187.02908011910029,186.64286785811217,415.1309697754878,0.6302766233350965,1.2217094527700358,2999.5930452828434
15,True,160.0,256.479985478179,0.7127192423634394,5281.245586292857,4.5702199524144085,315.4374195660883,0.14000002282585639,0.4709898656563498,6.899227179360061,12.000000257928834,7.857378033491285,4.14836673145453e-05,600.0,2852.6116497908192,1294.9345327996411,260.8162019832813,272.87676093753925,765.4836475152454,440.9766499325171,672.1384110299998,197.21704592938855,197.58928617539883,197.21704592938855,484.9439804644392,0.6302766233350965,1.2742218362747035,3261.4601399622734
16,True,170.0,262.86220772239807,0.7356155578649501,6108.132907307816,4.803983204657492,306.99599228130313,0.13999999999170418,0.4719304970597514,6.763126112817765,11.99999999955654,7.679907146934557,8.612595949926751e-05,600.0,3376.789948118263,1528.2892616019876,282.62110511534325,320.44187287951365,903.1523004918424,509.9317285712409,795.3394214858292,206.43712757217588,206.79073053229376,206.43712757217588,574.0542911801047,0.6302766233350965,1.3397950230322606,3602.091441108736
17,True,180.0,268.8204308486598,0.7584808519392575,7198.646338136531,4.999999999999999,307.6256064374158,0.14000005288506742,0.4628522824477183,6.517960181292332,12.000000555415065,7.36297479098391,3.2767077997943214e-05,600.0,4080.80825570737,1821.0452496081343,312.20221108327985,384.5963459912353,1104.4323895684245,600.8496723767627,977.6817852142315,224.5913982509186,224.9302330547357,224.5913982509186,693.7374034702528,0.6302766233350965,1.4219120756105936,3998.1341238587606
18,True,190.0,270.8523423850472,0.7903781148151447,9153.729257183013,4.999999999913371,346.8287005532255,0.13999999999212484,0.41379237579721917,5.86011692305141,11.999999998399543,6.529496612151526,5.847382837153494e-05,600.0,5413.508492095161,2266.2469721953253,370.7781472592578,503.2032924514548,1562.0386721595637,763.7492144389815,1401.9042815869968,285.5882559837629,285.91224848535614,285.5882559837629,920.2964436561773,0.6302766233350965,1.559435653781156,4451.360031822465
19,False,200.0,270.0996542347434,0.8293563306805032,9970.726749540667,4.999999999999999,361.9518573523868,0.14000000005596158,0.39545341081502067,5.640276091941683,12.00000001500405,6.256267723717207,24125.898492439264,600.0,6121.530434246319,2454.5771380093965,395.9492661168454,553.9950491607674,1767.7728159062888,831.8065536335621,1593.7180424268172,311.0778550675207,311.3897571073247,311.0778550675207,1040.6601738218742,0.6302766233350965,1.6139310554048625,4581.346140915324
20,False,210.0,270.41732328097805,0.8654663560868715,9403.215523883478,4.999999999999898,350.8076602989362,0.14056526078377363,0.40846104155967244,5.790180065280291,12.032290439246694,6.44229395330651,103184.28770420562,600.0,5903.778987690748,2323.597597233426,378.4210894437936,518.6409615485736,1623.9936267730368,782.4232763315395,1459.606716495337,293.37200681406296,293.69111407872055,293.37200681406296,1003.6424279074271,0.6302766233350965,1.5762427898944296,4484.894209467641
21,False,220.0,283.71754541874094,0.8643079757673555,9999.999966614927,4.999999991882721,321.64563593187637,0.17784801975856424,0.4673358737140871,5.632866660891013,12.000058158495069,6.247103948149712,107479.40741267242,600.0,6313.491679991323,2461.6625788792403,396.85877114153993,555.8274579126104,1775.294990745106,834.4396576389104,1600.7417276251279,311.9911545598801,312.37698356950136,311.9911545598801,1073.2935855985247,0.6302766233350965,1.6158553991345506,5060.983862511103
