,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110,319.99999999999994,0.4326388888888889,4244.737734,24.062761004871025,9.475655604692623,2.0795804641513067,1.579218528613603,579.1102907200556,0.4339063319679661,0.061886859,2.9158502702733187,5.136651804331263,1.0907163132504751,5.639934026915129,1.453592801681225e-11,1.6586951909634657e-05,600,1828.4600565263395,797.9194535756728,803.6358156793335,214.72648054946296,826.3627544392704,356.6480609874099,752.6218770229785,382.7821684486761,486.595348,382.7821684486761,310.8382096094777,0.031555166,3812.4335870528193
11,120,319.99999999999994,0.4638888888888889,4533.868960366478,21.479999726336516,9.483555608399591,1.9485712976280585,1.7165521318212602,542.3034476295677,0.5191887527886333,0.05190623,2.8646354981364768,4.697775575126735,1.0918863802429282,5.113350290157685,1.1530865151598846e-10,7.091296759060649e-05,600,2003.0708105412195,878.5589724,821.4763001469854,230.77129822303425,965.1097393,365.7770957,886.6728667295475,465.68114691353117,422.84451300428395,465.68114691353117,340.5220377920073,0.033988116,3914.2140105460467
12,130,319.99999999999994,0.4951388888888889,4852.972836078766,21.26612761301955,9.835909838319983,1.9786834149597319,1.7223902326829788,542.1314389818549,0.561319369,0.053616526,2.855831534779526,4.618088719274402,1.091237528647581,5.018756317167548,1.737276988933445e-11,2.9745436521633314e-05,600,2188.206100206765,944.3197434,871.8118954994674,248.64055094106345,1050.861759286701,382.98038629956005,966.9672184477874,483.4009811316983,439.4742731667735,483.4009811316983,371.99503703515006,0.034938432690494674,4095.8725775988964
13,140,319.99999999999994,0.5263888888888889,5180.454360150307,21.292082737087313,10.387280000779253,2.043427293302584,1.7179754764456423,537.3201052259699,0.598467113,0.057568238,2.8888080193246104,4.616166996009599,1.0912115525306039,5.016478898149047,2.112088282046898e-12,2.2713980323028867e-05,600,2370.4580661849836,1004.8817799289317,937.9717955966601,267.1474843583551,1122.2415403577256,399.82482135158097,1032.6873620582285,483.83999682748674,461.15351701841115,483.83999682748674,402.9778712514472,0.035701248,4275.917507971814
14,150,319.99999999999994,0.5576388888888889,5507.857976291082,21.749414226614192,11.066789412074243,2.1449661615381967,1.7077400445005777,528.8033076192625,0.6229106439469523,0.06337604,2.9529276545954284,4.692305038223647,1.0913882876597163,5.106846505,-0.001339227,5.328498261937961e-05,600,2546.2192306474226,1057.3965000453622,1018.4357891053426,285.8137561492905,1173.8064621596247,416.18165771329114,1078.5242852496986,466.8680315718471,485.8692773037033,466.8680315718471,432.8572692100618,0.036065744,4451.566193583647
15,160,319.99999999999983,0.5888888888888891,5794.187819691656,24.635061023553906,11.999504236689056,2.3959702022919065,1.6717401135296759,531.7147573925757,0.5785348294594008,0.070757632,3.000000000000067,5.071966006,1.090241242587942,5.561716583026999,-0.090253959,4.90932037114163e-05,600,2681.4262182573684,1073.7582882229833,1136.728808490623,302.26749806643613,1142.3948451940337,431.86192346826823,1041.7984687271019,393.62442381621065,525.5702004100924,393.62442381621065,455.8424571037526,0.034436044,4614.430748678697
16,170,319.99999999999994,0.6201388888888889,6261.4646115167225,26.28261951364991,12,2.448673318643323,1.7278077731617687,514.4605219952573,0.5860003371269661,0.070826842,3,4.994107292090646,1.090215188217099,5.467850223536075,-0.311729319,5.658231758207954e-05,600,2968.569868858896,1166.7259301895604,1196.793535108478,329.36775523790794,1253.770543022421,461.7779619659199,1145.1419398001385,407.25509522472294,526.0842767707526,407.25509522472294,504.6568777060122,0.034214056,4933.9647431569765
17,180,319.99999999999983,0.6513888888888891,6674.203415393746,26.682408309530384,11.520182051690982,2.464713377065245,1.7607720671154876,528.6985786,0.6152689470924352,0.065992894,2.8645568751033426,4.879954631257864,1.0875399851034782,5.330775936798692,5.893951993130031e-12,3.4605165259062777e-06,600,3266.2598788733712,1256.342597245932,1198.0519087942432,353.55089072656085,1367.677349425151,491.2952139,1252.0134956941795,428.4684898215742,537.6284286789773,428.4684898215742,555.2641794,0.034685244,5236.467083
18,190,319.99999999999994,0.6826388888888889,7349.970226150462,27.747476379109425,11.32399910717553,2.4953651690054133,1.7555004606453313,533.5864492594962,0.6515573868971632,0.071487337,2.846839562782221,4.722684613719928,1.0846650548721206,5.142982478901961,-1.35E-05,1.3586407401596023e-05,600,3700.9178519104876,1402.7216378823641,1252.7090047038917,393.61804567930153,1556.3118919264637,537.0424235785925,1429.1260482224507,460.33040010877164,589.6619244087959,460.33040010877164,629.1560348247829,0.035128414713475206,5708.9317843125855
19,200,319.99999999999994,0.7138888888888889,8245.389072,29.77352956627353,10.364109703601272,2.470081225,2.0991322538780914,425.2202179,0.6811949421732152,0.062142743,2.987548915765989,4.4383383686679885,1.0928471821822416,4.806504838929184,3.8049563499953365e-12,7.867527545827308e-05,600,4316.030258834896,1619.3555455097214,1262.4349793078884,447.5594181238007,1857.7648630605186,601.5611036909512,1715.4646355295624,527.0368457996102,465.4363725015275,527.0368457996102,733.7251440019322,0.035238707,6443.024686525189
20,210,309.0380192314919,0.7684169305266874,7823.721572400084,29.999999999998018,10.509842521771912,2.499999999999998,2.099480041134119,409.1843676620393,0.6877947378068645,0.062386311,2.997780853214169,4.597273420927792,1.1318494406031099,4.9940977809945215,-0.001197121,0.000107374,600,4064.852824,1498.8597637076275,1237.9785848228871,422.0407623735388,1701.8177637172498,540.3155431901753,1566.5935901723722,488.1863853103451,432.82601810050454,488.1863853103451,691.0249800162483,0.034490598,5993.585880936854
21,220,294.6147351434393,0.8356268274814321,7252.198761228279,30,10.508350872646984,2.5,2.0999487488692843,389.7400513467113,0.7015038439267046,0.06235982,2.9997805482933213,4.759765739312989,1.1873343255542312,5.187150937240842,0,8.864474574065282e-05,600,3725.8265565435245,1353.0785955366136,1185.5171720900657,387.7858521919427,1523.6461537023124,467.4965805196719,1398.1082966299573,452.52437296411773,392.6764076710183,452.52437296411773,633.3905146123992,0.033642376742556726,5440.039749187127
