,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
0,True,10.0,114.23744913723154,0.17642585750578407,1398.9113512290044,29.999999999999996,8.519310027594921,2.219996148044011,2.0999999999999996,151.10773695401002,0.8999999505916628,0.06535013351285779,2.9999999999999996,8.819852466319386,3.059390522348728,10.487714339457638,2.466334724005037e-06,5.7538362474318495e-05,600.0,90.90984803426088,170.6789811031492,471.4398071867719,65.8903003093913,158.60938225112787,28.58405856171465,133.38572218409107,110.69755960754995,61.86157298485063,110.69755960754995,24.727478665318955,0.2729121403446563,0.009153409031417752,1.6878442013930126,857.0564368386351
1,True,20.0,117.79406109329325,0.25867673569858446,1416.406884095181,29.999999999999996,8.548046934378894,2.224261765535122,2.1,155.8112457470846,0.8570586145040766,0.06114321301836033,3.0000193383278795,8.788510574329191,2.9706715162983683,10.44276747766913,2.872187943481208e-06,8.648477641418809e-06,600.0,101.62085642905507,173.2326409733831,474.8081954416959,66.7422504216332,161.1657484070664,29.283983411968318,135.63520274908285,111.65252015786761,61.538503835120004,111.65252015786761,27.640872948702977,0.2729121403446563,0.009153409031417752,1.5791687259579112,852.5804999854225
2,True,30.0,120.88951788765544,0.3370493623873395,1426.914323801875,29.999999999999996,8.43707945768657,2.2077511309910673,2.0999999999999996,159.9067696926737,0.8197659807790953,0.05808124883556212,2.9999999999998552,8.707566061891217,2.8968932513060803,10.32701702578332,6.945318224538255e-06,4.834807757005614e-06,600.0,112.5359047225477,175.38588794002754,471.735941632149,67.2543906875228,163.87062856138243,30.045267967238203,138.1729419288569,114.16946344428435,61.570222450096615,114.16946344428435,30.60976608453297,0.2729121403446563,0.009153409031417752,1.5001055665401148,853.0199431133874
3,True,40.0,123.36234213353967,0.41313694796594513,1446.2682646895535,29.999999999999996,8.494925977754525,2.2163780864657414,2.1,163.17770123403065,0.7979082023043264,0.055971973412833026,3.0000000000148948,8.687060182647345,2.840194562067803,10.297768992526576,4.458246106509023e-05,5.125390357884371e-05,600.0,123.43528158822721,178.1607430624794,476.466432299739,68.19864855594369,166.4853511178058,30.752687621201545,140.44481535167054,114.8189195274633,61.78646055066166,114.8189195274633,33.5743965919978,0.2729121403446563,0.009153409031417752,1.4456278156776603,856.0157973575792
4,True,50.0,125.39376353161941,0.487632802396134,1465.9716304701901,29.999999999999996,8.554195803747048,2.225173551990858,2.1,165.86476657621154,0.7827858679760642,0.05450245882799932,3.0000000000000835,8.666814243578473,2.7950255258212904,10.26892146099732,2.952953872537023e-06,2.8260870732415668e-05,600.0,134.50553195389753,180.9891165378698,481.3211085450496,69.16118952881374,169.14769248185706,31.43963739665249,142.75809159103403,115.46492598529333,62.16206826313433,115.46492598529333,36.58550469146012,0.2729121403446563,0.009153409031417752,1.4076736213001837,861.2196257144782
5,True,60.0,127.7621357144843,0.5585115956827441,1482.67536935326,29.999999999999996,8.547676721817142,2.2242065003487883,2.1,168.9975340138699,0.7626249900350371,0.05282605747550655,2.9999999999999685,8.622917001960838,2.744050553115115,10.206475444654753,7.213064900923882e-07,1.9344219376474556e-05,600.0,145.86406161190249,183.6864067945075,483.1511353185521,69.9781638346798,171.94591679545354,32.22224194580038,145.26810723184113,116.88214039320175,62.54750798619701,116.88214039320175,39.67502475843747,0.2729121403446563,0.009153409031417752,1.364376015772742,866.5596709109537
6,True,70.0,129.88877266408736,0.6278115268064163,1496.7694479388647,29.999999999999996,8.473025072856972,2.213136059798895,1.9205748332982282,187.85435862927767,0.7448708329829157,0.06164633578305261,3.0001146886829377,8.553316298360542,2.6936871381075127,10.107747525349195,0.00015457689880093994,5.8984609767923034e-05,600.0,157.87589055631622,186.3469161540228,481.88613243010457,70.66818894228487,174.9928794549265,33.11230019362438,148.08140430745033,119.17659560409432,75.43532648360261,119.17659560409432,42.94224223131801,0.2729121403446563,0.009153409031417752,1.331630755528241,874.1523196892947
7,True,80.0,130.70798938959442,0.7009402284711099,1521.6646215102437,29.999999999999996,8.623576763942024,2.235439831953328,2.1,172.8941658592339,0.747797416493114,0.05141945512653333,3.0000000000003118,8.566026392977866,2.6827974988689074,10.125750900031626,8.250442784074608e-06,3.707059255043934e-08,600.0,169.1654647317835,189.49449603204937,491.1163037146107,71.88854956904996,177.6394972069724,33.57679063150629,150.27671888565726,118.75318532547496,63.721974481789154,118.75318532547496,46.013006407045104,0.2729121403446563,0.009153409031417752,1.3280467002720628,882.8312272476325
8,True,90.0,132.33551047147432,0.7689784557735083,1548.844632654861,29.999999999999993,8.795068548076141,2.260636138199855,2.1,175.04697152311397,0.7425476816778142,0.050588724813135255,3.0000000000000036,8.582876326941273,2.6501039111158358,10.149635928887529,4.1834825559305955e-07,8.002296407651649e-07,600.0,181.00394562830672,192.96504451823148,501.6516201483381,73.22312780442982,180.4575265512222,34.27985371617936,152.60100396769852,118.1949217944606,64.26344628269601,118.1949217944606,49.23307321089942,0.2729121403446563,0.009153409031417752,1.306590839862892,890.3330069461131
9,True,100.0,133.7422406166729,0.8365958178210603,1568.2068979486824,29.999999999999996,8.811199232063197,2.263071932812857,2.0999999999999996,176.90993483394462,0.7360976913301571,0.050042258920970445,2.99996253770852,8.546185552227296,2.6224038517515,10.097652118092382,0.00047065957925518376,1.6588776404153674e-05,600.0,193.31659654677352,195.96119491973056,504.75793679990795,74.17524261443323,183.4978761419448,35.001020289710304,155.30411224396028,119.41501492938353,64.92955514326901,119.41501492938353,52.58211426072239,0.2729121403446563,0.009153409031417752,1.2925091581082369,899.5615612657571
