,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,319.99999999999983,0.432638888888889,2185.380795147848,2.046553873947559,1013.1347135082458,0.13999999999649787,0.40757406221824294,4.995694712076712,7.26658846518821,5.469760977223446,4.387547512987942e-05,600.0,887.16930099541,407.1691284985394,185.95441402078455,105.09457548962885,437.4528311077248,302.0775853312504,399.53862778427816,406.97061176742125,408.73652663836305,406.97061176742125,241.31004987075153,0.03851911981366731,2019.4477371356988
11,120.0,319.99999999999983,0.4638888888888891,2316.863975406747,2.0302360043959724,1059.843873078646,0.1399999999941707,0.3928612023847302,4.829111389595491,7.299012581715577,5.269931679562628,5.400225877072446e-05,600.0,978.6259640053889,435.0083228623673,191.42246187800396,111.81457528390357,479.7702493254807,318.73350884597016,439.63833238897564,438.4194128929006,440.18935151019156,438.4194128929006,266.1862622094658,0.04005450545365489,2066.5900066126796
12,130.0,319.9999999999998,0.4951388888888892,2466.424904099543,2.0281337651202263,1095.6412035875858,0.13999999999066454,0.3805193645233589,4.688533329710794,7.324035293544382,5.102363263107158,6.796767018559388e-05,600.0,1082.4047903192165,467.0651105928647,197.4523165912546,119.5109308469422,526.0546807825893,338.06064328182487,483.38873124403483,467.6888283644838,469.45351831088755,467.6888283644838,294.4141029668269,0.0413392586830797,2128.461385011881
13,140.0,319.9999999999999,0.526388888888889,2626.91384117434,2.046573594330284,1110.3273402041166,0.139999999988126,0.3721798077888667,4.592964822726186,7.351950404284847,4.988996279225514,8.595781305424499e-05,600.0,1193.9376313810853,501.5580563353674,203.5978880575102,127.82953674402606,571.9429480879668,358.6170322819764,526.5415514765907,489.1852864486783,490.92991316549796,489.1852864486783,324.7510357356552,0.042065555696377994,2205.419770871779
14,150.0,319.9999999999999,0.557638888888889,2784.543501379325,2.090022457528267,1096.0468296564914,0.13999999999782203,0.3692400702199269,4.558823556163186,7.394421915616339,4.948603719502976,2.677622882682096e-05,600.0,1304.154777707724,535.1855468391511,209.1501664443547,136.05818496332662,610.8030870409169,377.9024883904699,562.6927632950567,497.2037455642656,498.91070264080724,497.2037455642656,354.73009953650086,0.04196843793871723,2294.7459435379933
15,160.0,319.9999999999999,0.588888888888889,2929.1878293915383,2.158599803390158,1053.8300230341338,0.1400000000005674,0.37185340733502353,4.588058169821472,7.4553906288298,4.983187755371329,3.4286772703954915e-05,600.0,1406.2001588389805,565.6846778930737,213.6507770593953,143.65807109090542,638.4373782918967,394.25863267103256,587.8140606350213,490.3263634351754,491.98073340481096,490.3263634351754,382.4864432042027,0.04103929715014399,2393.6138053037066
16,170.0,319.9999999999999,0.620138888888889,3065.2655335251397,2.252895984662402,991.4244569126528,0.13950702711143073,0.37871488618981725,4.673179683446736,7.524952580869682,5.084120297947045,4.470806945048977e-05,600.0,1502.8222647746138,594.3330648867378,217.26742853771498,150.84946173538236,655.9271718960166,408.7615606432952,602.9097176876177,471.0511950758061,472.64196721062416,471.0511950758061,408.76765601869494,0.03944336319844227,2505.9137604912694
17,180.0,319.9999999999999,0.651388888888889,3203.4581546836685,2.371844874669086,917.0001816538266,0.1387292507083809,0.3888985191835582,4.800567749192306,7.595525369224332,5.235829333655936,6.137379762429591e-05,600.0,1600.6915504241674,624.1104601920198,220.47121111855319,158.19276709199698,667.3081856250543,423.2413623082105,611.8339522817951,444.1490957587905,445.67072387657055,444.1490957587905,435.3881017153735,0.037451956488228945,2637.2844468948156
18,190.0,319.9999999999999,0.682638888888889,3342.9802250606444,2.4969276771437796,841.4360261236313,0.14000000001829804,0.40256646644945315,4.934089352840082,7.680740633379542,5.395699908013833,4.988409532716528e-05,600.0,1698.369763409731,655.3840407166113,223.58680361549165,165.64668018616936,677.52729754203,436.8022893893105,619.5637789447045,418.21939645885925,419.67860174510173,418.21939645885925,461.95657564744675,0.0355808408335813,2776.7580137718123
19,200.0,319.9999999999999,0.713888888888889,3521.861636885879,2.643104002038068,770.7917365000283,0.14000000002702287,0.41513255283673084,5.074384295546882,7.746903776631484,5.564636952560039,5.1012439447085924e-05,600.0,1821.9036548093773,696.9342050393956,227.77046005181404,175.26045928460292,694.0470866537546,456.2731315408268,632.9005228751947,393.21137723536214,394.607467466593,393.21137723536214,495.55779410815063,0.0337389955697304,2950.3297200570864
20,210.0,319.9999999999999,0.745138888888889,3735.5004147581312,2.83494451656923,690.0878336346282,0.1399903224006168,0.43225476781021105,5.2646540273483415,7.804005857875219,5.795339693558178,4.898618397253935e-05,600.0,1966.6197396640268,749.6438486856241,232.42011939645147,186.82370602510014,709.5433803158378,480.4645338431576,644.5697081243286,362.5283310431553,363.8568384886725,362.5283310431553,534.9205691886153,0.03159004870253222,3177.9665600034987
21,220.0,319.9999999999999,0.776388888888889,4042.1518762026344,3.1347484543684097,587.3990193211193,0.13988481663323327,0.45914923065872176,5.562601103651287,7.833958899822203,6.160346085688596,4.450023799156132e-05,600.0,2167.2953739149953,832.6465114713105,238.646347236442,203.57031442975688,726.6657811485654,518.0365747091215,656.1566217185682,320.84075039734097,322.08986924006393,320.84075039734097,589.5043417048786,0.02879678616192781,3542.0877469707148
