Unnamed: 0,mission_range,cruise_speed,endurance,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
11,10.0,180.0,0.4777777777777778,1376.5867293777944,30.0,4.633535245887918,1.5555080129253325,1.4765953758013524,379.33701329068145,0.3567203238936588,0.0629021094306885,2.6779627673480415,6.55286578526913,1.9233065958530131,7.407884275453492,1.5429586142090557e-07,2.995248927513129e-06,600.0,160.08917310936292,207.7776750692958,343.9169649510867,64.80464692679661,210.07400036673528,67.41784941322594,185.82724543081812,221.8765312136227,185.5244471127492,221.8765312136227,43.54425508574671,0.0240236649513477,1270.7906967022564
12,10.0,190.0,0.4748538011695906,1398.184503638057,29.99999774474192,4.635265891478633,1.5558566367322513,1.487942185958825,379.8283057434672,0.3251820769073688,0.0643395607665959,2.8015538301591185,6.509495032279785,1.8289811874037096,7.352094158149336,7.810125985940886e-07,2.9927275012050593e-06,600.0,171.5376906341862,214.77786760402455,346.01574753754437,65.85492781244609,214.79154630345857,74.96343570574652,190.17499960718771,225.25665219013015,193.1912024422332,225.25665219013015,46.65825185249864,0.0239315845960917,1343.721704912955
13,10.0,200.0,0.4722222222222222,1424.5181992966006,29.999999991565392,4.652543843263468,1.55933317197277,1.4144880205335215,437.21256473431777,0.2990042051274294,0.063152891601967,2.6949880361702663,6.468996847727252,1.7318846171373008,7.300097198858945,1.8620902153543284e-08,6.350686143849375e-05,600.0,185.34464652039836,223.10797269959613,348.9359788052579,67.13757039058686,220.20697069856757,84.08497475644452,195.13688112526265,228.47698583380668,227.05943029427655,228.47698583380668,50.41374385354835,0.0238607559374432,1427.2102759586203
14,10.0,210.0,0.4698412698412699,1452.373119774671,28.258447162423156,4.801931445862385,1.533142155165305,1.3847925074713403,456.0286252922035,0.2935498480702107,0.0653583560734732,2.771157686615045,6.318993419964586,1.652467424731122,7.108321297687063,2.8920171146751272e-08,2.227222209893196e-05,600.0,197.55900518951088,232.14207436413383,354.18001191404124,68.49674765250111,229.84248016241972,91.14922730922262,204.32012833286683,240.97148083350865,245.02885271295176,240.97148083350865,53.73604941154695,0.0241466648568869,1476.1704570038507
15,10.0,220.0,0.4676767676767676,1479.118474206031,26.4428390489128,4.956245222429471,1.501348305687125,1.5995447630495288,382.0531877907681,0.2910985608100627,0.0538964096144509,2.999999682745173,6.153081176921236,1.5932690978737478,6.897690495604621,4.0988397742580673e-07,3.860931527653233e-07,600.0,208.89909528234236,241.09963068210263,359.3162466360671,69.80412296946426,240.3866342205686,97.40151218000317,214.4367705608945,255.91299493552063,189.218142226936,255.91299493552063,56.82055391679712,0.0245089692692443,1520.9167520074782
16,10.0,230.0,0.4657004830917874,1510.1321907236363,24.729026201628415,5.1365812156756725,1.4732406216787433,1.6610636733921151,384.62986382873373,0.2907654621103671,0.0471012659448733,2.9999727390812923,5.9952076337717015,1.52528120603772,6.698690744814183,6.367592289535651e-05,4.78516796649735e-06,600.0,222.10203602624435,251.2145285563623,365.4948256466762,71.32298799703148,251.88988988753053,104.80343908341824,225.43691719052876,271.3437916092829,180.7397305375713,271.3437916092829,60.41175379913846,0.0249334665136997,1566.6647223481446
17,10.0,240.0,0.4638888888888889,1543.232367819282,23.21550217410669,5.315894336476458,1.4476776202406412,1.720577604173104,387.46622028241507,0.2906841139351977,0.0415987437064863,3.000004345544428,5.845687476444742,1.4614950975768115,6.511483205045529,-7.881505208473527e-06,4.1408387632458826e-08,600.0,236.34596496216025,262.0078638122546,371.9313735922008,72.94736894317629,263.99501753006,112.85202487740727,237.0016660142014,287.17054780011506,173.80366331072238,287.17054780011506,64.28610246970759,0.0253852268907714,1616.4315922877297
18,10.0,250.0,0.4622222222222222,1578.0619944708674,21.744424201796654,5.514178708328063,1.422496468037025,1.6075080502784744,432.0006012850028,0.292473600377866,0.0452510977139325,3.0000000006638157,5.69756478312225,1.4033286151261584,6.327219374120567,3.629590130671545e-06,7.785434154017085e-05,600.0,251.08752851186733,273.34290828573313,378.9800823163331,74.66029886766029,276.9713122254476,121.09126480406076,249.40845277554573,304.14029396449376,205.14768558437683,304.14029396449376,68.29580775522791,0.0259101329283937,1665.416286738208
19,10.0,260.0,0.4606837606837607,1616.008222475103,20.64229513545876,5.687884009157184,1.4043914500569574,1.7987716538477287,401.5096034860045,0.2916952970868228,0.0346420709465266,2.9999922270273425,5.572791788522619,1.346517427684269,6.172912480744758,2.6624811789943692e-05,7.882913757788102e-06,600.0,267.8552285882827,285.613419494121,386.0116350383528,76.53074700705942,289.9818051346067,130.84274052520385,261.79023718802705,319.53578850509297,169.8674936491422,319.53578850509297,72.85662217601289,0.0263830300918191,1726.6814437292626
20,10.0,270.0,0.4592592592592593,1654.5795517744443,19.496225817066136,5.885433148293069,1.3847885510007805,1.652319675736553,453.9073214012832,0.2932244079312036,0.0393549866405483,3.000000007551138,5.4447227800140805,1.2986262018544024,6.015384103199103,4.597096252112465e-06,2.022506047278705e-06,600.0,284.38687830254804,298.1227963156355,393.6348102831288,78.43648902152341,303.8868310886097,140.2452078514883,275.0580051728543,336.4906635310739,208.10608596086425,336.4906635310739,77.35323089829306,0.0269475319655883,1784.9366324854618
21,10.0,280.0,0.4579365079365079,1696.0563099400172,18.459568146348666,6.090292532896485,1.3675574710714669,1.5696030332787625,495.5250529510613,0.2951842678938987,0.0419702609760545,3.0000005847436366,5.323812855570057,1.252762871628478,5.867447047281161,6.285315041765216e-07,1.2630261164102504e-07,600.0,302.22695782141346,311.51160041983746,401.8273444986199,80.49076259093364,318.57925061462527,150.46139893154208,289.06205650819305,353.6725782242938,238.67946119980255,353.6725782242938,82.20573252742446,0.0275489521853151,1847.3304127341455
22,10.0,290.0,0.4567049808429119,1740.35999644805,17.581592300803134,6.285902198226434,1.3532531073062743,1.5338272392901589,525.1918887221201,0.2964663669974164,0.0425194884412142,3.0000071905057433,5.212316865017101,1.2096286589012746,5.731696854570475,1.582866931926219e-05,5.092355437808757e-06,600.0,321.61199105627946,325.819938580983,410.23964723194325,82.6906762036331,333.8937446663347,161.71098283500191,303.6378302282824,370.6238135879993,259.3817586066131,370.6238135879993,87.478461567308,0.0281489294042695,1917.0886475964123
23,10.0,300.0,0.4555555555555555,1787.537929668142,16.78761410712555,6.481220704720022,1.3403156520153394,1.4876987039121394,560.1468055747649,0.2979986652342851,0.0438812428280699,3.0000131641029935,5.104876389133698,1.1694092369821911,5.601485063030543,4.446883058939477e-05,1.1885436939801908e-05,600.0,342.37432295328034,341.086093074843,419.0413449442744,85.03961622194991,350.16282342763816,173.7952146054258,319.1185747268671,388.05508761839457,286.4673318934823,388.05508761839457,93.12581584329224,0.0287777526755783,1991.842272733148
24,10.0,310.0,0.4544802867383512,1837.9262849089628,16.091088820134065,6.683146887175857,1.3306786810102156,1.440123937592309,597.942265505857,0.2993710559051379,0.0456373887383104,3.0000004921245536,5.007892482684608,1.1317138254874584,5.484447461782418,1.7857650771446745e-06,6.784359970161605e-07,600.0,364.6065358308665,357.25958333089596,428.505508833765,87.55548058569833,367.00593937745555,186.88046097951033,335.1160345169294,404.7939239754813,318.12772374920803,404.7939239754813,99.17297774599568,0.029418723001633,2072.770071195026
25,10.0,320.0,0.4534722222222222,1891.865066426628,15.458540449213226,6.884042319052975,1.322093443665299,1.385774880605184,641.4374609398793,0.301031716306823,0.0481909982787263,3.0000032671359773,4.913360471437424,1.0962195527716805,5.3708224852792785,1.1746507601273493e-05,1.7542555920860034e-06,600.0,388.55781018687776,374.6239787953926,438.4280004946772,90.25660143282192,385.0450373882612,201.0062244962159,352.2486679855799,422.1027185032518,357.95004324403413,422.1027185032518,105.68772437083076,0.0300883906201511,2159.5221428504015
26,20.0,80.0,0.6722222222222223,686.0459582815926,30.0,4.000000000000001,1.6281370268160755,2.1,100.0,0.9000000249228541,0.1215688072398599,3.174603174603174,9.162221569010828,4.299419066452018,10.9834322099774,1.2296245042982967,116495.4332445463,600.0,57.47243488810402,78.60424616710391,259.1821431208912,32.101407531827434,74.87768693588356,16.5710987511821,62.46189216321519,100.93077274158026,50.39915236742474,100.93077274158026,15.632502289564291,0.0244818983165722,698.2512060967249
27,20.0,90.0,0.6444444444444445,868.2768921276712,30.0,4.13631513896592,1.5578665274197343,2.1,100.13456721712218,0.900000000230014,0.1505844000197622,3.566629057960203,8.004907230087298,3.833079288696518,9.34167707509522,0.6321627188523529,58987.63438653608,600.0,79.42858534240085,109.28209108898456,281.88436706937165,40.55554911038779,108.46807678971716,23.085493241556527,92.946575346999,139.52436197101565,62.59636436724764,139.52436197101565,21.604575213133028,0.0246714566568741,867.236547909706
28,20.0,100.0,0.6222222222222222,1071.9467802113052,29.999999999999996,4.588356381469105,1.570891656054488,2.0999999999998686,100.12602770586754,0.9000000000677818,0.1751370795281153,3.96325916365268,7.368424279664477,3.464950023407019,8.47780351042375,0.1470408847676232,18365.35003463595,600.0,101.8833289262314,142.73332740234545,312.6897431144113,50.15919877761026,145.4784278871787,29.697099205671577,126.44156931607463,169.4076634969336,72.790240390776,169.4076634969336,27.712265467934937,0.0249328364655132,1008.4668244891874
29,20.0,110.0,0.604040404040404,1297.0556101867082,30.0,4.980809297082755,1.6276090779993138,2.1,136.8008443403265,0.9000000043219757,0.1086498840276744,3.1908277950537585,6.996852078958229,3.145020790941204,7.985360571995753,0.0204591212268123,255.4744849695755,600.0,127.65463921958316,179.6826143414351,344.7515003231294,60.9504255212794,185.3770232026727,37.88979275411456,162.4291850684132,190.946052238342,84.29618099578946,190.946052238342,34.722061867726616,0.0252539415659922,1167.87499957443
30,20.0,120.0,0.5888888888888889,1326.2636158113648,29.99999999662577,4.808521585659305,1.5904306985624586,2.1,158.73015754465348,0.7732797703579694,0.0798074451489141,3.0000000224060495,6.79130167834083,2.89766170018801,7.716556635507453,2.3237555168975637e-07,1.098167896022567e-05,600.0,133.7945729576851,186.76527344227088,343.3436374015858,62.36344587146174,195.28857332919745,40.66806883149775,171.87246571982786,204.48085387895767,83.36108898655021,204.48085387895767,36.392123844490335,0.0250649732587675,1154.919838771275
31,20.0,130.0,0.576068376068376,1328.7997220964137,30.0,4.851480931809037,1.5989066015609303,2.099999999964969,171.95767196828933,0.6601492121950404,0.0655180617565168,2.9999999998648135,6.8171911636792935,2.688298136616292,7.750274010136375,-1.6883047848637034e-08,3.2361538564836735e-08,600.0,134.55187035636743,187.10562669513388,344.65613264722566,62.486272290817446,194.91894684954815,42.23433413086124,171.45196677672453,202.7055462588756,80.31658445951136,202.7055462588756,36.59810873693194,0.0248311760004683,1112.73998335734
32,20.0,140.0,0.5650793650793651,1339.241549007079,29.999999999596874,4.808122047935358,1.5903518635950629,1.6593414098888186,283.71840951450446,0.5736831954187681,0.0617733511086626,2.478126783911102,6.762194609604134,2.4540604026218085,7.67869629282181,1.262306767557675e-06,2.528749354717635e-05,600.0,140.93509918337634,190.72252604799863,344.59674475039463,62.992207692483134,198.0483594933804,46.29090820214814,174.4100167445126,206.50223887334724,128.7093760615812,206.50223887334724,38.33434697787836,0.0246400529060344,1113.3496079326626
33,20.0,150.0,0.5555555555555556,1351.0859507355658,30.0,4.782931192789701,1.5853637050156195,1.5276749538876582,346.8083893063606,0.5041615780854309,0.0585155804261872,2.359334183183648,6.717752380459572,2.281305200106254,7.620985726259305,4.260997439331504e-07,5.573644741409427e-05,600.0,147.73161978698496,194.67321403297584,345.1220414743866,63.566541125876434,201.12172557380504,50.63524300385983,177.28493390037283,209.6415922982829,154.40988888064453,209.6415922982829,40.18300058205991,0.0244709913875885,1132.105499373139
34,20.0,160.0,0.5472222222222223,1360.4031542803,30.0,4.720799512997912,1.5730045474157588,2.1,211.6402121711748,0.4461664914636997,0.0453731858318375,2.999999992473597,6.651860493077091,2.192700254305351,7.53563559560655,-6.0778297950037086e-09,8.820992789168469e-08,600.0,153.46681721152007,198.42631335210024,344.4916626524601,64.01865806578172,204.51468513149615,54.31944340046929,180.52931793483307,214.41737174656717,84.25520256552177,214.41737174656717,41.742974281533456,0.0243109950520863,1167.307267042943
35,20.0,170.0,0.5398692810457516,1386.0870003252862,29.99999999261732,4.757532815135602,1.5803212085979217,1.282236840331083,520.5984356552609,0.4026817368287689,0.0563586746820952,2.1222501160084972,6.624459134666082,1.9889536194652764,7.500217352992944,9.414545587560497e-09,4.2565291723865665e-06,600.0,167.10893238947878,205.84779304007924,347.8658894413261,65.26644859016407,209.2377614757759,62.557096672093515,184.8062442846635,216.44723764705304,236.0834144446164,216.44723764705304,45.453629609938226,0.0242073976116834,1219.4158944410024
36,20.0,180.0,0.5333333333333333,1398.0985411502486,29.999999998950276,4.701845641006004,1.5692182237391388,1.9585754020661663,255.2870638758345,0.3622947641499067,0.0451871909222469,3.000006217375463,6.55874964336193,1.9490677930442328,7.415461384345027,6.214254710812384e-07,3.190659711604806e-07,600.0,174.10750137965397,210.5028897096011,347.63797041256896,65.85074450767348,213.1654076116864,66.99909679527585,188.53830782556713,221.42333656118956,106.19792713455794,221.42333656118956,47.357240375265874,0.024079786771538,1279.8129616649878
37,20.0,190.0,0.527485380116959,1424.078873071984,29.999999981670832,4.757836299028093,1.58038348579224,1.4895645355021314,373.1113450755147,0.3312044225142749,0.0667783221038429,2.8488827554947935,6.546575856710344,1.830206165062076,7.399786456412649,1.1688412492105726e-05,0.0003635955104973,600.0,187.47423968871936,218.00167235750075,351.50587564749884,67.11615355884152,217.530340171997,75.35489032987695,192.4486444926905,222.3624098565212,193.90702658027308,222.3624098565212,50.99299319533166,0.0239987579403706,1351.643210187743
38,20.0,200.0,0.5222222222222223,1450.8286044508052,29.7335486679197,4.75871257834915,1.57213578296016,1.499490827208919,392.321117275602,0.3072556752303741,0.0622810798607241,2.833108785812106,6.463457024611363,1.7405515764365933,7.292991775570568,3.1290461421917826e-07,0.0002500104422586,600.0,201.81292943465513,226.7080777144239,353.90209109451536,68.42131792572135,224.46634965257485,83.90534165596424,198.93462780400563,228.9224042800042,202.62340939910655,228.9224042800042,54.89311680622619,0.0239787112530366,1431.2882900399434
39,20.0,210.0,0.5174603174603175,1478.821566218688,27.575530471565056,4.933092990372206,1.5354346277839082,1.524953616740074,382.52526475568783,0.3062977808269527,0.062912518858356,3.0000002435127255,6.277109731787481,1.665488981025969,7.055002450692944,7.05493761188336e-08,3.527251904235062e-06,600.0,213.6091777116251,235.9105163937536,359.5141532996998,69.78959691155814,235.58956739753796,90.07491163646664,209.61318958485097,244.62757388464425,201.2486974929188,244.62757388464425,58.101696337562025,0.0243675380017378,1470.2670335198034
40,20.0,220.0,0.5131313131313131,1508.8559424244274,25.806113915994363,5.101257386777382,1.5054002172084129,1.6341917025613786,373.9079388117581,0.3042778549582055,0.051479268895706,3.000362629199638,6.113613311256992,1.59392333636566,6.847811727832289,6.763024444467192e-06,0.000194859251361,600.0,226.6105245954348,245.66675941524772,365.33219241307967,71.26042520018966,246.8026460957503,97.0438609574889,220.34132981370152,259.6546611703472,180.68838336388268,259.6546611703472,61.63806268995826,0.0247555650083101,1515.9542925104245
41,20.0,230.0,0.5091787439613527,1541.3661611362238,24.077196495131567,5.2886047996264836,1.4754223378344704,1.6471648433415185,387.8734271173861,0.3048139025609272,0.0477208674544079,2.999987866834815,5.948669734304704,1.5252261367623812,6.640291887667214,7.304883114400695e-06,6.336528309955674e-07,600.0,240.5053834383423,256.191888901251,371.8139903346,72.85569448516529,259.1110668402879,104.41530259505171,232.12325409956,276.1375109574875,183.11545489108616,276.1375109574875,65.41746429522911,0.0252205090056379,1560.8062711973455
42,20.0,240.0,0.5055555555555555,1575.9473473353444,22.67301229702028,5.466586207343229,1.451472164038667,1.7308004186030583,385.17837079035934,0.3039488724346066,0.0410275893175572,2.999999015696733,5.804744626606367,1.4613852026072902,6.460432385990664,1.6622348031347656e-06,1.313642139099692e-07,600.0,255.64111180053143,267.29367952984205,378.4567252116283,74.55619323535713,271.49296803030796,112.63796430790836,243.9383702479046,291.7269657467598,171.4179329004414,291.7269657467598,69.53438240974455,0.0256740502342606,1613.2441893992025
43,20.0,250.0,0.5022222222222222,1612.3581036086975,21.276073858665917,5.676454000171594,1.4287744436712473,1.6023704258493685,433.385045292842,0.3054080908137939,0.0455020646613455,3.000004600210053,5.665261832962093,1.403327181160465,6.287190897249225,-5.969594596422212e-07,1.0876401729780453e-07,600.0,271.1083002597008,278.8556728517782,386.04382612533226,76.35063416578748,284.60433977253143,120.98553253982136,256.4512721117053,308.0253446071819,206.28482186769017,308.0253446071819,73.74145767063861,0.0262102281721048,1663.9604086006652
44,20.0,260.0,0.4991452991452991,1651.887990485556,19.779496386467336,5.723016145524874,1.3733412693917686,1.6964287954354025,425.72896447611174,0.3111782329177621,0.03876785249953,3.0000139064520592,5.408117623215615,1.348396344386562,5.970516445851229,7.958395994656087e-05,1.8335175592182928e-05,600.0,290.1027673869691,294.0140099530281,389.4721369259545,78.30335817892119,305.4460175559864,130.05434500312683,276.6742216468416,341.5670337201736,190.09552779852712,341.5670337201736,78.9079527292556,0.0268984992719582,1718.672166371813
45,20.0,270.0,0.4962962962962963,1692.5264245352955,19.107708255064463,6.04550756398064,1.3904977430422203,1.6494710820279643,454.6894967002191,0.3060482270138057,0.0395338014268909,3.000011295607086,5.409401707605019,1.2986746871922048,5.972089192753346,8.132155492823756e-05,2.037650668565249e-05,600.0,306.5094336215394,304.5711802434397,401.1345906606019,80.31573404412819,312.8860668927196,140.3907900925658,283.40608619660964,341.3871543709789,209.05007135899453,341.3871543709789,83.37056594505873,0.0272845764044446,1786.8562062435112
46,20.0,280.0,0.4936507936507936,1737.011736441083,17.978785965088615,6.280919383258646,1.3712799929359398,1.3386679254868128,581.00872745962,0.310396537479421,0.0576586230624338,3.0000001153273232,5.279685974422331,1.2508550593993226,5.813644736537214,-3.2630964597046836e-10,1.5779414662253847e-06,600.0,325.4259791339897,318.71029861151084,410.35249890728176,82.52421594970208,328.9990626063959,150.5829391159582,298.78188557419503,360.2489866183377,327.8972556456598,360.2489866183377,88.5158663244452,0.0279847937698907,1846.0071131421616
47,20.0,290.0,0.4911877394636015,1782.6908288135962,17.305700859475824,6.4403339909116974,1.3603025594581744,1.5263074305019495,527.7803486653253,0.3085186214320331,0.043119306909868,3.000001816318137,5.180222145853809,1.2096840453833144,5.692738386360096,5.319018352878402e-06,4.193646910972478e-07,600.0,346.3024710290783,333.33787976185687,418.25313861160953,84.79798699478438,344.1340503592962,162.3813220532006,313.15172204030233,375.71392726476967,263.04177537067795,375.71392726476967,94.19427211990929,0.0284975093123588,1925.1236830663845
48,20.0,300.0,0.4888888888888889,1832.3939454705876,16.5557705408196,6.640096184336855,1.3488450161116914,1.475662276049862,564.7181850784926,0.3097543971758048,0.0448451977860977,3.000000039649168,5.0769260645153755,1.1694380950696337,5.567706755282111,1.2671359677085547e-06,2.3148159445216093e-06,600.0,368.43367861252415,349.13197457833286,427.5509141680221,87.27889956362851,360.92586777615423,174.74787453130443,329.11107319583357,392.7778958607447,292.7628237971002,392.7778958607447,100.21396058260656,0.0291326953812227,2002.8099959584388
49,20.0,310.0,0.4867383512544803,1885.5874491195273,15.874060668528028,6.842606929528209,1.3389086772542391,1.4176925469547652,607.4035301900822,0.3113334579695779,0.047392249666707,2.9999987923745097,4.977758433763274,1.1316429033978517,5.4481786835736195,-2.3893651324158327e-06,1.6014515080226117e-05,600.0,392.2123570347946,366.03621816864666,437.40106242937054,89.94181330068913,378.8025221010956,188.07995729382804,346.09500874202524,410.2013267872378,330.3608293805325,410.2013267872378,106.68176111346412,0.0297986953369398,2085.943461283838
50,20.0,320.0,0.4847222222222222,1942.6598693831395,15.27780673802716,7.047457234629493,1.3316772455110095,1.365068676464576,651.166986275005,0.3127709003352169,0.0500462731109864,3.000004160628284,4.886453494338894,1.096019843260062,5.33856236445354,1.3829292660361148e-05,1.141262785924898e-05,600.0,417.8679089662296,384.0952359263495,447.8923855524497,92.80771719622118,397.56029022557385,202.58991692506663,363.89195007221616,427.2195371348551,371.7303146526618,427.2195371348551,113.66007123881444,0.0304752801935402,2176.1401132855085
51,30.0,80.0,0.7972222222222223,686.0459679101903,29.999999999944063,4.000000000009496,1.6145901422658313,2.099999999990177,100.00000032993547,0.9000000375559574,0.1215688089997721,3.174603164143882,9.09955731749781,4.299419061712113,10.892044685396153,1.1483431969941815,122037.32949278154,600.0,65.25806402861411,78.80763913448482,259.2172736300744,32.10140797491357,75.39333441979336,16.571099118383177,62.985967072833226,102.63155694223906,50.39915342913477,102.63155694223906,17.750193415783038,0.0244818983483443,698.2512207995732
52,30.0,90.0,0.7555555555555555,868.2768927572886,29.999999999999837,4.245123903547379,1.5847984666460109,2.0999999999997714,100.00000786986612,0.9000000008826399,0.148596036301323,3.571428290362335,8.121757213437045,3.836263923617458,9.50317324274636,0.6554668404610222,63528.202562374194,600.0,87.40175940977723,108.41023708386317,283.95736350636145,40.5555491398288,106.90751643262216,22.700621290078615,91.36704872975268,134.82252393106455,61.60392310779518,134.82252393106455,23.773278559459406,0.0246714566587944,853.4868463006351
53,30.0,100.0,0.7222222222222222,1071.94678166655,29.999999999999996,4.670901219642446,1.6135287228602286,2.0999999999999983,103.32407239595108,0.9000000012895963,0.1627428406333094,3.840589976987274,7.539856871165103,3.4654121441222174,8.707907645207,0.3030529797448444,20970.495209395816,600.0,110.98110144042644,141.22436725092,314.3940446085942,50.159198846786985,142.17070694883182,29.38251436079257,123.10038476999352,160.57285063324062,72.0287700645797,160.57285063324062,30.18685959179599,0.0249328364696506,997.917092029583
