,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
0,10,120.18115389302858,0.1720966105330066,1548.2504602072759,29.999999999254577,8.946289003307136,2.282760302956461,1.7280574771164512,236.18070491268358,0.8999901662929582,0.068703902,2.453875505075329,8.654179545521973,2.845635816792398,10.250933793320167,0.000649216,2.1255463819056678e-05,600,173.11028728042155,193.9646367,507.9769973431566,73.19392848807877,178.90204982035576,36.189734497404245,151.03506582162933,115.87050210201153,107.5843466627239,115.87050210201153,29.42874883767166,0.023131005262427024,1009.2885038709385
1,20,120.69001100705259,0.25460268602187025,1561.4061212146137,30,8.614298867,2.234068130300939,2.1000000000000005,159.64287170245038,0.8999999993992503,0.070713773,3.000000000000002,8.469934532398968,2.8907319950018397,9.989924369663779,3.030456241503998e-08,2.46806454234281e-08,600,194.48154605275604,197.42565579898132,495.6580712902885,73.84069097183857,184.34689373831222,36.53710824,156.29809230149002,122.00435840311202,74.71437192222022,122.00435840311202,33.06186282896853,0.023164047275950183,1035.1245577925438
2,30,122.35381765680395,0.33407944014858415,1604.7532691033755,29.99999999999999,8.728561738,2.250893579134987,2.099999999999998,161.8436741491991,0.8999999910006297,0.070436531,3.0000000000002345,8.426179527617336,2.8516948940650466,9.928292274107015,3.910793697770032e-07,3.343016310096108e-05,600,219.19660181172458,203.7920461779962,505.7948944791975,75.97550851677187,190.4485020576283,37.916242104607164,161.63437022181267,123.52379864465645,76.48750500487623,123.52379864465645,37.263422307993174,0.023272268647295393,1059.6902946229645
3,40,123.89826682113532,0.4117344058301844,1640.7854891611064,30,8.662107069,2.2412447000537075,2.1000000000000005,163.88616656634176,0.8974094314605041,0.070522661,3.0000078668856616,8.318067657907925,2.8160645313686725,9.776583147,0.000739478,8.543381098019954e-06,600,245.6771980675665,209.96867763042576,507.3822576,77.75443294394626,197.25560750894155,39.41936372486241,167.82811176571127,127.38712897862614,78.52616017027083,127.38712897862614,41.76512367,0.023361487531276044,1087.934686863424
4,50,126.80710452738438,0.48318856307790364,1691.054954995155,30,8.826802101968946,2.2652732726490834,2.1000000000000005,167.73426524808383,0.88295757,0.06873028,2.999999999996049,8.287202282393931,2.7531356376629335,9.733420054166686,9.310337999224316e-06,2.0079782743336668e-05,600,272.9718142203007,217.25606481529638,520.5887745284122,80.24278247820442,204.05619379990065,41.162620199645445,173.73697483355272,128.51943683123727,80.16647154969405,128.51943683123727,46.405208417451114,0.023484875911203396,1110.6602555536772
5,60,129.33801497371425,0.5527896222671921,1742.8078501360296,29.999999999999996,8.971166994441788,2.2862561871196863,2.1000000000000005,171.08203038851087,0.8747146700082978,0.067650855,3.0000000000000004,8.246516259754326,2.7002220455604435,9.676623994160508,6.533280583198575e-10,1.8461527542050976e-05,600,301.83548317946656,224.9011996,533.2630709807968,82.81239308528879,211.33867869047893,42.975558330529026,180.1049468479659,130.0325304937116,82.08865789765056,130.0325304937116,51.31203214050932,0.023610634709224476,1137.2910394608843
6,70,131.8442461772826,0.619818391,1793.1334059832238,30,9.039259197691232,2.2960952594890034,2.1,174.39715102815163,0.8660830195865468,0.066796337,3,8.177775049834688,2.6496248931305755,9.580922497633955,1.020650230998399e-09,6.778101309433887e-05,600,332.6018839858304,232.7757946,542.4453239660241,85.31863633416063,219.2691037667356,44.935124606314936,187.15665494904533,132.64323094453727,84.22334669971315,132.64323094453727,56.54232027759116,0.023731737,1166.8659223838115
7,80,134.27017954704039,0.6847024959748368,1846.6701370199446,30,9.111620461839916,2.306510664,2.0999999999999996,177.60605760190538,0.8600020216852303,0.066184098,2.999999999999999,8.107808728,2.6022592601035166,9.483846796749237,5.39124300757976e-11,3.65798654499915e-05,600,365.26911225007376,241.1810363294212,552.2332430567384,87.99279351279806,227.76439344271188,47.01728708451228,194.7174154745862,135.3725739702111,86.55063890161405,135.3725739702111,62.095749082512526,0.023859328604518084,1199.1092143953476
8,90,136.66094295466917,0.7474530554617279,1903.7079115487063,30,9.187625060755536,2.317406039592195,2.0999999999999988,180.76844306173197,0.8558167339938078,0.065750729,2.999999999999998,8.036184603359949,2.5570832301563757,9.384814720275989,1.1674572419906326e-10,9.664926706839861e-05,600,400.0548371432358,250.1734618222086,562.6386885936347,90.85075502553754,236.8920085226466,49.24247513111021,202.84981305339204,138.24465216499394,89.07316561858151,138.24465216499394,68.00932231435007,0.023993915382894537,1234.0573680804112
9,100,139.0476987807651,0.8080665586874293,1964.7168982977166,29.999999999999996,9.267784983831827,2.328848369174035,2.1000000000000005,183.92552748778562,0.853181941,0.065460845,2.9999999999999827,7.962699676846289,2.5134178708120936,9.283568543249377,4.312497026148776e-10,2.9115621446633867e-05,600,437.2233291004365,259.83372070865204,573.7475162858569,93.91772809208123,246.74004772661016,51.63448565863368,211.6338010695657,141.27647476203978,91.80507777379992,141.27647476203978,74.32796595,0.024136393,1271.906436323166
