Unnamed: 0,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
1,False,10.0,80.0,0.2138888888888888,973.1484169676158,29.999999999999996,4.520167108926503,1.5558823069009264,2.0999999999921717,100.00094517000228,1.2766398357892492,0.1909773957809915,3.1745731695017096,7.617499659621268,4.176746628456915,8.81273939817984,0.1401160460782691,34075.22016972686,600.0,83.36476560989945,127.91010629243164,300.9874624568722,45.48082838880267,127.75168499528354,26.7972960063806,110.42518937625766,156.7753902599094,79.17557994619139,156.7753902599094,22.67521624589265,0.3157602416945057,0.0110881511655129,4.404936684428114,1096.9320235265795
2,False,20.0,80.0,0.3388888888888889,755.5821459470673,29.999999999999996,4.003290888239296,1.5017514848804523,2.1,100.00000000845615,0.9912221506077344,0.1368724246051091,3.1746031743347243,8.22986649611412,4.272288470120177,9.653414453821425,0.4670312102330385,94024.26809892098,600.0,67.50426057392187,92.00036398225748,267.39993279517006,35.311357282274926,91.8097694906508,18.775621397542984,78.2709734013296,130.6585521638065,56.74361985083792,130.6585521638065,18.361158876106742,0.3157602416945057,0.0110881511655129,3.156933651258799,786.150146143146
3,False,30.0,80.0,0.4638888888888889,866.4357387439508,29.999999999999996,4.537003735884029,1.5406170533982038,2.1,100.00168001500262,1.1366471546845496,0.1568150583932983,3.174549841689569,7.9368590722256895,4.23680071525683,9.24805167657962,0.0279405981102733,68716.50106404349,600.0,89.00396885953224,109.12518847222516,289.9754425369093,40.469463170003486,109.1660732361953,21.692182393901746,93.68846207230546,142.36369465499348,65.0134829644642,142.36369465499348,24.209079529792767,0.3157602416945057,0.0110881511655129,3.6170278296587544,900.7243328526164
4,False,40.0,80.0,0.5888888888888889,945.5852940762924,27.79818358434115,4.705347140200895,1.9873147540082357,1.5305400367121773,223.43574953515628,1.3387357364539427,0.1331467706447874,1.949446788199506,9.458315785636088,3.8954070016765985,11.419314341009883,2.9264715297875483,52209.70039409486,600.0,115.61634905420046,115.31117974780584,298.96997754321234,44.1822086566073,99.97396106316408,28.21783218761113,82.80578551730001,93.37265116701884,146.38205376579216,93.37265116701884,31.447646942742523,0.3157602416945057,0.0110881511655129,4.326005357811309,1077.2762813381646
5,False,50.0,80.0,0.7138888888888889,1104.8319512142325,29.999999999999996,5.464956982143433,1.7754180577730625,2.1,100.00106671719412,1.449390921446457,0.2077777024780645,3.1745693109264947,8.074622995823797,4.147798026200586,9.437919005610263,0.356005811312615,29255.867369660937,600.0,144.11535409819055,143.04285176099813,336.9928031498336,51.72440852199455,136.8276824547292,29.358207265574624,117.0630888607412,136.69330814734874,86.14087555935325,136.69330814734874,39.19937631470783,0.3157602416945057,0.0110881511655129,4.792451195695143,1193.43217947496
6,False,60.0,80.0,0.8388888888888889,686.0459518503282,29.999999999999996,4.281138995774973,1.496064789467033,2.1,100.00187570337852,0.9000000164859003,0.1128226583218452,3.174543629581062,8.542525190149489,4.3147428481643315,10.092471335780992,0.0776836401579501,140870.99215315623,600.0,84.76236983290882,79.87360513263931,264.6364158755819,32.10140723587529,80.30950293730686,15.324864052146678,67.97601192267736,119.53764534686812,46.77498932164597,119.53764534686812,23.0553645945512,0.3157602416945057,0.0110881511655129,2.6023284770154573,648.0405160565917
7,False,70.0,80.0,0.9638888888888888,756.6151592388037,29.999999999999996,4.609383364084263,1.584641513544953,2.1,100.43353600354338,0.992577325107468,0.1238991403829911,3.160899537074122,8.603772094780258,4.293035874603569,10.179284107086234,0.2040302965519291,121663.8981668287,600.0,101.74958673996214,89.35520372898759,278.9546983626453,35.35919413773055,87.9399350545126,17.060832140976473,74.32891657990875,117.50741552039912,51.81158480293023,117.50741552039912,27.6758875932697,0.3157602416945057,0.0110881511655129,2.8825396761677347,717.81964336789
8,False,80.0,80.0,1.0888888888888888,1789.380065444582,29.999999999999996,4.0,0.8,0.7999999999999999,1496.3062386920226,2.347425976432274,0.1354085577435697,0.5569269924729989,3.161460961660641,2.0242814296982177,3.3416611952479696,-3.739197656598156,650433.2778433935,600.0,1084.8985392034976,443.45513394080825,382.38936495420296,85.13146492353937,565.9978368053809,184.85784740831272,535.4762080575916,1090.3725637023906,1824.01979416716,1090.3725637023906,295.0924026633514,0.3157602416945057,0.0110881511655129,14.727171648158365,3667.4093986290663
9,False,90.0,80.0,1.2138888888888888,694.5768978251434,29.999999999999996,4.526710625369165,1.6246536612042348,2.099999999993446,105.71530519272176,0.9111914702030548,0.0993063708184399,3.0029740431867435,9.099814629277674,4.312060629052678,10.892419333759433,0.5447397291850784,151991.28935034788,600.0,103.2496837616994,78.76322574118579,269.9304567492691,32.494134032827155,76.32868647570216,15.083666298939322,63.766999464701634,102.62449697100806,46.01017904202266,102.62449697100806,28.08391398318223,0.3157602416945057,0.0110881511655129,2.559778225272179,637.4445104632946
10,False,100.0,80.0,1.3388888888888888,919.317367925482,29.999999999981416,4.8391549566430205,2.455640816917722,2.1,105.23204218496087,1.2060207396569962,0.1494239319581724,3.0167647692547295,11.309686051184162,4.2182160103967625,14.31053390271212,5.154973763010236,80289.30481314077,600.0,156.90521837987686,102.95650249535684,299.8619926415076,42.94732883902016,81.28584328202696,22.989327627023783,64.24060584848297,59.45495740676234,68.59891302657647,59.45495740676234,42.6782193993265,0.3157602416945057,0.0110881511655129,3.816503380338661,950.3983997296516
11,False,110.0,80.0,1.4638888888888888,1502.0380225809135,25.858813407417667,6.651093889709494,1.8062508201486769,1.024314273779473,230.6072729225372,2.2860351311982696,1.1833423936884189,2.822295714419451,7.185987494220251,2.912839817548549,8.234956699195608,0.2462867321237478,99188.14611954874,600.0,513.000269298659,224.27670365318932,408.77625431231775,70.92629166098719,209.02318905912583,71.66951546311026,182.3978045601178,179.54656724285718,620.7051661904019,179.54656724285718,139.53607324923522,0.3157602416945057,0.0110881511655129,8.216022823793583,2045.981403842703
12,False,120.0,80.0,1.5888888888888888,948.4682017148056,29.99999999998353,5.759280535172826,1.8667031422394815,2.0999999999991337,102.31515186117116,1.2442627128370216,0.14814214791123,3.102769352199197,8.974089071770337,4.238366514319714,10.709953783879428,0.580455427177359,97356.355831819,600.0,175.57478463219758,113.690697906167,326.90462071785254,44.317898842825386,105.6896353634809,21.44366241547739,88.55950463039679,106.1511131135647,64.29239736804794,106.1511131135647,47.756341419957735,0.3157602416945057,0.0110881511655129,3.576910202497921,890.7341075455911
13,False,130.0,80.0,1.7138888888888888,1671.9061643476891,29.990299679464307,4.00869215149658,0.8007099904226537,0.8005919710978179,1499.99999944,2.194025443291331,0.1178634655065125,0.5551447686902511,3.267125539817777,2.122466273699961,3.4601348415190327,-3.744554245779721,1104868.566858231,600.0,1275.0449905984522,397.9777981703164,370.7166365639758,79.29402286701546,511.73612521817546,154.67766114745976,483.1910433911605,1016.9830132135525,1597.889239567544,1016.9830132135525,346.812237442779,0.3157602416945057,0.0110881511655129,12.920489296130906,3217.503334079915
14,False,140.0,80.0,1.8388888888888888,738.7923512074165,29.999999999999996,5.159750672454903,1.676986105105178,2.1,100.0,0.9691961981161772,0.1122779803077478,3.174603174603174,9.10614911368167,4.315700116290122,10.90164397715104,0.1099615601789896,166892.51925286118,600.0,140.56520961085806,84.07214195230912,288.1453389389021,34.534469319048334,81.13115016943955,15.246924866970138,67.76889364171728,102.45089492234814,46.5474258201122,102.45089492234814,38.23373701415339,0.3157602416945057,0.0110881511655129,2.58966797213969,644.8877549099133
15,False,150.0,80.0,1.9638888888888888,727.764186518025,28.91119745317997,5.1753884252282765,1.405812066265033,0.895748196759986,762.6463213301333,0.9906840394948958,0.0582371909462766,0.975887193071194,7.907530947570527,3.490333936437609,9.207795228369028,-1.3181851060911516,214013.0622215336,600.0,180.2775531976148,88.95692489991526,287.1203540446144,34.02481263633858,92.03431404104968,18.82718184886085,79.03783353867368,143.61124298514682,255.49426175578745,143.61124298514682,49.035494469751235,0.3157602416945057,0.0110881511655129,2.586204502115403,644.0252700538664
16,False,160.0,80.0,2.088888888888889,816.255627057769,29.093333728318985,5.10112880127687,1.3458242305455692,0.9818464267587804,704.3548000276277,1.1041886165217616,0.0567804668148351,0.9639925963314372,7.252584318346632,3.4868078640102236,8.323365671423943,-1.63072464038056,204840.73144281117,600.0,227.91032966686373,106.11919174059068,296.6910375356659,38.12840814829428,112.54686484553002,22.62506854483182,98.06797625871046,175.75261524568887,255.28866423364747,175.75261524568887,61.99160966938693,0.3157602416945057,0.0110881511655129,3.1047632309045996,773.1584940792993
17,False,170.0,80.0,2.213888888888889,709.9332946424421,29.999999999992127,5.114111616366254,1.8638658170591729,2.1,100.0547926164736,0.9313369974110008,0.1062793241567951,3.172864679028367,10.082052614754229,4.325816237412407,12.360316663940292,1.283628829615795,188523.76463467628,600.0,150.63753383806167,77.11056832027396,283.17658734607585,33.20183934910886,70.41555145263922,14.414362429465836,57.436497295703234,79.69673901746489,44.10884166463352,79.69673901746489,40.97340920395277,0.3157602416945057,0.0110881511655129,2.4539972411906588,611.1025770299791
