,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
0,10.0,319.99999999999994,0.12013888888888889,1948.8765503953489,22.669089839512946,5.297995854803157,1.422735685796265,1.839576609016471,506.79131219002045,0.2114661360501378,0.030483726276773673,2.860366561079281,5.181676367124775,1.087888114968567,5.69450247064184,-0.007151023205913987,2.369328038495632e-05,600.0,448.8853925348233,397.7351070860082,409.1404845455275,93.12043380337403,376.1092766734769,248.3564293430045,342.238248282942,375.481180549906,249.07183504875087,375.481180549906,122.09682676947193,0.026301719972652772,2647.9528673900027
1,20.0,319.99999999999994,0.15138888888888888,1989.492136333677,20.69309733433326,5.453379356431751,1.370713739179661,1.8352297255461751,504.9949934169552,0.2364870205667177,0.029898987294666887,2.877340275776257,4.962635701417874,1.0878517867709552,5.429994357964812,3.921662994343933e-11,4.1149349697693e-05,600.0,472.64427148432924,406.3720929296474,415.3160667180008,95.16611997758798,400.8942537864022,239.59865892424784,366.38935608016874,412.95334603025947,241.4204086745594,412.95334603025947,128.55924184373754,0.027298960360814584,2554.4930378559247
2,30.0,319.99999999999994,0.18263888888888888,2033.1177653086709,18.964835077062165,5.7225754436671155,1.3382081304764484,1.8313358922070593,505.52796574305046,0.2636963074085664,0.029174443488183113,2.8804181536618123,4.807444422795238,1.0872863244579267,5.244041530410753,8.906653192752856e-12,4.232020687902624e-05,600.0,495.95869419750767,414.88519158823556,424.911975725256,97.36840919595919,422.91030046407394,232.42498086177838,387.7005461376317,442.7591053146887,235.0668856645919,442.7591053146887,134.90076482172208,0.028370166206870995,2476.7224489061155
3,40.0,319.99999999999994,0.21388888888888888,2079.1476796107554,17.62169410278621,5.989962458217626,1.3154477185207283,1.786696090880433,511.4138087157642,0.2902206185014169,0.030810377881282255,2.91840522906945,4.68441571703763,1.089653133818344,5.097469653536064,-8.988845223711905e-10,2.6328378060336993e-05,600.0,520.3766127539332,424.0795861034753,434.99899737199604,99.69761449994826,443.84354532171716,227.1005316197574,407.87838298722806,468.58722904585386,241.8275561547028,468.58722904585386,141.5424386690698,0.029394032616849586,2425.2529088417136
4,50.0,319.99999999999994,0.24513888888888888,2132.8389734160755,16.4931903141303,6.142616751851248,1.282425860004892,1.73899174644954,517.6664922332375,0.3180855798207674,0.03314650282273128,2.9622462395626585,4.523234706112377,1.0923279945499305,4.906558246924255,-1.3775894203149619e-08,1.9362280886087134e-05,600.0,549.9318869787371,437.61589990943946,442.8739849764828,102.42160181060012,471.5295826975127,224.09728316724986,434.6914611179997,505.7615720822851,252.51975093154377,505.7615720822851,149.58147325821648,0.030443924671508953,2399.055342218983
5,60.0,319.99999999999994,0.2763888888888889,2199.360907945845,15.384795958640966,6.292610200777311,1.246623524611795,1.725030644040526,534.3264265667871,0.35163762989143066,0.031981359893631336,2.8931121149091172,4.344996712308534,1.0898511260496582,4.696894368769647,-1.332685162225289e-07,1.821854568633608e-05,600.0,585.7502362881444,455.94228598891635,451.8656603275035,105.80699366011692,506.18241015360996,223.55895136098806,468.2585417653258,551.9225769830666,255.4267341480892,551.9225769830666,159.32406427037526,0.03168332139447993,2387.865452002379
6,70.0,319.99999999999983,0.307638888888889,2265.280179229222,14.538788791113518,6.465525011630611,1.2238507816389759,1.6809448427968317,541.9882623747293,0.38325186855713406,0.034525180525454,2.927017964410854,4.213784095423231,1.0921954970197016,4.543507329029043,-3.222102691324835e-07,1.538657300823512e-05,600.0,621.161214934377,473.2056719918034,461.7442711202083,109.17294375507734,537.5880984717843,223.40399762065655,498.5752228803639,589.816992336088,269.39227262976976,589.816992336088,168.95585046215052,0.03282370926413423,2391.343328793436
7,80.0,319.99999999999994,0.3388888888888889,2332.2662108759664,13.774160261858714,6.7320689333840775,1.2134265341696961,1.6353444767186331,548.6045906120725,0.41648903502320167,0.037717417188718946,2.9723506795984305,4.124542487281189,1.094597072557367,4.43964406405645,-2.736550985815711e-07,9.699184977422342e-05,600.0,655.944366677037,489.282029630601,474.44503961716737,112.60462339518892,565.4605857662888,223.51428303838134,525.3272958879958,617.7367512219863,285.3920062103896,617.7367512219863,178.41686773615405,0.03400768154404284,2397.784641460548
8,90.0,319.99999999999983,0.370138888888889,2400.7758866602126,13.155654053364799,7.070243885120056,1.2157685260240232,1.5978291356444994,556.4400487796377,0.44887948687800294,0.04042838252879073,2.999300750665221,4.07684691644808,1.095920491494124,4.384285344743569,-4.654621932331793e-08,9.488712070456222e-05,600.0,690.92995925372,504.0433419615527,489.6864217283152,116.12590471866274,588.8805579072048,224.35056723404375,547.5865957352808,633.4350964530531,300.43206690101823,633.4350964530531,187.93294891701183,0.035134785442434785,2409.665892081709
9,100.0,319.99999999999994,0.4013888888888889,2469.0000409839117,12.760579646330529,7.446610103945418,1.2321745821707686,1.5707677607232216,566.2212630224524,0.4759280239498441,0.042120302031744314,2.9982688937894846,4.074554443220623,1.0961417634906447,4.381627191294455,-3.838369622144455e-10,1.4926316842304876e-05,600.0,725.9605135066703,516.6491760027925,506.75029097899767,119.64392395463204,605.9558352673174,225.99912881624897,563.4893004793729,634.2038877487431,313.2205662021925,634.2038877487431,197.46125967381428,0.036034184205819636,2427.86257711003
