Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
124,50.0,310.0,0.250179211469534,2418.2092148264937,25.189216885597027,7.062579955691651,1.8005871835639309,1.467685749381922,586.71354580616,0.251620695441903,0.0453086589527106,3.000000003351737,5.812263978684302,1.131716514126819,6.469801325287597,3.386632561941383e-06,8.74144821320384e-05,600.0,764.4065873139765,422.61949207157136,514.1686962280447,117.0237887841282,416.0528881163951,192.70360699010985,373.76869756027617,290.882676057336,315.836327055608,290.882676057336,129.949119843376,0.264573165990587,0.0087811971219915,0.5716031972885165,2137.3621192007895
125,50.0,320.0,0.2451388888888888,2508.216607932527,24.37026210124903,7.269075453650575,1.7961218140175814,1.4521501095905494,612.106022681457,0.2531601956005226,0.0452403768205662,3.0000643321565565,5.705371945269941,1.0963521192223329,6.33690204250027,5.423606868504294e-06,4.300207602164635e-05,600.0,812.1943387577298,445.0037498606168,529.3538436310448,121.67123327995311,439.623679576574,207.17495596416535,395.8111694185022,303.2115626319364,336.0199246522413,303.2115626319364,138.07303758881406,0.2635461843136819,0.0087354592127489,0.5586990064555838,2226.0654373902453
126,60.0,80.0,0.8388888888888889,686.0459395283889,29.999999999999996,4.8034936317618175,1.6849358710409503,2.0999999993658527,100.0011004778585,0.9000000003211733,0.1050716786467479,3.1745682401412387,9.422749613696718,4.3281381743564085,11.366598060155711,0.5729982291491122,177308.53840495035,600.0,124.66661577387652,76.1432607557282,274.2148605724897,32.101406668847716,72.80740417119505,14.22764562614505,60.3563120555167,94.24075139578623,43.56084600502153,94.24075139578623,21.193324681559005,0.3157602416945057,0.0110881511655129,2.42350947840473,603.5104126649859
127,60.0,90.0,0.7555555555555555,1054.5213053275163,29.999999999999996,5.8808073614749,1.8228592951015288,2.1,100.9556079651929,1.093048984306919,0.1539336871478225,3.537622766493482,8.419270711824074,3.824970276947663,9.91857299317218,0.1863326415207726,72051.30175205537,600.0,200.70570753405232,130.40890519701898,342.4990111554218,49.33141688939107,125.25090847198204,24.038393058323763,106.31784492118324,123.76600096991072,65.04226339157414,123.76600096991072,34.11997028078889,0.3106646940711991,0.0108561907113284,2.859163677960253,901.1230690812534
128,60.0,100.0,0.6888888888888889,1428.4668337698372,29.999999999999968,6.684069731312178,1.947344769957946,2.0999999999769283,100.04677618459796,1.1993320696725762,0.2062771200443002,3.9663986383486014,7.831708703742747,3.4348403125941775,9.103984166117002,0.0990463417560292,13173.844123909235,600.0,280.4495104150645,187.38259812820587,408.08200144217346,67.33009143110868,182.3952968382465,35.22813350868862,156.9056808211807,146.9050612720398,85.59695860871622,146.9050612720398,47.67641677056096,0.3062221961373236,0.0106543620044404,3.0478018261835347,1185.896523610289
129,60.0,110.0,0.6343434343434343,1297.9477841420762,29.999999999999588,6.069275477231893,1.8541294007551388,2.099999999997947,101.84514222018944,0.900619065337862,0.1650518177841101,4.285996631676669,7.82409836074453,3.18341332280181,9.093585526222576,0.1733513164994207,21878.28079194651,600.0,242.09502008814104,168.1466996056552,374.6256052733343,60.993544437698894,165.89103616772087,31.517143420092395,142.73223476034502,147.24122927739938,70.97444847357289,147.24122927739938,41.156153414983976,0.3022946315778005,0.0104762435452845,2.0885508198401994,983.3100740927704
130,60.0,120.0,0.5888888888888889,1543.603364794244,29.999999999999996,6.490267053665908,1.9043779393081572,2.09999999999761,115.73772189428544,0.9000000008198974,0.14589807916015,4.114393029318216,7.433280925253724,2.9213316184008566,8.564637961116336,0.0377063694687702,1778.6772954106748,600.0,291.8049788810407,207.01256344246315,413.9945953499667,72.9655948743116,207.6611095848709,39.20644836608553,180.229844133779,165.9899244025823,81.02154310804684,165.9899244025823,49.60684640977692,0.2987825682119003,0.0103172219017609,2.0033941874502648,1122.5067791308468
131,60.0,130.0,0.5504273504273504,1636.148478506504,29.999999999999996,6.5173745219887245,1.9027025875878103,2.0999999999999996,171.95767195767178,0.8128404236991659,0.0671812773777111,3.0000000000000044,7.243713855535194,2.686881276825197,8.311574046144488,1.833550040686305e-07,7.08158389738983e-05,600.0,311.214778313692,222.85595417669785,424.5608795441516,77.52528168669384,225.87149508345937,43.32931483307003,196.8518200551277,176.2516492510548,82.35546952183437,176.2516492510548,52.90651231332764,0.2956121959151543,0.0101738787537909,1.7351384514284875,1140.987560724352
132,60.0,140.0,0.5174603174603175,1630.8194334116722,29.999999999999996,6.347416051512619,1.8736443433261016,2.099999999999999,185.18518518518525,0.6985847358093848,0.0561100202764455,3.0,7.158087779193583,2.5025899402115206,8.19800055020796,1.1030287794255855e-10,3.803896329239306e-05,600.0,311.6364630399548,223.64221913342257,418.28490712079974,77.26201169102869,227.82892355022187,45.06113632426303,198.9289246108069,181.16898860027672,79.77264327618256,181.16898860027672,52.97819871679231,0.2927273157733616,0.0100436157315674,1.4491932498502025,1105.2039918258731
133,60.0,150.0,0.4888888888888889,1636.208129292284,29.999999999999996,6.216374274884302,1.8509733423949328,2.1,198.41269841215885,0.6105557326616451,0.0484649864516883,3.000000000008158,7.072901380311683,2.338549786334949,8.0854578410189,8.232737549462854e-07,6.869010496674768e-05,600.0,317.75038128039034,226.44152119082943,414.49628567988304,77.5282290905636,231.33478629390711,47.81446825391826,202.36431398992923,186.24752582574067,79.0984729933218,186.24752582574067,54.01756481766636,0.2900842134563764,0.0099244147624346,1.2517395444423025,1095.8637511470176
