Unnamed: 0,mission_range,cruise_speed,endurance,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
16,10.0,230.0,0.4657004830917874,1404.4926290433052,24.846544190206338,4.681731589639321,1.3964331602236308,1.361854290866971,478.6138803474416,0.269146253851676,0.0658847644916792,2.9405641415614823,5.903652490411864,1.5166925897596746,6.583913961946974,1.644551161916752e-11,1.241396129300684e-06,600.0,156.81015873491634,236.91878318417855,344.6028271973238,66.16197410646336,237.90232086396432,103.14361173655256,213.3218382197651,280.8868787857391,263.1354441086539,280.8868787857391,58.64699936685871,0.0245731215353637,1533.1706994335066
17,10.0,240.0,0.4638888888888889,1428.7439247235495,23.267327199619725,4.8596590123811705,1.3723820651379268,1.3835976576910336,481.8312413285332,0.2685195780970361,0.0626933671765889,3.0000274041799804,5.768542330763786,1.4573962442560335,6.415367820891064,3.785430635616649e-07,2.3828870808820817e-05,600.0,165.74107575728272,245.7202862805196,349.94384089970185,67.34360326848504,247.6785022628717,110.2896814936393,222.70647055823895,295.83981569798567,261.93505882108747,295.83981569798567,61.987162333223736,0.0249920128958507,1575.2995160996447
18,10.0,250.0,0.4622222222222222,1454.0301597918594,21.94849449414627,4.989824524426345,1.345725213730978,1.5613448861574604,444.7732532194822,0.2669802905607913,0.0468127241449812,3.0000000001321427,5.62373782223167,1.4032788178743285,6.235817665185116,8.615015545387905e-08,2.3273341667575245e-07,600.0,175.65269480837225,255.3867571989147,354.41350894776815,68.57768126132358,258.55226643813495,118.18283391125672,233.1739377034359,313.12152981846367,212.22738237993863,313.12152981846367,65.69410785833122,0.0254047946466397,1625.3578028279985
19,10.0,260.0,0.4606837606837607,1483.2604678731257,20.374921679745142,5.206331437524567,1.3194905144660412,1.2554588230166297,586.0888120673536,0.2712472339156286,0.0659996551769735,2.944599253382129,5.475942108063488,1.341799077812216,6.0537054691841545,-1.7167174348742265e-08,1.6789675631124215e-06,600.0,186.28063506448055,265.98741817244417,360.9869135104172,70.00679687559108,270.86854437138413,126.4889772917056,245.0169529098385,332.24401874583833,335.9200778885647,332.24401874583833,69.66895751411575,0.0260061279537207,1663.3773417438804
20,10.0,270.0,0.4592592592592593,1511.0953444684144,19.29090738541587,5.365204207969892,1.299545392522821,1.3135459857490002,570.9734159576042,0.2706463804265087,0.0599037142038742,3.000000645998119,5.356225794279145,1.296457109265485,5.907030943981201,-9.425509510663233e-07,8.003645912140145e-07,600.0,196.9681589824073,276.31709910445284,366.44077499586314,71.37020601667157,282.11942560046265,135.13574768170676,255.81300636457664,348.94843448306466,316.76601253332456,348.94843448306466,73.66609145942033,0.0264903312072113,1717.0344686087042
21,10.0,280.0,0.4579365079365079,1540.944784957902,18.482669010222754,5.496471009584811,1.284611496806377,1.5970370385630674,487.0130869506719,0.2678532181234385,0.0391099029816771,2.9999993815173727,5.253955135406956,1.252180210321828,5.782318260248315,-1.5218252045201552e-06,1.0410190493915178e-05,600.0,209.02194879539203,287.419584890931,371.6714812099301,72.83499654433022,293.2923379138343,145.21880836671798,266.4925581062236,364.1629535492276,222.41315259950585,364.1629535492276,78.17420884947661,0.0269122961759157,1782.133834894482
22,10.0,290.0,0.4567049808429119,1572.883226734223,17.523249354938837,5.674217561519529,1.267565031360051,1.5260910199319178,527.8555103667871,0.2688291658062166,0.041227359107972,3.0000000050768283,5.1427867998998344,1.2094557438724174,5.647363401688664,7.913552302341031e-08,2.856738015778934e-07,600.0,221.30583066883364,299.1433900513544,378.02917176472454,74.40536873392338,305.8425884512377,155.24197172346277,278.51638275374705,381.7756946711861,251.5005830443884,381.7756946711861,82.76838067014377,0.027479598510647,1840.1352401795348
23,10.0,300.0,0.4555555555555555,1606.7834070459055,16.66171899493168,5.848080148632153,1.2516732408197202,1.5088571111086069,552.2942376259383,0.2698892355145136,0.0407471686226478,3.000000883681927,5.035254868824031,1.169059706038358,5.5174197413456465,3.587930207160639e-06,1.6350599916135742e-06,600.0,234.5004775768726,311.64083191169385,384.567743821749,76.07563243023364,319.10666866028276,166.0565357456927,291.22007792976547,399.9702570940864,266.00951772251335,399.9702570940864,87.70317861375037,0.028070491652778,1902.5815306121117
24,10.0,310.0,0.4544802867383512,1642.5552882784548,15.89713515674845,6.025146244830822,1.2383307086212123,1.473493652601486,584.4009113332473,0.270812235735806,0.0414281389369604,3.000000270651673,4.936703643640333,1.1314560751789815,5.39883892399863,1.316567470155405e-06,2.38838318763812e-07,600.0,248.4914791096149,324.7552076080341,391.4671805106085,77.84190976107183,332.7230895041599,177.63736433044772,304.2423216179049,417.73321202439666,288.78605567638783,417.73321202439666,92.93581318699596,0.0286755947901406,1969.8022559481233
25,10.0,320.0,0.4534722222222222,1680.4182268785914,15.207288448530608,6.204720260132818,1.226753445082288,1.4401848630456455,617.2051227567824,0.2718042125321451,0.042181539614317,2.9999980212399566,4.844026272918162,1.0961912857640397,5.287767124747681,-1.2442444118576644e-05,4.803576876142526e-06,600.0,263.37353109794884,338.60468721745036,398.7265674055198,79.71563286405694,346.90526685898124,190.03335808679088,317.79353879143775,435.4668554378246,313.31446272559293,435.4668554378246,98.50170063063288,0.0293018576740781,2041.5818646784237
26,20.0,80.0,0.6722222222222223,686.0459432198323,30.0,4.00000000000031,1.627921924726604,2.1,100.00000156856048,0.9000000051638506,0.1215687994217105,3.174603124807604,9.16122823897632,4.299419071764016,10.981981249214028,1.2283338917610642,106045.11363910922,600.0,41.80008270644336,78.60744638119134,259.18269456587115,32.101406838719534,74.88580410005062,16.571098184868173,62.470143378630546,100.95744484420835,50.39915070731289,100.95744484420835,15.633230932209818,0.0244818982668818,698.2511830968322
27,20.0,90.0,0.6444444444444445,868.2768919227932,30.0,4.000000000102073,1.5179921107806422,2.0999999999148047,100.0000000261264,0.9000000000176506,0.1541725620974402,3.5714285706403746,7.830675299760306,3.829018929707604,9.102571917130158,0.5687550079529178,48988.31386728904,600.0,59.103966681067575,110.57475770486076,279.3756567906803,40.55554910080765,110.88148322908636,23.59709300588017,95.38808370069346,146.95064896305217,63.91579080087524,146.95064896305217,22.104883538719275,0.0246714566562492,885.5164405614465
28,20.0,100.0,0.6222222222222222,1071.94678031141,29.999999999999833,4.322095348501961,1.499213215518894,2.1,111.11485494658352,0.9000000001518341,0.1473957145680377,3.571308237914395,7.077080449624763,3.45402655097495,8.090968598515126,0.04519812843745,11730.320838122838,600.0,77.21203361510503,145.84073453027295,307.04141908305184,50.15919878236885,151.46737244851388,30.87751634826972,132.4868298843894,185.9939059017232,75.44495101447843,185.9939059017232,28.87730057204928,0.0249328364657978,1045.2463100116952
29,20.0,110.0,0.604040404040404,1262.733470847728,29.999990980202902,4.594262366893811,1.547581487999656,2.1,145.47234175178536,0.8761848466504553,0.0968555725590364,3.0006249384005623,6.774907774669909,3.13908766530318,7.695226473786594,1.0575708577320596e-05,7.317880615475562e-06,600.0,93.69578603516004,177.74309505368294,332.0036137760074,59.293681141027264,186.38386127835545,38.266695106789534,164.09308746781744,205.6160133451123,84.97409529883167,205.6160133451123,35.042223977149845,0.0251619611079172,1177.267111494856
30,20.0,120.0,0.5888888888888889,1261.8046237433025,30.0,4.4224239146452025,1.5124858712064029,1.9866526957962596,167.78641467267713,0.7356968689653616,0.0872732987496777,3.000000002752832,6.642463135117524,2.8890486529659367,7.523483884658613,2.4964815992234435e-08,1.7472164937880352e-06,600.0,95.21256243702204,179.3797908048724,327.96469124742316,59.24890107715506,189.96035026108993,39.919921307296214,167.71546840371255,215.11057243868032,91.15938124528894,215.11057243868032,35.60949835144624,0.0248928515572784,1130.3036843016316
31,20.0,130.0,0.576068376068376,1266.5607400739289,30.0,4.495191627783855,1.5274290847092726,1.734009439544104,278.3087509240032,0.6292288151880765,0.0526785268837477,2.2448317010654972,6.688864967857308,2.624254407343305,7.583536317168744,1.6864836016594609e-06,7.954963267193195e-05,600.0,96.86354063059048,180.1464333810072,330.0814587857211,59.47822633668787,189.35361173536373,42.35932090995405,167.01452819662762,211.7172304742005,115.33277668628509,211.7172304742005,36.22696419584084,0.0246651386389991,1089.4455652598376
32,20.0,140.0,0.5650793650793651,1273.4208969009997,29.999999999869953,4.401546422088369,1.5082395398951711,1.4792827425861703,368.9727709598073,0.5454879814490343,0.056849069170297,2.1374761674013,6.599554657962843,2.4167489988769484,7.468064526368766,0.0003812830531728,2.068353352331583e-07,600.0,101.36432025861204,183.6362084918161,328.61168491659373,59.80913802550725,192.95558002001312,46.211169340201536,170.51551876724093,218.31502330357617,159.2123902204874,218.31502330357617,37.9102557767209,0.0244648482800735,1094.5336466704107
33,20.0,150.0,0.5555555555555556,1280.4670369074847,30.0,4.373652948192552,1.5024017864615582,1.4998542381967273,355.10617449799497,0.4778099288666221,0.0589689728777868,2.3469440404998507,6.5612349632151545,2.279405675641054,7.418662530080786,2.7820906467468376e-08,1.4293991685899233e-06,600.0,105.10673452000827,186.5520393977502,328.66027066518194,60.14918789937193,195.15640639091316,49.74808330835906,172.60079316393183,221.2322898754312,157.25360392137708,221.2322898754312,39.309918710483096,0.0242834642031404,1111.3442051664608
34,20.0,160.0,0.5472222222222223,1290.9203759908464,30.0,4.3726821081153995,1.5022038183980924,1.440745762768417,375.9573711771813,0.4233784765219406,0.0636097656193785,2.461573349962534,6.537099966159198,2.143815778802848,7.38759127237568,2.0044055899504087e-05,0.0001571893162195,600.0,110.2892972805863,190.3505339851974,329.639100717101,60.65398152431147,197.4760035296374,54.45336135539247,174.7417159931367,223.09715238456025,175.44386773138896,223.09715238456025,41.24819718293927,0.0241269450756054,1144.0967914698329
35,20.0,170.0,0.5398692810457516,1303.5999215092656,29.99999999938891,4.330303616695251,1.4933913985766885,1.4510953923337166,386.290717068733,0.3787178440325303,0.0611379422771648,2.527303742454908,6.475506507721244,2.0258756853483906,7.308448797610009,1.4333496167751036e-08,1.7760993355708444e-06,600.0,116.99143688301776,195.44682843384123,329.89621326729696,61.266775628878584,201.31242551526793,60.16891363435961,178.3688929907487,227.9551082339663,180.590031812382,227.9551082339663,43.75479739424865,0.0239899408002813,1194.6359324468654
36,20.0,180.0,0.5333333333333333,1320.6181273884197,30.0,4.327317656558879,1.4927690963889233,1.3273526778046996,481.78579696884174,0.3422169603180495,0.0590214642483538,2.345583705012807,6.436295753480863,1.899326513934973,7.258180000875779,2.6059112201437532e-08,1.095111168024044e-06,600.0,125.4956872921019,201.588025909356,331.44535473358076,62.09010592897458,205.1829465223387,67.47228288551119,181.94893585293732,231.12359139212256,226.909726924823,231.12359139212256,46.93538704724611,0.0238762603404706,1255.9595324199688
37,20.0,190.0,0.527485380116959,1335.518157729691,30.0,4.311388204189707,1.4894443744281618,1.4681555733059464,379.6748726376037,0.3106074588156473,0.0670633778821339,2.8404583194810984,6.392003425058736,1.829510545645554,7.201502500419327,-7.352168250207569e-06,1.841432436470396e-06,600.0,132.928908572029,207.28195230752996,332.4968964760834,62.81175736794552,208.9357700426168,73.98169552076628,185.4499332121216,234.77590021012747,195.89158475901232,234.77590021012747,49.71541180593884,0.0237672763579145,1326.507801656314
38,20.0,200.0,0.5222222222222223,1358.6952704949638,30.0,4.322347546693529,1.4917327891650651,1.3014412858688138,526.1801767283364,0.285188072325875,0.0600662878928823,2.433826902554812,6.352294459575233,1.7157646205728516,7.150785155967778,-3.3830309220661554e-08,1.5354197193924028e-06,600.0,144.3727970630699,215.45924974558633,334.9287012405946,63.93576156625562,213.8904736141305,83.7919153966194,190.00644556647703,238.11803291781223,264.79599070408113,238.11803291781223,53.99542610158814,0.0236892007858566,1408.9981973218166
39,20.0,210.0,0.5174603174603175,1380.3498101056666,27.878171224835473,4.5036524548424754,1.4628817861585646,1.2978249559860568,530.2336939616432,0.2827983226892484,0.0613079311892191,2.54304828347297,6.20012910124811,1.6409527269794777,6.9572623222838486,5.128858202141373e-06,0.0007223341324635,600.0,152.21845856190487,223.1583041581029,340.0123913842005,64.98753227598559,222.632430319523,89.80106093766094,198.4041633279312,251.54922796791428,272.9267061831329,251.54922796791428,56.92970350215242,0.0240269033486878,1444.2026867932193
40,20.0,220.0,0.5131313131313131,1402.016101701952,25.921445677016223,4.640909829004648,1.425359770876814,1.3453449860371471,488.4015929375208,0.281474438008523,0.0642262324217566,2.7901702163562208,6.017120896485186,1.5790399911174025,6.726230134103434,4.6098236339275893e-11,2.310123873731429e-06,600.0,160.37512418895724,231.51026156955993,344.0908215048467,66.04141434775447,233.00447603120617,95.7789050243722,208.44010296249436,269.1263995673622,260.6732137852623,269.1263995673622,59.98029644667001,0.0244083588922675,1482.22320466896
41,20.0,230.0,0.5091787439613527,1423.9819538503618,24.512788763994855,4.766996245314768,1.4003009188137467,1.6780578550336291,380.7310345739666,0.2765964684472122,0.0451102930413391,3.000000871827736,5.881981895346814,1.5253569660704145,6.556813892609549,2.614679246448759e-07,5.436571815366111e-07,600.0,168.94560522735296,239.7275976975722,348.1980593547633,67.11142890179403,242.09220279594223,102.43071061992238,217.17589932747515,283.2135529189631,173.09660644883922,283.2135529189631,63.185656355030005,0.0247249378511629,1531.2718067002377
42,20.0,240.0,0.5055555555555555,1451.775455057783,22.87836657412588,4.894817818944881,1.359915083217479,1.3747283110534654,492.3305750705729,0.2774869043267621,0.061626426010558,2.9549920145143203,5.68081930483911,1.4560308393669994,6.306462124665293,-0.026179862231368,0.0002894576597302,600.0,179.9870356364091,250.59692832982057,352.74094604240264,68.46755850440603,255.55740768257007,110.41784791871224,230.20441990442208,306.14569902401325,265.38528413967305,306.14569902401325,67.315151328017,0.0251911923676053,1575.652573177103
43,20.0,250.0,0.5022222222222222,1476.7071984166148,21.41497435852552,5.114864241040097,1.3458428322328662,1.564929241537702,443.7545327794947,0.2778992379764022,0.0463374797472211,3.000000000142181,5.585258619913667,1.4033038394587876,6.188293107359313,5.284356063839368e-09,1.980872051049877e-07,600.0,188.88952694816945,259.0489224701286,359.08303332826796,69.6861607399367,264.393701153169,117.5186710650062,238.62916199952912,317.9493888234458,210.0728426381195,317.9493888234458,70.64468307861536,0.0256769284867499,1616.2524499633748
44,20.0,260.0,0.4991452991452991,1505.18847820489,20.10590309368292,5.293201709114728,1.3221479212407845,1.4818212594633882,487.3882170728635,0.2789402233841987,0.0491724035106366,3.0000000022916624,5.44974913349099,1.3490756949607203,6.021550456177269,9.245937349078304e-12,1.052060170067261e-07,600.0,199.7425818096335,269.44897282488785,364.9165764905081,71.08067143463093,276.1940855139325,125.79987332789568,249.96692947424816,335.80185163387864,241.11577097176396,335.80185163387864,74.70372559680293,0.0262012339605548,1663.2867694604904
45,20.0,270.0,0.4962962962962963,1535.669593750266,18.8510725473518,5.477711251173434,1.2976852483068655,1.338042347862767,560.5161207777038,0.281465216457308,0.0575266970258829,3.0000227751315847,5.3104880316739616,1.297224140393756,5.851190002654102,6.65626345153214e-08,1.8998699672985927e-05,600.0,211.3577670629894,280.6648415678588,371.0754172365667,72.57592663263443,289.17673565798344,134.5773016166445,262.45423461786163,355.640608104046,304.1920495946451,355.640608104046,79.04780488155804,0.0267977668781824,1710.9505162681155
46,20.0,280.0,0.4936507936507936,1566.665615890294,18.06515937000135,5.624958369892755,1.284818428227452,1.5350620770414278,506.67512998457784,0.2786178855824242,0.0421836837786056,3.000000001382462,5.21551334288978,1.2527903629171566,5.7355798061673084,1.0758451907122435e-09,2.884886589637521e-07,600.0,223.88465745312837,291.8581397281878,376.8239462377354,74.09940958264512,300.38569799195363,144.64079293794853,273.14860377423435,370.1221634526261,239.89326244868377,370.1221634526261,83.73286188747001,0.0272380295166503,1775.905323071402
47,20.0,290.0,0.4911877394636015,1600.1195305808972,17.177206812471525,5.797498592239219,1.2687884222049497,1.545729279407359,521.1490524233604,0.2789937188236157,0.0401211299144006,3.0000007682502523,5.107367913888973,1.2092463666375728,5.604498017176455,2.445168183484725e-06,3.545082345427224e-07,600.0,237.07916174412517,304.00061068180906,383.2933282769321,75.74702528397185,313.2963118301176,155.016437451207,285.50630684084655,387.6379662615333,244.75209303573573,387.6379662615333,88.66760649230281,0.0278018603365485,1837.143810970416
48,20.0,300.0,0.4888888888888889,1635.3037300371643,16.365096181306715,5.972818931736771,1.2541322554486407,1.5065963344083328,553.1225914647129,0.2796584175574972,0.0408544063145893,3.000003112398202,5.004066154139879,1.1690787408457315,5.4798396441964865,1.138548437573661e-05,1.435444952357352e-06,600.0,250.9865761373959,316.7671169829539,390.067692028798,77.48354298857697,326.79498625018635,165.9920579114273,298.42182184456067,405.47496607980327,266.70920067995513,405.47496607980327,93.86897947538608,0.0283953962432325,1901.8737462780823
49,20.0,310.0,0.4867383512544803,1672.5481599468374,15.627438771645268,6.1502398062733965,1.2409981797257923,1.4708634849249391,585.4456471462332,0.2805162200976296,0.0415967270432297,3.0000016942612913,4.905786118354356,1.1314797328753488,5.361737579917607,6.840308435229758e-06,2.840969385160586e-07,600.0,265.776522915567,330.26799879555773,397.17835729728336,79.32581394587618,340.9337707751298,177.72018575538618,311.94144342523737,423.5343484540188,289.9609695081283,423.5343484540188,99.40041957042205,0.0290150394571813,1970.761860054267
50,20.0,320.0,0.4847222222222222,1712.0078306855844,14.968756651878572,6.327393368608864,1.2296573743730863,1.4366472925475977,618.7243239482657,0.2813264734254309,0.0424556614672283,3.0000008911868017,4.813400827578527,1.0962196497989918,5.2511566134697345,7.457628086626755e-06,3.821419160151926e-06,600.0,281.56453489305113,344.5561260171738,404.60694992241616,81.28217469799088,355.6753098301274,190.324541617244,326.02490397908065,441.560080488366,315.34997141575803,441.560080488366,105.30513605000112,0.0296502557967932,2044.763038354933
51,30.0,80.0,0.7972222222222223,686.0459686802114,30.0,4.000000000049384,1.6282856995479087,2.099999999993632,100.0000000000015,0.9000000385644435,0.1215688100050098,3.174603174612754,9.162908101874043,4.299419061175935,10.98443507478954,1.230516540625057,109676.54503361124,600.0,47.33525716959671,78.60203476873104,259.1817620633911,32.10140801034819,74.8720778439214,16.57109914823583,62.45619041936537,100.91234388308524,50.39915351347721,100.91234388308524,17.703386181429167,0.0244818983508783,698.2512219703865
52,30.0,90.0,0.7555555555555555,868.276891932161,30.0,4.0,1.5189930670553498,2.1,100.0,0.9000000000273607,0.1541725621579427,3.571428571428571,7.835067007286714,3.829018929800771,9.108574106691709,0.5747607457339416,52120.816305319466,600.0,66.09951604370536,110.55024277552104,279.37142261285715,40.55554910124569,110.81933200120078,23.59709300606541,95.32522673271906,146.7570434588412,63.91579079774618,146.7570434588412,24.7212190003458,0.0246714566562778,885.5164405899444
53,30.0,100.0,0.7222222222222222,1071.9467801391,29.99999999999999,4.409720187298241,1.516326933682646,2.0999999999999908,121.94657901487544,0.900000000007159,0.1208996694324467,3.2540920789339456,7.147000886439221,3.450452253510341,8.183328081355521,0.0387741802768246,13614.474732375778,600.0,84.53734152374874,145.02623314943708,308.9050879876163,50.15919877417789,149.9855389934288,30.53706278754534,130.99154396380234,181.81923244975127,74.5358885465911,181.81923244975127,31.61696572988203,0.0249328364653079,1032.6517735005943
