,mission_range,cruise_speed,duration,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission
51,40.0,108.0,0.45925925925925926,1074.9340153389312,24.999999999999822,6.000000000000163,1.6760417993777568,1.4578603540104869,465.36630362145024,0.9285062392190235,0.03288382293095698,1.3265745164697327,7.77948390516996,2.921393881440782,9.032701704528945,0.28870545404632963,91481.26698033788,600.0,138.27642447544872,148.0949282276482,428.1448445763,62.87652099323708,138.1754919017918,33.18237783658487,119.00470650989897,149.2328418576073,142.28742064024252,149.2328418576073,23.506992160826282
52,40.0,144.0,0.36666666666666664,1646.5287049648375,24.9999999999982,6.000000000000003,1.6279869001537972,1.3248623302240647,693.2879397975199,0.8000089647467896,0.03270029032860373,1.3064621996309427,6.303889037925158,2.184161263512017,7.089081652576998,0.0003760587031056417,2308.1989060553674,600.0,236.28307496679375,257.3681468527525,503.37327642874254,97.54792541166402,261.19252655925095,66.80961293243044,232.26262380068613,242.28124062795936,259.3479924612965,242.28124062795936,40.16812274435493
53,40.0,180.0,0.3111111111111111,1777.1677326718866,24.999998546805596,6.0,1.6279243208312135,1.1081593753243097,1041.2101365531091,0.552629374553534,0.032680112505100695,1.3000218344255086,6.094183420924739,1.7455293550491275,6.8232883954103505,9.20927746506095e-07,1.1122158625494328e-05,600.0,262.8670815904578,289.2948425966016,519.3557161380007,105.65342733687524,291.61704036834146,92.23671136820342,260.4561949729824,261.52444593582356,409.0037173579697,261.52444593582356,44.68740387037783
54,40.0,216.0,0.2740740740740741,1868.4390240980426,24.999999079363352,6.000003443468731,1.6279234058286347,1.5719280370897113,880.8389779553399,0.4034799649574877,0.013301458006927799,1.2999999051778057,5.960035049249979,1.372647886261665,6.654542890875258,-8.031765970528681e-06,5.2164337495381655e-08,600.0,303.9160066399497,322.82540870793514,530.3447412428712,111.3530959024211,313.4946369708296,138.33291866580956,280.77646424971664,274.95605555901756,239.72874061478356,274.95605555901756,51.66572112879145
55,40.0,252.0,0.24761904761904763,2012.8916382433051,23.33624944188007,6.0,1.5000227283501195,1.4294843104775417,1170.39836076488,0.34212026199228585,0.01321303967998119,1.2551805382226,5.356694617240717,1.1662448501587483,5.907603886623157,-0.37358665988459805,0.00023550415485793335,600.0,367.36505197795367,378.99033875273085,546.1181894264254,120.43340423082039,375.77121379380856,195.2808833619614,340.72894474207766,348.8807529841284,347.6893773453287,348.8807529841284,62.45205883625212
56,40.0,288.0,0.22777777777777777,2097.9425074689516,22.41516228247253,6.000000025942167,1.5249437846048297,1.2307692311181375,1499.9999976613583,0.28422171758343545,0.017412828619871007,1.3000000016582902,5.3363529938582674,1.0609936359727548,5.8827550972921925,2.0490574218712254e-05,0.0007396246027816493,600.0,402.2365669737546,416.37721270073246,553.5430599903916,125.81286384427696,393.1416287272454,255.33322708344002,356.6258449947416,351.83432616490967,557.9144252945268,351.83432616490967,68.38021638553828
57,40.0,324.0,0.2123456790123457,2294.783921199097,20.849922074372227,6.007017743916135,1.460710968906313,1.3846153448348488,1499.9999960489274,0.26408144138339784,0.012906712419667217,1.3000000407737673,4.9275671668475,0.9113310200552877,5.38787011014061,3.389920130558721e-05,0.0008439015526345488,600.0,486.81330863341725,495.36408366184725,574.2817957381629,138.35378314936395,465.7032250393914,352.9395326439849,425.91671185243354,419.4358150521094,523.3821623343028,419.4358150521094,82.75826246768094
58,40.0,360.0,0.2,2549.0200502316957,19.077809818705365,6.569175611545939,1.4612903133215367,1.538461484370015,1499.9999946203723,0.25967508054111677,0.009862549029115783,1.300000050369683,4.698449573713411,0.7848321800219333,5.114151691251979,0.00013067339380867793,0.00016917331311229025,600.0,581.2303117351435,590.1008538625639,622.945289632577,154.73058833723053,542.5236581217754,477.3128754197541,498.4248031969655,465.5352114142543,493.7503694547517,465.5352114142543,98.80915299497438
59,40.0,396.0,0.1898989898989899,7334.771379000308,24.661319645560944,9.139046711942113,1.0160039048898215,1.0210958066927591,1477.5945331556181,0.4777167153652619,0.11051918642123494,2.1872185048579977,2.0245082221606467,0.8215904923496787,2.0961666745639564,-6.298504019675931,7682.005772754593,600.0,2425.5565829724687,2246.337990228995,1484.3414420135214,490.88831150885176,3622.989177674126,962.1007323225117,3499.1355735230754,2771.07398861109,2365.0683870128573,2771.07398861109,412.3446191053196
60,40.0,432.0,0.18148148148148147,3303.4435090303714,17.944179425271738,7.417235510180306,1.515410408706838,1.8461484014709175,1499.9999999957172,0.24846563347913547,0.006816224371411182,1.3000038339792481,4.312441757256234,0.6015257914998434,4.658762269579864,9.718148612236632e-05,0.0007887447246424081,600.0,868.0295698786383,885.3858704191166,745.6431160771122,204.4130372549254,766.0262317680942,892.4837673193622,709.0817942355068,560.9945562510159,491.38523215289786,560.9945562510159,147.5650268793685
61,40.0,468.0,0.17435897435897435,3852.3769693876957,19.97746840286187,8.223346788911956,1.721117033452801,1.9999882311394956,1499.7800652280562,0.2217620151239503,0.006285226673579247,1.3001982890137933,4.517427131324535,0.5430440325258781,4.899702819661548,0.01785478748089986,0.06876075145644461,600.0,1055.225843428988,1097.7196221367162,858.2110619702908,241.48266456516484,852.7812087271361,1255.198934607879,786.2470666442996,507.1778364455914,531.610396643941,507.1778364455914,179.38839338292792
62,40.0,504.0,0.16825396825396827,3427.8738697781305,13.907843045709882,8.352910636961814,1.4276488373251828,1.9999999997812081,1499.9999989736395,0.24439623982500597,0.005792823729820497,1.4000000011110907,4.011461942563119,0.5043614715095034,4.308565554885135,0.19407336884331805,55886.4854744522,600.0,1009.2434661051818,1050.7817391184708,791.5002647578602,212.7516262434075,854.5198530757827,1245.9845558419786,795.5951525192743,655.8950235819201,490.1119701002959,655.8950235819201,171.5713892378809
63,40.0,540.0,0.16296296296296298,954.4470401001525,6.039610535210065,8.826861051843249,1.0000000000005,1.9999999999999685,1500.0,0.1365041710212634,0.002722440594738568,1.5000000000000238,5.202162274937729,0.3653904883519477,5.719364931466102,0.9311774481178157,1006649.5277813262,600.0,442.7052977493833,425.013594226259,434.2981441699236,55.74925911783037,183.47121632448068,808.2866832520099,166.87989864907775,372.22379254260517,230.336842223843,372.22379254260517,75.25990061739516
64,40.0,576.0,0.15833333333333333,5174.0112557556195,21.002749847953876,10.078643201161283,1.9922280049870222,2.0,1500.0,0.18702375941348548,0.010279630274809057,1.6,4.512452821986802,0.517818053197695,4.893832288842393,-0.0008410771982063636,62.063497419882424,600.0,1450.0695445198796,1653.031937748835,1145.310606992791,333.47720542648017,1146.607279869031,2153.5975911723804,1057.251444343938,508.3953644508922,869.7260764125442,508.3953644508922,246.51182256837953
65,50.0,36.0,1.4777777777777779,277.62041580768914,24.999999999999222,6.0,1.1315993422700712,2.0,113.08326446953556,2.158226049974553,0.06614858848072831,1.3264562241250981,9.845865814285679,8.425788185510836,12.00026155866958,-2.977949288599488,492547.65040563274,600.0,52.63546729546086,23.1594828118336,286.5806237272445,17.06223304124896,28.19664832369347,4.8404802212934435,23.134530397558084,84.55091696738263,31.80824693156769,84.55091696738263,8.948029440228346
66,50.0,72.0,0.7833333333333333,411.62756368311886,25.0,6.0,1.494936177516071,1.3131834558600586,348.42093670708675,0.8000000002195744,0.03274622030173251,1.3113590077086779,10.506646797765463,4.371713561655246,13.019495431909343,-0.7979282771236704,386758.3169689129,600.0,51.30067092669036,39.85375086741567,317.8322880431323,24.539814263819316,39.17782443877938,8.148568630887706,31.616245486308575,71.83092167384113,64.444069850227,71.83092167384113,8.721114057537362
67,50.0,108.0,0.5518518518518519,1061.493402535893,25.0,6.000000000000325,1.676226251895077,1.4439912729733277,470.64751834452306,0.9168965099998583,0.03286303468426774,1.3242871588746623,7.821992016466709,2.9203640171847,9.09070812792348,0.2898121691500517,106440.75320120085,600.0,153.70458387072887,145.71333012849036,426.24997199243614,62.07810764689974,135.70627537093586,32.65744810838052,116.76685551869784,147.33445385510356,142.6891121032548,147.33445385510356,26.129779258023905
68,50.0,144.0,0.4361111111111111,1646.5105734134497,24.999999999997872,6.0,1.6339205006947688,1.3368649530896557,679.5142183266823,0.800000155059115,0.032832886044794486,1.3209767064417508,6.324201892792396,2.1891503952018514,7.114958737427436,0.035977661949011974,5504.909357909339,600.0,262.81988855553095,257.03925395151566,503.2997024454801,97.54680483334371,260.35072904455416,66.65649274086591,231.4153369227803,240.52209308632146,254.70866502720307,240.52209308632146,44.67938105444026
69,50.0,180.0,0.36666666666666664,1847.1224584018144,24.999999992808064,6.0,1.6279242230001902,1.127555814429098,1023.3161430288227,0.5743825138744892,0.03263417834500759,1.3000000977663342,5.990544840336394,1.7455234272068283,6.692834206659664,-2.5453807950270857e-09,1.5784551000474952e-08,600.0,306.4721045489444,302.8410490647568,527.7901532990734,110.01927712562286,308.3396431597515,95.363151580013,275.985091123854,271.81887600633604,408.4424927114383,271.81887600633604,52.10025777332055
70,50.0,216.0,0.3203703703703704,1954.3651228755832,24.999999988873245,6.000000001919379,1.627924223764259,1.5937088791724403,868.7631005891076,0.4220352564007146,0.013312892764708883,1.3000562581303,5.841785695621539,1.3728193962888864,6.506614244356238,1.0936602734545886e-09,3.5438405187034914e-05,600.0,357.50004436141717,339.55345666330084,540.5718087999114,116.74576606743176,334.5492670743458,142.2851179909908,300.3659122055341,287.6004934545565,239.91402605691172,287.6004934545565,60.77500754144092
71,50.0,252.0,0.2873015873015873,2052.3342107432654,22.190340226187107,6.0,1.51571473710246,1.0768972377951687,1499.9999999996542,0.3668373792219141,0.024763562860356303,1.3000311922674,5.360099203565457,1.2401655459530598,5.9117649299662824,3.6094710880618663e-05,0.0002233937714725034,600.0,401.04580013966955,380.4862583994427,547.862066700923,122.92513914007804,382.891087048927,182.08525820368487,347.16099761344384,348.38980077145357,607.4445786032733,348.38980077145357,68.17778602374382
72,50.0,288.0,0.2625,2223.418401906383,21.138606297259592,6.021700496997371,1.4756835297670279,1.2307605992836121,1499.9998097094146,0.31941139836346594,0.017431868846494954,1.3000092819903082,5.045488339969807,1.0610997529620423,5.529760960750626,0.003444472488835615,2.399174771520458e-12,600.0,478.8147944063996,443.7927306687645,567.0182191065663,133.79265617572574,440.6745694549933,255.57962667938241,402.08219083751675,398.1869566724948,558.5165080321658,398.1869566724948,81.39851504908793
73,50.0,324.0,0.24320987654320989,2450.71600706733,20.497609418781472,6.307699080706521,1.489221564456421,1.3846124295307394,1499.994555301277,0.2868734085837706,0.01312183802652009,1.3000074932681531,4.867122226048148,0.9134153295503534,5.315407299917801,0.0006980966379064313,2.2927892180613918e-07,600.0,574.3830529935525,524.476802288675,603.4816429004201,148.3749877154684,503.5246482924643,357.9978302178403,461.0589309130136,430.94976583979354,532.0996545301738,430.94976583979354,97.64511900890393
74,50.0,360.0,0.22777777777777777,2748.543325921773,18.73749116591161,6.786554530608903,1.4772139624803593,1.5389404290060082,1499.79201895327,0.2850865213147503,0.010077373472564113,1.2997756825515887,4.584265362383836,0.7879660245102854,4.978698604394315,0.017990035674117166,1.816984889215172e-07,600.0,695.2279186063316,631.155878777415,654.4417172600595,167.7173850169098,599.5602585476247,486.24026935425985,552.0605974211504,491.2109887580641,504.67935073958046,491.2109887580641,118.18874616307637
75,50.0,396.0,0.21515151515151515,3139.1978049387058,18.17562520457899,7.2939026904401905,1.5117883537494552,1.6923077340271762,1499.999999996038,0.2774147136097029,0.008287604700022115,1.2999999679552854,4.405300248794304,0.6883361637771356,4.767661137434544,4.323253826044038e-07,0.0002976101521710867,600.0,852.1968111657043,772.1817631284841,721.3355729172749,193.46640634607536,712.5956524297928,669.560869651843,658.4355965004453,535.6597145938429,502.0335159836652,535.6597145938429,144.8734578981697
76,50.0,432.0,0.20462962962962966,3644.5448638790017,18.056142900562083,7.891368480169299,1.5787557104911731,1.8461506388618378,1499.999999996789,0.2724214899903415,0.007107501674831428,1.300002258474829,4.279987910994012,0.6081336846394144,4.620798280894733,8.59901727672252e-05,0.07810916989060643,600.0,1051.4327142337288,956.6028114690253,809.4262398083347,227.36257854590525,851.531578983495,920.5146772814666,788.7262421620583,570.250567468351,512.3848094718333,570.250567468351,178.7435614197339
77,50.0,468.0,0.19572649572649573,4311.179139163067,18.25449814025349,8.338404265727393,1.642180040042307,1.9999968366852376,1499.9999999134034,0.2715970230633025,0.006332726467766612,1.3000020562328984,4.106963560200708,0.5441761964872903,4.419228528282229,6.238445994455333e-06,2.1066119538914874e-05,600.0,1318.027715344099,1208.0572398127756,912.0976165932119,273.0011571972384,1049.7242247146646,1262.4456518824388,975.5501693502233,623.4574588991388,535.7896902160547,623.4574588991388,224.06471160849682
78,50.0,504.0,0.1880952380952381,4180.940956080161,15.6396268543872,8.873810870794765,1.5951090050631258,1.9999999993983633,1499.9999999998147,0.26508009317042036,0.006613960828679846,1.4000000004213187,4.054946748471925,0.5230138029278316,4.358901703836597,0.24659261126411458,20584.098672886754,600.0,1316.2034524901173,1228.6076600500196,915.5945746586889,264.00686423347054,1031.0717292787424,1371.869235377376,959.173030307199,640.8340730974179,559.5857091969775,640.8340730974179,223.75458692331995
79,50.0,540.0,0.18148148148148147,3044.502697869003,9.596981257507945,8.561414970135734,1.3161516484689775,1.9999998300357005,1499.999999990223,0.2740215616269776,0.00538106054789351,1.5000001274830126,3.9302123419671484,0.4709371648307566,4.214746671211808,1.1532403034813665,266750.6088925929,600.0,1063.0948085233276,982.5588264342824,728.1410732513359,187.18703947001094,774.6407656806578,1239.564174324293,722.3453591325001,685.4200328133097,455.27395019491763,685.4200328133097,180.7261174489657
80,50.0,576.0,0.17569444444444443,3990.2391033590397,11.564063796422934,9.174094735930302,1.4192289465821954,1.9999989766549051,1499.998794572005,0.26195941661937094,0.007264863956554331,1.6000021044680475,3.7169118827200207,0.485249828212953,3.969874030147121,0.597913064007038,184471.05537397732,600.0,1368.293429594493,1314.3057618346077,886.2367824816686,250.90406701881554,1073.5361045037741,1624.1448465405167,1005.129904137327,772.585038765566,614.6548887972464,772.585038765566,232.60988303106382
81,60.0,36.0,1.7555555555555555,216.7503161794491,24.999999999999964,6.000000000000496,1.0000000000000004,1.0570104935202351,412.1284355412603,1.6850208128884212,0.041416191874787005,0.6886671629360158,9.846835329378836,7.014722099978555,12.001730103147231,-3.767545342220565,528928.0604067014,600.0,47.20117775414651,13.77408054918639,269.36650283203755,13.682960208113984,22.012180454846934,3.772278936685452,18.059922554216605,84.53022675279924,73.88502248208944,84.53022675279924,8.024200218204905
82,60.0,72.0,0.9222222222222223,411.62756361466245,24.999999999999996,6.0,1.3778926557510243,1.3325595164414483,337.2592017981794,0.8000000000865292,0.0329607588238183,1.335060133148991,9.84579603478093,4.387775377038309,12.000155865189615,-1.5001894077139486,398011.8664148814,600.0,59.205040666864434,40.70830208654453,318.0562231207244,24.539814259979543,41.80744372121469,8.118740118580172,34.30185142917377,84.5524063680377,62.58359901188649,84.5524063680377,10.064856913366953
83,60.0,108.0,0.6444444444444445,1047.115259384296,25.0,6.0,1.676545599469903,1.4298016340585127,475.96946450475656,0.9044769610469556,0.032846618536353824,1.3224754802736418,7.868750704601204,2.9195457941451535,9.154652248389816,0.29172825459932206,122406.30089490824,600.0,168.37235004150926,143.1712972567724,424.21280782555135,61.22492278997744,133.07261834740828,32.09951449441853,114.38067017438811,145.28341598995902,143.0088504616896,145.28341598995902,28.623299507056576
84,60.0,144.0,0.5055555555555555,1646.5103970789276,25.0,6.000000000001619,1.6346310530081285,1.3673549839280763,646.2639977057204,0.800000069382315,0.03316738383741744,1.3579694672442553,6.326629772022868,2.2013830882705148,7.118053241210616,0.04024097582710695,10060.232583406503,600.0,289.0885072317818,256.8846332778289,503.2911734160716,97.54679393540518,260.25079013790224,66.28608619239769,231.31470660352835,240.31300930625616,243.47601525793027,240.31300930625616,49.1450462294029
85,60.0,180.0,0.4222222222222222,1923.1799891750866,25.0,6.0,1.6279240449503687,1.1481774270253837,1004.9369741598886,0.5980334175859068,0.03263230865631787,1.3000002304400793,5.883854820468496,1.7455234612352948,6.559155062724043,-1.072517884281865e-06,5.036517213746829e-08,600.0,353.7858845014718,317.7361005548954,536.872585194208,114.78564334637329,326.8571451635435,98.87751132059563,293.2054465528037,283.0114132324311,408.4190087183546,283.0114132324311,60.14360036525021
86,60.0,216.0,0.36666666666666664,2008.566295843014,24.999996563806377,6.000000303389877,1.6279243224750422,1.0268750436112777,1348.377633191352,0.4337397847910435,0.0326432966100458,1.3000000410553059,5.7708382938895415,1.45460284669014,6.418223736993104,1.0980740103860853e-06,3.650068326371849e-08,600.0,393.90104724577924,347.53602713674195,546.9689376428992,120.16047486911353,348.05451020344594,136.71142290510298,312.94737892450195,295.5765946724254,588.3215769201605,295.5765946724254,66.96317803178248
87,60.0,252.0,0.326984126984127,2151.0189542410367,23.63398620072188,6.0000000001039675,1.5742012012337812,1.0769230771829172,1500.0,0.3609912856817565,0.02600799271204472,1.2999999996863356,5.430044170508079,1.242293289262511,5.997383861899175,3.987572032571052e-07,3.8099101216276646e-08,600.0,462.285857964824,397.99247960059176,561.5587314374565,129.18208042807498,396.1328649817907,190.9262736563543,358.6595428560545,338.51354641905556,638.0007761821169,338.51354641905556,78.58859585402008
88,60.0,288.0,0.2972222222222222,2352.0923051951795,21.634721694860442,6.11788479800656,1.5103316243688691,1.2307692275139996,1499.999994015702,0.3301479559704707,0.018066901316733476,1.3000000086247299,5.022970058200472,1.0644186995118579,5.502611625440935,3.03781370138978e-05,5.1406884904151e-06,600.0,555.1240573993318,468.55573958078116,586.3821670833787,142.0280738230431,468.26723590660606,264.0717582834878,427.4501755349127,402.12587910814983,578.8711861233411,402.12587910814983,94.37108975788641
89,60.0,324.0,0.2740740740740741,2618.1876244566724,18.991360211147484,6.757535998752187,1.4830207167856329,1.3845472035752036,1499.7207654107372,0.33078454810077446,0.013036717123181576,1.300306077862449,4.704364918530619,0.9126463842684889,5.121186133515756,0.0035849310700264425,1.817626727943317e-05,600.0,663.7582547067088,556.5545214357887,638.6595187677804,159.21959290977094,556.54433059467,355.77819731872427,511.2463316499796,464.257174893841,528.4051875564223,464.257174893841,112.83890330014049
90,60.0,360.0,0.25555555555555554,2964.0120622224495,19.22535288149896,7.01623212140439,1.5280288055310343,1.5399105415893928,1499.9998598599936,0.29963406431039435,0.01048969072463282,1.298776865823058,4.56781985827661,0.7935585911971775,4.959241800324987,0.0022179901887984244,7.639678778295569e-11,600.0,816.6458549161214,674.8270225140004,690.6708726024077,181.86832093044555,648.8898761740443,503.97598202237236,597.6744392717882,495.07292766702244,526.1366944338685,495.07292766702244,138.82979533574064
91,60.0,396.0,0.24040404040404043,9103.907904496493,13.710576958561129,6.540098810529419,1.1424846686746433,1.9098216929455725,1373.9999974941215,1.0665280772471788,0.014413698313211256,1.2575764209520592,2.042739496929969,0.750955921472256,2.115729681892019,-0.2734404738134515,1541.2610445302587,600.0,3574.7793011465765,2874.338557195579,1390.370825319094,625.1603231873182,4456.715072175746,1452.6717215587416,4302.963645315599,2720.065664209386,933.033039843061,2720.065664209386,607.7124811949179
92,60.0,432.0,0.22777777777777777,4023.217530783664,22.986317646806132,6.439012746850468,1.6676948996676284,1.846324110463204,1499.9938472667245,0.23622570704271287,0.00834876878922063,1.2998854485042222,4.301302151182359,0.631995505600061,4.645725753347803,0.316092619661422,6.133945418179383e-12,600.0,1316.76307119981,1068.0866575108626,785.2036357979609,253.1641687517111,935.3487361211642,1040.8326621232463,866.0040958906051,564.1474224459608,601.976806143034,564.1474224459608,223.84972210396768
93,60.0,468.0,0.2170940170940171,4807.484083298846,18.696833042180597,8.732156868708827,1.7118444557709331,1.9999999999584075,1500.0,0.29569817152614836,0.006705861531300484,1.3000000000270353,4.057997428701081,0.552834631247587,4.362436304981056,3.4207619652448784e-06,3.0121639795590142e-06,600.0,1584.8142605128667,1319.975097039978,995.0924719914541,307.6039893132405,1184.6937233860365,1315.9021312253183,1102.0181722331697,639.7960406492759,567.3611289925055,639.7960406492759,269.4184242871873
94,60.0,504.0,0.20793650793650792,3145.746231490429,9.735430150649329,8.281344450354934,1.3684961529585764,1.9999998794256308,1499.9995145914957,0.320404057343475,0.004918756256639738,1.4000005374501747,4.013802268176953,0.4796407600316655,4.311272404284413,1.5484573538404014,244266.78381284693,600.0,1171.1898176104999,948.5415032338508,726.3469302962997,193.90151200545978,783.7322372432685,1112.5078483029565,729.6561053215477,655.0716695762594,416.15964592000086,655.0716695762594,199.10226899378497
95,60.0,540.0,0.2,5121.085087032144,16.06719818949547,9.48165973376471,1.680319144576349,1.9999924219526586,1499.9999983520447,0.2753118225071658,0.00821079603959606,1.5000056852050025,3.8730439646720374,0.5228084471315553,4.148914695631037,0.22382450809595156,35380.815834698005,600.0,1776.1825037182846,1537.064165117905,1066.211303352384,329.7250038128461,1322.2377886086786,1703.7282893102777,1234.319204592189,707.3440993322048,694.683476090568,707.3440993322048,301.9510256321084
96,60.0,576.0,0.19305555555555556,2834.744043908087,6.000000000067966,8.14055815517152,1.3211520175526121,1.9999999999986517,1500.0,0.35868083680143487,0.005110044395405943,1.6000000000010786,4.077027836668702,0.4437791852423094,4.384495134486293,3.155081444689599,411534.4670902445,600.0,1113.043302024234,937.3674400505034,652.4796118955193,173.36321215105858,695.2967106117009,1249.171290556766,646.5383030331994,633.3744805770546,432.34423257376176,633.3744805770546,189.21736134411975
97,70.0,36.0,2.033333333333333,210.5770136532703,25.0,6.000000000000389,1.0,1.0000000011601935,398.08340727471375,1.6370294492575772,0.05278096154359848,0.7536109121094683,9.961775850456661,7.046771313783512,12.176381447595412,-3.7675453422204743,538241.0117502781,600.0,50.707738194153,12.730849846559813,267.44725248848573,13.340279816282123,21.138501489532832,3.5768194848626838,17.293891010194578,82.12270702434137,78.62993882971998,82.12270702434137,8.62031549300601
98,70.0,72.0,1.0611111111111111,411.6275636262055,24.999999999999986,6.00000000000018,1.378569532275043,1.3321687086317042,337.4786367197057,0.8000000001089634,0.032956553825586536,1.3345834534625454,9.849687522859043,4.3874579685703825,12.006050826254876,-1.4961281485700102,406409.75309249875,600.0,65.83261456314858,40.70306581477661,318.05481650526093,24.539814260627,41.79092612541311,8.119327465065481,34.28500924934091,84.46939642820095,62.62032371199059,84.46939642820095,11.19154447573526
99,70.0,108.0,0.737037037037037,1031.642574331731,25.0,6.000000000000069,1.677502610245407,1.414866030582495,481.60407153526234,0.8911119689602113,0.03283129731373741,1.3207999378930257,7.922483798542268,2.9187870573213894,9.228312703105846,0.2974703192522785,139345.3450873813,600.0,182.18549845755402,140.43311645861036,422.0059958625206,60.30785772027548,130.2170633055195,31.50568741320073,111.79102914279501,142.97336592210445,143.30504190251733,142.97336592210445,30.971534737784182
100,70.0,144.0,0.575,1646.5192073870692,25.0,6.0,1.6330994510990355,1.370869055392322,642.5916976713642,0.8000043501005765,0.03320510527533637,1.3622291289497312,6.321381844268214,2.2027487630661233,7.111364805608177,0.03105136437411815,16242.572308220908,600.0,316.16396852925016,256.9436427133098,503.3106084144623,97.54733843582781,260.4682406395079,66.24540467626593,231.533503398474,240.76526397036767,242.2308847370374,240.76526397036767,53.74787464997253
101,70.0,180.0,0.4777777777777778,2006.7020850293181,24.99999507761054,6.0000005577531175,1.6279245638565678,1.1710086351212043,985.3438603435166,0.6240056307943844,0.03264081098631241,1.2999999828974635,5.77323497507116,1.7455234002830993,6.4212052372963475,2.6455752966114687e-06,2.9956059795622376e-07,600.0,405.6190543964102,334.29113793069024,546.7495774612559,120.04286256225495,347.58711427722267,102.87575471561365,312.51174987738614,295.3021735692405,408.52557764617984,295.3021735692405,68.95523924738973
102,70.0,216.0,0.412962962962963,2099.9481011057064,24.999993593976626,6.0,1.6279311062528676,1.043210307706363,1327.259521907263,0.45347327968789675,0.03260121152895278,1.300004291074676,5.657069588686959,1.4546036841103176,6.277048247415199,4.2785988616955706e-05,6.217830926287774e-06,600.0,450.7382358097218,365.6053708299458,557.6669802266745,125.9400077972495,371.2077548604307,140.91265021785142,334.543884057357,309.02158270235157,587.5592467795911,309.02158270235157,76.6255000876527
103,70.0,252.0,0.36666666666666664,2296.118453484003,23.616797330227538,6.000226156930953,1.57355111337003,1.4044243770546436,1150.2104580662835,0.3856228364539754,0.01587261542069933,1.3000008122733668,5.270450513634173,1.2016590505767977,5.8023969478022295,1.3415144142214785e-06,6.205344811912081e-06,600.0,549.4971065543332,429.91623066043303,578.2683781415894,138.4392291805999,435.6588582976266,204.86937432568033,395.7189544492819,361.64700605073335,389.3698529831683,361.64700605073335,93.41450811423664
104,70.0,288.0,0.33194444444444443,2489.8949200941306,20.85346793837029,6.4576669807861276,1.526128310023871,1.2307692027774975,1499.9999622958999,0.36258371555797764,0.018233475331361448,1.3000000622431573,4.941093832852689,1.065238182047141,5.404111052069771,1.2243823958257849e-05,8.819142961147334e-11,600.0,630.1173118059569,494.0789435064996,614.7941169015918,150.9045384890531,503.91573289686255,266.3014039525583,460.74088709566814,416.91854752389463,584.2082400579158,416.91854752389463,107.11994300701267
105,70.0,324.0,0.3049382716049383,2790.6139482623425,19.68512891818238,6.918907176327565,1.5365675263975214,1.3846163338976825,1499.9999999998474,0.3401433752711404,0.013611255311947386,1.2999991087301417,4.719804534652919,0.9178914701514547,5.139554742763131,1.4091622482226285e-06,0.00032759033622363953,600.0,763.0217264131571,589.8956312740211,667.2444351022094,170.47025492974865,591.2562538922083,369.54634854212037,542.968036714023,460.9446234805255,551.9529854437953,460.9446234805255,129.71369349023672
106,70.0,360.0,0.2833333333333333,3193.028836384563,20.129337564548987,7.065114945932751,1.5769311564558397,1.538466554656083,1500.0,0.30828961562378915,0.011108578437969292,1.2999957613294302,4.543929738438616,0.8015972494240384,4.93100041906666,-4.871069021383789e-05,0.0008080453015320023,600.0,951.4674704419069,723.2529742911888,721.2903369185964,197.04648087051794,702.7020707150614,526.3792635488659,647.5417897021675,500.7600420229115,556.1342086978055,500.7600420229115,161.74946997512416
107,70.0,396.0,0.26565656565656565,3721.313337805376,18.35413865958485,7.965568772438946,1.6032169412739616,1.6923014428733618,1499.9999997339805,0.3256584859370134,0.008957891137490933,1.300004800950106,4.299604935145117,0.6999917081986259,4.643740039185041,3.401916103307201e-05,1.8254832583607538e-05,600.0,1171.5722965573332,893.9504285690099,823.2284634899494,232.5664217565296,865.5012248653903,711.6526164770632,801.3612533010037,564.6299968492133,542.6330415634948,564.6299968492133,199.16729041474662
108,70.0,432.0,0.25092592592592594,4434.633155961936,18.317074142841907,8.276026906351929,1.6382089807846838,1.8461625965640809,1499.9999999997158,0.3267568064316635,0.007822870994217353,1.2999938382822447,4.044451721925361,0.6226592394408529,4.346745152482438,0.0001049455147992262,3.373270704587986e-05,600.0,1491.60272233682,1138.624351535894,922.851350833967,281.56053924174273,1096.473257900784,989.5546638850738,1020.2192676120671,644.4235294215727,563.9635939664779,644.4235294215727,253.57246279725942
109,70.0,468.0,0.23846153846153845,5334.2527323055665,19.65156213178799,9.175172200698368,1.8151349957102405,1.9999999803287587,1499.9999875324345,0.31215862815423656,0.00715907214632008,1.3000000235915308,4.082919575873799,0.5623926521623018,4.391327846595972,0.0019077849273951841,11.68944401078408,600.0,1868.1645412624803,1435.0182292656891,1089.6189373668642,344.870007301801,1306.4799913831187,1380.9607226792748,1214.724319989117,631.4050085602429,605.7057828086835,631.4050085602429,317.5879720146216
