,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
11,120.0,136.05431533631426,0.9708895788587041,1563.987593824728,29.999999999999996,5.993642315033545,1.811883696692533,2.1,179.9660255771353,0.7093783776344024,0.0626221593443092,2.999999999999999,7.080427387262681,2.5708997420990665,8.095382828618852,1.3665769493798052e-07,3.058324185585328e-05,600.0,273.1101252687135,216.8429676739251,400.07236616086993,73.96766493295644,220.88886846551947,46.23414996624169,193.19501337178377,185.79112461908866,84.08338111278442,185.79112461908866,74.28595407309005,0.023170520043811593,1164.926779852752
12,130.0,137.1762231638745,1.036574989305128,1592.240208199732,29.999999999999993,6.09967402041106,1.8305812452159254,2.1000000000000005,181.45003064004564,0.7104281954527732,0.0623193193009275,2.9999999999999987,7.088501419944855,2.5500943458675014,8.106034374541071,7.858069750454888e-11,8.049708902874263e-05,600.0,289.7255049828379,220.88637466599204,406.2786432458952,75.35865732200577,224.62296526028192,47.154101305180085,196.42653048703335,185.3031764068081,85.06244650659943,185.3031764068081,78.8053373553319,0.02324112944130968,1178.4911665530485
13,140.0,138.25330877649927,1.1015228810801674,1621.3805867526848,30.0,6.205482067710557,1.8490781074593199,2.1,182.87474705886157,0.7122019955887756,0.06210502653123126,2.9999999999999987,7.09455867257562,2.5303812830217893,8.114027928367259,2.3716454045086266e-07,4.733693893655776e-05,600.0,306.8625538621082,225.08642685597573,412.6425696551613,76.79591656395293,228.53861129096228,48.104664474246064,199.82437835642824,184.9382525222047,86.10637480479467,184.9382525222047,83.46661465049343,0.02331352140511041,1192.9541914067054
14,150.0,139.41841431212382,1.1647869382253748,1651.446862193765,30.0,6.312971089289109,1.8677079835408599,2.1000000000000005,184.4158919472539,0.7133351285969621,0.06183534235603134,2.9999999999999964,7.099711435718426,2.5094257012710783,8.120829623162743,3.22285078624418e-08,3.598428300586077e-05,600.0,324.496921360945,229.44229471559993,419.23210377897783,78.2815410283497,232.60760344221703,49.11317860898641,203.35937814572588,184.62858791246276,87.18354684070583,184.62858791246276,88.26316261017703,0.023387760393219638,1207.8777890848044
15,160.0,140.572533498024,1.2270913244468216,1682.4987917854924,30.0,6.417814407778662,1.8857273628517137,2.1000000000000005,185.94250462701575,0.7148634656183271,0.06163007760849824,3.0000000000000013,7.10147998900116,2.4889657246864707,8.123164504079973,1.2776021502958201e-06,3.098403949412611e-05,600.0,342.77808710288684,233.99694289163466,425.910610215663,79.81871790619043,236.92227456690188,50.17300114215238,207.12356507620075,184.5224657695639,88.33872859728397,184.5224657695639,93.23563969198523,0.023463961733725006,1223.8821664781228
16,170.0,141.5539266731756,1.2898446235362335,1714.5868286797754,30.0,6.525558050375503,1.9040921403842457,2.1000000000000005,187.24064374758697,0.7184307727810081,0.06162086556209541,2.9999999999999964,7.102991684304074,2.471716068006161,8.125160427408643,2.6164350686030957e-07,8.949623007227438e-05,600.0,361.62225407273615,238.69246998303345,432.87136630794674,81.4101985607743,241.38938983535704,51.223398907175756,211.0219046132248,184.43182203093517,89.56310104862254,184.43182203093517,98.36125310778422,0.023542214780225917,1240.8451410659918
17,180.0,142.6780664268335,1.3504703253902413,1747.8014496278008,29.999999999999993,6.639156897548009,1.923291639103721,2.1000000000000005,188.72760109369506,0.7208533984368956,0.061490596593166906,3.0000000000000004,7.105696733967541,2.452330506741537,8.128732310734415,1.7383043626750805e-07,5.963350968948209e-05,600.0,380.96801165148685,243.54500953713392,440.2354020410837,83.06074867170516,245.9718610383049,52.340693544131405,215.01525487802542,184.26977358639468,90.79890740994156,184.26977358639468,103.62329916920442,0.02362270276825132,1257.9665258861608
18,190.0,143.82921399204017,1.4099000710157341,1782.2027906376038,30.0,6.753380193271015,1.9424322789057251,2.1000000000000005,190.25028305825415,0.7233228594925256,0.06137543831005505,3.0000000000000004,7.106663883700601,2.432780591507008,8.130009492448686,3.15114191451471e-06,3.2049927166505895e-05,600.0,400.9970678985314,248.60394863531394,447.83377344837226,84.77366192089545,250.77910251604166,53.51570058239872,219.21287943057746,184.2118825101966,92.09717451659134,184.2118825101966,109.07120246840053,0.023705530814729127,1275.9532683306593
19,200.0,144.93569871721178,1.4688111700808109,1817.8523799370591,30.0,6.8585416190494195,1.9599114317703235,2.1000000000000005,191.71388719207877,0.7265694971862736,0.0613790343038166,3.0000000000000044,7.100851241100389,2.4142055821880577,8.12233439607387,3.733866920541118e-06,7.53373402976714e-05,600.0,422.02703921820313,253.96334849155548,455.3183407596516,86.55233117618654,256.00485325127784,54.763585583658994,223.80910355226982,184.56018433565407,93.52511998174312,184.56018433565407,114.79135466735124,0.023790803911170694,1295.7366296858997
20,210.0,146.05853811064773,1.5266685813086016,1854.8654171951562,30.0,6.971812566055957,1.9785885142456625,2.1000000000000005,193.19912448498366,0.7300082874186917,0.06138047955201113,3.0000000000000018,7.097199221220532,2.3956451830622303,8.117513274077472,1.4351719812566444e-10,2.8965995214086635e-05,600.0,443.6503543505284,259.4894026145431,463.328175375174,88.40286686152655,261.35174727082943,56.0475996032412,228.50167958683818,184.77947597430708,94.98207692652392,184.77947597430708,120.67289638334373,0.0238787506092109,1315.9219283692507
21,220.0,147.3022823686488,1.5824163241896732,1893.304457309404,30.0,7.0829276184614605,1.9967639904513461,2.1,194.8442888474191,0.7326065387622572,0.06132346774580395,3.0,7.090365899238191,2.375454950453366,8.108494626679319,7.374307866570007e-07,4.825247415291763e-05,600.0,466.18693976499924,265.3002727968775,471.49539661277447,90.32879453483858,267.0249299141002,57.43732371564463,233.49641881489057,185.1907453343893,96.5168508552556,185.1907453343893,126.80284761607977,0.023969468629103766,1337.1853365117129
