Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
17,10.0,240.0,0.1305555555555555,1543.2264161029782,23.075802095799904,5.332319246886266,1.445085959474681,1.5764915987886252,422.87916617907,0.2924427772804558,0.0494109144210949,3.0000054624817536,5.836355002823695,1.4614632427843024,6.4998387543988585,9.467608652613536e-07,6.139962980133736e-05,600.0,236.0500147109215,262.0147887732857,372.2223718530645,72.94707655729394,264.41613221888446,112.53716359230344,237.42533844529265,288.200400610928,206.4435310796331,288.200400610928,64.20560400137065,0.0254308050686385,1611.886555412605
18,10.0,250.0,0.1288888888888889,1578.078731143907,21.70499918468773,5.516876724914162,1.4213475202696089,1.5791385312867787,439.7615090266893,0.2930079577507007,0.0468557862549031,3.0000004361627326,5.693416086496379,1.403276155451749,6.322075365358399,2.374592641629647e-06,7.20257482111002e-05,600.0,251.03386379629373,273.38055358954216,379.011677675328,74.66112288120924,277.17607622017783,121.00329137737896,249.61403335856076,304.635427834602,212.42254445222449,304.635427834602,68.28121095259188,0.0259250161566721,1664.144141351677
19,10.0,260.0,0.1273504273504273,1615.0491001714893,20.498466499742417,5.705099468818334,1.4009849884294907,1.5798049019337683,457.1591193371815,0.2935676536724414,0.0447583291404788,3.0000000188153373,5.56213205409199,1.3493501913077504,6.159767820537973,5.576447925648154e-07,9.426088567644335e-05,600.0,267.0029366594474,285.36535207468194,386.20710444834424,76.48341579355983,290.3651125980222,130.12464047309493,262.19317792897533,320.9009928411727,219.47145448967996,320.9009928411727,72.6247987713697,0.0264408390731206,1720.8175579675674
20,10.0,270.0,0.1259259259259259,1654.3206472940258,19.43237005641181,5.898119142750094,1.3838319183808745,1.5804328356889734,474.55327854826817,0.2941419245164473,0.0429476762322582,3.000001665194769,5.441718405287083,1.299274847694996,6.01169895221838,1.519054926291119e-08,5.6294210457626675e-05,600.0,284.02598905557414,298.0129425068591,393.86553661601783,78.4236820623596,304.0070294131198,139.95052151237124,275.18354801907776,336.903325233616,227.1036960694827,336.903325233616,77.25506902311616,0.0269774213980891,1782.0757619048447
21,10.0,280.0,0.1246031746031746,1696.0788699202888,18.470316276838098,6.089950007415444,1.3679988305826205,1.5816848768044722,491.7386072268752,0.2950164202070285,0.0413412829582139,3.0000087148004075,5.325332471101345,1.2526697485883775,5.869301646520918,7.558299408572111e-08,8.068154164046215e-05,600.0,302.2607469815005,311.5004394826061,401.8347844055814,80.49188134104591,318.4925784679728,150.5073023681706,288.9745615520809,353.44910452868737,235.1012700733743,353.44910452868737,82.21492317896812,0.0275431713307586,1847.756642963898
22,10.0,290.0,0.1233716475095785,1740.2915395806378,17.543519383674287,6.296198382816117,1.3528085290797467,1.486516674391276,541.9063519565967,0.2970980710437626,0.0452233665270702,3.0000101572985596,5.210859384683598,1.2097663469203657,5.7299265398076775,5.957783884014134e-07,1.52271656202232e-05,600.0,321.3925873317645,325.7600195049922,410.45556243252366,82.68727251145744,333.97399758971005,161.52909590652334,303.7196947448213,370.8528644009308,275.87568828963185,370.8528644009308,87.41878375423994,0.028172030679131,1915.1503428981196
23,10.0,300.0,0.1222222222222222,1787.515782266522,16.768925163701653,6.490174378293356,1.3405285572458736,1.465641861601925,568.5791015297256,0.2983270880398809,0.045185886995887,3.0000000017976833,5.1056409091180734,1.1694405063656557,5.602409549320429,6.531926661779153e-07,5.347267712291849e-05,600.0,342.2165796484223,341.0127221459368,419.25528095934766,85.03851201424234,350.10605212642923,173.6919364797286,319.0619619166091,387.9270277165906,294.9869519944904,387.9270277165906,93.08290966437086,0.0287904609424379,1990.7118459585697
24,10.0,310.0,0.1211469534050179,1837.9089219934656,16.07741079392542,6.683600236008445,1.3300360719105386,1.450726875168964,593.535027437118,0.2996229184087084,0.0449642633781877,3.00018777655987,5.0057147134562,1.1317204406241237,5.4818248151826126,1.435821310735719e-07,5.352125112100741e-05,600.0,364.5776915055673,357.2914683900027,428.49246550311705,87.55461241675035,367.1621391152913,186.8208767811572,335.27319532414515,405.18134436926726,313.396391200929,405.18134436926726,99.16513208951432,0.0294290332901203,2072.1213096732404
25,10.0,320.0,0.1201388888888888,1891.760238670524,15.476325582293653,6.87966152644365,1.3225108672692452,1.4297209626548126,621.704271582572,0.300669114799759,0.0452963076672001,3.000085252341537,4.914898059412928,1.0963525649424182,5.372667062277767,9.110294616476722e-07,5.790727671610762e-05,600.0,388.59715583651104,374.5925717013677,438.32677682575104,90.2513439899834,384.90325044432154,201.06994349757477,352.10822050613046,421.8129304707911,336.43065529518395,421.8129304707911,105.698426387531,0.0300730232631834,2160.468825026826
26,20.0,80.0,0.3388888888888889,686.045940814221,30.0,4.0,1.6332308488021596,2.1000000000000005,100.29419463673764,0.900000002008012,0.1208566490166648,3.1652910580731866,9.185731634106418,4.299161597920059,11.017795335388596,1.2601874362148011,116393.47565753324,600.0,57.41128587651098,78.52904352569229,259.16908514143006,32.10140672801878,74.68604223826307,16.57209052940634,62.267079749673385,100.30217362456612,50.39915044216849,100.30217362456612,15.615869758410987,0.0244818982589454,698.2511794234096
27,20.0,90.0,0.3111111111111111,868.2768936476863,29.999999999974357,4.154258994354097,1.5401748056956217,2.099999999999533,100.03715462760206,0.9000000018063331,0.1504747025054467,3.5701021132841615,7.927784388334532,3.833658012651096,9.235589447603424,0.5030829750188204,59482.045318951125,600.0,79.64289013752986,109.6549938334654,282.31287256338373,40.555549181463945,109.52327297464429,23.020338949249084,94.01423683606882,142.74815651876585,62.42912258210284,142.74815651876585,21.66286611740812,0.0246714566615135,864.9195093739152
28,20.0,100.0,0.2888888888888888,1071.9467830491826,29.99999999999915,4.55864773660114,1.588840209664025,2.0999999999999823,102.24871750108396,0.9000000024504717,0.1685887529540856,3.880981654573745,7.440759927448362,3.463426739314943,8.574668429389604,0.2908742922195682,17967.08451600717,600.0,101.66862586747438,142.25541268407767,311.90489933838074,50.15919891251202,144.0641538634861,29.824780711100683,125.01320510249631,165.60180843790965,73.07106104650731,165.60180843790965,27.65386623595303,0.0249328364735816,1012.3574328100822
29,20.0,110.0,0.2707070707070707,1297.0556053112236,30.0,4.9770176553907675,1.6298904124782403,2.1000000000000005,107.1083164631874,0.900000000938978,0.1773163659231448,4.075387896307399,7.005369025062349,3.1576126228209898,7.996553249099394,0.0385680642779302,237.1641197749536,600.0,127.32542778294008,179.54442728601418,344.63545871496177,60.95042528565377,185.15164592627292,37.75507056812428,162.201834328722,190.41189665008423,84.33275433924821,190.41189665008423,34.6325163569597,0.0252539415529842,1168.3817021672617
30,20.0,120.0,0.2555555555555555,1326.0443090269514,30.0,4.934526432331361,1.6151858915545376,2.0999999999999917,158.73015873016203,0.7731519031578147,0.0787221347923228,2.99999999999995,6.883882245941098,2.8988711317819216,7.837313518326654,3.4343871746500554e-08,5.56961163741494e-05,600.0,131.8747986968129,185.35629734225688,346.4678503581422,62.35282561281426,192.63030099168515,40.09828352390459,169.19628210944347,198.22813976722568,82.22745345893271,198.22813976722568,35.8699452455331,0.0250643924471927,1139.213971961001
31,20.0,130.0,0.2427350427350427,1328.7882649082817,30.0,4.8471851301760465,1.598061328673268,2.1000000000000005,171.9576719576702,0.6601435202509548,0.0655441753031695,3.006,6.814072412084748,2.6882763020153173,7.746210169675479,3.596039046982469e-06,4.144785982131419e-05,600.0,134.6114317048556,187.14944493605188,344.54810891036743,62.48571735823556,195.00647843889615,42.25151064585059,171.54043536156084,202.9182900561695,80.34859624900102,202.9182900561695,36.61430942372071,0.0248311456774175,1113.1834882863232
32,20.0,140.0,0.23174603174603176,1335.715984718518,29.99999999999999,4.792764549421709,1.587312782239445,2.1000000000000005,185.18518518518297,0.5721729697253434,0.05643943617770892,3.0000000000000346,6.758681783233441,2.502409107726288,7.674130457618196,2.967341975690374e-06,9.22596145715644e-05,600.0,139.12706728780174,189.90272598651916,343.8744529439345,62.82134368712032,197.62966027370715,45.32896080103219,174.05437555371992,206.7480349748773,80.24097989505046,206.7480349748773,37.84256230228207,0.024630742246050455,1111.6925257321536
33,20.0,150.0,0.2222222222222222,1346.3427021380903,30.0,4.751637278648015,1.5791521804855748,2.0999999999999974,198.41269841269607,0.5023916213355639,0.0500185101911865,3.000000000000039,6.705030100420127,2.3381830664355636,7.604486616848857,2.0145710905694617e-05,9.39393240752809e-05,600.0,145.44615578458723,193.6778778187974,343.8918750740445,63.336485690748944,200.7959221620393,49.354879510070695,177.04583753952178,210.55227885780087,81.63393961719245,210.55227885780087,39.56135437340773,0.0244584998260774,1130.991179783691
34,20.0,160.0,0.2138888888888888,1360.3948514179217,30.0,4.719977380258092,1.5728404873397888,2.1000000000000005,211.63919122786575,0.4461637684040208,0.0453758603842924,3.000014464414741,6.651270591725778,2.192700962094256,7.534872642995971,1.144042762746267e-07,2.34455525731968e-05,600.0,153.47687828352974,198.4338436474461,344.47071650588924,64.01825504183395,204.531575231695,54.32210366222567,180.54649572378295,214.4607961237385,84.25935611125055,214.4607961237385,41.74571089312009,0.0243109732489081,1167.3648120249218
35,20.0,170.0,0.2065359477124183,1377.6627234361083,30.0,4.706098017312373,1.5700682834663418,2.0204715673280487,233.71713552841217,0.4002343416905237,0.0452819076238826,3.0000215689602845,6.6043904632047274,2.0637194964829075,7.474304945897509,5.068656605544674e-11,8.212405742713426e-05,600.0,163.0073133415085,204.01902146394937,345.78851548114795,64.85693538197752,208.59801235428608,60.19049004299298,184.31984424080517,217.95062591569024,94.92351201289692,217.95062591569024,44.337989228890315,0.0241853907834422,1217.388394663807
36,20.0,180.0,0.2,1398.0852430645011,30.0,4.7029460974456505,1.569438176290957,1.953409443459382,255.96168044234776,0.3622913181520595,0.0454238556516123,3.000012217610867,6.559584034710128,1.949066937027946,7.416536058507126,5.2113358961491953e-08,6.450494121479843e-05,600.0,174.09119774136326,210.48815889552043,347.66382055672153,65.85009736771877,213.1362652976948,66.99494372875463,188.50919513306076,221.35917164741628,106.75370426598576,221.35917164741628,47.35280578565081,0.0240797521674808,1279.7330679733109
37,20.0,190.0,0.1941520467836257,1421.6708239573832,30.0,4.704526284473274,1.5697545342986172,1.9099098378435684,276.33108841028474,0.3306443715092688,0.0451030307983038,3.000058625369993,6.512721633081326,1.84648716399696,7.35624096385672,2.623936323331577e-06,6.528793190224209e-05,600.0,186.81927986123472,217.9122983110148,349.9485518625395,66.99877401738961,218.2913540686302,74.7880380606835,193.26050233297843,225.00276374498657,118.10096336316012,225.00276374498657,50.81484412225585,0.0239925283795156,1353.4089509525656
38,20.0,200.0,0.1888888888888888,1448.482796455749,30.0,4.717063896271581,1.5722588870841263,1.860736131539881,298.5662953216043,0.3040343375655689,0.0455341070686611,3.0000132958883823,6.468505088112692,1.7541588486151165,7.299466392541515,1.8859736883314333e-08,7.360201196301576e-05,600.0,201.14174678466065,226.2402516139616,352.8026072449013,68.30676997372069,223.9285239363352,83.58923998638184,198.4368060021191,228.51647665294217,132.11448978037168,228.51647665294217,54.71055512542769,0.0239225553720004,1437.043471916415
39,20.0,210.0,0.1841269841269841,1477.8004243206344,27.883364730039375,4.899339917772091,1.539351079361298,1.8083703336689236,322.57302179799495,0.3027070654697534,0.0449608855421145,3.000009515714242,6.2931740756783086,1.6706280297936051,7.075440985501698,7.425448513842525e-06,3.428527644267944e-05,600.0,213.63020224646277,235.6558940668643,358.7805431205314,69.73964024982554,234.82592512926,90.24484888403305,208.8633665871567,243.2163239586007,143.82294471818528,243.2163239586007,58.10741501103787,0.0242966885451954,1477.586099666109
40,20.0,220.0,0.1797979797979798,1508.701930166964,25.88986158276162,5.089668153663098,1.5062765360380452,1.7426734381209092,350.6714312542888,0.303262629184695,0.0453290770365466,3.000026128159073,6.117046961121355,1.59469232249269,6.85214767025707,9.924531827465444e-07,2.794719852932013e-05,600.0,226.71726473774808,245.64887531244753,365.0882008956098,71.25287573215634,246.63893211151583,97.1463617740168,220.17942443297676,259.32615352426006,159.13736355914284,259.32615352426006,61.66709600866747,0.0247335209637156,1518.287634278361
41,20.0,230.0,0.1758454106280193,1541.318717889639,24.048651412130997,5.29206156462584,1.4749477597039673,1.686126081682937,378.8849426048559,0.3051663149113977,0.045521594250594,3.000193028168596,5.947047359208995,1.525362036289031,6.638258162937447,1.5583424087139974e-05,6.982261729272653e-05,600.0,240.42103493549916,256.1795902056986,371.8730846896144,72.85336405172369,259.1737756221008,104.34728566598064,232.18722141526376,276.30673417726854,174.65247145719087,276.30673417726854,65.39452150245576,0.0252289731374945,1559.928529188805
