,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
0,True,10.0,319.99999999999994,0.12013888888888889,1657.7777304124004,19.527705938525852,6.218012991267366,1.337980590224521,1.5673409386188337,572.0641801855371,0.20881690673908956,0.0343066979058838,2.9741337792927833,5.2737755370150685,1.0932548265491076,5.806445960698698,-0.5728583084041539,5.0425590825188496e-05,600.0,252.4755414483225,322.4709611302967,404.2436223461512,78.59470658549057,314.34362702336296,186.75089161324587,285.5064426041636,361.14280680525616,259.2733450711461,361.14280680525616,94.42585250167262,0.2729121403446563,0.009153409031417752,0.5021976437774135,2000.9429131508452
1,True,20.0,319.99999999999994,0.15138888888888888,1675.3735022497654,18.548520403674374,6.907282373530695,1.4791460786795037,1.586565471055179,579.1142685019514,0.22217385653594854,0.03128722538130935,2.9023278450094665,5.744328371886866,1.0896010298487506,6.385265665298656,-0.01064708381203694,2.035516234714284e-05,600.0,259.5784500395232,313.41440777381763,422.91941898875405,79.46573711724471,291.65698647193597,183.87463293689075,262.3811741075622,298.6357550058508,248.29848258384385,298.6357550058508,97.08234031478166,0.2729121403446563,0.009153409031417752,0.4928104486476403,1963.5408229538446
2,True,30.0,319.99999999999994,0.18263888888888888,1701.096490640002,18.482668915442805,6.879141370340927,1.4733545401511137,1.5861326779059428,579.5067126657299,0.22638875341790074,0.0313610545817571,2.9011537721673246,5.685282505472245,1.0896246169044324,6.311993126770916,-0.004403499745929906,7.949448132599848e-05,600.0,277.2197289464339,318.53786572975923,424.60706918981845,80.74074274176328,299.21054740949967,184.35312058338062,269.5022723369548,305.6094023005183,249.085882003949,305.6094023005183,103.68017862596626,0.2729121403446563,0.009153409031417752,0.4941035601616877,1968.6930620214855
3,True,40.0,319.99999999999994,0.21388888888888888,1729.236276576941,18.405383494542686,6.858128968667304,1.4676287708628106,1.6066417936788373,587.7644001346381,0.2311000557978691,0.029039773815139478,2.823881017895851,5.623962782334766,1.0856431483108797,6.236095737605592,-7.852753824977299e-08,8.850755366448353e-05,600.0,295.97918172987477,324.40657221323545,426.72214845191746,82.13778202723861,307.4764793978696,185.54560812103927,277.29469676822146,313.0936057697983,243.44473866120214,313.0936057697983,110.69621396697315,0.2729121403446563,0.009153409031417752,0.49548254340352454,1974.1874461136777
4,True,50.0,319.99999999999994,0.24513888888888888,1755.8197999734978,18.326569385419464,6.842543391227861,1.4611352327853695,1.601591972988782,586.4848940956546,0.2356618865934742,0.029613208437617385,2.8389648677704185,5.563395689218344,1.086579367549433,6.161325712582545,-0.003975789738008828,8.448102395315224e-05,600.0,313.77097255946956,329.7585837932117,428.839743327104,83.45969164964907,315.6021786076105,185.8689961418762,284.9743516054987,320.738733638011,245.6209342605709,320.738733638011,117.35034373724162,0.2729121403446563,0.009153409031417752,0.49677415235454725,1979.3336984092314
5,True,60.0,319.99999999999994,0.2763888888888889,1781.9056679664068,18.211885658110674,6.837410196497117,1.4555783587926805,1.5901267779190906,582.9960877269255,0.24066912428668213,0.03090618088348918,2.8765461145171938,5.507749030597622,1.0886464784566254,6.092800545181917,-3.1813872425345835e-08,8.036827025903435e-05,600.0,331.1625104054926,334.87081265063705,431.12245684363586,84.75885290184658,323.5270267521721,185.89962103080984,292.4608568346304,327.9939429037844,249.6908411848293,327.9939429037844,123.8547788916542,0.2729121403446563,0.009153409031417752,0.4978012237607761,1983.4259343586782
6,True,70.0,319.99999999999994,0.3076388888888889,1808.2815163197663,18.101098099839525,6.820382573682044,1.4480014205684124,1.57908784217831,579.7171147599419,0.24572633570427357,0.03221767453613111,2.9130391433444816,5.445810564842443,1.0905203429431023,6.016718490725105,-1.8764046316732674e-08,7.908378351868976e-05,600.0,348.8460212815212,340.28466253417923,433.085272461607,86.07445294881835,332.0500217164795,186.02853701267009,300.5428156739042,336.34142631675724,253.80577573483558,336.34142631675724,130.46841195928891,0.2729121403446563,0.009153409031417752,0.49900388350697406,1988.217779812165
7,True,80.0,319.99999999999983,0.338888888888889,1835.2759048346036,18.049741923323324,6.741957849341663,1.4353746582381717,1.5791368726133392,580.4791556182955,0.2501041796406478,0.03226289047835518,2.9091246387927465,5.3670209474386725,1.090450015192695,5.920226449948752,-1.552032458107533e-08,7.844855208641111e-05,600.0,367.9041095626655,346.5752443282173,433.3824401091728,87.42296795327164,341.954302546641,186.81494479458146,310.00096370477365,347.39463593154437,254.84643836303403,347.39463593154437,137.59613697643687,0.2729121403446563,0.009153409031417752,0.5010810308544764,1996.4939103676409
8,True,90.0,319.99999999999994,0.3701388888888889,1864.3075640684178,18.001558104383722,6.647844062859215,1.4208243156228915,1.592609115147804,586.3234866730663,0.2547405302489703,0.03071557016086562,2.855763535693747,5.280310605509781,1.08794902169937,5.814405627584644,-1.3042448898659131e-08,7.846913473531504e-05,600.0,388.29125796634537,353.72533756807906,433.4242609957229,88.87556581884502,353.0677839525371,188.15820225429698,320.63596581975446,360.1547062014338,251.7758351824052,360.1547062014338,145.22093047941317,0.2729121403446563,0.009153409031417752,0.5035264449262228,2006.237353048447
9,True,100.0,319.99999999999994,0.4013888888888889,1894.0529826271352,17.953056814160753,6.5444059456098405,1.4049795192628478,1.6039124921015167,591.3463845388881,0.2595041464717851,0.029510216925445944,2.8115519754618266,5.18970046394905,1.0857363086551508,5.704238265272362,-1.1144791756123595e-08,7.971450159756753e-05,600.0,409.1655477348055,361.2623756997692,433.2676481449547,90.36633934540531,364.96383476935296,189.54675801727402,332.0431045382883,374.2005580163206,249.562955838858,374.2005580163206,153.02791485281725,0.2729121403446563,0.009153409031417752,0.5062106823631376,2016.9323571830928
10,True,110.0,319.9999999999999,0.43263888888888896,1924.6097842877145,17.902927769786565,6.435294344148078,1.3882347608698684,1.6129517980693042,595.4804593814833,0.2644290795396729,0.028618977797032676,2.776385889710578,5.096478695202902,1.0839047541347038,5.591332200852828,-8.412619934006216e-09,8.134117547711227e-05,600.0,430.50132157193883,369.18297676427795,433.0341538352166,91.90035105055716,377.63520646113324,190.9612860688926,344.2130989809835,389.4656447918176,248.1957910622952,389.4656447918176,161.00749426790512,0.2729121403446563,0.009153409031417752,0.5091280624672294,2028.556288749838
11,True,120.0,319.9999999999999,0.463888888888889,1954.5632112857738,17.864150469184782,6.367582630893273,1.3774383509708505,1.6114914150065667,595.4180885489814,0.2691274122509857,0.028880789213107612,2.779193029613141,5.025096108542341,1.0842411801774425,5.505173825182658,-3.8022580639562875e-09,7.874561968892595e-05,600.0,450.8747258347047,376.33765594262434,433.95312138456603,93.40658199674742,388.96036395465984,191.91147389989158,355.04114372281833,401.7516540280143,249.9606151990468,401.7516540280143,168.62714746217955,0.2729121403446563,0.009153409031417752,0.5118202001839387,2039.2827705488307
12,True,130.0,319.99999999999994,0.4951388888888889,1985.2230480800317,17.821430382080383,6.305158184093658,1.3671299901847827,1.609708643442128,595.2634625793585,0.27400427180640624,0.029181581724261416,2.7829937433892478,4.955666089037563,1.0846345571209353,5.421617593173672,-2.2689157219701883e-09,7.618063152910712e-05,600.0,471.5218862510759,383.67882665777756,435.080176486503,94.95088683634269,400.5966125263256,192.88333055686513,366.1680326881805,414.2304133809653,251.87456881074985,414.2304133809653,176.34918545790237,0.2729121403446563,0.009153409031417752,0.5145987383596198,2050.3535040348143
13,True,140.0,319.99999999999994,0.5263888888888889,2016.589335517002,17.77480844159685,6.248601838614675,1.357398658344711,1.6075938114355426,595.0131899653161,0.27906355377442915,0.029523338095752364,2.787826959140998,4.888485943120167,1.0850839901300182,5.340997914779326,-6.723279710740826e-10,7.371619603693202e-05,600.0,492.43875792037284,391.19555921740084,436.4301807896904,96.53342340318812,412.51818231267663,193.87523709907913,377.5678941826214,426.82999291232704,253.9415608861437,426.82999291232704,184.17209546221943,0.2729121403446563,0.009153409031417752,0.5174594005797507,2061.75145037569
14,True,150.0,319.99999999999994,0.5576388888888889,2048.651871878204,17.724363925280016,6.198546733167561,1.3483417791403718,1.6051356506516816,594.6629014517847,0.2843073515284583,0.029908338438329754,2.7937410299847585,4.823882835279958,1.085588479758575,5.263681892267882,-2.28398633339566e-10,7.142632187704837e-05,600.0,513.6162764246683,398.8717744883607,438.0184394683413,98.15383290629478,424.68939272222366,194.88457355348976,389.2051065790248,439.4611379845506,256.1650911561082,439.4611379845506,192.09248738282594,0.2729121403446563,0.009153409031417752,0.5203951884893264,2073.448725512216
15,True,160.0,319.9999999999998,0.5888888888888892,2081.388427064961,17.67022264022975,6.155662533720788,1.3400630425276074,1.6023224472171913,594.2075499981073,0.2897354911392791,0.030339061519227436,2.8007906619398844,4.762206123765176,1.0861466944214424,5.190060114473433,-1.8072654484058148e-11,6.938662530068858e-05,600.0,535.0396245070589,406.68578366571165,439.86020386636653,99.81114488928617,437.0639096611254,195.90765459210434,401.0335875032792,452.01720941940886,258.54776910304554,452.01720941940886,200.10481956564,0.2729121403446563,0.009153409031417752,0.5233960894687496,2085.4054354296054
16,True,170.0,319.99999999999994,0.6201388888888889,2114.7634957945634,17.612564433295383,6.120634504627626,1.3326693725540364,1.5991432903384715,593.6417508130252,0.29534511611210507,0.03081807653271046,2.809033475777669,4.703816453297908,1.0867567526770536,5.120533834856894,5.572431405198586e-12,6.767105240840342e-05,600.0,556.6877472874304,414.61013672941954,441.9701295690303,101.50370845037716,449.5846121529412,196.93972453766395,412.9966843298216,464.37546475625345,261.09084963241224,464.37546475625345,208.20121748549897,0.2729121403446563,0.009153409031417752,0.5264489416745186,2097.569138429254
17,True,180.0,319.99999999999983,0.6513888888888891,2148.727927053188,17.551629460285714,6.094137313484463,1.326267033043171,1.595589407939307,592.9601682211073,0.30113037852763525,0.03134792498508022,2.818526138682615,4.649071542883906,1.0874160250260636,5.055498504000849,7.956302283673722e-12,6.634827021835223e-05,600.0,578.533275072301,422.61191393015685,444.361716288283,103.22916720719996,462.184310831296,197.9750399026823,425.0279028571991,476.40002287512317,263.79382007345646,476.40002287512317,216.37144487704055,0.2729121403446563,0.009153409031417752,0.5295375373836604,2109.8752568915174
18,True,190.0,319.99999999999994,0.6826388888888889,2183.21974789032,17.487722659853564,6.076804553354214,1.3209570366006491,1.5916555295054169,592.15793980439,0.30708229473545096,0.03193099676222379,2.8293201536718677,4.59830924186084,1.0881209712282187,4.995324355868874,4.058975378029572e-12,6.547780436541149e-05,600.0,600.5430019564811,430.65356633767595,447.0467766413153,104.98449479050862,474.7874997217056,199.00706152678643,437.0526501097598,487.94667169182196,266.65408501412884,487.94667169182196,224.60308273172393,0.2729121403446563,0.009153409031417752,0.5326430332593932,2122.2487119273237
19,True,200.0,319.99999999999994,0.7138888888888889,2218.166385952638,17.421216056182594,6.069196155219567,1.3168302200414932,1.58734117489219,591.2311117759315,0.3131888097304658,0.032569408098892395,2.8414575418618067,4.551829170861225,1.0888670318293168,4.94033558699512,1.4370726830748026e-12,6.510628887635096e-05,600.0,622.6790155942191,438.69434341918037,450.0349936740202,106.76610211203027,487.3131883226961,200.02876437638432,448.99103449403566,498.8693759303831,269.6667963023186,498.8693759303831,232.88195183223792,0.2729121403446563,0.009153409031417752,0.5357447011593517,2134.606914878432
20,True,210.0,319.9999999999997,0.7451388888888896,2253.4882862727804,17.35254888811687,6.071766845335527,1.313962517424376,1.5826517455362872,590.1770464123169,0.31943508262442016,0.033264891048310916,2.8549667626898643,4.509874915653735,1.089648590444802,4.890790387712296,1.474376176702208e-13,6.526407986505634e-05,600.0,644.9004779786229,446.69224359724114,453.33362617341413,108.57001714218771,499.67866701822334,201.03305216421708,460.76157586603637,509.02796950732386,272.82486183858384,509.02796950732386,241.19277876400497,0.2729121403446563,0.009153409031417752,0.5388209970049957,2146.8640260922457
21,True,220.0,319.99999999999994,0.7763888888888889,2289.103648861757,17.28222606871009,6.084839190682748,1.3124110380807976,1.5775993018176877,588.9947569762573,0.3258039604235676,0.03401870324401745,2.8698592525449094,4.472619065298648,1.0904590163397219,4.84686441947577,1.652011860642233e-13,6.59625047028515e-05,600.0,667.1659349772191,454.6063093253207,456.9474021366786,110.39212415293935,511.80384813498705,202.01324046995197,472.2854717502792,518.2961742995013,276.1191390106298,518.2961742995013,249.52005968147992,0.2729121403446563,0.009153409031417752,0.5418508591835074,2158.9361282397526
