,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,230.65727153221832,0.5657869258303999,1344.498715724949,2.203779685452662,684.5966676433923,0.1400000000152112,0.404603146754876,6.631452407882074,11.999999999428177,7.5092524963920475,4.83654643268517e-05,600.0,287.9540773447857,241.65392555914855,151.65059789625562,63.24706945309169,202.7457384941634,112.30082972207487,179.04561291166294,215.92669174134411,216.40565597125783,215.92669174134411,107.69482492694983,0.028397697409362613,896.9406822052076
11,120.0,230.93685196188315,0.60851145661925,1371.1479352418585,2.221867793340034,680.1330260876038,0.1400000012592267,0.4044378791532152,6.621931911115687,12.00000000422401,7.49695294221068,4.073120199439447e-05,600.0,306.81238010861733,247.21093303972634,152.5905998550699,64.54040433856902,207.0616179154948,114.52526053438514,182.89402985602018,216.6357746523887,217.1135128225291,216.6357746523887,114.74783016062288,0.028342456105549793,912.1585572537588
12,130.0,231.22344694273613,0.6511156081895283,1398.8256110083157,2.240785050443537,675.408862897761,0.14000005015693867,0.40433465562772625,6.61314747988374,12.000000263673678,7.485609004144475,5.9584945191999095e-05,600.0,326.378630946545,253.00926894220422,153.55930263033392,65.886127617758,211.5219137730325,116.83558888396051,186.8686449203857,217.29286611936453,217.7693514407642,217.29286611936453,122.06560797400782,0.028281177967083557,928.0504324396557
13,140.0,231.5082093467903,0.6936190640952697,1427.5982486215444,2.2591112869852044,671.2886367466695,0.14000046080804726,0.404019095672485,6.601357829108683,12.000002527054285,7.470391289735706,6.622723923240238e-05,600.0,346.7305513791383,259.0212979981247,154.56679919643918,67.2877380598373,216.25827376400517,119.23702528249575,191.10086650789762,218.1790496250862,218.6542718107313,218.1790496250862,129.67722621579773,0.028235498490040326,944.0901046695424
14,150.0,231.80604163198694,0.7359816002951712,1457.5309794298757,2.2792271391420376,666.3661682059585,0.14000018524892252,0.4039355232895256,6.59261948240958,12.000000971790868,7.4591173268843995,6.821725647990139e-05,600.0,367.85547600006424,265.33356231396033,155.60150232499717,68.7486981647092,221.08525804027644,121.73558588716875,195.40260805076682,218.83907446760867,219.31299387955286,218.83907446760867,137.577948024024,0.0281702053439868,961.2241493092922
15,160.0,232.10987506975897,0.7782175956141547,1488.6947896025604,2.2999635735360267,661.3582210066319,0.14000062708694755,0.4038584891831133,6.583828709574726,12.000003505909067,7.44778020798141,6.134224336853245e-05,600.0,389.8299262469756,271.92779560176405,156.67211108501718,70.27278879772028,226.11383972331822,124.33685099155133,199.88436124997372,219.5058215651594,219.9784149686529,219.5058215651594,145.79639241636886,0.028103273205847996,979.0300009398209
16,170.0,232.4169086790549,0.8203330895978546,1521.1638780278715,2.3208634555613563,656.5369937914046,0.14000224570527828,0.4036994280206552,6.57377323766375,12.0000128078521,7.434817563594045,6.29836305328093e-05,600.0,412.71822888754434,278.8060720843232,157.78352931277004,71.86398396592064,231.39889725926676,127.04686989420748,204.60002750794195,220.27190798103686,220.74315524062578,220.27190798103686,154.35661760394157,0.028041617360649834,997.350073006822
17,180.0,232.72774345060978,0.8623248245069393,1555.0327770511979,2.342146346513071,651.7946155948781,0.14000110953064512,0.40348626192301096,6.5629242225424,12.00000620452361,7.420838537149333,3.0306766842800184e-05,600.0,436.5776555529006,285.9958832899689,158.9374475508464,73.52729581568528,236.94205880207411,129.87380604104766,209.54946927716793,221.10256533192546,221.57243458384443,221.10256533192546,163.2800431767848,0.027982367488970164,1016.2926219345434
18,190.0,233.05828034064774,0.9041356148249424,1590.3785311545378,2.366177747687884,645.8371487751054,0.14000060721870453,0.4036492933027891,6.5569954228641,12.000003379764255,7.4132021260341485,3.440258669979875e-05,600.0,461.39814194953914,293.5977320762762,160.12159860589628,75.26692389465572,242.54684174537053,132.824432958906,214.53327511054187,221.5583197260044,222.02677686006157,221.5583197260044,172.5629050891276,0.027892767928648955,1036.872518491166
19,200.0,233.3838822538505,0.9458460963384633,1627.3053420733797,2.389120779251508,640.8012203800213,0.14000023153853275,0.4034833397534196,6.546484810382123,12.000001264702407,7.399669257809302,4.0895648819084485e-05,600.0,487.35764321048026,301.5032026504565,161.362438648466,77.08845253456474,248.57696751890774,135.90657151840946,219.91595642683484,222.3694536227605,222.83647740236378,222.3694536227605,182.2717585607196,0.027827159880918904,1057.5398902624888
20,210.0,233.7089774171364,0.9874423048545093,1665.9204868527504,2.4116692217474083,636.2874354385344,0.1400000920009213,0.4031137070522031,6.533088299088267,12.00000048444768,7.382429944198163,5.6040879813211054e-05,600.0,514.5137486235603,309.7572940726418,162.659253793795,78.99767640842595,254.99739335916215,139.12930890572966,225.66018227670332,223.40921227481337,223.87477212090002,223.40921227481337,192.42814198521157,0.027775595208801504,1078.5979488892253
21,220.0,234.04238090083007,1.028889580871337,1706.3521363805771,2.43520200777643,631.5716543481549,0.14000003145037207,0.40277930462992706,6.520018747371557,12.000000158843676,7.3656213831114075,3.683458294827639e-05,600.0,542.9108619034248,318.4384562917396,164.00739790939488,81.00148942611881,261.7096978545447,142.50366253050734,231.66438344130242,224.43002828461246,224.89408803877626,224.43002828461246,203.0486623518809,0.027719603386356116,1100.6670288891373
