,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,230.46650423776865,0.5661816753777869,1351.4512573307961,2.4593290865707846,551.2591049468522,0.13999999999643237,0.44968103986291647,7.278947204024575,11.999999999810225,8.358439070044136,2.8786757861071013e-05,600.0,285.34086666773305,251.87541032503995,150.65608346902104,63.584262198242776,185.66575899651676,112.93247284760396,161.68703821438038,174.28073553445375,174.74611874390672,174.28073553445375,106.71748413373214,0.025104462633478916,985.8476252344713
11,120.0,230.86745185556734,0.6086676582022568,1377.6209067036175,2.4607669230860605,555.9081616771483,0.13999999999719104,0.44645512708985385,7.222586598347573,11.999999999860256,8.283508954612431,3.642281945307666e-05,600.0,304.28499478725604,256.85250010619313,151.63454373582186,64.85490320644551,190.73788703603745,115.11415349754117,166.3088570619012,177.44797758650714,177.91384940112914,177.44797758650714,113.80258805043376,0.02526407367742968,996.7349870880388
12,130.0,231.2499288324443,0.6510512240574047,1404.8983419777305,2.464689498968082,559.5877327469358,0.13999999999579008,0.443565552756349,7.171510329036771,11.999999999796827,8.215774163799631,5.2183448131177794e-05,600.0,323.93312520234434,262.1506244698446,152.64008960624406,66.18172651048906,195.89992589000806,117.38860220341967,171.0001168444963,180.38597180671405,180.85207456242867,180.38597180671405,121.15098882567676,0.02540136523910439,1008.6828754914535
13,140.0,231.6188469965041,0.6933302019143054,1433.3316608833225,2.470853088548868,562.3947885195049,0.14000002112739302,0.44096992903966503,7.1249874686481265,12.000000203333078,8.154217756054429,9.179598965253261e-05,600.0,344.3283277594822,267.7709881453206,153.674574091987,67.56735190890257,201.1697097279637,119.75979143567967,175.77794753139713,183.1197286504314,183.58584107014855,183.1197286504314,128.77879458204632,0.025518566530825085,1021.6634510939925
14,150.0,231.97917781362747,0.7354986467720308,1462.979765126269,2.4788210161186637,564.5244596765239,0.1400000000079928,0.4385914070205122,7.081803228093716,12.00000000037744,8.097197604521698,3.947009138911603e-05,600.0,365.52053033842617,273.7092740582865,154.74129105432033,69.01495219792915,206.58294476787867,122.23255995978177,180.67729560030756,185.7078534705915,186.17379922566374,185.7078534705915,136.7046783465714,0.0256204053449317,1035.5815134177674
15,160.0,232.33295793364763,0.7775557118098739,1493.8916677273708,2.488595897478984,565.9750855324427,0.13999999999432292,0.4364284106921346,7.041879084547088,11.999999999733326,8.044583361920527,7.0265609956408e-05,600.0,387.55367638643133,279.9780031411898,155.8411245854669,70.52724607275006,212.14389650705758,124.81099706439448,185.70155849198957,188.144979175074,188.61059452001365,188.144979175074,144.94507496852532,0.0257066892215684,1050.476873914058
16,170.0,232.6831694809447,0.8194960934375698,1526.1571997645622,2.499975724495189,566.8491720034635,0.1399999999975046,0.4344398615648739,7.004557303179506,11.999999999877875,7.995486322743695,2.978854901870203e-05,600.0,410.4869653050099,286.5892207865444,156.9774888300833,72.10898273162064,217.88060739710266,127.50255897467292,190.87734481182287,190.46271758014814,190.92786276111391,190.46271758014814,153.5221250240737,0.025779909764034166,1066.3330291830066
17,180.0,233.03159647897266,0.8613163310029118,1559.835625892214,2.5128377187177486,567.2091758399685,0.13999999999688933,0.4326021003490599,6.969457301669758,11.999999999857055,7.949389060658643,3.739591540209494e-05,600.0,434.37320696330926,293.55278577932285,158.15229470967384,73.76345365988793,223.81019904067784,130.31216703247355,196.22081822763053,192.67804912663712,193.14260085420364,192.67804912663712,162.45557940427767,0.02584151603635218,1083.1445981419527
18,190.0,233.3799340045482,0.9030120088152883,1595.020593460928,2.5270990478376736,567.1067856844521,0.13999999999664792,0.43089443852961246,6.93624298866778,11.9999999998146,7.905836797791679,5.3157647347331385e-05,600.0,459.2765980423962,300.88708930966465,159.36851754644235,75.49567949153891,229.95454398971077,133.24761546109093,201.7522792661824,194.8067748514131,195.27062247819597,194.8067748514131,171.76944766785618,0.025892745924201946,1100.9297486245262
19,200.0,233.72958962396208,0.9445785785074424,1631.8142282150998,2.5426996358804104,566.5851517333081,0.1399999999964828,0.4292995907818755,6.904634149295535,11.999999999836193,7.864451366907274,4.154097239980084e-05,600.0,485.26675232679463,308.61347269609917,160.62929754730848,77.3111508735513,236.3360886226811,136.31740905559744,207.4924431577758,196.86244914222925,197.3254920297215,196.86244914222925,181.4897653702212,0.0259346358718696,1119.7153019405187
20,210.0,234.0816004502199,0.9860119416879868,1670.3101446096152,2.5595864739018284,565.6825898274432,0.139999999993211,0.42780303415912285,6.8743994951849645,11.999999999708741,7.824921243382633,7.439369236105868e-05,600.0,512.4140633150629,316.75232100361103,161.93739081852348,79.21499465023403,242.97542582149185,139.529344093798,213.46031386861057,198.85650207337832,199.31864807855345,198.85650207337832,191.6428596798335,0.025968086820987064,1139.5255505410323
21,220.0,234.43708707950265,1.0273069640349652,1710.6391034958797,2.5777379413198256,564.4293683202897,0.13999999999472612,0.42639197018099284,6.8453301735386765,11.999999999771699,7.786966283863145,6.557865575566238e-05,600.0,540.8033174127006,325.3329615740101,163.29668480617534,81.21423776793262,249.89869883976232,142.89431896692156,219.67978814044957,200.79974525994186,201.26090824442875,200.79974525994186,202.26044071235003,0.025993846106877622,1160.4078232091915
