,scenario,year,battery_energy_density,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
32,conservative,2061,325.704072331395,True,96.56064,241.4016,0.4888888888888889,2022.3131186144835,23.79569477338021,10.073953592517764,2.140186287927024,1.5364132593433915,436.4450748649982,0.3673332667265184,0.04521934515671192,3.000000000010279,7.3169921624368115,1.4533133098118323,8.409130718397394,4.528328112485269e-08,2.1589010912143997e-05,600.0,431.4457169043192,295.81293037549824,598.2366226655884,96.82249506670519,276.38585278202396,99.52178267831864,240.49015128164098,172.18588176223184,191.14460426557335,172.18588176223184,95.55606635025897,0.2729121403446563,0.009153409031417752,0.6251549138700385,1417.5161275865148
33,conservative,2062,329.960018324043,True,96.56064,241.4016,0.4888888888888889,2010.162949575922,23.6468400290881,10.055400818099095,2.1302553947158738,1.5359587440543565,436.573586740198,0.3674247456213734,0.04510323595995894,3.0000043934531937,7.306670142143982,1.4533131611353023,8.395368581118634,1.5026856203803618e-08,4.651318464805459e-05,600.0,424.4029547473851,294.2478273220818,595.2963742877254,96.20897316120453,275.11341150896453,99.20723836796273,239.43712895426916,172.75085706841216,190.65324602902902,172.75085706841216,95.2244845731531,0.2729121403446563,0.009153409031417752,0.6231790121056024,1413.0358418917644
34,conservative,2063,334.14217169275435,True,96.56064,241.4016,0.4888888888888889,2000.9056341681708,23.40893836788659,10.081655595351819,2.121118564063091,1.5232156151763871,440.14692262519617,0.36944954875965963,0.04570910397213308,3.000542933269108,7.294143070905436,1.4533266247575087,8.378675431061342,3.897911118677655e-05,1.3055253837619473e-06,600.0,417.6423395568342,293.06056671281556,594.4620769202315,95.74179357418637,274.31675177160935,98.84213083086901,238.80930233321052,173.43989884143366,193.14492492675433,173.43989884143366,94.89530446464705,0.2729121403446563,0.009153409031417752,0.6208913088690855,1407.8485576507758
35,conservative,2064,338.248565034208,True,96.56064,241.4016,0.4888888888888889,1987.8381172422537,23.368082664487556,10.025812003737412,2.112248470462808,1.5286562114158055,438.6597786114669,0.36767845772167446,0.04526536577626567,3.000000021149334,7.2883934701820285,1.453313269482727,8.37101698583671,1.603271826411401e-08,4.4726333847169776e-05,600.0,411.3100249542826,291.35337219442005,590.0986838824318,95.08272398607411,272.74023080323724,98.61965424376277,237.46674037402673,173.75739612360033,191.33913320332906,173.75739612360033,94.60501749297985,0.2729121403446563,0.009153409031417752,0.619488096822844,1404.6668251524138
36,conservative,2065,342.2774428722358,True,96.56064,241.4016,0.4888888888888889,1979.9640141370194,23.336714176374446,10.049693251942944,2.1135040195265233,1.5275755663802588,438.97008505907917,0.3667142965492979,0.04522961373554732,3.000000105994486,7.304616664261358,1.4533133119822703,8.392631514985073,1.581579311960013e-10,5.5404675061891125e-05,600.0,405.1732542242139,289.993527740215,590.118863432805,94.68581217145788,271.0565256386706,98.40247883707072,235.91694817075987,172.86355297816306,191.18799659203793,172.86355297816306,94.30353245573865,0.2729121403446563,0.009153409031417752,0.6181239083377141,1401.5735771656575
37,conservative,2066,346.22725984103323,True,96.56064,241.4016,0.4888888888888889,1970.569335186656,23.23411396943534,10.043589673281101,2.1074330857380064,1.5257267377656425,439.5020309000322,0.36658598423900346,0.045225058639222555,3.0000000006868253,7.3014782336845565,1.4533133096127997,8.388448831718218,7.371880883511039e-13,8.071681786049849e-05,600.0,399.3765286603672,288.70751191971027,588.2818053166368,94.21247354382614,269.8863534367128,98.15455030032169,234.91462780765644,173.03598384493787,191.1687553772433,173.03598384493787,94.02702799077392,0.2729121403446563,0.009153409031417752,0.6165665222143816,1398.042260530814
38,conservative,2067,350.09667786430396,True,96.56064,241.4016,0.4888888888888889,1963.511856591945,23.189321770411436,10.06616693008593,2.1078150407735685,1.5177490822261894,442.33433469943697,0.36597863485129395,0.045498771284913066,2.99645850507223,7.3139198246311175,1.4531947314519609,8.405033737766868,9.544444790066109e-07,2.027014526850374e-07,600.0,393.8527327107159,287.5203014194439,588.2813218518297,93.85705038617475,268.4623161959499,97.95775446542285,233.61141880599166,172.35378451577776,192.78063932379186,172.35378451577776,93.76284263706353,0.2729121403446563,0.009153409031417752,0.6152801259178489,1395.125403514504
39,conservative,2068,353.88456240366537,True,96.56064,241.4016,0.4888888888888889,1954.9129081036472,23.046197704504248,10.056324154378007,2.0991596069725706,1.5068441577663236,448.66522719140556,0.3666387660279913,0.04540230377199922,2.975556134782742,7.301823484938992,1.4524824861753767,8.38890892862049,4.999115438053536e-06,4.38265551743692e-05,600.0,388.7901062955602,286.4844583869384,586.207541899745,93.42418135862799,267.72941199358246,97.75678555148386,233.0354191155967,173.0170037516753,195.0841016947566,173.0170037516753,93.55903531062961,0.2729121403446563,0.009153409031417752,0.6137168801142119,1391.5808002667748
40,conservative,2069,357.5899778540019,True,96.56064,241.4016,0.4888888888888889,1945.0291117687245,22.958641562570605,10.027449439214129,2.091119232402303,1.5205262419287926,441.0052134300823,0.36617624741170174,0.04522271724868442,3.000000000680708,7.293623209786748,1.4533133098707167,8.377982893363844,5.081393084083174e-10,5.9907252226183984e-05,600.0,383.5866212345169,285.20008976312596,583.3232565188335,92.92688422978216,266.675293722171,97.48151677630347,232.1595945617616,173.46857367501167,191.1588581942824,173.46857367501167,93.27337734679278,0.2729121403446563,0.009153409031417752,0.612338802487671,1388.456059154856
41,conservative,2070,361.21218216657013,True,96.56064,241.4016,0.4888888888888889,1938.6675382245617,22.9145702213311,10.0436051232613,2.0907451487674944,1.5178567142203752,441.77424217194726,0.3656805603390908,0.045299079795854146,3.000044740957559,7.302804452059804,1.4533146848706968,8.390216248855468,1.0090711501931082e-06,6.330908381577035e-05,600.0,378.78802112095474,284.1594080976034,583.1052045008515,92.60694780459124,265.4689100538284,97.3005627816771,231.0628809464858,172.96309071736997,191.4759356216324,172.96309071736997,93.0395364276067,0.2729121403446563,0.009153409031417752,0.6112027021713465,1385.8799928307883
