BOEING-VERTOL VR-12 w/ rotation for NASA LPC
Re 1000000
Mach 0











-1.800000000000000000e+02 0.000000000000000000e+00 1.000000000000000048e-04
-1.766500000000000057e+02 2.031356249999997365e-01 1.000000000000000048e-04
-1.733000000000000114e+02 4.062712499999994731e-01 1.000000000000000048e-04
-1.699499999999999886e+02 6.094068750000006807e-01 1.738605153417239688e-02
-1.665999999999999943e+02 6.818397300702263575e-01 4.431719392031843036e-02
-1.632500000000000000e+02 6.119607925408669935e-01 7.831173567807390989e-02
-1.599000000000000057e+02 5.741270098382205145e-01 1.189081393582567814e-01
-1.565500000000000114e+02 5.528762492883614321e-01 1.655552938403430097e-01
-1.531999999999999886e+02 5.402818787710654824e-01 2.176200302326588565e-01
-1.498499999999999943e+02 5.317993870203373552e-01 2.743957565668628806e-01
-1.465000000000000000e+02 5.246080710093841137e-01 3.351120933943917413e-01
-1.431500000000000057e+02 5.168594714629328735e-01 3.989453787282136732e-01
-1.398000000000000114e+02 5.073030776893662219e-01 4.650298989056421139e-01
-1.364500000000000171e+02 4.950856286654322092e-01 5.324696920391378541e-01
-1.330999999999999943e+02 4.796367051359120559e-01 6.003507629073147056e-01
-1.297500000000000000e+02 4.605998630163445351e-01 6.677535425244701672e-01
-1.263999999999999915e+02 4.377889344891619516e-01 7.337654222905675150e-01
-1.230500000000000114e+02 4.111587195873445122e-01 7.974931916101971607e-01
-1.197000000000000028e+02 3.807840964400172057e-01 8.580752091925508696e-01
-1.163499999999999801e+02 3.468441141621173562e-01 9.146931418866747210e-01
-1.130000000000000000e+02 3.096090331737824108e-01 9.665831108175078068e-01
-1.096499999999999915e+02 2.694290837351115409e-01 1.013046092687714950e+00
-1.063000000000000114e+02 2.267241947256577461e-01 1.053457434287389693e+00
-1.029500000000000028e+02 1.819742420465967903e-01 1.087275350369397486e+00
-9.960000000000000853e+01 1.357095557682215792e-01 1.114048288936871023e+00
-9.625000000000000000e+01 8.850155003080119320e-02 1.133421063461521383e+00
-9.289999999999999147e+01 4.095342445335953263e-02 1.145139668395591226e+00
-8.954999999999999716e+01 -9.034539225364457415e-03 1.148773885502899939e+00
-8.619999999999998863e+01 -7.675114105404398646e-02 1.142753709273034657e+00
-8.284999999999999432e+01 -1.446332163279662741e-01 1.128959690079277767e+00
-7.950000000000001421e+01 -2.117941893116342955e-01 1.107569581523547564e+00
-7.614999999999999147e+01 -2.813202726575032009e-01 1.110896077323227926e+00
-7.279999999999999716e+01 -3.671478057307162035e-01 1.188493729314956671e+00
-6.945000000000000284e+01 -4.669123769602938623e-01 1.272596721962153232e+00
-6.609999999999999432e+01 -5.765311548159919308e-01 1.342642284195844748e+00
-6.275000000000000711e+01 -6.920883938044977146e-01 1.392040716570021708e+00
-5.939999999999999147e+01 -8.098607668497472822e-01 1.418563756325733838e+00
-5.604999999999999716e+01 -9.263384884489178628e-01 1.421836214583988678e+00
-5.269999999999999574e+01 -1.038241987143632805e+00 1.402460983091046609e+00
-4.935000000000000142e+01 -1.142534121964918103e+00 1.361644293257834093e+00
-4.600000000000000000e+01 -1.236428260981054628e+00 1.301005955994396501e+00
-4.265000000000000568e+01 -1.317393010613723270e+00 1.222468370942825455e+00
-3.929999999999999716e+01 -1.383155119977524716e+00 1.128183297101134741e+00
-3.595000000000000284e+01 -1.431703326739534710e+00 1.020478655851733363e+00
-3.260000000000000142e+01 -1.461298177654995589e+00 9.018164757372764129e-01
-2.925000000000000000e+01 -1.448953924408501237e+00 7.590502870674641356e-01
-2.590000000000000213e+01 -1.355345351249314101e+00 5.757637026189099672e-01
-2.254999999999999716e+01 -1.266995588142572515e+00 4.175467530927591264e-01
-1.920000000000000284e+01 -1.189278858652984106e+00 2.821032470390977820e-01
-1.584999999999999964e+01 -1.131819591689070092e+00 1.674518780361092807e-01
-1.250000000000000000e+01 -6.719218531136795791e-01 2.278444598485680483e-01
-1.224999999999999822e+01 -6.618526182189362617e-01 2.212667865346235330e-01
-1.200000000000000000e+01 -1.117098686948302610e+00 5.866140816988854589e-02
-1.175000000000000000e+01 -1.104439971309940649e+00 5.340673464344647403e-02
-1.150000000000000000e+01 -1.087753174514838994e+00 4.942019175072136228e-02
-1.125000000000000000e+01 -1.068476896976118917e+00 4.622529764279056236e-02
-1.100000000000000000e+01 -1.047690089003621372e+00 4.347171193649152637e-02
-1.075000000000000000e+01 -1.025608540659314505e+00 4.111408438400385168e-02
-1.050000000000000000e+01 -1.000290141385484777e+00 3.926170477121702918e-02
-1.024999999999999822e+01 -9.761945524628077298e-01 3.748119663115850875e-02
-1.000000000000000000e+01 -9.552638844489981240e-01 3.555990457310160419e-02
-9.749999999999998224e+00 -9.341174263732201499e-01 3.378850759001664206e-02
-9.499999999999998224e+00 -9.139060585659710689e-01 3.191400417001041823e-02
-9.250000000000000000e+00 -8.916806501803522522e-01 3.019349758777407911e-02
