,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
0,10.0,226.5296212428815,0.13303322615098212,1499.8348383234463,3.0303714060279296,382.61151528246046,0.14000000056314946,0.5164900516097801,8.317999628083511,12.000000007031074,9.776487939936555,8.183638148281682e-05,600.0,363.96272744520894,311.25244253224105,153.81036568876618,70.81834900353591,180.31196265742227,125.41232354107854,153.4124368114527,127.38961008923252,127.81166389942344,127.38961008923252,61.87366366568552,0.0210884809232965,1214.7781098473802
1,20.0,228.8912786774463,0.17626661737012125,1568.7085018083849,2.9713023144117425,406.96855504606003,0.1400000090065579,0.5004971771817276,8.027714116305106,12.000000134192765,9.373125762743285,3.076903378625533e-05,600.0,417.5619717813628,320.53269649393735,156.41945677680198,74.19992374048918,195.41160523170328,131.1444143731677,167.3623657162221,138.58966907887128,139.02026550034387,138.58966907887128,70.98553520283166,0.02178050839774772,1231.4878447846459
2,30.0,233.21482563655385,0.21752565080192665,1631.0405894720896,2.664835991395889,515.7670911737397,0.13999999939014288,0.44890510909605286,7.1929357869488975,11.999999956368557,8.244167917956783,9.020345287432004e-05,600.0,479.45117625754665,314.3666331066812,159.9593419341214,77.27293572357561,226.75589464200476,136.27930158890223,197.84174773047602,179.14557618956613,179.60189724778456,179.14557618956613,81.50669996378292,0.024632685027910495,1162.9873176607043
3,40.0,234.275103683779,0.25962832885085513,1723.5236093696028,2.4604144044261194,621.8055935614644,0.13999997920896395,0.40530801828159424,6.550404586551985,11.999999918198665,7.404715390667867,2.8402561744014945e-05,600.0,554.4598349476566,322.73617608248526,164.47894760598854,81.85398013885609,263.11712301069247,143.9404754401908,232.76027753095715,222.0664781797834,222.52991453597005,222.0664781797834,94.25817194110161,0.027494548997449075,1116.6712716012457
4,50.0,233.91468208067874,0.3026420383502581,1833.7290605642072,2.93192173762238,451.80349389774085,0.13999999999639764,0.46712053622005184,7.425702736151061,11.999999999824235,8.55447807681589,3.121676167897564e-05,600.0,611.5965721516832,369.0402272938133,165.7522096344957,87.34563868044202,246.94350497454434,153.23196311200888,214.35896428724612,166.38444055581354,166.82710437470826,166.38444055581354,103.97141726578613,0.023224242942589596,1335.2765447332142
5,60.0,235.2440344025335,0.34394317816082043,1945.5968052924657,2.9514321642846273,459.2220836709423,0.14000000215272337,0.45918328061904384,7.280247457731165,12.000000024432392,8.360170057186954,7.266409710931901e-05,600.0,691.0955199466364,392.06677714851656,169.48759241511198,92.9554401060513,267.24322443550517,162.56141110847224,232.72215660492483,174.2085727724641,174.65211241326446,174.2085727724641,117.48623839092818,0.023537104083153876,1386.9660193836633
6,70.0,235.89379462852912,0.38563259980435255,2082.776382856836,3.080296519842452,436.2154746052475,0.14000000123631196,0.46445138350976967,7.33485145242582,12.000000013904181,8.432957876940614,4.6502578322954754e-05,600.0,781.387246980824,428.07517032743317,173.43931067010092,99.88147415837548,283.9561777584479,174.02552062269305,246.9805272657717,171.21424065754175,171.6524019506213,171.21424065754175,132.83583198674006,0.023062390693790055,1488.4434948451249
7,80.0,237.73599218683734,0.42539662280041113,2217.8881710295937,3.0284311519854987,465.64248070200443,0.139999999995826,0.44610306572127534,7.03418777584981,11.999999999804302,8.034458477638164,3.231977422093988e-05,600.0,882.0632809675636,450.80172456854086,178.27694442870853,106.75190611308481,315.3012461003926,185.27495218118565,276.0470014503792,188.61947199564014,189.0615844070207,188.61947199564014,149.9507577644858,0.0239780547292893,1519.3197194030033
8,90.0,238.96546937092452,0.46551234095886607,2385.629192383755,3.08595593734251,465.07204279423246,0.1400000528114703,0.4406315159009826,6.927205118456678,12.000000609806404,7.893997391053506,2.7823888661572322e-05,600.0,998.4786874544199,488.2691055477003,183.52972976733636,115.3463947788827,344.38552801439965,199.26920713939822,302.2080036519213,195.39155493019416,195.83159743266404,195.39155493019416,169.74137686725138,0.024116320196582948,1603.1373262151083
9,100.0,240.22511910213038,0.50516509003622,2581.1657537091323,3.1551243331776484,462.7577749496241,0.13999999999759247,0.43544938585829734,6.824044047150441,11.999999999716358,7.759205585032562,6.820497389864238e-05,600.0,1133.4830918243772,532.6909645765837,189.54786508818145,125.45209085025766,378.24576393040223,215.58277719225586,332.65850806791076,202.23914857620915,202.67636158892455,202.23914857620915,192.69212561014413,0.024220475055569554,1700.8358121496894
10,110.0,241.53464877170418,0.5443100906062903,2812.6871909776496,3.239224607896443,458.2877042811629,0.1399999999962551,0.43065339742514874,6.725573868450344,11.99999999983241,7.631133889604882,3.0327812934208627e-05,600.0,1292.3216997583445,586.2956950987731,196.54202950942218,137.5332736804697,418.20776129929385,234.89910641835766,368.58050607775175,209.0843847968426,209.51794785110062,209.0843847968426,219.69468895891853,0.024280071417289353,1816.7740169375886
11,120.0,242.92121139415704,0.5828762163491139,3091.403766160117,3.340065460245941,451.86463338888035,0.1400000022187459,0.42605743724795436,6.628631297833742,12.00000001163825,7.505607345426167,5.814055376027539e-05,600.0,1482.372203136676,651.988405818538,204.81545160121777,152.23533059901362,466.371355904257,258.1530879204052,411.879228939945,216.1364753016888,216.56554413767572,216.1364753016888,252.00327453323487,0.02430161594698585,1955.6265741624302
12,130.0,244.41528333634088,0.6207705217616845,3434.4689029504116,3.461406143054796,443.4508738020693,0.13999999999657717,0.421536839894939,6.5308708582086235,11.999999999835946,7.379577429977223,2.5031875088705947e-05,600.0,1714.7498689519512,734.3426308127146,214.82567597772456,170.5557303945148,525.8822257423208,286.7754514152672,465.4018384574375,223.58195959764993,224.00558421748312,223.58195959764993,291.50747772183166,0.02428605584886223,2124.852416756598
13,140.0,246.05608499328315,0.6578648603785666,3869.1942802491103,3.6092984052810584,432.8775264915303,0.13999999999114449,0.4169581951857413,6.42969020163814,11.99999999962379,7.249720261101501,6.803709658259916e-05,600.0,2007.0289510348086,840.7725656354976,227.2973126030649,194.10369943599443,601.7699389720716,323.04419315519067,533.7025624298001,231.66330497055634,232.08034033534378,231.66330497055634,341.19492167591744,0.02423196681737484,2336.212847326142
14,150.0,247.90170742565476,0.6939674160103074,4443.117596296744,3.7940112359020466,419.78316067268764,0.14000000044206323,0.412141317433243,6.3215164911077215,12.00000000708891,7.1115363922530594,8.961911207466686e-05,600.0,2389.5176522040606,984.4015310850233,243.48790125298007,225.7199784918195,702.8562849668648,370.92420962870744,624.7760471473993,240.75364577615952,241.162594724933,240.75364577615952,406.21800087469023,0.024134972256504073,2609.8347473453196
15,160.0,250.04991291829413,0.7287611373238696,5249.435256265794,4.034828371833394,403.4223113457115,0.139999999693133,0.4068001983098052,6.200623588977089,11.999999997537712,6.957889097432231,9.788877144296862e-05,600.0,2921.0681161714097,1191.4541490381112,265.8559824168977,271.0669025148268,846.5979559858735,438.1883141982425,754.4580235121982,251.5039102857384,251.9026013586886,251.5039102857384,496.5815797491396,0.023984806782597012,2984.349725395162
16,170.0,252.7029927520648,0.7616153894681383,6513.800180718895,4.375505103706199,382.1072412120725,0.139999948324898,0.4003087963385037,6.054766251249647,12.000000751831559,6.773602497044295,9.343995957133387e-05,600.0,3742.559923692271,1526.776292840799,300.3477888449561,344.12584177555664,1075.8136500107676,543.6555539428841,961.6448829941281,265.37519870322296,265.7599050346854,265.37519870322296,636.235187027686,0.023758050362847,3550.5685541884877
17,180.0,256.55231625170006,0.7905001728166644,9134.8299121401,4.979576262022054,349.33986240413356,0.1400000333232556,0.39067611569909,5.844137359315307,11.99999822602848,6.509548743623398,9.656676057765328e-05,600.0,5405.687396263596,2256.5268738990094,370.58897450839277,502.0364943078897,1563.0758400261705,762.26628402849,1403.296952202465,287.34125176469604,287.70265108788004,287.34125176469604,918.9668573648113,0.023355984321771904,4659.558564903435
18,190.0,255.94244349691078,0.7222222222222222,9924.724078244026,5.0,360.434769205235,0.14054559785122064,0.37626031831890544,5.6519813147524705,12.018532445822666,6.270750357721421,24985.18096484029,600.0,6093.081065208965,2444.0718269404474,394.5210490811653,551.1171511714954,1755.9725564447801,826.78596016839,1582.7011939684894,309.6426124143214,309.9882781484439,309.6426124143214,1035.823781085524,0.02393046825340374,4790.5543615939
19,200.0,256.99185037223987,0.7555555555555555,9426.123293547247,5.0,349.01953695211887,0.14237435882282273,0.39011838678166155,5.783887640671518,12.034921710061978,6.434461021704667,107853.83602373698,600.0,5926.305499354299,2329.0424048026325,379.1247823169662,520.0616848763627,1629.721024880224,784.2633447413541,1464.9437243851708,294.0867089646955,294.4461804589514,294.0867089646955,1007.4719348902308,0.023508712327985883,4744.795473810898
20,210.0,197.97157439008456,0.7888888888888889,100.0,1.0,458.19031480434876,0.5514367337049346,1.1369579386530668,10.169108693695199,12.028468812019948,12.49420789572722,451480.1112853474,600.0,73.26856787396119,6.687421962942669,86.24274210136932,5.723965464744538,9.833703524282274,8.380521958950856,8.00370866521263,77.99778864711426,78.61803086367833,77.99778864711426,12.4556565385734,0.026006311332424516,124.59320992567305
