,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
0,10.0,172.21952396794208,0.14695431474537574,1130.8583978078973,2.087120695451945,700.5930333524606,0.14000058704526663,0.3111719624383218,6.820411669652419,11.999995304226628,7.75447104715427,6.633723943569401e-05,600.0,135.45790359639344,198.72319242961504,143.71949729777472,52.96594925172503,165.80500599981056,94.61599904349762,145.83308015869102,202.48618056844424,203.2784186714781,202.48618056844424,50.661255945051145,0.6302766233350965,0.8607549869295356,993.3547835393476
1,20.0,174.58597912214742,0.2034456253494221,1155.994536442667,2.140529313732885,673.4544681536115,0.14000077270558248,0.31994775439495704,6.905791122538422,11.999995351618258,7.865965133227772,7.205719823619187e-05,600.0,152.58583137619652,204.7608068436986,144.48905930954365,54.16732756437163,167.39494663686673,96.72627499913493,146.961563757696,196.78668601194397,197.5713323319539,196.78668601194397,57.06710093469749,0.6302766233350965,0.8641577610457377,1024.8771995888396
2,30.0,176.69353740408525,0.25867438552192185,1181.8262792330509,2.1902445925762244,650.392900839248,0.14000011345710262,0.32766528299399983,6.9777018015580206,11.99999957900747,7.960209969861954,6.293796982676173e-05,600.0,170.18323939468095,210.95069120734433,145.2959891697167,55.404292806746085,169.37185234387144,98.8924463693617,148.46672182110115,192.15456178961261,192.93004461869782,192.15456178961261,63.648531533610665,0.6302766233350965,0.8676291023147371,1053.9876270916973
3,40.0,178.59883500869987,0.31285451552946314,1208.4156459833391,2.2364997532542783,630.7547899694687,0.14000009945284664,0.33443801851418686,7.037179434607823,11.999999759574864,8.03839628760586,7.261618495871872e-05,600.0,188.31493017886913,217.2888148987669,146.1404305497009,56.679991869069624,171.71874857141302,101.12011428492545,150.33043939952992,188.4347173048831,189.20030274092446,188.4347173048831,70.42978388689706,0.6302766233350965,0.8711759410149078,1081.2426979340607
4,50.0,180.3424714051784,0.3661391650463237,1235.8217320175975,2.279515108236501,614.0236874964619,0.14000011410485205,0.3403554218374307,7.085175701327244,11.999999724983706,8.101646488171435,8.156618811357119e-05,600.0,207.03664996756865,223.77392321609605,147.02273399691072,57.99745623714125,174.42358300106724,103.41444759267227,152.53957745773306,185.50395274764412,186.25942144502764,185.50395274764412,77.43170708787066,0.6302766233350965,0.8748046044118755,1107.0498185876174
5,60.0,181.99349557883627,0.41857100092903643,1264.1017659153438,2.3208153480704667,599.1032575394039,0.1400001373136184,0.3457613376801227,7.126067049083076,11.999999808833582,8.155644689094823,5.836324306885599e-05,600.0,226.35908707963057,230.45317172002967,147.93749416921526,59.359652530427425,177.3912253713636,105.78080023684382,154.9971601393591,183.05565603758777,183.80091055173364,183.05565603758777,84.65829856778183,0.6302766233350965,0.8785209710496188,1132.2020508762714
6,70.0,183.7250256274474,0.4698930540043375,1293.3023613941011,2.3660712443085523,583.0032415516324,0.14001047716973788,0.3518283446463605,7.1749103482523235,11.999995555176039,8.220278096960213,7.558441364067572e-05,600.0,246.14448721367583,237.53711620989344,148.86039204947565,60.76905985075693,180.25345246427025,108.22474503700195,157.33073092409768,180.18835713267285,180.92257851313724,180.18835713267285,92.05803821791474,0.6302766233350965,0.8823293445211813,1158.8505401053185
7,80.0,185.26300500663302,0.5207074270645798,1323.486596669484,2.4056217385429517,570.5504663694772,0.14000018770350173,0.356562536469617,7.206253095714331,11.999999988549618,8.26183075197602,4.77782379130932e-05,600.0,266.7410234370279,244.686809436111,149.83669952245185,62.228976454295534,183.65807848971912,110.74873449661037,160.19289627216577,178.38041013700254,179.10433013322023,178.38041013700254,99.76114276544841,0.6302766233350965,0.8862359987533468,1183.5506990729962
8,90.0,186.66591800335132,0.5710336797680903,1354.6958555123845,2.440623392411889,560.7921198373193,0.14000006392601866,0.36028320149336945,7.223653307359057,12.000000021068505,8.284925289847175,2.746493522588163e-05,600.0,288.1692851700556,251.92785380448566,150.8622797316837,63.74167750603887,187.5361119742964,113.35685335832605,163.513346001141,177.38731214132576,178.10177051356166,177.38731214132576,107.77531265360079,0.6302766233350965,0.890244215394888,1206.9778282648936
9,100.0,188.05375148595843,0.6206517450394441,1386.9865221928521,2.475398691488124,551.5958248922592,0.1400000993867694,0.3638414482560437,7.2384520388923015,12.000000077182454,8.304581750042972,6.443144461098309e-05,600.0,310.33258376770124,259.4324015689192,151.91937470503166,65.31018907119534,191.6136923668976,116.05492517324728,167.01461481617363,176.54857511367342,177.25367889794336,176.54857511367342,116.06438632912025,0.6302766233350965,0.894359051201908,1230.654037168163
10,110.0,189.48629854809644,0.6694057961421022,1420.4289749724144,2.5123077985116136,541.9166010914728,0.1400000114852403,0.3676906907614083,7.256517997558038,12.000000006256363,8.328596327813269,9.105240332857327e-05,600.0,333.1826661056277,267.3183422191269,152.99926094403583,66.93824784192356,195.74525625794865,118.84941098578436,170.54842365560512,175.53192671029137,176.22735954556967,175.53192671029137,124.61031712350474,0.6302766233350965,0.8985871377922795,1255.3819889368851
