Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
13,10.0,200.0,0.1388888888888889,1169.4226541063774,2.2216005692765326,629.753455036268,0.1400147536476886,0.3764966361360972,7.09671705067815,9.740925058815185,8.116876809741026,6.329104452369456e-05,600.0,160.01811828063424,209.94093078098416,144.66151598135573,54.81004463029221,164.78360990799675,120.91287295421289,144.07298293636276,184.80845513961717,186.1150672166088,184.80845513961717,59.8467762369572,0.6474826308414224,0.8831714670655221,1374.5644005421386
14,10.0,210.0,0.1365079365079365,1186.3765686441104,2.36042419435227,562.2604981851572,0.1400014802408842,0.4162183184568052,7.431494138619728,9.143348227205538,8.562242134829255,2.8475849193905337e-05,600.0,168.08764276104105,217.92105358383137,144.75077889187972,55.62242968407473,159.6417283677572,130.84485655584174,138.55910052090215,166.08282966184558,167.46441927769524,166.08282966184558,62.864778392629354,0.6429491768761383,0.8809105048438842,1511.5776067924307
15,10.0,220.0,0.1343434343434343,1208.2699224512526,2.502505584698703,505.0908305519336,0.1400356387430222,0.4572348328452464,7.751818421265738,8.53141600014506,8.995013118192926,1.0663779279188413e-05,600.0,178.6810430146902,227.8557020432717,145.05691821621383,56.672993632822205,155.86922406961682,143.00478183283207,134.32664372745137,150.48601573820477,151.9365690683747,150.48601573820477,66.82671008749413,0.6386737386238545,0.8795536891236433,1656.4097842482247
16,10.0,230.0,0.1323671497584541,1229.044155488842,2.3476301001753215,579.3377201774064,0.1400000007894816,0.4436071007276787,7.285158413574355,7.716353502399325,8.366708809264813,2.6601788964520673e-05,600.0,199.1292614868445,225.787419299014,146.4612300268724,57.67140236832422,168.7052066292447,161.061642423738,146.89696791262406,173.93638413157552,175.86752328755563,173.93638413157552,74.47434379607984,0.6346307383008328,0.8782638623396236,1807.7599324892776
17,10.0,240.0,0.1305555555555555,1254.406860026923,2.2508469255039985,637.1790734802014,0.1400000006888347,0.4383109068421645,6.962509920529478,7.051136252519653,7.940273806595434,6.300500374192158e-05,600.0,220.1710550433755,227.46828537341725,147.88309956001706,58.89235761924613,180.16589912902117,180.1646963417143,157.9803027680197,193.12068309988243,195.55891835781705,193.12068309988243,82.34397458622243,0.6307981169307495,0.8777715793842226,1967.270454430508
18,10.0,250.0,0.1288888888888889,1288.6288756220606,2.1679203472527413,696.6671923245747,0.1400031964571343,0.4329245364273458,6.659487355910591,6.489925526300297,7.545501680482171,7.88879642258042e-05,600.0,243.63572994747267,234.8116851893021,149.6470495349382,60.543292840024165,193.5027137604436,201.3799155423372,170.78107330561417,213.85701749892357,216.87523942978123,213.85701749892357,91.11976300035478,0.6271567262511659,0.878601868249029,2136.644212401797
19,10.0,260.0,0.1273504273504273,1326.942270751687,2.1452924813544225,722.485069412435,0.1400000150709292,0.4380796512502339,6.514214624696001,6.0357089706414975,7.3581599500459,7.362865564543934e-05,600.0,266.9308322833547,246.3369344052153,151.28677300738298,62.39631176990271,203.6995013521851,223.3045126092604,180.33615465825932,224.88541894792272,228.3986412958639,224.88541894792272,99.83213127397464,0.6236898454379385,0.8800945736650019,2314.920656587514
20,10.0,270.0,0.1259259259259259,1368.819234166193,2.1499206202780483,731.1902944480036,0.1400000000100275,0.4478714892729671,6.437996952476888,5.646825474791145,7.260359133713368,4.228727407563765e-05,600.0,291.14798461562367,260.33769067521115,152.91276704845905,64.42729469350354,212.61570085701388,246.58583159116415,188.5332679770759,230.9848727928458,234.9461762414817,230.9848727928458,108.88934624624324,0.6203827932843766,0.882154121271153,2502.2578866722356
21,10.0,280.0,0.1246031746031746,1414.4217087528048,2.1563635972956643,739.3915451907577,0.1399999999974226,0.457246594201499,6.362462801993948,5.299201808511019,7.163763882127027,4.4427985798364285e-05,600.0,317.4660468726626,275.65073000035085,154.66606561547715,66.64553169646805,222.30726571942165,271.92454829371655,197.44114016399465,237.25600863466587,241.68830641661273,237.25600863466587,118.7323015303758,0.6172226141958989,0.8847761033835725,2699.0412256826153
22,10.0,290.0,0.1233716475095785,1463.9873084420794,2.1646423771834233,747.0496732636901,0.1399999999966508,0.4662330120819011,6.287706639298918,4.988118821674092,7.068483174268601,5.9817915139784746e-05,600.0,346.01908204686254,292.3585113721591,156.55325320110026,69.06419602619195,232.8332717197688,299.45305167413636,207.11477587885227,243.69537614219288,248.61880107204695,243.69537614219288,129.41113668552657,0.6141978218534709,0.8879659487975337,2905.71074144245
23,10.0,300.0,0.1222222222222222,1517.7756737101674,2.1747149297257375,754.1725135741809,0.1400000000677888,0.4748451380051102,6.213651100861305,4.709337091744641,6.974406719664324,5.309115017044734e-05,600.0,376.95567360612046,310.5475359997523,158.58196527405082,71.69778519766331,244.26470831292428,329.3160624531568,217.62075753781355,250.31403781183715,255.74595135537163,250.31403781183715,140.98142192868906,0.6112981883586321,0.8917315870169942,3122.7465052248185
24,10.0,310.0,0.1211469534050179,1576.0586601587925,2.186558773183442,760.7560189581571,0.1400000000165586,0.4831022240364872,6.140284822394771,4.4590947240533945,6.88150919612822,8.12636968510566e-05,600.0,410.4345089324096,330.3114796802872,160.76001327944624,74.56167290457066,256.6751715507741,361.6684836840057,229.02805405615655,257.1179263852594,263.0727106982132,257.1179263852594,153.50250634072117,0.6085145695635368,0.8960819327670284,3350.666315167151
25,10.0,320.0,0.1201388888888888,1639.148955246063,2.200029345573793,766.8890743747463,0.140000001534768,0.4909930081043024,6.067263995878949,4.234068135649401,6.7893467721390275,3.6788495238077456e-05,600.0,446.63644078262394,351.74750969353704,163.09751862514986,77.67355149678136,270.16278776717445,396.68255906321065,241.42955283599963,264.14583281987706,270.63549043916436,264.14583281987706,167.04202885270135,0.6058387594244574,0.901030107446275,3590.040356360698
26,20.0,80.0,0.3388888888888889,1218.0199146191003,2.060305065490876,904.3912064546356,0.0949321676523649,0.1138621298650049,6.527985999729548,11.999996758717366,7.375866775892435,3.879311903145419e-05,600.0,199.50671627257697,213.97938117746895,147.39865455227994,57.14139102901473,186.58433315720387,101.52312186963114,165.13583442153856,223.80697559197753,223.83282665290417,223.80697559197753,74.61551188594377,0.7430318383620341,0.9852058872896116,245.33925569356936
27,20.0,90.0,0.3111111111111111,1204.296081560323,2.0893827136382677,945.9233227489808,0.0811336681574531,0.1207513106431147,6.641673846636066,11.9999979561509,7.522463491881385,5.205641832454686e-05,600.0,189.0678233607675,212.06405104240145,146.6892399585819,56.48218221196958,181.3241826336121,100.39167670464496,160.09331023807016,215.1689342138176,215.22049815537943,215.1689342138176,70.71136593692705,0.7295437652903939,0.9698952775430192,305.68204818917314
28,20.0,100.0,0.2888888888888888,1193.653927208873,2.085843422841653,967.5641181690464,0.0773959025387062,0.1313674128300186,6.657649151221506,11.999938122544185,7.54312347342203,9.19833488225459e-05,600.0,181.4066814239431,210.00824362613093,146.27714180079184,55.97145115301188,179.29060244784282,99.5220241278606,158.2439862498177,213.9918890666922,214.07972854167411,213.9918890666922,67.84609885255472,0.7178013163190394,0.956734771983746,372.26450563990295
29,20.0,110.0,0.2707070707070707,1185.1298042428373,2.0812676064612066,974.5651000688584,0.0764288176365847,0.1437488055983882,6.665741799719461,11.99999997810186,7.553594950618409,6.591659935548573e-05,600.0,175.28619700198675,208.3338449705512,145.9552275272206,55.56265364690594,177.79413602439797,98.83328185088064,156.89612853093365,213.39899045522571,213.5351426717203,213.39899045522571,65.55703767874304,0.7074332496076273,0.9452278324858444,445.0224726000775
30,20.0,120.0,0.2555555555555555,1178.1619532354505,2.076757156875599,969.0181279524728,0.0775444986515325,0.1580104945904459,6.670288958762285,12.000065349522822,7.559480427817981,6.867236466049303e-05,600.0,170.2844564525735,206.9616738772693,145.69542853932734,55.22868124534651,176.6283230785351,98.28063640113147,155.8522393814204,213.06683377084732,213.26563817151464,213.06683377084732,63.68638671326248,0.698172701799541,0.93503430946663,523.9020646416241
31,20.0,130.0,0.2427350427350427,1172.3880901780387,2.074221290466505,950.7254045085524,0.0805852981142665,0.1746196717091328,6.677502041472743,12.000021203028902,7.568818948999162,3.588643946427742e-05,600.0,166.10018325851922,205.86816822769367,145.4736622447955,54.95206697617762,175.57285387507946,97.8359044241953,154.8970979591295,212.5413880771665,212.8192210137675,212.5413880771665,62.12146853868618,0.6898218409330498,0.9259089506802556,608.8566559168607
32,20.0,140.0,0.2317460317460317,1167.5383011014442,2.071137074552147,920.2088554969896,0.0862144005542876,0.1944871396870124,6.680919848735925,11.999999997606473,7.573244927924309,4.311425424225459e-05,600.0,162.58685977500164,204.946258569257,145.29193460801028,54.71981429372455,174.75711841122452,97.4766661153306,154.16618797002857,212.29303249674217,212.66938460984483,212.29303249674217,60.80748555585061,0.6822302202470819,0.9176658031110244,699.8431084779305
33,20.0,150.0,0.2222222222222222,1163.4356848065618,2.0691407337598657,874.6746554661382,0.0955109441447192,0.2193136638673112,6.685574207951719,11.999976471272088,7.579273314599809,3.904626202234543e-05,600.0,159.58231190568898,204.20129166778543,145.13492177217424,54.52340816173988,174.02180405428592,97.18961522351591,153.5022734389929,211.95546041584737,212.4520584886826,211.95546041584737,59.683784652727674,0.6752809437688733,0.9101646712610476,796.8242876388562
34,20.0,160.0,0.2138888888888888,1159.9446898363435,2.0664013979663545,809.783737980979,0.1117641671287647,0.252841907918667,6.686614455033203,11.99999997335168,7.580620830043716,2.6956400227421887e-05,600.0,157.0193060869628,203.56786087762237,145.00638541425914,54.35632941283703,173.47264413655864,96.96435280128816,153.01447148487105,211.88011358668297,212.5224046604584,211.88011358668297,58.72522047652408,0.6688815025623904,0.9032951347213702,899.7662676736229
35,20.0,170.0,0.2065359477124183,1156.9957438172487,2.087015777006676,708.6946364761518,0.1399999986860792,0.3036837276056971,6.7524218478554126,11.99999995813679,7.665995845515604,3.085187294564752e-05,600.0,154.41128880544872,203.5904062869673,144.7843763727876,54.21522679827722,171.34529949202056,96.7970049408068,150.92569408240146,207.18704052952373,207.98520710262775,207.18704052952373,57.74982201323782,0.6629575173633668,0.8969736786252759,1008.6433110405712
36,20.0,180.0,0.2,1160.6682265917548,2.392101415789757,540.5547933718881,0.1400000031034007,0.3674602919983737,7.587893436459024,11.999999999488132,8.77272000273435,4.662566690045141e-05,600.0,148.78675977231785,213.86930731481203,143.62803353074293,54.390954272857584,152.96316906809298,97.19378819048676,132.3042598224939,158.2090087573774,158.96493113398415,158.2090087573774,55.64624815484687,0.6574483524664938,0.8919594543598167,1124.4760098269994
37,20.0,190.0,0.1941520467836257,1176.2374272500656,2.407599079926213,537.4454991540499,0.1400000530793637,0.3872319917465857,7.58656455408765,11.036799257260151,8.770925044582222,6.413450358397029e-05,600.0,159.45149794230494,217.482552290934,144.17491745398158,55.136467964906856,155.04216946474244,107.19746224331728,134.10642791624636,158.27376991004533,159.1842359599584,158.27376991004533,59.63486023042204,0.6523039704102016,0.8889075657206204,1248.6015666843796
38,20.0,200.0,0.1888888888888888,1193.9061690221024,2.3997036348223175,545.328256557117,0.1399999999953569,0.4026104788249391,7.517083400873164,10.105169677072464,8.677232601132035,5.4794358136493935e-05,600.0,172.43389643166532,220.60669483116487,144.88942809902383,55.98355198138009,158.82571808148643,118.966525506955,137.59066097483029,161.71014537916483,162.81481366028828,161.71014537916483,64.49027726544283,0.6474826308414224,0.8864497461145292,1379.6667004282308
39,20.0,210.0,0.1841269841269841,1213.6893295932052,2.394064175621234,552.7450293136048,0.1399999983937513,0.4175613468606801,7.449203905756217,9.26486989339262,8.585997331351878,2.915806360518525e-05,600.0,186.84973458459928,224.23519029814648,145.67649912227628,56.9333054088844,162.92872969356523,132.06126753405783,141.356825858937,165.165085977566,166.48839144884303,165.165085977566,69.88180073464012,0.6429491768761383,0.8845488631329725,1517.820761897328
40,20.0,220.0,0.1797979797979798,1235.6595802915413,2.390630335613884,559.6835194531081,0.1400000148871819,0.4320944836022551,7.382868638147493,8.510761020491556,8.49711965278107,3.194812353669863e-05,600.0,202.75663480788023,228.3809604703484,146.53798365003365,57.98965363039373,167.36849060361888,146.5508494792454,145.4209933229686,168.63832440682393,170.2051241845126,168.63832440682393,75.83098141814722,0.6386737386238545,0.8831803296137437,1663.2396149521792
41,20.0,230.0,0.1758454106280193,1261.2923205087354,2.52760691726898,506.0935962561983,0.1400429348231648,0.4718643323618304,7.6761783992194,7.9435987136469635,8.892223861737442,1.404898105308966e-05,600.0,216.0639543204653,239.0243815342193,146.9760324458532,59.224204011157326,164.31253351758969,160.48618149277084,141.8421690816827,153.98519630876672,155.6240155810165,153.98519630876672,80.80791891585403,0.6346307383008328,0.8825071369814409,1816.4940068477408
42,20.0,240.0,0.1722222222222222,1286.781287674557,2.3353682365837227,599.3299755168815,0.140000000805704,0.4493534347912217,7.109792642601638,7.196583925978468,8.134141606477439,7.03623042666109e-05,600.0,241.26486249477065,236.322253420924,148.7485001120388,60.45405987096618,180.9871753452002,180.98768748491335,158.19509297082533,184.02477212994137,186.25392535821473,184.02477212994137,90.2330585730442,0.6307981169307495,0.8820028596915928,1976.7536422308497
43,20.0,250.0,0.1688888888888889,1322.3162500516703,2.1849710941704226,694.5516347674992,0.1400008334932865,0.4310995789111592,6.6299812863874354,6.579053693425162,7.507351605102737,9.39397413009838e-05,600.0,269.09496241313303,240.17516800400415,150.8834984746534,62.172313411491224,199.44494455310567,203.72905081279885,176.13618218612456,216.0360525794243,218.96048574804135,216.0360525794243,100.64151594251172,0.6271567262511659,0.8829651844596336,2147.255223674567
44,20.0,260.0,0.1658119658119658,1363.0226826789792,2.1881913361604592,703.5838856996266,0.1399999999945899,0.4413155611478053,6.550856321782326,6.139551973310009,7.405296990258895,8.341349655461062e-05,600.0,293.0818165406111,253.34136255039343,152.4628143906737,64.14582229625776,208.06786406637815,225.3503373807953,184.060502161079,222.03159809292129,225.35388601837153,222.03159809292129,109.61259938618856,0.6236898454379385,0.8847216338757186,2327.091254590927
45,20.0,270.0,0.1629629629629629,1407.4370202582743,2.192390096040592,712.724715152789,0.1399999999979908,0.4509050020278384,6.4700901970901725,5.746505752332556,7.301499746285866,3.3535466681317956e-05,600.0,319.22150540794695,267.7417463730501,154.17422354494914,66.30533591382384,217.5297372038567,248.9620011525715,192.7599902984604,228.3892178294041,232.13573234773472,228.3892178294041,119.38884302257216,0.6203827932843766,0.8870547352805149,2516.1586323115484
46,20.0,280.0,0.1603174603174603,1455.7702988247972,2.197910056632591,721.727595229887,0.1400026478098726,0.4599600286261007,6.388749623325506,5.3949453850245455,7.1973432790620135,8.724777369914708e-05,600.0,347.6284330534415,283.4664983881027,156.02202495679393,68.66268307813334,227.86466596057213,274.68149043885364,202.26495282777717,235.04732455308883,239.24196593360432,235.04732455308883,130.0130339619871,0.6172226141958989,0.8899653839050399,2714.8713119671684
47,20.0,290.0,0.1578544061302682,1508.2938646678178,2.206752739899807,729.274475250779,0.1400000000301336,0.4689099875339185,6.31196231214426,5.0809577268366795,7.099363613033213,6.736584061146751e-05,600.0,378.355912288127,300.7117466660783,158.00154009739094,71.23287328584286,238.95799595727144,302.60290363334667,212.45479832852192,241.5799602511504,246.2362965878461,241.5799602511504,141.50511119575947,0.6141978218534709,0.8934620568678115,2923.69577823081
48,20.0,300.0,0.1555555555555555,1565.2681639812183,2.216820582419006,736.6940895591803,0.1400000000035203,0.4773562997846078,6.234416790987451,4.799292123896724,7.000755286442821,3.011778278659298e-05,600.0,411.6546098233696,319.455375837885,160.1330067757191,74.03065951133513,251.06889969948577,332.92109447976014,223.58561325695936,248.43338226239413,253.5701666419241,248.43338226239413,153.9588240739402,0.6112981883586321,0.8975514946647006,3143.127185389353
49,20.0,310.0,0.1534050179211469,1626.9796603885109,2.22875688365278,743.5487596781979,0.1399999999975473,0.4854549154104925,6.157812284222284,4.546426638992181,6.903675406619266,4.6432670511253906e-05,600.0,447.6623288205788,339.83132493886103,162.42045160546596,77.07236917582762,264.2139099558463,365.78126469083776,235.66862063482267,255.469476803482,261.10007517508194,255.469476803482,167.42571097889646,0.6085145695635368,0.90224307301962,3373.704303494437
50,20.0,320.0,0.1513888888888888,1693.7539763980644,2.2425084831192432,749.8589649893553,0.1399999999979764,0.493216960438711,6.082038512516952,4.319014493092787,6.807970398693409,7.346063244494596e-05,600.0,486.5660124428203,361.9463376934733,164.87359945012173,80.37659772947882,278.48458586907765,401.3588474469189,248.78985618432347,262.70263478578516,268.8376312450074,262.70263478578516,181.9756886536148,0.6058387594244574,0.9075500496134432,3616.018240238088
51,30.0,80.0,0.4638888888888889,1283.5813653938044,2.1436154035711077,882.2927929977942,0.0897016802888609,0.1121799496167118,6.605365083642615,12.000002402483927,7.475562820761957,9.54502213083395e-05,600.0,245.4496285538835,228.26443949377503,149.5775266128748,60.29954059618245,194.3240606900651,106.9857898509916,171.70364241056214,217.8772852040132,217.89859959604365,217.8772852040132,91.79816107915244,0.7430318383620341,0.9938199502687196,247.48435838434395
52,30.0,90.0,0.4222222222222222,1260.967741675278,2.122709807553994,930.8698643740936,0.0823387917647335,0.1207805270201283,6.600078479723474,12.000000008850012,7.46874043231773,5.039288334257567e-05,600.0,229.47477552021817,223.50184103194144,148.7896667073894,59.2085572102282,191.05344664448737,105.11328362986966,168.83271725698054,218.27551095276533,218.3224235331865,218.27551095276533,85.82356604456159,0.7295437652903939,0.9773776367513016,308.04026452554814
53,30.0,100.0,0.3888888888888889,1243.4878304480792,2.110693768195272,957.2873150849608,0.078553842425053,0.1312187883946649,6.607623188525124,11.999991368156577,7.47847741242539,7.992665475038726e-05,600.0,217.0324401023608,219.94336806288536,148.15451635864878,58.366446095029886,188.1898823479424,103.67306339178258,166.27553469400615,217.70749139704523,217.78960961060312,217.70749139704523,81.17013259828293,0.7178013163190394,0.9633394985566216,374.83439788646587
54,30.0,110.0,0.3616161616161616,1229.5959998910218,2.1091562860138557,964.6418756194896,0.0767363091151396,0.1433134821548886,6.635997394003727,11.999912982794568,7.515126042033525,8.29012777516803e-05,600.0,206.9794131644168,217.32250577328816,147.60524155634874,57.697944410847995,185.29181476202535,102.53779884497013,163.61615134778287,215.5893029440665,215.71746639352483,215.5893029440665,77.41030052349188,0.7074332496076273,0.951139296177784,447.80564729982586
55,30.0,120.0,0.3388888888888889,1218.308469583715,2.099224752601408,962.545360814786,0.0778408614970535,0.1573792735023897,6.635365017234192,11.999999717991408,7.514308740906054,3.203028030228395e-05,600.0,198.9533873397036,215.0022122847801,147.2032710090172,57.15525848025653,183.6083571015872,101.62451241001216,162.1318090048047,215.6362030565853,215.82541294181607,215.6362030565853,74.40856686504915,0.698172701799541,0.9403849973733882,526.9000684723098
56,30.0,130.0,0.3196581196581196,1208.9739588294833,2.092688225248563,947.2435610043424,0.0807904957356821,0.1737270143136035,6.6395933128676585,12.000009324882628,7.519773950685881,3.32991034922067e-05,600.0,192.2705198717199,213.14141967583663,146.86098481289898,56.70680500656708,182.0855437766751,100.88208463379546,160.7726464595671,215.3228774591929,215.58935694090096,215.3228774591929,71.90917443202324,0.6898218409330498,0.9307953531884984,612.0698430109552
57,30.0,140.0,0.3031746031746032,1201.152950094833,2.088905611523849,918.4011375291876,0.0860474358574775,0.1932288913826587,6.647950792795393,11.999999974755658,7.530579339946516,2.655433541326073e-05,600.0,186.62091475505977,211.64119670702283,146.56469378854374,56.33129793409651,180.68018063499548,100.27454322780206,159.50339221887327,214.70540085178104,215.06763104856404,214.70540085178104,69.79622211839235,0.6822302202470819,0.9221633495625374,703.2730901536996
58,30.0,150.0,0.2888888888888888,1194.5257517094976,2.0859853211941193,874.9877030185055,0.0948561629717883,0.2174874009030868,6.655917469162933,11.999971247071294,7.540883262717482,4.4367079859165095e-05,600.0,181.80952123204256,210.3979173641066,146.31169772811822,56.01327624702575,179.46823367984527,99.77647364968252,158.4066096892515,214.11905139261435,214.59846306410032,214.11905139261435,67.99676094078391,0.6752809437688733,0.9143307272271484,800.4715557456838
59,30.0,160.0,0.2763888888888889,1188.8643266667289,2.082839881420263,812.8498071912277,0.1101276576435589,0.2499312149492448,6.660969268271896,11.999999040373703,7.547419072641125,8.290819732626138e-05,600.0,177.6883567124932,209.3447887582711,146.09856517811846,55.74172141170499,178.48218161426297,99.36953467166904,157.5193208730492,213.74837223117532,214.36972207661805,213.74837223117532,66.45544541047245,0.6688815025623904,0.9071753744662964,903.6313486408176
60,30.0,170.0,0.265359477124183,1184.0134915953558,2.0838306615131974,719.0611298577478,0.1400003430112691,0.299807079407174,6.675681365769074,11.999990658110766,7.566461497141902,3.8983328628686454e-05,600.0,174.0587542399932,208.5549067758314,145.89693749187208,55.50913675073697,177.36219371802673,99.04291760407824,156.48179694598275,212.67385003346345,213.4618320147947,212.67385003346345,65.09797408575744,0.6629575173633668,0.9006027524429779,1012.7241900214436
61,30.0,180.0,0.2555555555555555,1185.0208351178644,2.3703702912928226,556.2116908779204,0.1400000000251509,0.3604492358935247,7.462047648589033,11.999999999337376,8.6032378593004,5.54735459421209e-05,600.0,167.25747303450638,217.55454842429637,144.65883232636466,55.55742938921817,158.8063881288583,99.21691268461171,137.74126142947628,164.50378144111406,165.2628779478951,164.50378144111406,62.55429491490538,0.6574483524664938,0.8952283587896729,1128.5970543339256
