,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
0,10.0,117.38348266712708,0.17407975026721184,1241.249266588194,30.0,4.4118042699011735,1.5102949204399925,2.0999999999999974,155.2691569671599,0.756335193357094,0.07803390881242875,2.999999999998834,6.681916076381857,2.964265325214775,7.574535147994149,3.6176393081177594e-07,5.769082321262185e-05,600.0,82.5206751102991,174.7395064719171,325.73800338566974,58.25867706784004,185.7624747750961,37.19423286393794,163.87134554612177,212.22071613728983,77.99285681904671,212.22071613728983,30.862732491251858,0.022330777992084966,1080.5460763270194
1,20.0,120.053384497885,0.2554814433899437,1256.0332994415228,30.0,4.498661185553829,1.528138253656302,2.0999999999999996,158.80077314556993,0.7316807390116032,0.07395086767693029,2.999999999995856,6.716056912496562,2.9027369361551147,7.6187863789482275,2.5310129103672807e-08,7.932368233912243e-05,600.0,91.48588685418086,176.4452297063181,329.1403596741578,58.970729591224405,187.01945439211846,37.65128021738133,164.8600232331121,209.7626460198504,77.31247485921433,209.7626460198504,34.21572168346364,0.022370726039000026,1071.1197764441197
2,30.0,122.06202897690576,0.33466556695538263,1270.887189557635,30.0,4.58166754318427,1.545030338654231,2.0999999999999983,161.4577102869129,0.7161683398137699,0.07128990571020576,2.9999999999999933,6.746156658587155,2.8576687122221633,7.657856724865571,6.393499241141853e-08,3.1141326579178914e-05,600.0,100.45743304047733,178.24505346356895,332.5033819838361,59.686901511184985,188.38684807888774,38.11295891307767,165.95860110975698,207.6276903170098,77.04539667000935,207.6276903170098,37.57107995713852,0.022410705308956592,1067.4195620759292
3,40.0,123.84817002555967,0.4118649973912982,1285.8536050570335,30.0,4.6622578323177235,1.5612849747884139,2.1000000000000005,163.82033072163918,0.7038524463913343,0.06916433208470864,3.0000000000000107,6.773392127938378,2.818503477905913,7.693255265109628,2.0831190816750222e-07,3.186393094992246e-05,600.0,109.47651857551406,180.1132173855833,335.8602539681629,60.409259942291854,189.83894343769666,38.59563021514749,167.1403795593035,205.72139500250353,76.95181377795421,205.72139500250353,40.94421794724226,0.02245083021852007,1066.123025047468
4,50.0,125.37756950624383,0.4876843049821159,1300.9769299384695,30.0,4.7433830001485076,1.5775061778602542,2.1000000000000005,165.84334590772988,0.6948630006872745,0.06752172163527376,2.9999999999999996,6.799994505167683,2.785634171783308,7.727873367749404,1.242992571093282e-07,2.9599667700745113e-05,600.0,118.54289480405325,182.01571882824325,339.28379324372327,61.139963620114216,191.3202913546161,39.07099360721684,168.3486346150305,203.8824070344953,76.9911286311736,203.8824070344953,44.33504265671591,0.022491217980521287,1066.6677096778328
5,60.0,126.72910648414417,0.5623397137592351,1316.2835262852693,29.999999999999996,4.822381891033693,1.5931694787942328,2.0999999999999996,167.63109323299494,0.6881228599124242,0.0662196186628514,3.0000000000000004,6.823957998243211,2.757076937215972,7.759093417508312,2.2431377466602953e-07,3.687499701715303e-05,600.0,127.71548099695525,183.9820292972716,342.7117802290831,61.88030824061457,192.89150469919934,39.553586816549206,169.64398486491854,202.24499586463557,77.14306799347898,202.24499586463557,47.76558989286126,0.022531936140891162,1068.772741965079
6,70.0,127.9357193637921,0.6360386633858081,1331.8019190101534,30.0,4.902956787378367,1.6090135976334172,2.1000000000000005,169.227142015598,0.6831645003484851,0.06515727087072642,3.0000000000000004,6.848014738899427,2.7319797457404458,7.79046932761895,3.655776126265664e-09,1.8387679381055223e-05,600.0,136.96272028225258,185.97433498395642,346.2374520555545,62.63169977413775,194.48000183834193,40.028044864869095,170.95271966332228,200.61920359619032,77.35778073310767,200.61920359619032,51.22405738556247,0.022573056911517318,1071.7474632127125
7,80.0,129.03855805034743,0.7088586189348965,1347.5345009697303,30.0,4.981583318441922,1.6243496060119569,2.0999999999999996,170.68592334702072,0.6794698269455801,0.06428556607176124,2.9999999999999956,6.869619947686184,2.709350497166058,7.81867726060297,1.1332636162819654e-08,8.10445097497596e-05,600.0,146.34661322547512,188.02937975702014,349.773227570613,63.39428288904625,196.15852277586407,40.5119007906062,172.34814228229308,199.17424184587824,77.644368283409,199.17424184587824,54.7336333463277,0.02261458252871861,1075.7179685337405
8,90.0,130.1435437598181,0.7804329901168097,1363.522695429585,29.999999999999996,5.05765704211519,1.6390730118840564,2.1000000000000005,172.1475446558435,0.6759061528802398,0.06347272821409365,3.0000000000000093,6.888351386354854,2.6869977046401363,7.843155759071016,6.081302590388304e-07,5.2390139695150485e-05,600.0,155.89094805918776,190.16377211267672,353.3051155177148,64.17009784332734,197.94615851487907,41.02612166066059,173.84873350916183,197.93293583996913,77.98119891390547,197.93293583996913,58.30321457413623,0.022656617592802214,1080.38456277088
9,100.0,131.10958005429353,0.8516096600071336,1379.7706690518462,30.0,5.134477924823294,1.6538290432822267,2.1000000000000005,173.4253704421872,0.6739184420912041,0.06285214792383738,3.000000000000001,6.906606068249915,2.667683023259192,7.867031444097857,9.73456270259021e-07,2.316446299948011e-05,600.0,165.56353028524055,192.33484717617486,356.91772148753773,64.95938305032675,199.7754983297419,41.52886754058899,175.38644390280174,196.73334402059098,78.36938926773465,196.73334402059098,61.92076032667996,0.022699167666446446,1085.762716371168
10,110.0,131.9285164605679,0.9226737517155537,1396.2797734845747,30.0,5.2143980412484625,1.6690634721133584,2.1000000000000005,174.50861965683572,0.6735415229807855,0.06240606838342676,3.000000000000001,6.926003011157404,2.651463594657617,7.8924230276684675,1.3124896725003055e-08,7.003425419560807e-05,600.0,175.33367067200592,194.51655391295762,360.6756764518667,65.76224109483906,201.59964863359806,42.0062437903559,176.9139551427536,195.46951527017222,78.78828840307214,195.46951527017222,65.5747928313302,0.02274223086338936,1091.5663224387838
11,120.0,132.7957489028154,0.9925322734961793,1413.0842234152308,30.0,5.291351640424351,1.6836226297777628,2.1000000000000005,175.65575251695134,0.6727736725978842,0.061950418376222394,3.0000000000000036,6.942311228853736,2.634488278179303,7.913788813875757,9.330527461770544e-10,6.229960087047089e-05,600.0,185.3030840550007,196.78772755678665,364.4209288551866,66.58037595787741,203.54665425285884,42.521801410864725,178.5597590041295,194.41547598090597,79.2446723996138,194.41547598090597,69.30335343657026,0.02278589050648289,1097.8892596521969
12,130.0,133.49131603096956,1.0627350076120003,1430.1860880884542,30.0,5.37155049265845,1.6986843539538097,2.1,176.57581485578007,0.6738384758287113,0.06168365303564389,2.9999999999999956,6.959787877310376,2.6209569575169467,7.9367031663952465,4.826991732542751e-06,8.8344590631024e-05,600.0,195.38799793258164,199.0709290147369,368.32262857194445,67.41393174950828,205.49276979417834,43.00426830472594,180.19901438975288,193.2944881607612,79.7321730208515,193.2944881607612,73.07511122678554,0.022830145537134153,1104.643299765223
13,140.0,134.35199215014592,1.1309277731619416,1447.6100673101382,29.999999999999996,5.445582141428909,1.7124868554961297,2.099999999999999,177.71427533088112,0.6733372782008515,0.06129797134205605,2.999999999999997,6.972127810987601,2.6044451417645873,7.952893655619587,2.3752248701214285e-07,4.765271259728618e-05,600.0,205.74387946739932,201.48683572565716,372.12209689698136,68.26415831452225,207.62815980349683,43.56266549089572,182.0230635533827,192.5082719948192,80.25864224460247,192.5082719948192,76.94821092080736,0.022875053075303752,1111.9372274046584
14,150.0,135.23322511787,1.1980837621847018,1465.358574197922,30.0,5.520305856869456,1.726324314540234,2.0999999999999996,178.87992740458992,0.6727386575847564,0.06091125956318818,3.0000000000000013,6.983982103028933,2.587747201854455,7.968455623733529,1.0146320938986264e-07,4.468843791921989e-05,600.0,216.26817050490382,203.95748835979896,376.0083782279761,69.13122204637381,209.8170574581513,44.14056422958351,183.89492812552618,191.75708948074373,80.80195652285136,191.75708948074373,80.88429576883402,0.022920612176522137,1119.4645335647135
15,160.0,135.95205263163365,1.2657743930270648,1483.4522415590789,30.0,5.597181158637816,1.740462824073242,2.0999999999999996,179.83075744925105,0.673862542773542,0.06070021586288485,2.9999999999999973,6.99625261324697,2.5742118393203155,7.984572940282904,9.792232802396938e-09,2.7016480473011336e-05,600.0,226.95604769253256,206.45797268998655,380.0272369494695,70.01618196510525,212.0352599547727,44.690254409760044,185.7898039950172,190.98372553286023,81.38029490074972,190.98372553286023,84.88156183700717,0.02296686833646589,1127.4770784376024
16,170.0,136.72457598551907,1.3322644764497182,1501.8998520920338,30.0,5.6723258202238105,1.7541895387318476,2.1000000000000005,180.85261373745863,0.674554570857597,0.060463091999547684,3.000000000000007,7.006446631744259,2.559829877482012,7.997969715825785,1.1092421559055765e-07,2.943793397458301e-05,600.0,237.8739462117817,209.0438472503074,384.06796260755937,70.91952169598176,214.3597077136567,45.27596923145692,187.78513866090123,190.34445747688284,81.98624739816283,190.34445747688284,88.96485588320635,0.023013836137728373,1135.872201019655
17,180.0,137.34228804091217,1.3994830443203226,1520.7119778376648,30.0,5.750922676736694,1.7684500764010687,2.099999999999999,181.66969317581004,0.6768737868499515,0.06038031541005031,2.9999999999999964,7.0178485321115645,2.5483730343222804,8.012961326572203,1.0922904110088894e-06,8.357766014470237e-05,600.0,248.94472119189757,211.64937654854043,388.2852069754687,71.84181520358581,216.69204897759536,45.82856615052347,189.78151969793637,189.6328851886281,82.6154778984847,189.6328851886281,93.10532572576969,0.023061534381976882,1144.5898269146194
18,190.0,138.12534027897664,1.464451110971023,1539.9239572447366,30.0,5.825167781899838,1.781831470582453,2.1000000000000005,182.70547655949284,0.677675584455522,0.06017476213562383,3.0,7.025535173073941,2.5340641404659214,8.023072436647444,3.40279413535427e-08,4.816411814471116e-05,600.0,260.31387671072133,214.38250306581534,392.4496615901448,72.78485591538528,219.18955913090403,46.45568172702243,191.93693805015874,189.15521512240818,83.2757571065054,189.15521512240818,97.35738988980978,0.023110043892103752,1153.7376147583511
19,200.0,138.8862116432816,1.5289166471064173,1559.5352413123069,30.0,5.900825893431186,1.795380290260546,2.099999999999997,183.71192016307157,0.6788068473283503,0.06000319394350844,2.999999999999994,7.033147305321565,2.5202954684996337,8.033089072170348,1.368390520894991e-07,4.590716004386258e-05,600.0,271.887515593039,217.17178611599678,396.73403353794373,73.74868154760128,221.7407333601984,47.09084791799515,194.13892056981237,188.68378562392152,83.95568664049566,188.68378562392152,101.68593083179657,0.023159354014106785,1163.1576465419841
20,210.0,139.6141287564681,1.5930346502846244,1579.5670964256376,30.0,5.976121991856681,1.8087784094000265,2.0999999999999988,184.67477348739195,0.6803754315585099,0.059883157846985995,2.9999999999999973,7.039579110142222,2.5072340279200382,8.04155528509704,8.071295134470802e-07,4.014553066950231e-05,600.0,283.7152456879414,220.0367777011507,401.08700457004534,74.73440451658433,224.38374108899322,47.73796465295861,196.42557197274516,188.2866992019295,84.66831577235324,188.2866992019295,106.10950188729005,0.02320950868544771,1173.0307124061023
21,220.0,140.3537573484416,1.6563567227127387,1600.0275249209628,30.0,6.048105076183192,1.8215098502559017,2.0999999999999988,185.6531181857696,0.6819439051920572,0.05978390520650746,2.9999999999999973,7.043116747048313,2.49408609389396,8.046212964106909,1.0614202784253735e-05,9.818732246670403e-05,600.0,295.86900294273397,223.01072731436858,405.41521434003516,75.74248927545825,227.17606173311202,48.41904991037884,198.85473228939802,188.0687767621527,85.4259570828594,188.0687767621527,110.65500710058251,0.023260518006015425,1183.5273960604798
