,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
0,10.0,232.0877001996569,0.13197604943810087,1473.6213705310256,2.485875033798033,563.3612725617417,0.14000005578524377,0.43845736252178386,7.077003452375039,12.000000508355438,8.090867055944535,4.23415141824873e-05,600.0,372.9688031664543,276.0216095967634,155.10223916348602,69.53522564006656,208.2267417909029,123.12096320554033,182.1339246265731,185.99857447870087,186.464186431204,185.99857447870087,63.40469653829722,0.025608338277886746,1041.9675097464337
1,20.0,232.8782395506536,0.17477067861123766,1547.7702956064004,2.518225795301606,562.6037025473098,0.1400000094849234,0.43491183063244016,7.006031766505818,12.00000008079823,7.997424385332945,2.763683259955868e-05,600.0,425.4330727567951,291.4920855428823,157.68006174067128,73.17033264058031,220.91967995433941,129.30775547412577,193.5335954466751,190.37041687850925,190.83465000339436,190.37041687850925,72.32362236865517,0.02570595670920474,1080.6644646937418
2,30.0,233.68424882225054,0.21726724622875043,1629.511911702294,2.553512329755168,561.4060393721453,0.14000016072883031,0.43133269397744234,6.9344380471555205,12.000001434113097,7.903471972329294,3.0461864371686157e-05,600.0,483.1708760639273,308.66309951490916,160.48602584393274,77.19742950631573,234.9883149321254,136.12790029110673,206.1767179547608,194.9233699236711,195.38592369299167,194.9233699236711,82.13904893086765,0.025798665399689162,1122.9023292238176
3,40.0,234.4962166137221,0.2594673339385618,1720.0874379159482,2.599918885876384,556.3759069282631,0.1400000556052509,0.4289722372580234,6.88010084520804,12.000000500925793,7.832371252556652,9.667901770420255e-05,600.0,546.7045528953583,328.19851341096165,163.51088480155687,81.68331935696281,250.00904443340852,143.68673668857082,219.61260293355926,198.4783846074735,198.9386173571442,198.4783846074735,92.93977399221092,0.025799270600759407,1172.2187107963678
4,50.0,235.34074319176315,0.3013467885363732,1821.0815096545693,2.650815959379406,550.6889915847095,0.1399999999962733,0.426634892084823,6.825501854881946,11.999999999808868,7.761105951377308,2.7114455152731837e-05,600.0,617.3657124731831,350.17158106588886,166.83580090311713,86.71362236660815,266.80551091668656,152.1149146111154,234.64201121122372,202.14012108681166,202.59775930734384,202.14012108681166,104.95217112044112,0.025788687276110854,1226.8531262428914
5,60.0,235.96365214770435,0.34316533974854185,1936.9644027830532,2.820026600320855,501.85526715707084,0.14000000001557272,0.44117632434093046,7.012351922150227,11.99999999965305,8.005733210708204,4.174311155372392e-05,600.0,692.536268099387,381.9935812816208,169.91970168594523,92.52131260702583,276.22179039027947,161.81191380902294,241.94715859282365,189.97546648747223,190.42592672007237,189.97546648747223,117.7311655768958,0.024651094043728887,1334.267079493871
6,70.0,237.14721749243847,0.38406418438748346,2062.4991672603155,2.7687591594817125,537.1592630875188,0.1399999999956401,0.42201087169873885,6.714856327169899,11.999999999824407,7.617229091760008,3.186420622937795e-05,600.0,785.5812244070023,403.4605231796095,174.60855069942724,98.85451381317847,307.15462353452824,172.26123699637495,270.76764298600904,209.8484236875511,210.29996192652544,209.8484236875511,133.54880814919036,0.025730403127006463,1356.010215940934
7,80.0,238.12279397237975,0.42485000653510346,2208.578663941685,2.83835084122138,528.9182122947564,0.13999999999411467,0.41982164794538723,6.659893556353125,11.999999999723059,7.546027235570686,4.216070673607769e-05,600.0,886.8617872783406,436.2415932137717,179.20477649309223,106.27700008413504,331.6237181951412,184.45144008486858,292.68098232283364,213.82722971090325,214.2751907832811,213.82722971090325,150.76650383731788,0.025672985162592202,1433.5749568836432
8,90.0,239.1588884619541,0.46520774778138363,2376.82865433707,2.9167085694991415,519.5945922845767,0.14000000467322904,0.41770749146515596,6.604817404662699,12.000000042042998,7.474855962755295,7.801153538693103e-05,600.0,1003.0634314542383,474.4656720074428,184.41464103636093,114.89374225293288,359.8628862410546,198.49158977604333,317.9765156920764,217.91849418146074,218.36248575179516,217.91849418146074,170.52078334722052,0.025594663313354582,1522.3639546189788
9,100.0,240.24043318379267,0.50513855458732,2573.012645204216,2.9937069242273755,513.1488495260629,0.13999658075383287,0.41397019648403144,6.526454210179126,12.000016148228758,7.373896704580337,1.4711025651151113e-05,600.0,1138.713689702837,518.788884259093,190.48500423257929,125.02890250519627,394.2435758135192,214.8589043442362,348.93527103600115,223.9265798172802,224.36616800250832,223.9265798172802,193.58132724948229,0.02560542607200863,1619.0218829926437
