Unnamed: 0,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
290,True,40.0,210.0,0.2793650793650793,1837.660033564896,3.4441827399826423,327.98698903488696,0.140000000061287,0.4910555459729233,8.504246722097722,12.000000000363888,10.038349887529607,3.2930199504590255e-05,600.0,576.0255348651957,410.3643738856966,163.73369554086568,87.5421677572154,216.08733772855604,153.77958261091774,183.0639551474267,120.83008698290948,121.32444097808605,120.83008698290948,97.92434092708326,0.6429491768761383,0.961516669210684,1649.8918536498657
291,True,50.0,210.0,0.326984126984127,1932.156705458264,3.2652435601253904,374.12668325091965,0.1400000000848689,0.4542287458918126,7.960961969161558,12.000000000065407,9.281178737099166,6.616209946269786e-05,600.0,658.9388815682674,413.41025567749,167.53608179988404,92.27962042144144,242.7039235889928,161.63685657335287,208.1800986910161,141.3492385488543,141.88328198948147,141.3492385488543,112.01960986660546,0.6429491768761383,0.9723461275455914,1668.4744072949022
292,True,60.0,210.0,0.3746031746031745,2054.199751165144,3.1266294200970033,420.65085349226456,0.1400000000257636,0.4220476892374628,7.47388545830231,11.999999999768509,8.619137360706077,3.3712771681985495e-05,600.0,757.3321864748312,426.1998693729426,172.23900438089063,98.43449720651118,274.8503121469772,171.78683998777527,238.3300863181585,163.8974294139604,164.4595372308963,163.8974294139604,128.74647170072132,0.6429491768761383,0.9860747798486652,1692.031764459627
293,True,70.0,210.0,0.4222222222222222,2219.331222264442,3.1575629622810433,446.2157033869267,0.1291781584840871,0.3941237910231262,7.290875342020284,11.999999879655704,8.374322576400536,2.693885565341233e-05,600.0,873.8367317411663,461.1114481053879,177.56269230196833,106.82554038139006,304.39845946528976,185.52375953616905,265.0162090147665,173.6202489231466,174.14759724732667,173.6202489231466,148.5522443959983,0.6429491768761383,1.0042254377796458,1723.1769579000006
294,True,80.0,210.0,0.4698412698412698,2416.8122073214645,3.20055842053364,469.1691679494912,0.1204985670914679,0.3699457993679542,7.109811152136069,11.999999996710429,8.13416605357876,9.17697339786003e-05,600.0,1012.3039534070828,503.74123089227174,183.8247925330417,116.95181014114844,339.92635748072695,201.955884755216,297.1186217987459,184.0236659647957,184.51300748712583,184.0236659647957,172.09167207920407,0.6429491768761383,1.0253509940611696,1759.42685800971
295,True,90.0,210.0,0.5174603174603175,2657.788955648616,3.2578889849072405,489.2970291349784,0.1134418953380464,0.3486118450039142,6.928423516512656,11.999999999142004,7.895593178604249,4.445133833401168e-05,600.0,1180.2341594221969,556.7840529465645,191.34059970229225,129.43681076125085,383.6065952542093,222.0119865501048,336.616755135103,195.3125812813879,195.76085508328725,195.3125812813879,200.63980710177347,0.6429491768761383,1.0503654187421625,1802.3497701405915
296,True,100.0,210.0,0.5650793650793651,2959.3819983895733,3.331910662572087,506.4484159029348,0.1077330737242463,0.3294381179055691,6.742008185100146,11.99999999956854,7.652468709992944,7.062543830617286e-05,600.0,1389.20341656989,624.3354350861049,200.60122904988503,145.25032157792776,438.9466635371067,247.11866218313224,386.7225219131019,207.92016976594752,208.32473625582264,207.92016976594752,236.1645808168813,0.6429491768761383,1.0806311859195588,1854.2835995888547
297,True,110.0,210.0,0.6126984126984126,3350.3813384386685,3.427554880111065,520.2206043443896,0.1031877206278236,0.3118715451171561,6.545607503225003,11.999999999250576,7.398539976314888,6.096234296589889e-05,600.0,1658.4766270422165,713.4420240535477,212.4273117004785,166.04318348098502,511.85185436003377,279.6748749501349,452.8435811882236,222.43734184786155,222.7956007985022,222.43734184786155,281.94102659717674,0.6429491768761383,1.1183801857139437,1919.0581055735647
298,True,120.0,210.0,0.6603174603174602,3883.8047826066986,3.5543306936727497,529.7563648699621,0.0997196089352435,0.2954291736255003,6.332761059335453,11.999999998868011,7.125869488467526,2.604416909882545e-05,600.0,2023.2601235072711,837.3252412909745,228.32323773254208,194.9012834247228,613.2877501956875,324.098430004182,545.0288963181589,239.786107785059,240.09507764730617,239.786107785059,343.95422099623613,0.6429491768761383,1.167591035958985,2003.500303541
299,True,130.0,210.0,0.7079365079365079,4672.9174564652585,3.730495159990859,533.5157296537884,0.0974539300887246,0.2795818192634166,6.090291903823485,12.000000000350502,6.8183792553964295,8.910531202015781e-05,600.0,2558.3207040889324,1024.555727746697,251.5130746495555,238.53738954108172,767.2731504924421,389.827438175746,685.341381203878,261.90116956909145,262.15698593889124,261.90116956909145,434.9145196951184,0.6429491768761383,1.2364437468839489,2121.6464891396977
300,True,140.0,210.0,0.7555555555555555,6035.483717473973,3.989059322676719,529.683022940273,0.0976416944284118,0.2634331375198034,5.768561573041475,12.000000001018906,6.415391754910594,7.512556841947568e-05,600.0,3473.4240981379676,1354.5493960179328,291.2949014387028,316.223989380072,1046.2718722948057,503.3407127910846,940.7817866857744,295.8376083120647,296.03500185309883,295.8376083120647,590.4820966834545,0.6429491768761383,1.3468304300002762,2311.0619148489222
