,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,319.9999999999984,0.43263888888889057,1771.250665913823,2.269671322441584,941.6197346188607,0.0870085156814999,0.39464054906533885,6.026488212963248,6.11558509924194,6.738010526387598,4.97842964387106e-05,600.0,592.9487038503652,326.46816996955795,167.61288696132877,84.22796093135217,293.91091516677704,291.4879751208602,262.87442843509945,268.1861686035327,269.8817164103481,268.1861686035327,221.76281524003656,0.030550888404335147,1969.9703281307047
11,120.0,319.9999999999999,0.463888888888889,1801.269608328183,2.2096298063710527,973.3646993915335,0.09214623354720283,0.39228500469118094,5.8403909555556535,6.276739220493294,6.504873973817041,5.07117577321317e-05,600.0,615.4269058829688,330.8784912183721,169.24682127743162,85.72451116824809,308.4159300354253,288.71322434948894,276.91076192690684,287.75439946976985,289.4692728714358,287.75439946976985,230.1696628002303,0.03183723197352142,1945.7374654135592
12,130.0,319.99999999999807,0.4951388888888913,1831.5206959392176,2.148979371483265,1005.1566104703525,0.0981742104200801,0.3907301538124026,5.654496593307029,6.442126199075713,6.273863411611754,5.1966975044931e-05,600.0,637.6566628442607,335.68762467785893,170.94836651839356,87.235250711023,323.9051727623473,285.92922933780204,291.9286850506521,309.33540298792616,311.0742307015464,309.33540298792616,238.48359190375345,0.033252255297246486,1922.1863982481234
13,140.0,319.99999999999915,0.52638888888889,1863.8319770159444,2.088807066807135,1037.7677908002324,0.10496824107413553,0.38947679130031215,5.468937213002183,6.6053344691743145,6.04510260896726,5.3960178175003856e-05,600.0,660.8826880033685,341.31973699336504,172.7851471238174,88.85175065459013,340.8033232827682,283.69436244706253,308.3209827160171,333.1903327592863,334.95742557217704,333.1903327592863,247.17012531325977,0.03480462641696172,1900.8311181014049
14,150.0,319.9999999999999,0.557638888888889,1899.5679610927775,2.0294230482948183,1071.676353885706,0.11255172392914026,0.3883056818616773,5.2830431592623155,6.7626531012050926,5.817734509159384,5.692844547937567e-05,600.0,686.0205781924739,348.0962971990506,174.81562088928965,90.64300990609667,359.5594250943085,282.32322294524556,326.5133460631654,359.7426663060053,361.54243926773074,359.7426663060053,256.57169624398523,0.03651441996454123,1882.4328079262652
15,160.0,319.9999999999995,0.5888888888888897,1940.4362571104377,1.971094085581344,1107.377849480617,0.12096761455568245,0.38701780110225814,5.095957861057391,6.909976730507555,5.590702626635133,6.113750619856895e-05,600.0,714.2109547883498,356.4220675500293,177.1151647532592,92.69588906645238,380.77949426132125,282.1678489442955,347.0827169139427,389.55336590702444,391.39038254033795,389.55336590702444,267.1148970908428,0.038407539323953445,1867.8461167758624
16,170.0,319.99999999999704,0.6201388888888938,1989.2370307608012,1.9146123282448235,1145.6865599537603,0.13010750841651927,0.38521874525535627,4.907235363433346,7.040471120921997,5.3634756272931785,6.701514844414259e-05,600.0,747.3444077420133,366.94686298374717,179.800689297671,95.15325701542776,405.36817238964306,283.82431063170054,370.8858152795826,423.259898249431,425.13842384847754,423.259898249431,279.506808495513,0.04050682840454051,1858.6595290747882
17,180.0,319.9999999999991,0.6513888888888903,2050.372685828078,1.862057216233983,1187.7138639141376,0.13944123303613215,0.3821782390516266,4.718411055103878,7.143605272358084,5.137896433633132,7.509257811435801e-05,600.0,788.4380543624023,380.6616415712141,183.04077631737448,98.24087917447636,434.54727913334335,288.2460838601413,399.06851224290045,461.242220773342,463.1648240286952,461.242220773342,294.87583233153845,0.042804821151744665,1857.755819241714
18,190.0,319.9999999999999,0.682638888888889,2148.3398514402506,1.8349196069133766,1249.3229970516986,0.1399999999979987,0.36879963856864867,4.556815433313121,7.141464241908407,4.946229656560886,8.594145357779873e-05,600.0,855.2234504554045,402.3838584202191,187.5323778386856,103.20943518728797,471.4564113645171,302.0315530310086,434.33888044211676,497.68115011202025,499.6273985342122,497.68115011202025,319.8535704703213,0.0447662659667636,1886.6652641070245
19,200.0,319.9999999999999,0.713888888888889,2266.665394385078,1.8130854368473333,1314.1949410880886,0.1399999999980368,0.3549062153698984,4.397158784016016,7.119663653662227,4.758096989617633,2.572624446863448e-05,600.0,935.548963147168,429.0025875027917,192.8751220917695,109.24379374788906,515.484090004793,319.56200021886855,476.38066212837543,537.8153148879102,539.7825194005939,537.8153148879102,349.89531221704084,0.046821808293242985,1926.6136011784365
20,210.0,319.9999999999941,0.745138888888901,2401.849043443217,1.801840457308156,1369.5988873989083,0.1399999999952271,0.34275260678893615,4.256702418554286,7.091831500145218,4.5935897689772,3.087075066741146e-05,600.0,1027.2421659529375,459.6109271148593,198.8203515096888,116.18115501103787,564.2511050276713,339.8722171461427,522.8697302628328,577.0259309406321,579.0047838028054,577.0259309406321,384.1885700663986,0.04868046267211914,1978.3232985280933
21,220.0,319.9999999999999,0.776388888888889,2536.623399109557,1.8097308134970933,1395.1365434419765,0.13999999999354262,0.3350679260622244,4.167390529764311,7.080320591027544,4.489466258808907,3.54798484659936e-05,600.0,1119.3439206381279,489.73301434293154,204.4103985680986,123.14202205672355,608.6838708761516,359.46646278671034,565.016697504381,604.1020677641053,606.0718121483214,604.1020677641053,418.63462631865974,0.04972752882873178,2038.612769294647
