BOEING-VERTOL VR-12 w/ rotation for NASA LPC
Re 1000000
Ncrit 5
Mach -










-1.800000000000000000e+02 0.000000000000000000e+00 1.000000000000000048e-04
-1.766649999999999920e+02 2.039455115384612716e-01 1.000000000000000048e-04
-1.733300000000000125e+02 4.078910230769225431e-01 1.000000000000000048e-04
-1.699950000000000045e+02 6.118365346153838980e-01 9.623181026541291483e-03
-1.666599999999999966e+02 7.821005166566429301e-01 3.640960498558878933e-02
-1.633249999999999886e+02 6.899039921991020341e-01 7.022866481681358519e-02
-1.599900000000000091e+02 6.368501999679387904e-01 1.106264507263655106e-01
-1.566550000000000011e+02 6.044728692056540176e-01 1.570608359804750997e-01
-1.533200000000000216e+02 5.833474673501879426e-01 2.089087995440861156e-01
-1.499850000000000136e+02 5.681002821157482563e-01 2.654748409852630275e-01
-1.466499999999999773e+02 5.554150390314875896e-01 3.260003737982222205e-01
-1.433149999999999977e+02 5.431289997097866751e-01 3.896739700623901848e-01
-1.399799999999999898e+02 5.297824844568914671e-01 4.556423178395104245e-01
-1.366450000000000102e+02 5.143771553986815626e-01 5.230217430712991167e-01
-1.333100000000000023e+02 4.962381876841922557e-01 5.909101401070243620e-01
-1.299750000000000227e+02 4.749313809926302143e-01 6.583991494668772759e-01
-1.266400000000000148e+02 4.502107384045644367e-01 7.245864181079153532e-01
-1.233049999999999784e+02 4.219835646779978577e-01 7.885877763498296833e-01
-1.199699999999999989e+02 3.902859054288129736e-01 8.495491667528323187e-01
-1.166349999999999909e+02 3.552641917555691697e-01 9.066581636041832759e-01
-1.133000000000000114e+02 3.171606344891234053e-01 9.591549272177054553e-01
-1.099650000000000034e+02 2.763008774808161649e-01 1.006342444906973776e+00
-1.066299999999999955e+02 2.330829946190475510e-01 1.047595920154027915e+00
-1.032950000000000017e+02 1.879672698355030203e-01 1.082371183030661710e+00
-9.996000000000000796e+01 1.414664249070595459e-01 1.110212008182409837e+00
-9.662500000000000000e+01 9.413610774831068784e-02 1.130756241476892798e+00
-9.328999999999999204e+01 4.656555383148090754e-02 1.143740652547900138e+00
-8.995499999999999829e+01 -9.025396555494727240e-04 1.148964480059118998e+00
-8.661999999999999034e+01 -6.835316369763005939e-02 1.143491121364319962e+00
-8.328499999999999659e+01 -1.363132176499871062e-01 1.130300119645646584e+00
-7.995000000000000284e+01 -2.039068437761994423e-01 1.109555067216424273e+00
-7.661500000000000909e+01 -2.726343113526283335e-01 1.101934081495968165e+00
-7.328000000000000114e+01 -3.568540171101746150e-01 1.173912338169066816e+00
-6.994500000000000739e+01 -4.557141419578218944e-01 1.258053994191266511e+00
-6.660999999999999943e+01 -5.651611493631191196e-01 1.329894125868637644e+00
-6.327499999999999858e+01 -6.813004328739571402e-01 1.381804031599224603e+00
-5.994000000000000483e+01 -8.004220331200906369e-01 1.411143671834925950e+00
-5.660499999999999687e+01 -9.190224131577484634e-01 1.417319164821804423e+00
-5.327000000000000313e+01 -1.033822067415460344e+00 1.400788570649855513e+00
-4.993499999999999517e+01 -1.141778978189463833e+00 1.362646610264291347e+00
-4.660000000000000142e+01 -1.240098263686462587e+00 1.304418878959210826e+00
-4.326500000000000057e+01 -1.326238844731373989e+00 1.227943631519762935e+00
-3.992999999999999972e+01 -1.397918713969332982e+00 1.135294725067518273e+00
-3.659500000000000597e+01 -1.453121665509523819e+00 1.028725849260393455e+00
-3.325999999999999801e+01 -1.490110650073294574e+00 9.106261800428768760e-01
-2.992500000000000071e+01 -1.505296547193977652e+00 7.818661692716111222e-01
-2.658999999999999986e+01 -1.418416982743718302e+00 5.932555195392341663e-01
-2.325499999999999901e+01 -1.337693135273986478e+00 4.299946131529654991e-01
