,battery_energy_density,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,350,True,60.0,200.0,0.3888888888888889,1672.9026866463428,29.8011790895102,9.020941248220499,2.28480692074384,1.6565686610573729,335.37490510348493,0.35348238778160496,0.045353022119857804,2.999913591991426,8.385043298660367,1.754156847387169,9.87047134761342,2.4135301757155503e-06,2.275247805441248e-05,600.0,243.11694297004757,224.0863737130678,526.3512296723316,79.3433703351251,199.51032177897198,65.99308753591582,169.48559270686033,124.9752349142561,131.59782965292618,124.9752349142561,57.861832426871324,0.2794887799647769,0.009447981251428,0.7289494614451983,1134.5339120003487
11,360,True,60.0,200.0,0.3888888888888889,1661.9880254866023,29.579493991968427,9.046034717227904,2.2787274857395907,1.654292909298194,335.8265702020317,0.3538080408823269,0.04527116136924512,3.00000022526859,8.389321750226669,1.754160737149275,9.87647960980877,1.1602651994735425e-07,2.0721570612677633e-07,600.0,235.11219649081548,222.56044906890784,525.5118832659613,78.80304145139881,198.10755564854782,65.68916473896452,168.27737120380507,124.82322617989072,131.3527131182281,124.82322617989072,57.55546570095163,0.2794887799647769,0.009447981251428,0.7255939860964984,1129.3114641142718
12,370,True,60.0,200.0,0.3888888888888889,1646.146024270675,29.53714926780876,8.963389173790382,2.2650294227262235,1.652129993204334,336.2656503234285,0.35093794483178603,0.045246841741166124,3.000005340457544,8.38060122228166,1.7541609912925546,9.864234657920454,3.785548216050927e-05,8.456985318397281e-05,600.0,227.7049024740837,220.6073112557076,519.8235867401055,78.01941998766108,196.4233806870605,65.4820768381166,166.88025795786476,125.13331674938037,131.28170286875192,125.13331674938037,57.29055346247946,0.2794887799647769,0.009447981251428,0.7233066248202309,1125.751424531038
13,380,True,60.0,200.0,0.3888888888888889,1634.5565807605767,29.330072843472188,8.949879160012227,2.254046207143815,1.650405338577786,336.6168770373422,0.3509274701700172,0.04515654450260372,3.000006829059363,8.37127250768701,1.7541609607967008,9.851141593276465,3.120372621268075e-05,3.0458022629549984e-06,600.0,220.702377088855,219.14400172102546,517.2618283037806,77.44662842421845,195.2578391468714,65.21496427233396,165.9256001229526,125.46616495118663,131.01957941543947,125.46616495118663,57.02949423976014,0.2794887799647769,0.009447981251428,0.7203561211437469,1121.159272872381
14,390,True,60.0,200.0,0.3888888888888889,1624.2884641475302,29.10904433382046,8.949971201278487,2.244374298814016,1.6476347574151997,337.1780395858808,0.351370875780762,0.04512665282790175,3.0000502105627502,8.363206969880856,1.754162596163494,9.839826316082277,2.603288020885941e-05,2.564709056664183e-07,600.0,214.10421987302828,217.83063036357345,515.4146400386161,76.93948030187877,194.21837460165955,64.95122804272734,165.07287953780062,125.75488970507958,130.92906351571094,125.75488970507958,56.780439110327094,0.2794887799647769,0.009447981251428,0.7174435934744124,1116.6262269134083
15,400,True,60.0,200.0,0.3888888888888889,1617.5815560658382,28.870551356965773,9.004619264400686,2.2416376021113877,1.6433188651893045,338.06923619562383,0.3528106263153563,0.045176276561431396,3.0000000106657994,8.369162730104943,1.7541607401181833,9.84818131341874,6.567793420231283e-09,5.5113860828470645e-05,600.0,207.8481363321723,216.8204395794329,516.2971616287124,76.60839465450685,193.27877927946022,64.68468447181205,164.25180493598202,125.54160441989737,131.07742687438898,125.54160441989737,56.534693082350856,0.2794887799647769,0.009447981251428,0.7144986286740409,1112.042695938511
16,410,True,60.0,200.0,0.3888888888888889,1602.3307521842346,28.587090913452986,8.89706020547057,2.213857190471207,1.6533039003833045,336.0246398184735,0.35294964850296195,0.04445794735416129,3.0000254229768437,8.315014231937019,1.754146632135159,9.772310202757915,3.6404269234679987e-06,3.3926004869771985e-05,600.0,202.07786521528686,215.3243862856542,509.07827589516614,75.85604939153612,192.70330843570483,64.4315044164015,163.96642338799572,127.49855343201318,128.99103384343843,127.49855343201318,56.33930882202198,0.2794887799647769,0.009447981251428,0.7116963107219177,1107.6811799253326
17,420,True,60.0,200.0,0.3888888888888889,1601.0150587538433,28.554445672138556,9.024143470817664,2.2303749875841214,1.6320102596796762,340.4053663168376,0.35306302016288205,0.04550024944721459,3.0000567295656015,8.369936403597592,1.7541611189908974,9.849266837350118,4.746304551161984e-06,2.9664443434826445e-05,600.0,196.428525849584,214.5717127322788,514.2181962318313,75.79117743269624,191.28162766752803,64.2525517581168,162.55169904449315,125.51393314073333,132.01243138135666,125.51393314073333,56.099986982641184,0.2794887799647769,0.009447981251428,0.7097255000990719,1104.6138184633785
18,430,True,60.0,200.0,0.3888888888888889,1587.3667702114844,28.38081181254303,8.92470035451534,2.208647153237189,1.637897995748691,339.1417086156644,0.35219486473587097,0.04504560402051237,3.000410622187365,8.331335434898575,1.7541766099914209,9.795157497083721,7.383267530336468e-05,5.900740133353747e-07,600.0,191.25191923460957,213.15459596204502,507.84248018413547,75.11854299344623,190.5296915020694,64.05464982678572,162.0562783889984,126.9044640197265,130.66251481313034,126.9044640197265,55.92206118419985,0.2794887799647769,0.009447981251428,0.7075457488637154,1101.22126270055
19,440,True,60.0,200.0,0.3888888888888889,1580.771768186235,28.348892109146878,8.940392881337443,2.2094311447581396,1.6396818418892984,338.81822537881806,0.35112651711498394,0.0448312944350072,3.0000079040048844,8.348391448497566,1.7541571861686533,9.819053176700402,3.4348148520990662e-06,7.804444868465124e-07,600.0,186.26279482034008,212.1204093784766,507.59395745009635,74.7937231096301,189.3504608568303,63.906700625059806,160.99024414464353,126.28754537244772,130.07578850216137,126.28754537244772,55.72982821024575,0.2794887799647769,0.009447981251428,0.7059036899125023,1098.6655689739075
20,450,True,60.0,200.0,0.3888888888888889,1576.1597077500135,28.213425377430262,8.98981960301243,2.2103422672772033,1.6234952081449572,342.1972070356565,0.35178308494256244,0.04559670306818106,3.0000001603399378,8.36152250408883,1.7541572274715316,9.837463723044285,8.52518589056217e-09,2.248246210954621e-05,600.0,181.5072999229231,211.34456562700973,508.736453359127,74.56664727347982,188.50152074329318,63.721154949711426,160.22012910277425,125.81530025649387,132.29726685496325,125.81530025649387,55.541233776414465,0.2794887799647769,0.009447981251428,0.7038541971913151,1095.475747021128
21,460,True,60.0,200.0,0.3888888888888889,1563.815897637994,27.81109411587514,8.901418386311871,2.1799739613467257,1.5964074915744544,348.0633177592416,0.35407731049955643,0.046944458084274325,2.9994852930520897,8.292283850851685,1.7540668730915876,9.740521744442608,9.195713544407624e-05,9.01658009083005e-06,600.0,177.0974093066147,210.32050758360103,502.441764374205,73.9592191356503,188.58687495090723,63.45874398945521,160.54744690962977,128.33210138086386,136.2544963531858,128.33210138086386,55.39606963110908,0.2794887799647769,0.009447981251428,0.7009195402665658,1090.9082591810054
22,470,True,60.0,200.0,0.3888888888888889,1556.466724473423,27.884669022200015,8.879667788909037,2.180205399387354,1.6326379108530225,340.27351618885564,0.3514834617709836,0.0448411298340299,3.000065411444587,8.309451300916168,1.754159704677872,9.764527133288773,1.9101384880926275e-05,6.709849950885023e-05,600.0,172.821565750064,209.2244544990199,500.81471679384157,73.59779606312034,187.31281622672404,63.37018430850274,159.4001125940025,127.7018864897721,130.0993376058696,127.7018864897721,55.23377241372045,0.2794887799647769,0.009447981251428,0.6999784173095825,1089.443499322424
23,480,True,60.0,200.0,0.3888888888888889,1551.5524393801602,27.787688221735216,8.905309211481336,2.179465971725048,1.626725313891594,341.4568993026109,0.35159653768711957,0.045073718630155094,3.000534554060533,8.31812381481181,1.7541818596776708,9.776661739136852,7.017099473216604e-05,1.233579258566656e-05,600.0,168.72587950166098,208.46839385259725,501.0054672985169,73.3562109620847,186.52673053716293,63.217775036827724,158.69961350602497,127.38508093272539,130.7332659789213,127.38508093272539,55.07212706934215,0.2794887799647769,0.009447981251428,0.698303744721014,1086.837045866156
24,490,True,60.0,200.0,0.3888888888888889,1548.4549787613742,27.749480728860604,8.95659298977359,2.1848978734541626,1.6217472524187764,342.56604324762526,0.35137776076147653,0.04524455434876961,3.0000000871924395,8.3425208171855,1.7541607812439046,9.81082607057602,6.515114847616132e-08,1.3534346230920757e-05,600.0,164.80849595405957,207.81033979992537,502.6358429277359,73.20397898522845,185.60996282701197,63.092824904954796,157.83125372137602,126.49943714626215,131.27552585011927,126.49943714626215,54.91419085189265,0.2794887799647769,0.009447981251428,0.6969151708591202,1084.6758752789492
25,500,True,60.0,200.0,0.3888888888888889,1546.361272711241,27.341425937591715,9.034302632801756,2.1772330003564417,1.6163367418028771,346.8051128326825,0.35613967067737695,0.044553243522662364,2.973249899564712,8.322669917903234,1.753059139494278,9.783024741751294,0.0001830930672639397,1.563292482438481e-06,600.0,161.15415944890478,207.60756296763358,504.49970486485495,73.10109574680052,185.8011056505798,62.8699148408467,158.065763251297,127.21942909642416,131.60624176537044,127.21942909642416,54.79241421262762,0.2794887799647769,0.009447981251428,0.6940168073301634,1080.1648743291887
26,510,True,60.0,200.0,0.3888888888888889,1539.531530407376,27.362359008150943,9.007591795968937,2.174473183703485,1.6237574093288314,342.10483990383705,0.35429547030227515,0.04489109104112188,3.0003255851013964,8.329275195894612,1.7541711466140093,9.79227244511287,6.596576481499028e-06,4.0959063071919587e-05,600.0,157.5306325966319,206.6548901435956,502.5868258884466,72.76558170550406,184.8337933612988,62.74122100794761,157.21902541383292,126.97925358692535,130.22170470047783,126.97925358692535,54.63162338451195,0.2794887799647769,0.009447981251428,0.693035494895521,1078.6375637346214
27,520,True,60.0,200.0,0.3888888888888889,1533.7401438995892,27.209056217663623,9.00024956735978,2.1664912378048853,1.6152520315880823,343.92094237220294,0.35495136910763225,0.04525266375667592,3.000197408278256,8.316743469159038,1.7541687707539677,9.774730006886418,1.6525953203228028e-05,2.3379923505926778e-05,600.0,154.1442634731217,205.9798561249785,501.13966850673535,72.48119107380516,184.4159495344728,62.5911528022244,156.90869648768305,127.43543489320881,131.2817846759507,127.43543489320881,54.50541156409583,0.2794887799647769,0.009447981251428,0.6913769147335826,1076.0561564642746
28,530,True,60.0,200.0,0.3888888888888889,1527.032002777931,27.251806092797327,8.961845666288166,2.163172708829202,1.5902787851945939,351.20617710187497,0.35284453680068,0.046136363731664194,2.984099765079077,8.321345601698395,1.753486435502938,9.781171000265696,0.0002074163251091221,4.7619479476466085e-06,600.0,150.95608593438118,205.09661842336564,498.8295673892005,72.15191321978105,183.50782143530517,62.54895430398383,156.11954874691904,127.2676552814251,135.29341895705448,127.2676552814251,54.40457337075098,0.2794887799647769,0.009447981251428,0.6906420435038662,1074.91240593675
29,540,True,60.0,200.0,0.3888888888888889,1520.953137260728,27.310929319390493,8.933741913107017,2.1619337853477805,1.6121664341422703,344.601807124884,0.35067911629041293,0.0453283473957926,3.0000004804059417,8.331283485692145,1.754160518717622,9.79508474648569,2.995539105654643e-08,2.5125155271196533e-07,600.0,147.80228897934694,204.2287222913223,497.0689816144062,71.85364562564274,182.5592827170939,62.46502277290931,155.2771799964692,126.90634913050906,131.51861403146023,126.90634913050906,54.2730005132162,0.2794887799647769,0.009447981251428,0.6899804465720683,1073.8826992219497
30,550,True,60.0,200.0,0.3888888888888889,1512.4978360693096,27.27784900286341,8.85922010265388,2.150115183229226,1.6147727729827759,344.0056749137103,0.34915252708172745,0.04513102982321336,3.0003486534630315,8.312454912951843,1.7541746961938702,9.768729205880536,6.126330896982779e-05,2.022951642610012e-05,600.0,144.8497971417659,203.3158582619123,492.88871542682733,71.4389675153327,181.95561382385958,62.37937752166834,154.8305623170333,127.59204678137229,130.91571469009764,127.59204678137229,54.17382413102044,0.2794887799647769,0.009447981251428,0.6890399892769563,1072.4189753967378
