Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
11,10.0,180.0,0.1444444444444444,1163.4212758557892,2.869595268180871,435.6218514816233,0.1043385149178875,0.3801085317149861,8.836353852657343,11.999999998335024,10.511407546036327,5.3774260868027806e-05,600.0,129.4766827506446,237.18043682242904,142.24877091464245,54.522718461613195,131.66304736720284,97.422488845172,110.68177794081396,110.19908702883744,110.72352874140536,110.19908702883744,48.42427934874109,0.6574483524664938,0.8923301406249651,1124.9433268225134
12,10.0,190.0,0.1415204678362573,1182.2083120118375,3.104573084528883,324.03217759373626,0.1400000002951478,0.4981047507445097,9.365138251964238,12.00000000210936,11.281415941624724,9.545732960442422e-05,600.0,129.07603922081367,255.3523451573952,142.36709354060864,55.42260431971158,126.23500905220294,99.08879186029982,104.79254715269175,95.6692837416885,96.21499253369636,95.6692837416885,48.27443866858431,0.6523039704102016,0.8897075970890169,1249.725328545003
13,10.0,200.0,0.1388888888888889,1220.96424173118,3.3560157512108466,281.9278119627441,0.1400000000032483,0.5569884112556266,9.845693131199976,11.109191599126952,12.00000000012891,3.9717922417880664e-05,600.0,139.56736123772626,280.8969547063417,143.21071970051406,57.28290387092268,124.00998339691,110.63977763348628,101.74702014317198,84.55460284329418,85.11116151470515,84.55460284329418,52.19819310290962,0.6474826308414224,0.8900467952590272,1385.2651327660146
14,10.0,210.0,0.1365079365079365,1243.2502216577832,3.3865055420118884,279.5446995056528,0.1400000000046339,0.5838644519335476,9.845693131234782,10.091858659327396,12.00000000018163,5.721271939744439e-05,600.0,153.10599105509309,287.8664507166487,143.93033749061124,58.35500630443256,126.27350914621316,124.1539310022927,103.60418513658048,84.55460284255126,85.205729686124,84.55460284255126,57.26164065460481,0.6429491768761383,0.8884560794141496,1524.5252575334296
15,10.0,220.0,0.1343434343434343,1275.1229213587296,3.429640067758448,276.18276374459504,0.1400000000046773,0.6106455993066192,9.845693131234512,9.226831040054195,12.000000000181222,6.398087172106989e-05,600.0,168.54230642808534,301.74615695059475,144.95119377882926,59.891263005613496,129.5107316836359,139.43015158141412,106.26024344495607,84.55460284255702,85.30076497504584,84.55460284255702,63.034822604103915,0.6386737386238545,0.8883588876864913,1672.9920773272088
16,10.0,230.0,0.1323671497584541,1312.1066237506393,3.479021253999056,272.4184491138818,0.1400000000029961,0.6373073677142094,9.845693131190638,8.473950631722369,12.000000000114769,4.191475982404897e-05,600.0,185.69578064020783,318.61509943582377,146.12401489772998,61.67820293781358,133.26706472233576,156.40022672569006,109.34221864484088,84.55460284349353,85.39843088003398,84.55460284349353,69.45022195943773,0.6346307383008328,0.8891207619369801,1830.1070526712192
17,10.0,240.0,0.1305555555555555,1343.8522399650162,3.4589176192027655,279.08919606976195,0.1400001033269886,0.6520474597821492,9.705793933996391,7.774610439217061,11.788897368982711,5.508182900451114e-05,600.0,204.56057241027128,328.8133460527925,147.25517573845764,63.21572405014779,138.4587648474503,174.8197741263073,113.99303920490232,87.60993787244882,88.59913907172154,87.60993787244882,76.50565408144146,0.6307981169307495,0.8893765839936165,1993.2797069829849
18,10.0,250.0,0.1288888888888889,1376.3026210313026,3.420247578061942,289.0615127214295,0.140000000097582,0.6622810754368927,9.52529088772184,7.153632531557305,11.518854793950938,6.94232617123636e-05,600.0,225.13148287325785,337.93661267514403,148.45201636681108,64.79084117836211,144.48930087850286,194.8525254093032,119.4825914251528,91.7658599611659,92.93051103243104,91.7658599611659,84.19917459459842,0.6271567262511659,0.889881262892612,2164.074216998346
19,10.0,260.0,0.1273504273504273,1412.964554544552,3.3897301615232833,298.39424841667324,0.1400002815761638,0.6722854211419642,9.355369711548816,6.612924555397657,11.266998126103784,4.4390738895348905e-05,600.0,247.51769950963777,349.0899946658549,149.77565117226345,66.5745465592629,151.0324656438009,216.70586211413269,125.4073657180208,95.91428682169136,97.2690600796283,95.91428682169136,92.57161961660452,0.6236898454379385,0.8910595451839161,2343.7619195921525
20,10.0,270.0,0.1259259259259259,1450.232211693678,3.3370211470234805,312.16231853856596,0.1400000000009278,0.676880522932273,9.138194014921575,6.129129992852369,10.948356067429756,3.319059304702061e-05,600.0,271.82489792583584,358.84100323019015,151.17987781647898,68.39219384893133,158.70008990021688,240.3365961776543,132.46118437890152,101.57852903737948,103.16718197411464,101.57852903737948,101.6625118242626,0.6203827932843766,0.8924334059293675,2531.415400631704
21,10.0,280.0,0.1246031746031746,1493.2257619950385,3.301931849908861,323.76295162066697,0.1400000000000282,0.6829807446127646,8.950697627998172,5.708936928271587,10.67613597463603,2.5457907775590975e-05,600.0,298.1903385791838,371.80741474898895,152.73841801297368,70.49463623688864,166.82786348677038,266.06847829373703,139.8657497003213,106.82466834714712,108.65587337618796,106.82466834714712,111.52318662861472,0.6172226141958989,0.8946238082554383,2729.0820024688283
22,10.0,290.0,0.1233716475095785,1541.3987513885031,3.278074257946602,333.99286424686255,0.1400000609794982,0.6896904993892348,8.781035721580757,5.340665619974459,10.432058505294936,9.810270358739796e-05,600.0,326.7514539717858,387.3375710847477,154.44252631412135,72.85729533695567,175.53723732159258,294.01959518327646,147.75595349720717,111.88187037950765,113.9658765481741,111.88187037950765,122.20504378544788,0.6141978218534709,0.8975335523500845,2937.0190235338487
23,10.0,300.0,0.1222222222222222,1592.306818155884,3.2440700363713484,346.87299630041724,0.1400000000000544,0.693158190620027,8.588400240720272,5.010923799575881,10.157470561769887,2.5520145278384703e-05,600.0,357.64838260955383,403.0295067348451,156.2720408594652,75.361939698775,185.4020275634411,324.194781150382,156.76213959693058,118.0126605336586,120.38825559594898,118.0126605336586,133.76049509597314,0.6112981883586321,0.9008385949619722,3154.6382511798624
24,10.0,310.0,0.1211469534050179,1648.874260031916,3.220997113144759,358.31133959170825,0.1400000000012972,0.6973693085105069,8.413688209936243,4.720254221720756,9.910722005670833,7.260957500643852e-05,600.0,391.050113328037,421.4184224930639,158.25992741457227,78.15431792146238,195.97520360745705,356.89380212471445,166.37276871336357,123.9621663343847,126.63812484671944,123.9621663343847,146.25274238468586,0.6085145695635368,0.9048723742981344,3383.535894673985
25,10.0,320.0,0.1201388888888888,1710.4983049043778,3.2016309808344388,369.6295284897763,0.1400000000068474,0.7010729586329724,8.243238420782227,4.461572442674842,9.672053225367202,9.897108831997113e-05,600.0,427.1285820218055,441.76709907818486,160.40532269865275,81.2072495271331,207.5031944474637,392.2404789195402,176.8495545928345,130.15545973236263,133.1491992587379,130.15545973236263,159.74608967615526,0.6058387594244574,0.9095352515249088,3623.9280258476783
26,20.0,80.0,0.3388888888888889,1239.9120776246666,2.7133226411611995,719.1157413628005,0.050813913876512,0.1087350651233032,8.211279178067855,11.999999999816836,9.627526476893372,3.20301134720682e-05,600.0,193.78109653083337,242.41175800373588,145.53057229906398,58.19431030633704,151.00108652211514,103.34718682455517,128.78822827447195,131.3621665898507,131.37652638787443,131.3621665898507,72.47413010253167,0.7430318383620341,0.9880990843875018,246.05972928363684
27,20.0,90.0,0.3111111111111111,1228.4737095768078,2.7438467237891717,713.468875380869,0.0489128942307475,0.1219089671042139,8.321261778403334,11.999981047740253,9.781053670809667,9.617327730365652e-05,600.0,183.9330805053647,241.875859616499,145.0109958994831,57.64396675795592,147.63070100319862,102.40618001217494,125.5972772384466,127.27070859957004,127.29981689124573,127.27070859957004,68.7909721090064,0.7295437652903939,0.9731014972601072,306.6925529650565
28,20.0,100.0,0.2888888888888888,1217.8381676326835,2.743568204948389,711.3234254008584,0.0488102420006097,0.1358543189643709,8.35097410960821,12.000000009206383,9.822673278458796,6.322526804534871e-05,600.0,176.20751184814424,239.88827565184312,144.6176748319495,57.132656732570226,145.83186962961608,101.53619716277436,123.98235522130342,126.19447711954994,126.24417970321636,126.19447711954994,65.90160943120594,0.7178013163190394,0.95995127396112,373.5160432170459
29,20.0,110.0,0.2707070707070707,1211.212073224301,2.770136545757484,694.708889115932,0.0489804855211142,0.1515131431380312,8.43796945632692,12.000000301181746,9.944886005476704,4.2333178240230805e-05,600.0,170.0114684790352,240.0873193181198,144.2924770156056,56.81430201636032,143.5430738986754,101.00576450993267,121.79245418773829,123.11192651644646,123.18726423071526,123.11192651644646,63.58428921115915,0.7074332496076273,0.9487040718338686,446.6591199530643
30,20.0,120.0,0.2555555555555555,1204.0710878131642,2.7676608272156376,683.0240082732097,0.0505668104468113,0.1682172542726898,8.452548130397656,12.000002466499122,9.965418250336825,9.933537605079742e-05,600.0,164.92046944740005,238.65407236931784,144.03513234496194,56.4713803648871,142.4506633074349,100.43880664026744,120.82494257302926,122.60514193037396,122.715068064411,122.60514193037396,61.680255573327614,0.698172701799541,0.9384942771885252,525.8406932189307
31,20.0,130.0,0.2427350427350427,1198.9713478849649,2.7769920910362127,662.4075199140541,0.0528387459523791,0.1872085363900782,8.491435552891426,12.000000288767705,10.02025949309256,4.798354369073514e-05,600.0,160.68465860369994,238.24820575470773,143.818818895657,56.22659164639683,141.1977209762491,100.04934204975282,119.6547203903724,121.2667697044314,121.4190847230512,121.2667697044314,60.096062317783776,0.6898218409330498,0.929464362116284,611.1946135699955
32,20.0,140.0,0.2317460317460317,1194.7579233491522,2.7857802407528927,636.6934104500758,0.0563012911351864,0.2089966073212928,8.526413735557426,12.000000009127117,10.069678899231633,5.727901414029205e-05,600.0,157.10891126303795,237.9948721348812,143.63729329325395,56.02441494801981,140.12431960305796,99.74224634580575,118.64905875403022,120.07939800854386,120.28388065838804,120.07939800854386,58.75873281237618,0.6822302202470819,0.9213109776615532,702.6230423925847
33,20.0,150.0,0.2222222222222222,1191.2440420426651,2.793910283151531,605.1337232542692,0.0614570533951969,0.2347896166039602,8.557696244856169,12.000000155453836,10.113950258786454,9.206949261613486e-05,600.0,154.05968804618593,237.85421556224685,143.4838810384551,55.8558526806931,139.20148693740958,99.5031732856638,117.7822721649018,119.03046200463336,119.29823479869418,119.03046200463336,57.61832332927352,0.6752809437688733,0.9138927003209252,800.08807516405
34,20.0,160.0,0.2138888888888888,1188.2752539326018,2.8009973754918955,566.4494989180416,0.0693031816422711,0.2666930703891256,8.584729468612577,11.99999999889962,10.15226401929449,8.405398523968993e-05,600.0,151.43941385666324,237.77767529046363,143.3538603562718,55.713472525256265,138.41732092748697,99.32053280171375,117.0453459124262,118.1337360857493,118.47743135726417,118.1337360857493,56.63834078239205,0.6688815025623904,0.9070966528301448,903.5529345433396
35,20.0,170.0,0.2065359477124183,1185.80465137329,2.8077776847059557,518.0081432343709,0.0819669526047188,0.3088694107615563,8.60951326198125,12.00000008176712,10.187435482845816,3.8055097719034254e-05,600.0,149.1743017861578,237.79815989717443,143.2433501019621,55.59500846939497,137.73190368492547,99.19173768456302,116.39873973877089,117.3194459584589,117.75302111975584,117.3194459584589,55.791188868023006,0.6629575173633668,0.900842363077673,1012.993631221
36,20.0,180.0,0.2,1183.705518801752,2.813662724068967,455.3709165149952,0.1050934667112299,0.3709021698613849,8.630910305574314,11.999999998957756,10.21783602412484,3.9995871420977206e-05,600.0,147.20683439999658,237.86138748582937,143.14924807741775,55.49437306742726,137.14723903888213,99.1076348233111,115.84698717095888,116.62237684542822,117.1615290684997,116.62237684542822,55.05535606559872,0.6574483524664938,0.895052376619234,1128.3751970198418
37,20.0,190.0,0.1941520467836257,1199.006014600678,3.0306909205477797,342.40782591580694,0.1399999994553689,0.4829282507440277,9.1293980852693,11.999999975661195,10.935526444051288,3.984057865478509e-05,600.0,145.83104193746954,253.79263896263143,143.14776641141373,56.228255349789904,131.33461849312155,100.48347754865914,109.64319100091556,101.81701389622006,102.38429713289688,101.81701389622006,54.5408096846136,0.6523039704102016,0.8919511108748647,1252.876674012084
38,20.0,200.0,0.1888888888888888,1247.7975072080878,3.3926930946398044,278.84778294985273,0.1400000000073883,0.5571813624963428,9.84569313130888,11.244697743862988,12.000000000293864,9.21522152539408e-05,600.0,156.1424993715153,289.01406202051754,144.07657409895583,58.57397131163505,126.7353644447993,111.68294378256844,103.9831255981276,84.55460284096965,85.09151111730115,84.55460284096965,58.397294764946714,0.6474826308414224,0.8935878095899309,1390.7763527528225
39,20.0,210.0,0.1841269841269841,1272.1994451874623,3.425706241317043,276.3066314137684,0.1400000000049576,0.5841130523283983,9.84569313124318,10.225333933415024,12.00000000019435,6.249193514953684e-05,600.0,170.905785027267,296.67759270620945,144.85795485588517,59.75020741403283,129.21380224114566,125.35092409626144,106.01662043057152,84.554602842372,85.18155208234772,84.554602842372,63.91876360019785,0.6429491768761383,0.8922525442916004,1531.0397119100926
40,20.0,220.0,0.1797979797979798,1305.155794624144,3.4697939762396026,272.94209865160786,0.1399999998210953,0.610944764696562,9.845692999570856,9.352348816489112,11.999999800754669,3.7310213734714125e-05,600.0,187.63209165182167,310.2832787043259,145.90452513485172,61.34200734186207,132.56108987767865,140.75280507386404,108.76298469122176,84.5546056529626,85.27291802521543,84.5546056529626,70.1744022777813,0.6386737386238545,0.892264200126526,1680.3467139073418
41,20.0,230.0,0.1758454106280193,1344.7384179985745,3.5220166952466214,269.04069850453396,0.1400001881118233,0.6376773647696004,9.84569287712215,8.597116865285765,11.999999615285695,2.373043584564795e-05,600.0,206.2987976837204,328.0272009288979,147.1488558452676,63.25869215116937,136.5813899317602,157.93242570864138,112.06153842585428,84.554608266672,85.36543596867693,84.554608266672,77.15575033371144,0.6346307383008328,0.8933228693383692,1838.7563911194757
42,20.0,240.0,0.1722222222222222,1374.1598874289016,3.4665818710732847,280.91684086623184,0.1400000000176047,0.6466284483613522,9.635884648392643,7.874104793047545,11.684000207449678,6.737740019140369e-05,600.0,226.74244885537087,334.4666665779652,148.27225303583614,64.68672733351418,142.60858629706863,176.43394909922668,117.61039567191568,89.1900965506201,90.16150851562637,89.1900965506201,84.80167587190871,0.6307981169307495,0.8932498962783542,2001.960613266021
43,20.0,250.0,0.1688888888888889,1407.7894605921992,3.4194679499461964,292.4172768125215,0.1400000000000733,0.6551230485516555,9.436329119193914,7.246892987447234,11.386713952711974,3.9891267093617285e-05,600.0,249.00155152585216,342.9450002054673,149.52672676244654,66.32249805181287,149.18825348394142,196.6574059698106,123.63439236628108,93.90807204286186,95.05737706036376,93.90807204286186,93.12658027066873,0.6271567262511659,0.8938731851125095,2173.782046921927
44,20.0,260.0,0.1658119658119658,1446.2843468308502,3.3847021425316584,302.71178237487237,0.1400009854081193,0.6640192247258061,9.2554441687252,6.702520186602436,11.119937376130366,6.25033566850167e-05,600.0,273.1918758930686,353.9642089184058,150.92092242565056,68.1994336872823,156.2630945058204,218.73956776792824,130.06227444548284,98.4679878037371,99.80799117821628,98.4679878037371,102.17376158400764,0.6236898454379385,0.8952465110105801,2354.7749333870315
45,20.0,270.0,0.1629629629629629,1486.92936705232,3.339121889454543,315.59494315733826,0.1400000000002011,0.669498435130059,9.049473450007184,6.219456809055439,10.819216992635658,3.502228177258708e-05,600.0,299.43184903070755,364.8964501290642,152.4206188598685,70.18636699531672,164.31114752330035,242.69378421718972,137.43410156801843,104.0179004982171,105.58137451356882,104.0179004982171,111.98751153748462,0.6203827932843766,0.8970036377102442,2544.37900669766
46,20.0,280.0,0.1603174603174603,1532.8137303229178,3.305578834602494,327.1915085280678,0.1400000000000948,0.6755393928371405,8.862511500029921,5.797655357494219,10.549006408293607,3.52506126104435e-05,600.0,327.86411442416147,378.4500756391938,154.06976898464742,72.43570849754946,172.95478040482573,268.7594088452213,145.30408561680488,109.41494182440222,111.2145940932106,109.41494182440222,122.6211787946364,0.6172226141958989,0.8995053155142889,2743.973215381023
47,20.0,290.0,0.1578544061302682,1583.1862873246646,3.2762312287877178,338.74341004987355,0.1400000000000553,0.6809130492560981,8.679978781154995,5.425577136773629,10.287675663492298,9.95489728937577e-05,600.0,358.632312378403,393.79030332823544,155.86102047865208,74.91262856253311,182.3951794400584,297.0406580762221,153.8915435430076,115.04432975190755,117.09908361804058,115.04432975190755,134.12848482952273,0.6141978218534709,0.9026315365361824,2953.7012706732894
48,20.0,300.0,0.1555555555555555,1637.7707902481702,3.246414663392496,351.13309711653426,0.1400000385580992,0.6848349747809633,8.49318767516201,5.095131472972005,10.02273294534286,7.843361107590736e-05,600.0,391.90026730125766,410.4576539277277,157.79856721745486,77.60544552649294,192.83346287493043,327.66207108364597,163.4056099448577,121.20692364150904,123.541915664712,121.20692364150904,146.57069997067038,0.6112981883586321,0.9063240523705468,3173.8477231797137
49,20.0,310.0,0.1534050179211469,1698.4411363157526,3.2295081307352347,361.57117291091663,0.1399999999999839,0.6899153722098577,8.32825069818589,4.803993711305954,9.790837901256957,5.260876665562654e-05,600.0,427.82840448674705,430.11301480745,159.89793566623538,80.60903454542212,203.93732103738392,360.8715481575304,173.47250086713268,127.01646606141486,129.63523385659016,127.01646606141486,160.0078232780434,0.6085145695635368,0.9107822245467608,3405.634249111963
50,20.0,320.0,0.1513888888888888,1763.8819619832652,3.21178068800886,372.790555680472,0.1400000014670759,0.6936530658449178,8.15894340490593,4.543670277708924,9.554761500679088,2.8100941442826236e-05,600.0,466.61326651741246,451.2541970218724,162.15879650038354,83.86100297570785,216.18999844056427,396.76054345498585,184.60763901410837,133.37058132577644,136.2963629481687,133.37058132577644,174.51336167751225,0.6058387594244574,0.9158216255522234,3648.97528705097
51,30.0,80.0,0.4638888888888889,1303.012249544238,2.6825664455523306,733.1702888121987,0.0537681228599484,0.1078751887181309,7.963788012162958,12.000021364891692,9.285065393905024,7.695527175398665e-05,600.0,241.11910571615263,252.6786702993536,147.96733928276234,61.23836183058074,163.61714394634436,108.6046533774406,140.3342027509652,141.23092791248683,141.2440702503132,141.23092791248683,90.17854553784107,0.7430318383620341,0.9963445647004584,248.11304628967105
52,30.0,90.0,0.4222222222222222,1279.4932945890787,2.665069224813455,745.4480798712713,0.0524332733330792,0.120130656214694,7.98110767994603,12.000027270275895,9.308896789731458,9.102518706619246e-05,600.0,224.82410591087148,247.3986527250252,147.15881064209293,60.10218459900528,160.3152527065931,106.65652453725824,137.44843492093216,140.50873236659868,140.53788693505558,140.50873236659868,84.08421561066594,0.7295437652903939,0.9797991050793496,308.80343908189616
53,30.0,100.0,0.3888888888888889,1262.366267698504,2.6679122835357507,743.7711264798817,0.0517519730949765,0.13361578277568,8.034022427252657,12.000006871871642,9.381830538795493,8.218657663649572e-05,600.0,212.21498556037943,244.35275845779913,146.5134802110606,59.27597778800887,157.12755087866833,105.24564784665318,134.55436681342744,138.3326121298968,138.38317619146486,138.3326121298968,79.36840459958192,0.7178013163190394,0.96581840054582,375.7989360746467
54,30.0,110.0,0.3616161616161616,1250.731230069602,2.7013604419483044,724.9871687517522,0.0513535659353057,0.1488872136639782,8.150856757440888,11.999999999779233,9.54353491902992,3.3118567842758244e-05,600.0,202.15617308705365,243.89518124845216,145.97035427023215,58.71527633726335,153.44782362023648,104.29753778819618,131.0553417241267,133.6845480915401,133.76145286333448,133.6845480915401,75.60640873455806,0.7074332496076273,0.9539240260514624,449.1167252551253
55,30.0,120.0,0.3388888888888889,1240.3354326347874,2.71351964457795,708.2974160968411,0.052419413578754,0.1654593770891484,8.210600863937874,12.00000000120086,9.626582185133636,2.752570019139684e-05,600.0,193.9695142088209,242.6108343122649,145.5456424044142,58.214688203373086,151.06512339218887,103.4589387169517,128.8448390904761,131.38793903804577,131.49949113095468,131.38793903804577,72.544598314099,0.698172701799541,0.9432957284162862,528.5309583632493
56,30.0,130.0,0.3196581196581196,1231.8102441669744,2.7246758856006177,686.7468724078965,0.0544951944126898,0.1840516077923884,8.262950559253715,12.00000023216841,9.699551882190256,6.946256169291461e-05,600.0,187.1792653063134,241.6406645785415,145.19419525608538,57.80445344633147,149.07631787624152,102.78355548519576,126.9966137743695,129.4185129309624,129.57342602920562,129.4185129309624,70.0050452245612,0.6898218409330498,0.9338203753825292,614.059028768128
57,30.0,140.0,0.3031746031746032,1224.7240097880067,2.734767172394373,660.0851378493638,0.0578112303269152,0.2053654451553707,8.308788394842152,12.000000075809137,9.763599807586504,6.61072837659421e-05,600.0,181.4674276957445,240.90104588802987,144.9000139277833,57.46365291503193,147.40103509535504,102.23655728132674,125.43775184603254,127.72614534257264,127.93444702454228,127.72614534257264,67.86881795820844,0.6822302202470819,0.9252920883390444,705.6591726071842
58,30.0,150.0,0.2888888888888888,1219.2351926711294,2.750383769712387,625.5082850475584,0.0626806564342094,0.2307567959321759,8.364351434460573,12.00000095552006,9.84143162856238,3.471136686239795e-05,600.0,176.60982120511187,240.7708870150529,144.64879567350746,57.19979714212714,145.76565824912154,101.83228442077552,123.88799096389532,125.71386733420464,125.98560361533968,125.71386733420464,66.05207313071185,0.6752809437688733,0.9176160518513092,803.3477676400462
59,30.0,160.0,0.2763888888888889,1213.752810408845,2.7526968627944344,587.5213952938749,0.0705365151065103,0.2616665460152568,8.386080858847333,12.000000008384246,9.871928283913688,6.119920897776322e-05,600.0,172.42822856450388,239.95746618899744,144.43858344212433,56.93635520554831,144.7342126600572,101.43961443324888,122.9499217884976,124.93834900604264,125.28896090839834,124.93834900604264,64.48815748312445,0.6688815025623904,0.9104896131669684,906.9326397374456
60,30.0,170.0,0.265359477124183,1209.5420880397533,2.7614767944877276,537.6189446639535,0.0829475153525214,0.3026291873423192,8.42073929475982,12.000000716484047,9.92063870694376,3.286726549378812e-05,600.0,168.8121655316436,239.7453202757308,144.25624453648305,56.734090693845744,143.6384675621587,101.16510623051136,121.9217959417429,123.71446426498336,124.1566439612123,123.71446426498336,63.1357499088347,0.6629575173633668,0.9040065169745576,1016.5517096119814
61,30.0,180.0,0.2555555555555555,1205.8441889543592,2.7680069635675366,473.8136560631617,0.1055594264454133,0.3623956989430224,8.448229377558095,11.999999998851926,9.959334268709124,4.055785369398549e-05,600.0,165.66251926271357,239.5316673795876,144.0998598814406,56.55651093544151,142.73336282245933,100.94703060901456,121.07678650198118,122.75498232086376,123.30514121233222,122.75498232086376,61.95778220425487,0.6574483524664938,0.8980057998348022,1132.098520469736
62,30.0,190.0,0.2467836257309941,1217.3494252511668,2.9629389230579526,360.9512092726805,0.1400000002292847,0.468658814325025,8.905013342568381,12.000000001128798,10.610205604057851,9.632842750936488e-05,600.0,163.20702447279749,253.05970723845556,143.98333865418644,57.10916959038466,136.7038294521027,102.0066538154756,114.73382050066908,108.15638091224314,108.74394798416934,108.15638091224314,61.03942715282625,0.6523039704102016,0.8943891373614228,1256.301241209087
