,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,110.0,198.95796200363773,0.6417695019200415,1449.454690265735,3.0809014443152876,364.14117370386134,0.14000000303018156,0.46818177049724546,8.555450366813636,12.000000028631337,10.110769551216455,6.902611757767135e-05,600.0,323.97452826423,305.2424214651869,151.89182243454133,68.35422629758443,169.41886494814244,121.36445461578758,143.35750438415909,119.10536444226905,119.66245019663955,119.10536444226905,121.166473570822,0.6302766233350965,0.9022299899047562,1389.6325465722
11,120.0,199.99023076063227,0.6889181980386325,1483.7684903709985,3.1008053043511943,363.69735674150064,0.14000001762714237,0.4681972718736496,8.517965103537492,12.000000165291977,10.057734203689773,7.281748975392869e-05,600.0,347.4650254566769,313.2600805124684,153.0202588006132,70.03165891769692,174.1928350651252,124.22786831067087,147.52512447849975,120.36478307135641,120.91830076220766,120.36478307135641,129.95191952079716,0.6302766233350965,0.9065053063609966,1410.743262052564
12,130.0,201.04142816890848,0.7355217803483458,1519.4065739156279,3.1214935974980307,363.16277855289076,0.14000000036744129,0.46826345067761305,8.480901715926523,12.000000003451136,10.005393555416964,6.282802329764371e-05,600.0,371.82329272683774,321.6295163722452,154.18391132987537,71.77777989968541,179.15625305057972,127.20177075200215,151.85875153236873,121.6273918993302,122.17722402173408,121.6273918993302,139.0619114798373,0.6302766233350965,0.9109108760136431,1432.5410641923143
13,140.0,202.11216258422178,0.7815735755002691,1556.4374958337085,3.1430053539514127,362.5334448869144,0.14000000000904642,0.46838311406167266,8.444285324642147,11.999999999653255,9.953779285428284,6.394851276386302e-05,600.0,397.09301789673793,330.3717215937521,155.38439415565628,73.5963589689624,184.31843974903433,130.2918770104852,156.36648665821198,122.89203421482742,123.4380612913433,122.89203421482742,148.51278869337997,0.6302766233350965,0.9154522907551583,1455.0592722809351
14,150.0,203.19785064343577,0.8270856735744441,1594.8950979515498,3.1649427560694927,361.90128911340065,0.14000000048332356,0.4684880071095976,8.407251048106293,12.000000003684644,9.901671770401991,7.051407469866335e-05,600.0,423.3216875976914,339.4687276922538,156.62358558004865,75.48949434746211,189.70470714215142,133.50096372238218,161.07331518693633,124.18887542030835,124.73107784824938,124.18887542030835,158.32231116153656,0.6302766233350965,0.9201307084730492,1478.2497552139866
15,160.0,204.3018577208308,0.8720437842233832,1634.883006767452,3.1875658988522177,361.21367800765967,0.1400000000012642,0.468616425450984,8.370270288054424,11.999999999725336,9.849735316032133,6.504316589839866e-05,600.0,450.5604299266037,348.9643439349527,157.9035418236664,77.4627560165684,195.32021673190943,136.83769953331924,165.98243042190177,125.50199389531569,126.04029570975918,125.50199389531569,168.50960079254978,0.6302766233350965,0.9249555843536212,1502.192471713564
16,170.0,205.4254886214938,0.9164395552681377,1676.4894718583178,3.2109729192477867,360.4539817444087,0.1400000006711602,0.4687803452185428,8.333486227586388,12.000000005342715,9.798169670076929,7.692883214440048e-05,600.0,478.8623449620282,358.8886439201273,159.2262425682698,79.5210113161775,201.17504560199848,140.30945234072212,171.10231076914545,126.82644956298299,127.36075858189908,126.82644956298299,179.09451701579854,0.6302766233350965,0.929934177494569,1526.9363633867633
17,180.0,206.5659908460527,0.9602811217668967,1719.7826185486979,3.2349104376686055,359.68185168081556,0.13999999999608218,0.4689347611598973,8.296328191339576,11.999999999706041,9.746175143756819,5.659682944156224e-05,600.0,508.28702973141105,369.24072431947775,160.59420570028053,81.66818188395911,207.29442940118443,143.92187133080202,176.45718378561585,128.18326305575908,128.71354979987208,128.18326305575908,190.09934911954772,0.6302766233350965,0.9350710679543519,1552.466837155541
18,190.0,207.72603767219923,1.0035551586024059,1764.8753190998093,3.259587100505421,358.85728305979563,0.13999999999710805,0.46910887992551764,8.25915286236557,11.999999999823808,9.69425197119199,3.0449625262236334e-05,600.0,538.8958991805248,380.0647095982615,162.00976593149468,83.91046250743773,213.68720842325197,147.68438981409906,182.0537906735266,129.56005950864878,130.08625320466564,129.56005950864878,201.54706629351625,0.6302766233350965,0.9403758596047627,1578.8592544566955
19,200.0,208.90541168350174,1.0462599707975102,1811.8604219712302,3.2849780263646653,357.9901751111904,0.13999999999783114,0.46929474898351603,8.221859629709591,11.999999999854928,9.642259773551132,2.667437715022349e-05,600.0,570.7539191924366,391.38318552440694,163.47536306514897,86.25311891354302,220.37112083792994,151.6047444389364,187.90827715938448,130.96103258617285,131.48307368590272,130.96103258617285,213.46196577797127,0.6302766233350965,0.9458554344736975,1606.143022905714
20,210.0,210.10417812824014,1.0883930485435505,1860.843100418275,3.311075816636541,357.0870747094067,0.13999999999554474,0.4694867725247314,8.184374674536913,11.999999999706212,9.59009645180665,5.4119399650352235e-05,600.0,603.9317376348258,403.22287926079844,164.99374375645408,88.70209635505641,227.3653363167376,155.6917011537541,194.0379963611019,132.38957741805362,132.90741354393202,132.38957741805362,225.87046987542485,0.6302766233350965,0.9515177801359551,1634.3548520698773
21,220.0,211.32328149550267,1.1299478694379959,1911.959137620814,3.337918442777533,356.14698012926215,0.13999999999738624,0.4696847739401527,8.146676073725615,11.999999999822414,9.537732679872354,3.328751788563297e-05,600.0,638.5106323433704,415.62089273854986,166.5684333726438,91.26494869984347,234.69193083387717,159.95658314060768,200.46264681496635,133.8472504199509,134.36082734045812,133.8472504199509,238.8029764964205,0.6302766233350965,0.9573740150001728,1663.5520682100794
