,scenario,year,battery_energy_density,success,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,conservative,2040,224.8451003855669,True,96.56064,241.4016,0.4888888888888889,3464.9994453874074,4.364818299645201,280.22701699965916,0.14000000005623228,0.5220707821817289,7.948850819268337,12.000000000410438,9.26452831068194,6.655150750749502e-05,600.0,1619.7172271539655,863.8753295404588,209.21742907799026,172.1976175257246,435.911998371904,289.5512120213478,374.0071085316115,141.8577674068161,142.23780490878005,141.8577674068161,247.64612812425247,0.6302766233350965,1.116489873269952,2531.600354622169
11,conservative,2041,229.86428804438393,True,96.56064,241.4016,0.4888888888888889,3379.3455601726964,4.505777331928241,259.7104054542412,0.14000000007380434,0.5456359808909186,8.251922536654606,12.000000000706015,9.684164369281664,8.409568760067365e-05,600.0,1536.3703328584895,869.4344628354012,205.95398198074082,167.59595286815562,409.5222107529272,282.42185784254303,348.9558243034411,129.83011502454974,130.1909653104609,129.83011502454974,240.1465374598203,0.6302766233350965,1.108443783180323,2513.3561367283082
12,conservative,2042,234.89063307652265,True,96.56064,241.4016,0.4888888888888889,3316.0021848055444,4.644942277666057,242.08967868713714,0.14000000003490942,0.5677687124455958,8.532416858913313,12.000000000386956,10.078169202713333,3.998947155960342e-05,600.0,1467.9988491919141,880.3672609388432,203.44009218982006,164.2023062078863,388.63574525680986,277.1497782797005,329.0282310315629,119.8771626481905,120.21976806513477,119.8771626481905,234.47704174876085,0.6302766233350965,1.1024496951311156,2499.7647591490677
13,conservative,2043,239.91936692347736,True,96.56064,241.4016,0.4888888888888889,3234.442112891164,4.65318213019425,238.26062545041876,0.13999999999817073,0.575810221893022,8.634223543369162,11.90224272764255,10.222546345510693,6.554732511210687e-05,600.0,1409.5338700510406,864.0013273070587,201.0703700261457,159.84464163717445,374.6071776627933,272.58245979090395,316.4027829828909,116.51492762526061,116.86039581325677,116.51492762526061,229.9586421566944,0.6302766233350965,1.0946752556971222,2482.1364992791932
14,conservative,2044,244.94571195561613,True,96.56064,241.4016,0.4888888888888889,3146.2866276473706,4.606852449133455,239.75630199483882,0.1399999999978111,0.577901410848908,8.661652754144425,11.767149983563273,10.261571805667424,7.768806638827754e-05,600.0,1355.9077988753538,836.4821679425329,198.75553631424137,155.14993859865416,363.2432189274658,268.2303598140621,306.6086450722578,115.63038432469175,115.98754678924888,115.63038432469175,225.8441847763532,0.6302766233350965,1.0861982566006587,2462.9152108174485
15,conservative,2045,249.96489961443308,True,96.56064,241.4016,0.4888888888888889,3065.054442317389,4.563341230387711,241.18993300392762,0.13999999999831308,0.5798731703403538,8.687549719900804,11.6388849260108,10.298466877892343,6.142675477354553e-05,600.0,1306.3835493670576,811.2272251813016,196.61322988995758,150.8382754013067,352.8100029512564,264.2169695500982,297.62240133986575,114.80335842899228,115.17200794038642,114.80335842899228,222.05402228732868,0.6302766233350965,1.0783166407555618,2445.043932316726
16,conservative,2046,254.9721884816858,True,96.56064,241.4016,0.4888888888888889,2990.005014124211,4.522412546955522,242.56475638356804,0.13999999999775517,0.581734750573466,8.7120334561611,11.51701938893968,10.333393007041007,8.057634385222687e-05,600.0,1260.536391884897,787.9847871217868,194.62561006436795,146.8672014858499,343.20403257975283,260.50613718804027,289.3536529663461,114.02861565525252,114.4085415812091,114.02861565525252,218.55317129979608,0.6302766233350965,1.0709728052202245,2428.3920511929896
17,conservative,2047,259.96288213020193,True,96.56064,241.4016,0.4888888888888889,2920.5281347367136,4.483872521002829,243.88327977775373,0.1399999999990904,0.5834936139580724,8.735199519653598,11.401206528182808,10.366479369927378,3.3963879022542946e-05,600.0,1218.0067484082294,766.5474224638748,192.77801273670968,143.20177898162316,334.34017484840797,257.0681168062339,281.72806123639384,113.30189421547618,113.69287850595022,113.30189421547618,215.31285044376253,0.6302766233350965,1.064119302134958,2412.8519811426904
18,conservative,2048,264.9323466141448,True,96.56064,241.4016,0.4888888888888889,2856.0471632344456,4.447523188816903,245.1486169638376,0.1399999999977171,0.5851578084074627,8.757151117125566,11.29104631944054,10.39786708866236,8.595658912664493e-05,600.0,1178.4690930802403,746.7215746136574,191.05642319275404,139.80934362543653,326.138846416517,253.87476716280887,274.67625224298416,112.61888483876483,113.02071018765875,112.61888483876483,212.305915924554,0.6302766233350965,1.057709831176035,2398.3187378585153
19,conservative,2049,269.8760274614728,True,96.56064,241.4016,0.4888888888888889,2796.117501758165,4.413219442026991,246.3626149836611,0.1399999999981888,0.5867329339158016,8.777959373485997,11.186269678446914,10.42765230615524,6.896937603133138e-05,600.0,1141.6541601751528,728.3569022447086,189.4501482752502,136.66459584336536,318.5384418847841,250.90445006709703,268.1444892545632,111.97644160981926,112.38888191072594,111.97644160981926,209.51146084839525,0.6302766233350965,1.0517093797791768,2384.712931618922
20,conservative,2050,274.7894660381017,True,96.56064,241.4016,0.4888888888888889,2740.3042283254263,4.38080608956402,247.52779993769204,0.13999999999779747,0.5882253848408237,8.79770587815442,11.086547758796845,10.455946869976472,8.509172506734407e-05,600.0,1107.3133281014152,711.3084690187063,187.9485771939264,133.74307852898454,311.4794090957137,248.13595580359737,262.0809250852278,111.37122856639068,111.79405743224022,111.37122856639068,206.90906595278562,0.6302766233350965,1.04608241160522,2371.953985061785
21,conservative,2051,279.6683151617472,True,96.56064,241.4016,0.4888888888888889,2688.252607780036,4.350158677383797,248.64604243008029,0.1399999999986437,0.5896400938693208,8.816453126653496,10.991625858059345,10.4828359363423,5.3201988326914484e-05,600.0,1075.2343180673497,695.4576605016932,186.5431032407563,131.02481993954916,304.913162828829,245.55201803835226,256.44325868540005,110.8006143494795,111.23360035708468,110.8006143494795,204.4820996938304,0.6302766233350965,1.0408001589980944,2359.976668568767
22,conservative,2052,284.50835385341065,True,96.56064,241.4016,0.4888888888888889,2639.629566244346,4.321153690146892,249.71945253437994,0.1399999999992808,0.5909821640954974,8.834265936285075,10.901231482105421,10.508408548645818,2.8665813937276767e-05,600.0,1045.223944777712,680.6941909151188,185.2255692125064,128.49121538550986,298.7944426036087,243.13640260747948,251.19213380645596,110.26199549528285,110.70490645520358,110.26199549528285,202.214961877075,0.6302766233350965,1.035834959756777,2348.718259100821
23,conservative,2053,289.3055011257748,True,96.56064,241.4016,0.4888888888888889,2594.132430714251,4.293674528713418,250.7501893705045,0.1399999999981267,0.5922564623013572,8.851206170446677,10.815096940680393,10.532750027524397,7.487766326445731e-05,600.0,1017.1086763792566,666.918438109316,183.9885200844604,126.1254493292584,293.0823642291611,240.8743487501911,246.29203426789883,109.75294729849854,110.20555235729428,109.75294729849854,200.09349201710654,0.6302766233350965,1.0311612840042668,2338.120868586394
24,conservative,2054,294.05582872017504,True,96.56064,241.4016,0.4888888888888889,2551.53139557226,4.267638994382705,251.7393978265535,0.13999999999891563,0.5934662878434925,8.867315046153696,10.73304912499198,10.55591645956095,4.3772705047493316e-05,600.0,990.7429689808909,654.0539986528837,182.8263802040144,123.91466382886628,287.74565720195284,238.7546878385798,241.7157624680923,109.2717395935719,109.7338008817619,109.2717395935719,198.1069464588065,0.6302766233350965,1.026760277908988,2328.1417466451703
25,conservative,2055,298.7555727170641,True,96.56064,241.4016,0.4888888888888889,2511.5690463222727,4.242940380399533,252.68934977594625,0.13999999999777515,0.5946162032012728,8.882650705909764,10.65482499949745,10.577988642687716,9.108387881671242e-05,600.0,965.9839638335453,642.017186303861,181.7327309311826,121.84470904112993,282.7499503781329,236.7648456920169,237.4335170097251,108.81619939376544,109.28748434828762,108.81619939376544,196.24330279840157,0.6302766233350965,1.0226095501409977,2318.730121747393
26,conservative,2056,303.4011439587491,True,96.56064,241.4016,0.4888888888888889,2474.0665663261652,4.219513024915718,253.60096946869848,0.13999999999899135,0.595708875609087,8.897246229642379,10.580281515798683,10.59901165364225,4.179945413115377e-05,600.0,942.7153150536649,630.7488622011161,180.70322274776333,119.9056315733555,278.0710460820425,234.89613476839133,233.42427078811406,108.38495627990439,108.86522570109015,108.38495627990439,194.49421541000584,0.6302766233350965,1.0186942501202054,2309.8523207405105
27,conservative,2057,307.98913723739133,True,96.56064,241.4016,0.4888888888888889,2438.8132372511286,4.197265505603734,254.47634466692,0.13999999999887172,0.5967482539122915,8.911151939630964,10.509184472800673,10.619055690553461,4.7334713040662584e-05,600.0,920.8205569178205,620.1810685622476,179.73256131621147,118.08593047759913,273.68102954286815,233.13825238270897,229.66385225954292,107.97617760903245,108.46519837080203,107.97617760903245,192.84985563539013,0.6302766233350965,1.0149956859220923,2301.465960362594
28,conservative,2058,312.51633921558044,True,96.56064,241.4016,0.4888888888888889,2405.6485840211612,4.176132251412712,255.31673116518417,0.1399999999985988,0.597737109753354,8.924402616015962,10.441374286818808,10.638168835830644,5.9469245133095215e-05,600.0,900.2011376944929,610.2615964028307,178.8167687518199,116.3767928025284,269.55850016268005,231.48337688160333,226.1337097714265,107.58853374623553,108.08607169266106,107.58853374623553,191.30274359478884,0.6302766233350965,1.0114999506323028,2293.539507188973
29,conservative,2059,316.97973506097327,True,96.56064,241.4016,0.4888888888888889,2374.422947575103,4.156049975815185,256.1234329023922,0.1399999999987125,0.5986781527148204,8.937032349326763,10.376691998213253,10.656398405088709,6.117664942545247e-05,600.0,880.7665796276057,600.9420393332123,177.95211142369322,114.77003874091301,265.68360220313747,229.9242057144644,222.8166456728245,107.22075187628938,107.72657332963911,107.22075187628938,189.8459068014243,0.6302766233350965,1.008193886381137,2286.0431262266075
30,conservative,2060,321.3765137903132,True,96.56064,241.4016,0.4888888888888889,2344.995193567703,4.136956653249643,256.8978371786883,0.13999999999840337,0.5995740648340264,8.949075019221954,10.314976844316394,10.673791620461094,6.867523263768698e-05,600.0,862.433408148007,592.177036339849,177.13504196278362,113.25799416917141,262.03771770052504,228.45384292458945,219.69654991881904,106.87159869176108,107.3854722864544,106.87159869176108,188.47277261909522,0.6302766233350965,1.0050648858879012,2278.948230923089
31,conservative,2061,325.704072331395,True,96.56064,241.4016,0.4888888888888889,2317.241575020239,4.1187978014468,257.6411457083362,0.13999999999847337,0.600427207004581,8.960560342690744,10.256087204216911,10.690389882732697,6.691074912460162e-05,600.0,845.1265165733145,583.9268506111317,176.36245078754783,111.8339369473351,258.6045388233389,227.06624359577282,216.75931377985458,106.53999137929324,107.0616870999263,106.53999137929324,187.1775806965588,0.6302766233350965,1.0021018785327465,2272.229719048827
32,conservative,2062,329.960018324043,True,96.56064,241.4016,0.4888888888888889,2291.052537101155,4.1015232981466925,258.3546316324893,0.1399999999997093,0.6012394331218586,8.97151163810297,10.199896144497894,10.706225506825504,2.5940263061460675e-05,600.0,828.7779952184304,576.1561217377681,175.63159036111318,110.49192294229958,255.36973360997604,225.75606822419073,213.99255373806093,106.22505694517783,106.75434590969103,106.22505694517783,185.9552496924091,0.6302766233350965,0.9992950410332293,2265.865316666624
33,conservative,2063,334.14217169275435,True,96.56064,241.4016,0.4888888888888889,2266.2985558931323,4.085073495763727,259.0394987312166,0.13999999999795668,0.6020143652784207,8.981975073356464,10.146221871722402,10.721364013284498,9.2838113375584e-05,600.0,813.3192730728131,568.8247924834662,174.9390951074946,109.22503048303305,252.31628204087656,224.5169183461487,211.38155117996504,105.9252903478465,106.46195222775563,105.9252903478465,184.79970236520302,0.6302766233350965,0.9966321590056505,2259.8273281037796
34,conservative,2064,338.248565034208,True,96.56064,241.4016,0.4888888888888889,2242.9125298818926,4.069417541514219,259.69668867218365,0.13999999999812507,0.6027523532052861,8.991954527047167,10.095002562975019,10.735809888048557,8.493410737458498e-05,600.0,798.6985324507956,561.9102934910374,174.28334755607608,108.02957235421871,249.43548403579774,223.3455735080297,208.91880102858133,105.64042055158954,106.18423060716476,105.64042055158954,183.7078700975584,0.6302766233350965,0.9941075128292323,2254.1027843273127
35,conservative,2065,342.2774428722358,True,96.56064,241.4016,0.4888888888888889,2220.7938486400676,4.054506793967426,260.32739636128923,0.13999999999821405,0.60345589848956,9.001481886950414,10.046095575773323,10.74960825401044,8.247282655964844e-05,600.0,784.8597494174753,555.3812597019895,173.66174203184696,106.90017894384627,246.71424955701863,222.23707977844057,206.59300284840972,105.36939120656487,105.92013105182981,105.36939120656487,182.6750558698909,0.6302766233350965,0.9917115969652277,2248.670131872352
36,conservative,2066,346.22725984103323,True,96.56064,241.4016,0.4888888888888889,2199.86158413963,4.04030186411619,260.93265716112705,0.13999999999824264,0.6041267324856635,9.010579082922314,9.999391121462878,10.76278993819982,8.252024383988928e-05,600.0,771.7537979069326,549.2121486019438,173.07220454266397,105.8325171534702,244.14208719492976,221.18746996673022,204.3951054300311,105.11144777498004,105.66890237190823,105.11144777498004,181.6974978504349,0.6302766233350965,0.9894368585442312,2243.512244881043
37,conservative,2067,350.09667786430396,True,96.56064,241.4016,0.4888888888888889,2180.048057660678,4.02677080681725,261.51323269244114,0.13999999999737925,0.6047662969655443,9.019264185996166,9.954800823326693,10.775380273025373,3.7768851025641086e-05,600.0,759.3366820347836,543.3815551979908,172.5130108571534,104.82295520749699,241.71018973427425,220.1934301312008,202.317505500768,104.86595942261577,105.4299149409188,104.86595942261577,180.77204983739907,0.6302766233350965,0.9872770389811563,2238.6149322383526
38,conservative,2068,353.88456240366537,True,96.56064,241.4016,0.4888888888888889,2161.265946138078,4.013866185578131,262.07064562744654,0.13999999999863144,0.6053767021834073,9.027564541269294,9.91218426498175,10.787418128244695,6.553839660945275e-05,600.0,747.5628629917558,537.8624326506778,171.98186215376813,103.86688392070748,239.40742115527422,219.25065403309947,200.3506233321239,104.63204675189975,105.20229927270319,104.63204675189975,179.89465051456673,0.6302766233350965,0.9852236020574644,2233.9588383778796
39,conservative,2069,357.5899778540019,True,96.56064,241.4016,0.4888888888888889,2143.469422604262,4.001579272097951,262.60377162978324,0.1400000001580325,0.6059605734971025,9.035512271743785,9.871491382401878,10.798949408569971,6.60576057361109e-05,600.0,736.3966054472771,532.6415429942624,171.47757408402975,102.96182766171208,237.2272161377507,218.3568372694935,198.4886993639603,104.40871071522906,104.98505098584806,104.40871071522906,179.06307116688473,0.6302766233350965,0.9832724236264461,2229.5346119463134
40,conservative,2070,361.21218216657013,True,96.56064,241.4016,0.4888888888888889,2126.5919039125506,3.9898403621006495,263.11817045044575,0.1399999999990856,0.6065143975621836,9.043065209401506,9.832606554834799,10.80991227123348,4.434697962742303e-05,600.0,725.8016768369213,527.6941046255207,170.99851018968843,102.10427161321363,235.16273018817412,217.50890665380962,196.7261019843497,104.19704610206499,104.77928125557573,104.19704610206499,178.27451710708564,0.6302766233350965,0.9814170082743958,2225.327524828304
41,nominal,2030,312.9344482485471,True,96.56064,241.4016,0.4888888888888889,2402.661213510495,4.174218773718901,255.393253277555,0.13999999999829843,0.5978267163335649,8.925604383690564,10.4352214648429,10.639902941187989,7.224638166440967e-05,600.0,898.3434462159404,609.3691478196171,178.73414869884363,116.22297056324813,269.18750935239655,231.334254952043,225.81608373602592,107.5534667629953,108.05178591455967,107.5534667629953,191.16337526191288,0.6302766233350965,1.0111842793765655,2292.8237340484357
42,nominal,2031,322.66674649083257,True,96.56064,241.4016,0.4888888888888889,2336.598503472191,4.1314784755516865,257.1213763742121,0.13999999999841345,0.5998313315790113,8.952536608148776,10.297230886081206,10.678793179508038,6.875699994696681e-05,600.0,857.1990105588898,589.6793260417924,176.90150675792557,112.82695209766129,260.9984863223428,228.03412498104987,218.80735624283685,106.77151258158857,107.28772891510876,106.77151258158857,188.0809387658945,0.6302766233350965,1.0041696852057973,2276.9183957955793
43,nominal,2032,332.3954606822468,True,96.56064,241.4016,0.4888888888888889,2276.5157091818414,4.091878645579089,258.7554386418942,0.13999999999813392,0.6016938091613033,8.977644812988958,10.16844291511984,10.715098001152231,9.712690742916962e-05,600.0,819.7033880552517,571.8493079111579,175.2251180976945,109.74775041618179,253.5760499110137,225.02845952804915,212.45869229913154,106.04921328784746,106.58280820696244,106.04921328784746,185.27666600088827,0.6302766233350965,0.9977324270370251,2262.3221460193686
44,nominal,2033,342.1027074770989,True,96.56064,241.4016,0.4888888888888889,2221.7367507665513,4.055144499770641,260.3003253704078,0.13999999999820678,0.6034257961869528,9.001073964692676,10.048189722464905,10.74901732618093,8.274299325540708e-05,600.0,785.4499069112327,555.6593729310254,173.68826862531114,106.94829861654775,246.8301848736567,222.2843466183984,206.6920801546352,105.38097690138389,105.9314179034913,105.38097690138389,182.71908702453825,0.6302766233350965,0.9918138948271854,2248.9020885696846
45,nominal,2034,351.770761094457,True,96.56064,241.4016,0.4888888888888889,2171.6669776797044,4.021021758873199,261.76112020907783,0.13999999999815574,0.6050381613773186,9.02295967464569,9.935826184422623,10.780739137155866,8.963075972985557e-05,600.0,754.0862971948454,540.917802523022,172.27612758498077,104.39621772916445,240.68233218220385,219.77279742225028,201.43952562538541,104.76173229090632,105.32848130911914,104.76173229090632,180.38054727268954,0.6302766233350965,0.986361472177183,2236.538917667051
46,nominal,2035,361.38218207552205,True,96.56064,241.4016,0.4888888888888889,2125.8121790264013,3.989296983297809,263.1420134878307,0.13999999999909854,0.606540137469591,9.043416381034065,9.83080343877108,10.810422090313297,4.317602634613318e-05,600.0,725.311971847676,527.4657515133939,170.9763551333424,102.06467137868833,235.06737824044836,217.46972047053083,196.6446972437126,104.18721847662863,104.76972859268369,104.18721847662863,178.23807968883267,0.6302766233350965,0.9813311715168014,2225.132893088986
47,nominal,2036,370.91994161589054,True,96.56064,241.4016,0.4888888888888889,2083.7190403317113,3.9597615009945892,264.44777934918505,0.1399999999996112,0.6079408413709969,9.062558081407461,9.732559422633408,10.838225353806239,5.986321824433238e-05,600.0,698.8610712856106,515.1589782852257,169.7774853156565,99.92924257764889,229.92614465077165,215.35296133492707,192.25647855715948,103.6533618555123,104.2510892842001,103.6533618555123,176.27062527603664,0.6302766233350965,0.9766815953642431,2214.590147544698
48,nominal,2037,380.3675396150067,True,96.56064,241.4016,0.4888888888888889,2045.0189737674775,3.9322469832081426,265.68203474835235,0.14000000000042973,0.6092477218351028,9.080476938712764,9.640639994680436,10.864277376909584,6.6621023795741e-05,600.0,674.5065547985729,503.8802724962583,168.67021752535064,97.97009111758277,225.21052446584122,213.4045187775839,188.2333175802252,103.15684616601735,103.76924286663446,103.15684616601735,174.46107111799094,0.6302766233350965,0.9723791155030493,2204.834430271193
49,nominal,2038,389.7091147487687,True,96.56064,241.4016,0.4888888888888889,2009.3752488624746,3.906590763655773,266.84878944782884,0.13999999999812937,0.6104678831984525,9.09726156112402,9.55459301795661,10.88870226356935,9.861874931849921e-05,600.0,652.0466337761376,493.523371729894,167.64596201777684,96.16921203598902,220.87693481841632,211.60791331096868,184.53762443163683,102.69457466420614,103.32109652527299,102.69457466420614,172.79379116819294,0.6302766233350965,0.9683923533409213,2195.794591446791
50,nominal,2039,398.9295450753591,True,96.56064,241.4016,0.4888888888888889,1976.5039642826541,3.8826561672100195,267.95121923055297,0.13999999999914395,0.6116076244978198,9.11299003172755,9.47403192072821,10.911609519376553,9.325264094859104e-05,600.0,631.3056537924111,483.99904759308606,166.6974655880709,94.5114540497861,216.88863450978317,209.94924172474796,181.13771032337894,102.26384415058354,102.90394759810407,102.26384415058354,171.2556045442179,0.6302766233350965,0.9646947450443957,2187.4103985411066
51,nominal,2040,408.0145379210378,True,96.56064,241.4016,0.4888888888888889,1946.1465643652568,3.8603114118144526,268.9928938431666,0.13999999999917892,0.6126726546358386,9.12773366712783,9.398579745631425,10.933099405146315,6.138384268854429e-05,600.0,612.1268412203987,475.2263990395241,165.81806419260124,92.98309469688357,213.2124616402879,208.41582602939866,178.00501872773486,101.86222363467753,102.51537162451866,101.86222363467753,169.83452218333167,0.6302766233350965,0.9612616693781826,2179.6260237947645
52,nominal,2041,416.95070805300065,True,96.56064,241.4016,0.4888888888888889,1918.0736148075923,3.839438260734142,269.9769521398292,0.13999999999961413,0.6136685074905316,9.14156170700812,9.327887731544784,10.953269688040507,2.812443223265402e-05,600.0,594.3708992694553,467.1342136774272,165.00180081229328,91.5720042957455,209.81903052048045,206.99638989663302,175.11425076129277,101.48741352279399,102.15307679230976,101.48741352279399,168.51988976161874,0.6302766233350965,0.9580710190978432,2172.391339831599
53,nominal,2042,425.725643421061,True,96.56064,241.4016,0.4888888888888889,1892.075436784268,3.819923305190714,270.90676969712933,0.1399999999995956,0.6146002535185956,9.154538122908619,9.261618330813917,10.972210923419732,2.9731749736609652e-05,600.0,577.912850368097,459.6577028478662,164.2431839881823,90.26715226292434,206.68169288076652,205.6806125752825,172.4424958643213,101.13732222790135,101.81498395484306,101.13732222790135,167.30197764369504,0.6302766233350965,0.9551022676490919,2165.6598034331255
54,nominal,2043,434.32795802938244,True,96.56064,241.4016,0.4888888888888889,1863.924512526564,3.773799740131762,275.5184412195871,0.140000000476471,0.6116023237066712,9.11962395714855,9.183084045126142,10.921276899349184,9.686791190842309e-05,600.0,562.6583317285051,448.92623019092,163.49340840880504,88.8563843480944,204.38611518246864,204.38552573935115,170.6691012144961,102.08287888629819,102.78310710525689,102.08287888629819,166.17720611574512,0.6302766233350965,0.9518723159904396,2158.3360050179117
55,nominal,2044,442.74733177469426,True,96.56064,241.4016,0.4888888888888889,1835.735808217274,3.712160997055479,282.60604231318524,0.13999999999902404,0.6060645904312074,9.053498717845287,9.099674688815032,10.82506322856182,7.547993786562048e-05,600.0,548.6254355326809,436.8879169338126,162.78518308371372,87.44596058614259,202.76534690382937,203.17308772373275,169.58199406851534,103.90557801773859,104.63553225673498,103.90557801773859,165.1736644535603,0.6302766233350965,0.9486216941622564,2150.9653377418445
