,scenario,year,battery_energy_density,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
10,conservative,2040,224.8451003855669,True,96.56064,241.4016,0.4888888888888889,2349.3428809871293,29.999999999999996,7.131470902338906,2.0046594803643885,1.6575429691569104,404.54476708695535,0.33848186283836496,0.045441324005638224,3.000043243312105,6.475059649947969,1.453313744278204,7.3078754214367265,2.5276330717360906e-07,7.921420045074878e-05,600.0,754.1985779262511,362.754174905741,518.9177780019817,113.48125038913275,362.8295348608885,116.39804951466398,321.4809702551346,227.99088036953864,192.07738338651237,227.99088036953864,115.31294137584621,0.2729121403446563,0.009153409031417752,0.7311649009316759,1657.8899341600772
11,conservative,2041,229.86428804438393,True,96.56064,241.4016,0.4888888888888889,2311.848804430588,29.999999999999993,7.029647518979508,1.9880666492139527,1.653908587630703,405.4363755229531,0.33307989917398495,0.04539863632426308,3.000023697327135,6.473536153469174,1.453313443221626,7.305920665233301,3.353142652429142e-08,7.467801476081543e-05,600.0,731.8242109049023,357.4000478814371,511.07573434540996,111.5574529430551,357.1230235876054,115.78084001874569,316.4349724507669,228.1128981764492,191.89944599468654,228.1128981764492,114.38977082504294,0.2729121403446563,0.009153409031417752,0.7272876928664876,1649.0985052830495
12,conservative,2042,234.89063307652265,True,96.56064,241.4016,0.4888888888888889,2276.676653014985,29.999999999999993,6.933013294423208,1.9722079483196016,1.6508437626375192,406.19164150453474,0.32801246715819327,0.04534171047609363,3.0000047520956787,6.4715801821186165,1.4533131632475063,7.303411208180481,3.610196586123493e-10,7.578510303149216e-05,600.0,710.7896765429639,352.3914002416338,503.7482951200643,109.75598657429843,351.7960975443967,115.20897124892437,311.72784718254684,228.26968460135456,191.6612418582598,228.26968460135456,113.5313292330548,0.2729121403446563,0.009153409031417752,0.7236953086695198,1640.9529042124846
13,conservative,2043,239.91936692347736,True,96.56064,241.4016,0.4888888888888889,2243.637056915622,29.999999999999996,6.8417285271395984,1.9571253310232706,1.6485522730122788,406.7563729905829,0.3232522833103419,0.04525769592017595,3.000003832969036,6.469487194242085,1.4533134106738397,7.3007262063596485,4.953537313667766e-08,9.42484225093023e-05,600.0,690.975909303583,347.69307625237184,496.91119128648637,108.06658823585505,346.8029210897093,114.67652655916751,307.31697005171816,228.437617819501,191.30622615934325,228.437617819501,112.72938184925303,0.2729121403446563,0.009153409031417752,0.7203508330549505,1633.3694268746458
14,conservative,2044,244.94571195561613,True,96.56064,241.4016,0.4888888888888889,2212.5780070352175,29.999999999999996,6.7561587709482005,1.9428953343569086,1.6454066620375594,407.53450521718855,0.3187774469011534,0.04523333595394175,3.0000000452105295,6.467623603746502,1.4533133083375827,7.298335700264863,3.21970521355297e-08,2.5638366636537273e-05,600.0,672.275671140714,343.27412465596046,490.5522832535998,106.48099141921617,342.10061416584864,114.17812137311712,303.1619944468876,228.58728781886018,191.20373835637213,228.58728781886018,111.97630917064126,0.2729121403446563,0.009153409031417752,0.7172200059072781,1626.2703896983437
15,conservative,2045,249.96489961443308,True,96.56064,241.4016,0.4888888888888889,2183.323834295057,29.999999999999996,6.674705331531065,1.9292659131395993,1.6418583133029996,408.41526594372675,0.3145626483866325,0.045244314100177714,3.0000000014783317,6.465434716014036,1.4533132987169453,7.295528176614647,3.548656302143627e-08,4.115795275594944e-05,600.0,654.6363232974384,339.1224896641346,484.5816402511794,104.98979652872386,337.6917299755962,113.71379381449128,299.26878238830784,228.76325525687875,191.25014914547245,228.76325525687875,111.27254992916392,0.2729121403446563,0.009153409031417752,0.7143032863971688,1619.6568338364352
16,conservative,2046,254.9721884816858,True,96.56064,241.4016,0.4888888888888889,2155.755356285366,29.999999999999996,6.59710004937895,1.9162028140733107,1.6385257304879282,409.2459223520454,0.3105907165465181,0.045255651425986754,3.000000116897414,6.462929851663886,1.4533132888199385,7.292315711050873,1.7471974089744435e-08,4.6282048228106094e-05,600.0,637.9856537003952,335.2204096697126,478.9695455886335,103.58655041770353,333.55697891883585,113.28100918158101,295.62013518127105,228.9648526586971,191.2980579118089,228.9648526586971,110.61464687385791,0.2729121403446563,0.009153409031417752,0.7115847064759334,1613.4925523167908
17,conservative,2047,259.96288213020193,True,96.56064,241.4016,0.4888888888888889,2129.7491784173194,29.999999999999993,6.523214048053243,1.9036941856134217,1.63501950722212,410.1233963924292,0.30684387329033763,0.045287799319871466,3.0000011029450557,6.46019667031286,1.4533132533634294,7.288810842279412,2.7910827427035656e-08,5.094849928313964e-05,600.0,622.2517298667741,331.54777404400846,473.6921745240903,102.26463780419296,329.6724987033836,112.8767708970489,292.19432696257047,229.18510386859202,191.4338229359337,229.18510386859202,109.99840011253589,0.2729121403446563,0.009153409031417752,0.7090454305396977,1607.7348360897458
18,conservative,2048,264.9323466141448,True,96.56064,241.4016,0.4888888888888889,2105.195288049642,29.999999999999996,6.452155931130999,1.891597307988782,1.6321738429986483,410.8385786481499,0.30330626853334774,0.045294443461715406,3.000000081584409,6.45691917086723,1.4533131994704869,7.284608538185074,5.2064326183653975e-08,5.56208684928308e-05,600.0,607.389263849648,328.0957757995049,468.69953492977845,101.01817141067366,326.03711341904454,112.50078407677505,288.99223300942697,229.44960217093643,191.4620384280276,229.44960217093643,109.42360282634912,0.2729121403446563,0.009153409031417752,0.7066836098323227,1602.3794931677064
19,conservative,2049,269.8760274614728,True,96.56064,241.4016,0.4888888888888889,2081.9932575966573,29.999999999999996,6.384371704788203,1.8799955417319567,1.6302625357822056,411.3196535313481,0.29996343315886254,0.045258861501770394,3.000004378213826,6.453448601719181,1.4533134271547266,7.280159358699794,9.218661389809313e-08,6.34726754263006e-05,600.0,593.3244244844435,324.84159683358973,463.99341155339056,99.84179169927799,322.6171596132368,112.14894794778287,285.9818247122124,229.7301384494199,191.31108358201632,229.7301384494199,108.8843462994938,0.2729121403446563,0.009153409031417752,0.7044736304851108,1597.3684450309927
20,conservative,2050,274.7894660381017,True,96.56064,241.4016,0.4888888888888889,2060.0521031780418,29.999999999999996,6.320513782750331,1.8690093049759369,1.6279726837564295,411.89752266528546,0.29680225865319965,0.045252031154846675,3.0000093262368064,6.450248018233842,1.4533136031935663,7.276056906606581,6.286101772445818e-08,7.762966978632834e-05,600.0,579.9851734004241,321.7616525640285,459.5834342269376,98.73065375675338,319.3756422008265,111.81686230554321,283.1275414170465,229.98926852268124,191.28158044574332,229.98926852268124,108.37419495392848,0.2729121403446563,0.009153409031417752,0.7023876899506669,1592.6386504102384
21,conservative,2051,279.6683151617472,True,96.56064,241.4016,0.4888888888888889,2039.2890308016463,29.999999999999996,6.259885138624221,1.8585271569450676,1.625614178178506,412.49506243167207,0.29381081646181667,0.045256643527597465,3.0000097444949922,6.447074356751858,1.4533136107773117,7.271989543071856,5.847059725283543e-09,9.827271309858507e-05,600.0,567.3377724231066,318.8496360497316,455.4311770344095,97.68035855385754,316.31231748800144,111.50444276760119,280.43068801501653,230.2466153096088,191.30102373025017,230.2466153096088,107.8931512800085,0.2729121403446563,0.009153409031417752,0.7004252021439403,1588.1887803788159
22,conservative,2052,284.50835385341065,True,96.56064,241.4016,0.4888888888888889,2019.6416885967387,29.999999999999996,6.202674598294862,1.848589327654193,1.6239983378990528,412.9067833871636,0.290980123231314,0.04522648001358641,3.0000003134932416,6.444118824522999,1.4533133198518502,7.268202253494183,8.478185264948479e-09,2.103068492717549e-05,600.0,555.33343277005,316.0924032551711,451.53287126279054,96.68756723119998,313.408511480425,111.20943639831569,277.8736224113463,230.48663003901893,191.17472373600822,230.48663003901893,107.43796054207603,0.2729121403446563,0.009153409031417752,0.6985719532188569,1583.9866055554978
23,conservative,2053,289.3055011257748,True,96.56064,241.4016,0.4888888888888889,2001.0147810892995,29.999999999999996,6.147604633879618,1.8389799442788661,1.6219698222193477,413.4231901553285,0.28829644925462017,0.04522706291785407,3.000000276317162,6.440835543654461,1.4533133184683817,7.263995566321311,1.9639294634998805e-09,2.6379812025350836e-05,600.0,543.9538336250994,313.48830594314023,447.83047721989726,95.74730042927882,310.6762729038639,110.93322192892366,275.470264652525,230.75366376496012,191.17719244133158,230.75366376496012,107.01080876981307,0.2729121403446563,0.009153409031417752,0.6968368868305164,1580.052405354334
24,conservative,2054,294.05582872017504,True,96.56064,241.4016,0.4888888888888889,1983.3567688187904,29.999999999999996,6.095151794134804,1.8297871318839347,1.6200728051474502,413.9072900298741,0.28575236897765643,0.04522669894233824,3.000000248614563,6.437550245313865,1.4533133176247799,7.259786912845887,2.4158453015843406e-12,2.990431818277055e-05,600.0,533.1499215410532,311.02272458340053,444.33278031094443,94.85681086747678,308.09185066362016,110.67299542829575,273.1976561611367,231.02128696722966,191.17565742823973,231.02128696722966,106.60757256737847,0.2729121403446563,0.009153409031417752,0.6952022505495039,1576.34592678452
