,success,mission_range,cruise_speed,mission_time,Weight|takeoff,Wing|area,Wing|aspect_ratio,LiftRotor|radius,Propeller|radius,Propeller|Cruise|RPM,Aero|Cruise|CL,Propeller|Cruise|CT/sigma,Propeller|Cruise|J,LiftRotor|HoverClimb|T_to_P,Propeller|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,LiftRotor|clearance_constraint,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|Propeller|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|f_total_non_hub_non_wing,Aero|Cruise|Cd0_wing,Aero|Cruise|f_total,Aero|Cruise|total_drag
0,True,10.0,319.99999999999994,0.12013888888888889,1812.3640270891417,19.92044094383604,5.347248848931633,1.30850449731812,1.5665608711582628,572.4001142050811,0.2237881414276833,0.0356896206189771,2.9738683975653233,4.963435098011494,1.0938929502431258,5.430955306288239,-0.08623163946948864,4.411771927958186e-05,600.0,372.950718465782,357.4858231288845,395.6558648045706,86.27826280698265,365.14308967497755,194.0069906828231,333.70998744745583,412.80722377513,269.77294413899006,412.80722377513,101.4425954226927,0.2729121403446563,0.009153409031417752,0.5220147638674408,2079.901718502737
1,True,20.0,319.99999999999994,0.15138888888888888,1847.0786853209008,19.02402453677335,6.2517429036191405,1.4144101812035461,1.5818651335458578,577.596417111842,0.23882158852274182,0.03301363487178777,2.9186014100807607,5.280871974438515,1.0911602660009818,5.81508947327436,-0.006380201386988915,6.33860772838502e-05,600.0,384.90421058315064,352.27809433938864,421.8911100873669,88.01323184836403,349.7677456036586,190.45542405373737,317.63547127003153,360.0700038893129,259.08586489691623,360.0700038893129,104.69394527861697,0.2729121403446563,0.009153409031417752,0.511178373810721,2036.7254946458552
2,True,30.0,319.9999999999999,0.18263888888888893,1890.008109814682,18.89944968804619,6.280683391408366,1.4119333014991156,1.5895021201152897,580.7809545796841,0.24598299922971523,0.03215957996710997,2.888652197024526,5.218000594703254,1.0898543730929127,5.738601579777128,-0.011138209753726258,7.32765170245421e-05,600.0,412.2766586617977,360.841564822445,426.7349727551664,90.16347374565824,362.20925534834413,191.45769410684483,329.3499441527852,369.73247585855444,257.64386796016584,369.73247585855444,112.13925115600897,0.2729121403446563,0.009153409031417752,0.5132534515352937,2044.9933790508665
3,True,40.0,319.9999999999999,0.21388888888888893,1931.0359095021167,18.742908350432565,6.322472345683247,1.412069396028531,1.580109660802911,578.3020754739201,0.25342178865074577,0.033326910876407795,2.918278616969783,5.167952676993416,1.0913354348336701,5.677858844992819,-0.0016010027701103269,5.803120813211012e-05,600.0,438.5289461723041,368.619522387931,431.6717737314706,92.22328503215554,373.6558808091766,191.84786375495852,340.0993159956866,377.68571850325986,261.6022686593427,377.68571850325986,119.2798733588667,0.2729121403446563,0.009153409031417752,0.5149983145491371,2051.945564759481
4,True,50.0,319.9999999999999,0.24513888888888893,1975.4642071566966,18.590833587316926,6.36583858262645,1.4112066382396433,1.589263360371584,582.8449964767091,0.2613730978727837,0.03219075512802902,2.8788549829591403,5.112097446354365,1.0896192070041646,5.610218215780496,-8.760991931922035e-12,5.516639229164464e-05,600.0,466.54485132450606,377.4592259542687,437.00849208028336,94.45906520581981,386.4292940201045,192.93356652747414,352.1189606493531,386.8478951266855,259.65192035576587,386.8478951266855,126.90019956026565,0.2729121403446563,0.009153409031417752,0.5170983192065421,2060.3127673716076
5,True,60.0,319.99999999999994,0.2763888888888889,2021.8452910418448,18.51094198874164,6.307798721668049,1.399648396971413,1.6011717939334638,588.2704571942077,0.26866431430195925,0.030888128311020703,2.8310905654198315,5.020866145606886,1.087417116068643,5.500076328235445,-5.679012815562601e-12,6.189916062806887e-05,600.0,497.2459693924161,388.1350605155925,439.6732639621377,96.79886477366023,402.68854663869126,194.6986671970513,367.603133189699,402.4966898138133,257.62263592113163,402.4966898138133,135.25090367473717,0.2729121403446563,0.009153409031417752,0.520774519122118,2074.960120380014
6,True,70.0,319.99999999999994,0.3076388888888889,2066.610290683099,18.45072457072252,6.266277201140229,1.3912320982908055,1.594636187140053,586.653052459501,0.27550897131712576,0.03179235336081481,2.8505310907510477,4.943889456932602,1.0886000732507273,5.407468785459481,8.686384944667225e-12,5.760120927461173e-05,600.0,526.8079014848751,398.0792492418541,442.66809203637314,99.06263746604847,418.01304594000993,195.85073116678362,382.1770171360306,416.40094242863984,261.55984068070194,416.40094242863984,143.291749203886,0.2729121403446563,0.009153409031417752,0.52442590925101,2089.5086219352975
7,True,80.0,319.99999999999994,0.3388888888888889,2112.0550953703782,18.375821949123424,6.2494672774318065,1.385492434697324,1.586360918949366,584.4964981105765,0.28271513078120597,0.032920522453408145,2.8759730797076113,4.876726331800237,1.0900030520392268,5.326908819733982,7.702283255639486e-12,5.4175352640270414e-05,600.0,556.3560245672554,407.9362597551308,446.4039247482093,101.36624669057673,433.088705756986,196.91218424207057,396.48793828535094,429.09081669037465,266.0706910394346,429.09081669037465,151.32883868229348,0.2729121403446563,0.009153409031417752,0.5279476815044035,2103.540677480509
8,True,90.0,319.9999999999999,0.37013888888888896,2158.390223460909,18.291473813533393,6.251254562793203,1.3818358278980913,1.578231412737922,582.4750738935537,0.2902497463982008,0.03406061181244239,2.900819484704706,4.817047846544171,1.09129034683312,5.255513936429161,2.604139126560767e-12,5.229690817298229e-05,600.0,586.1188292504787,417.8230176388397,450.7350272839641,103.72058094775221,448.07323743096583,197.97543373861407,410.6906098183461,440.82819306428917,270.58953022138735,440.82819306428917,159.4243215561302,0.2729121403446563,0.009153409031417752,0.5314252679015224,2117.3966800771054
9,True,100.0,319.99999999999994,0.4013888888888889,2205.5964527406295,18.20233096783152,6.26890026064919,1.3800872522266447,1.5705955905039293,580.688135353537,0.2980503466578323,0.03516990344805914,2.9238925307462162,4.764159767655625,1.0924206133561367,5.192389259694311,2.611244553918368e-13,5.16685179404708e-05,600.0,616.1425604931428,427.7430823291658,455.59308249779554,106.12491550218456,462.9560216923565,199.06111802302158,424.77486614138763,451.6117784932616,275.00989238058634,451.6117784932616,167.59077645413484,0.2729121403446563,0.009153409031417752,0.5348929930602809,2131.213391818287
10,True,110.0,319.99999999999994,0.4326388888888889,2253.6319059544903,18.11156103437328,6.3007901069604015,1.3801505955517352,1.5635762363552723,579.1602697081765,0.3060678284714159,0.03622856968847707,2.9447668079373885,4.717649259069197,1.0933919611507452,5.136989899007381,2.540190280342358e-13,5.2074272607286005e-05,600.0,646.4392298322996,437.6825239580213,460.94001003134935,108.57735838341213,477.7023009122847,200.1754572249977,438.7067037819091,461.40502776595775,279.2860999990627,461.40502776595775,175.8314705143855,0.2729121403446563,0.009153409031417752,0.5383655841079138,2145.0494910774696
11,True,120.0,319.9999999999998,0.46388888888888913,2302.440618774625,18.021352395871904,6.346089656578238,1.3819872876600585,1.5571991485742176,577.8873304572895,0.31426183542238545,0.03722705768136874,2.9633394422006667,4.677298374072913,1.0942162123920798,5.089012936695264,2.0037305148434825e-12,5.334460849471298e-05,600.0,676.9974771776613,447.6155220924993,466.7596480070052,111.07527523680929,492.258657591198,201.3169269995941,452.4336344622851,470.14588181257506,283.3973995723981,470.14588181257506,184.14331379232385,0.2729121403446563,0.009153409031417752,0.5418436911375658,2158.9075680684596
12,True,130.0,319.99999999999994,0.4951388888888889,2351.959724056628,17.933378132354125,6.404411547660584,1.385593167891553,1.5514598248606648,576.859143751996,0.32259553939203955,0.0381590167819438,2.9796030989729796,4.64299826271183,1.0949074847504847,5.048292601967181,4.851230528402084e-12,5.532980520900782e-05,600.0,707.7920871889247,457.5097193165792,473.049706605475,113.61564934636513,506.56054363520747,202.48049700589652,465.8921163048541,477.7610144851578,287.32955032189227,477.7610144851578,192.51944771538754,0.2729121403446563,0.009153409031417752,0.5453197239440994,2172.75738058012
13,True,140.0,319.9999999999999,0.526388888888889,2402.1261029613133,17.849167811572613,6.475538129736415,1.3909788947738775,1.546353552235512,576.0688557744592,0.33103080742980895,0.03901794756447288,2.993543266517794,4.614679550658564,1.0954780645117579,5.0147162611203,6.055600465515454e-12,5.787765136993281e-05,600.0,738.7922108067644,467.33105795106167,479.81502236770865,116.19541957206283,520.5401754534623,203.66033882970248,479.0153575757191,484.18018922624685,291.0672170326812,484.18018922624685,200.9514813394399,0.2729121403446563,0.009153409031417752,0.5487831032553453,2186.556776842245
14,True,150.0,319.9999999999998,0.5576388888888892,2453.1622579533573,17.770489310708104,6.558384509947862,1.3980534753632659,1.5432265982759412,576.0106127301901,0.3395607401590277,0.03959256449835403,2.9999122202847244,4.591715155868338,1.0957673815610862,4.987516806125643,-2.687627898012579e-12,6.037677130117365e-05,600.0,770.1437854642373,477.1371904643171,487.0628184146045,118.82623385931296,534.2583707132071,204.8975585623799,491.86044946062054,489.47554865456186,294.10099269892817,489.47554865456186,209.47910964627255,0.2729121403446563,0.009153409031417752,0.5522627299977928,2200.420908936412
15,True,160.0,319.9999999999998,0.5888888888888892,2504.974278587308,17.699338698666367,6.652814919266064,1.406865249179538,1.541746233580062,576.5777528953458,0.3481262838554951,0.03991691100804451,2.99983905487287,4.574189491425391,1.0958346029987347,4.966776215995957,-2.240874152903416e-11,6.308013781093874e-05,600.0,801.7945683607276,486.8822808913777,494.80189089376177,121.50348074197743,547.632380180804,206.17737770693202,504.3461129816579,493.5720523057059,296.5247632056565,493.5720523057059,218.08812259411786,0.2729121403446563,0.009153409031417752,0.555746332129192,2214.3008804644146
