,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
10,110.0,233.16363613830669,0.5606605674483655,1610.0862298078987,2.627080656015255,527.2710182170306,0.1400000007589111,0.4453363560412556,7.144546005276145,12.000000040398731,8.180080296767311,6.15330110774976e-05,600.0,466.0055193018212,308.45537712205424,159.39462726361987,76.23855041840112,225.35878817476618,134.52473041785888,196.8301253038053,181.96363859401964,182.422041556225,181.96363859401964,126.75350125009535,0.024897999764856682,1141.9388654989184
11,120.0,233.73604089823016,0.6022885320883242,1662.1196196650296,2.6418917965612536,529.719221313345,0.14000000440271615,0.44189852484331726,7.081207880017014,12.000000043118634,8.096412308116863,3.6058694785219516e-05,600.0,502.9800416057744,319.1422484642049,161.19378060155896,78.8095538827314,234.722613405474,138.86483518439485,205.29088149311664,185.74387999114438,186.20195009528865,185.74387999114438,136.8105713167706,0.025032662071960282,1166.8053186303384
12,130.0,234.29599381956282,0.6437425928754634,1717.7077101816792,2.660886904095363,530.8304910321424,0.13999999999860038,0.43889577303556526,7.024409086910726,11.999999999712681,8.021590943683087,3.588177452447548e-05,600.0,542.2948964664303,330.76777267856465,163.08588295554438,81.56514822091495,244.53412221996768,143.50204424824875,214.13554022401937,189.22509103608212,189.68249290954796,189.22509103608212,147.50421183886903,0.025136362818121143,1194.2491413990592
13,140.0,234.87092764408527,0.6849609587882798,1777.2995441357282,2.683917444034041,530.6850680985741,0.14001904484989408,0.4363363373280768,6.973137951760229,11.998804358821971,7.954219407989879,7.456021244686963e-05,600.0,584.2482587368805,343.4291689199471,165.08417194705413,84.52930970628672,254.8780128015515,148.48869785161133,223.44110125381513,192.44410554030534,192.90070372062706,192.44410554030534,158.9155263764315,0.025211878927743785,1224.6500055142387
14,150.0,235.41276630664066,0.7260675871953991,1840.761039946236,2.7075969613697426,530.6947374195149,0.13999999995862772,0.43353076786688133,6.920228055345308,11.999999999229729,7.884860954539682,9.173593801888404e-05,600.0,628.9342699506757,356.93929505786247,167.1998192311028,87.69723359456782,265.99716443223275,153.768131020459,233.45510473287726,195.84462996115462,196.29999690654978,195.84462996115462,171.0701214265838,0.025292254244702345,1256.1038304689891
15,160.0,235.97676359980366,0.7669217492401151,1909.098119952586,2.735412920525856,529.5085647936322,0.14000000046569885,0.4311327211183804,6.872159180000176,12.000000002209276,7.821994334013204,8.027562942133784e-05,600.0,676.8444243543851,371.69585985463874,169.4454850521646,91.12131035821189,277.80178979389376,159.46972939258302,244.06794973643142,199.005350009074,199.4593789910627,199.005350009074,184.10168342439272,0.025345801319125373,1290.9227035892086
16,170.0,236.54877688995322,0.8075567350519113,1982.6714110981582,2.7664120946157995,527.57855146947,0.13999999999648405,0.4289163663004139,6.8265522381340125,11.999999999848429,7.762475286469685,3.3930953227580666e-05,600.0,728.2768545520523,387.7428256691344,171.83529037494029,94.82226553020513,290.4352507584571,165.60843860006017,255.41742007913848,202.068810548096,202.52129993077978,202.068810548096,198.09130443815823,0.025382992475019676,1328.7030369131908
17,180.0,237.13202571257878,0.8479597038035013,2062.053371659701,2.800362664453464,525.0587809865839,0.13999999999392893,0.4268171629285367,6.782426647147985,11.999999999739986,7.705007325689885,5.840923237404807e-05,600.0,783.6368797232725,405.2056427317352,174.38654346630622,98.83194833168872,304.02884969302187,172.23193025491287,267.62510202741055,205.09432057302158,205.5450887540101,205.09432057302158,213.1492312847301,0.025407768465892974,1369.5738245580471
18,190.0,237.72926984440412,0.8881173563146991,2147.985210719066,2.8374604097008804,521.9557864887032,0.1399999999902081,0.424825594449464,6.739584382869303,11.999999999635927,7.649321159047027,7.648946605130297e-05,600.0,843.4118767977074,424.27142368032867,177.11925253181886,103.19140353484678,318.71182089192644,179.40204014694822,280.8072985899663,208.09131540308658,208.54018250650145,208.09131540308658,229.40803048897638,0.02542030849321905,1413.8902338708422
19,200.0,238.34280996707105,0.928016362579543,2241.265002485397,2.87659084334032,518.7510377809862,0.140000008187247,0.422741387891296,6.6951813335639745,12.00000006358455,7.591720611521494,3.649702484216833e-05,600.0,908.187734466553,445.062148626074,180.0636725006752,107.94540561533874,334.7579237696805,187.18500554126902,295.2249058117293,211.26099078390217,211.70780269291242,211.26099078390217,247.02706377490242,0.02543355302302989,1461.4275026202836
20,210.0,238.97450688333822,0.9676437098059044,2342.921896277612,2.91957855557595,514.8707114537776,0.14000000186471084,0.4207856540641782,6.652264296107779,12.000000018799902,7.536157868527948,3.3547087837480896e-05,600.0,978.5934531475301,467.93379770748805,183.23730775821514,113.15154567958629,352.1991598632738,195.66707023622516,310.8907665087514,214.38765355098067,214.83221484694752,214.38765355098067,266.17741925612813,0.0254322300395946,1513.3447181468107
21,220.0,239.63177443723853,1.0069641337793351,2454.3927370501206,2.969401581385605,509.43134015570735,0.13999999999079812,0.41930857052302534,6.615530750831162,11.999999999694852,7.4886862404073185,6.90496983671345e-05,600.0,1055.4216639778344,493.4295017561858,186.6601402612979,118.88974066961703,371.0046600179065,204.9688016369422,327.7467713638145,217.11432369328756,217.55641020536427,217.11432369328756,287.074692601971,0.025392348453582528,1571.5908482723253
