Unnamed: 0,mission_range,cruise_speed,mission_time,Weight|takeoff,LiftRotor|radius,LiftRotor|Cruise|RPM,LiftRotor|Cruise|CT/sigma,LiftRotor|Cruise|mu,LiftRotor|HoverClimb|T_to_P,LiftRotor|Cruise|T_to_P,LiftRotor|HoverDescent|T_to_P,Weight|residual,Weight|payload,Weight|battery,Weight|propulsion,Weight|structure,Weight|equipment,Power|segment_1,Power|segment_3,Power|segment_5,DiskLoading|LiftRotor|segment_1,DiskLoading|LiftRotor|segment_3,DiskLoading|LiftRotor|segment_5,Energy|entire_mission,Aero|Cruise|Cd0,Aero|Cruise|total_drag
23,10.0,300.0,0.1222222222222222,1379.8720685910955,2.0105585738165286,834.6093252717407,0.1399999999959976,0.471599855687822,6.045933773275332,7.590772803685592,6.762480816966267,5.286074025574491e-05,600.0,316.06373085555384,244.60824547117065,154.2430512950733,64.96431150849756,228.2314230252578,182.79711635832717,204.04820448867807,266.2487967552878,267.7087834233904,266.2487967552878,85.96933479271065,0.0321684401623656,1430.5924071327097
24,10.0,310.0,0.1211469534050179,1412.4172270169047,1.9930911373248392,859.4815824335814,0.1399999999961961,0.4771183492159619,5.9373020907267415,7.159535176461488,6.626045031189668,3.365903248163119e-05,600.0,339.4664182750951,250.72884648412088,155.6798785700476,66.54788532814025,237.8887254571244,198.48098289079843,213.16142893211116,277.32625050625074,278.9909786065965,277.32625050625074,92.33486577082589,0.0328119432738232,1531.1565600711542
25,10.0,320.0,0.1201388888888888,1447.8842640376272,1.9774125488405356,884.2977288766918,0.139999999998078,0.4822239782620531,5.83079662806384,6.762549235304427,6.492905617385753,2.6963600491979853e-05,600.0,364.862685370505,257.51929124146693,157.22993416090873,68.27754591344367,248.31671491831952,215.5250083281658,222.9948114694128,288.81621109317445,290.706194384156,288.81621109317445,99.24265042077737,0.0334660732943008,1637.9823963593954
26,20.0,80.0,0.3388888888888889,1372.349014759968,2.2751429109617543,868.3593924881623,0.0780107864347652,0.1074070895033559,6.758082820028007,11.999987858847987,7.673352021344288,7.055530532840154e-05,600.0,306.6875825209734,248.7235913130223,152.34749050427394,64.59875014224895,203.06780063318027,114.3672030979685,178.84609111410833,206.78998491617045,206.77864769349392,206.78998491617045,83.41902244570477,0.0300137556321822,121.54234836076338
27,20.0,90.0,0.3111111111111111,1348.4141494824448,2.2525313529669884,915.8769528340398,0.0717133148699221,0.1157111919113999,6.751054471433706,11.999998939403932,7.66421928606827,2.2521929347873756e-05,600.0,289.93621622455214,243.50504926639007,151.5406845757373,63.43694514324885,199.73385716084815,112.37511308830464,175.93626945585203,207.28310321792108,207.276662533669,207.28310321792108,78.86265081307818,0.0298970100359207,150.19808968971105
28,20.0,100.0,0.2888888888888888,1330.8539463022275,2.3727309608105753,889.8971663103322,0.0608989850162599,0.125612643033687,7.103843058556111,12.007797080357845,8.126284576411795,6.201857533115796e-08,600.0,273.7509567836932,244.2487569808493,150.26820711448286,62.58577638791289,187.34281364779048,110.84452916726624,163.7715162185316,184.3807988341654,184.3832033000799,184.3807988341654,74.46026024516455,0.0279460877463276,192.321552661452
29,20.0,110.0,0.2707070707070707,1340.8188812856922,2.041816164526795,1098.5537233859052,0.0734207697526457,0.1300683851505046,6.2077406926368885,11.408460939934058,6.96691171599853,5.64573194821736e-05,600.0,288.39659267006954,236.89780998606795,152.46332703734623,63.068665400795496,215.99144482243935,117.54250372224328,192.4552708493048,250.85290319845456,250.85887406237015,250.85290319845456,78.44387320625891,0.0329413076829096,203.12782809083433
30,20.0,120.0,0.2555555555555555,1303.1089266017343,2.22381989777455,976.9719132098014,0.064122605674669,0.1464810616113802,6.776223555316483,11.999940248101517,7.69693785242768,7.461870912613006e-05,600.0,257.8059984237094,234.12703547435223,149.92421842847668,61.243036063047285,192.30607077290747,108.61469687902958,169.30225390747083,205.52458796529484,205.5460813409545,205.52458796529484,70.12323157124897,0.0293617125283078,255.5954048337365
31,20.0,130.0,0.2427350427350427,1293.082346657552,2.2189378977593206,980.2284624692248,0.0637699765484113,0.1584968306603454,6.7860782418261225,12.000002208147752,7.709758675687415,3.807691144915936e-05,600.0,250.66457918814976,232.10914763970075,149.55636077107712,60.75842970781606,190.54928348565363,107.786420971288,167.72021032710967,204.8416084799197,204.87823742646145,204.8416084799197,68.18076553917672,0.0291944883934165,296.95306530135736
32,20.0,140.0,0.2317460317460317,1284.6899053934817,2.2064314260788715,982.315285052656,0.0645355987227756,0.1712762299669626,6.771892114439989,12.000000436082924,7.691304522527182,1.8031755605027956e-05,600.0,244.85855914678297,230.18332918604207,149.29070434308642,60.35306633609815,189.70915125096033,107.0965634912643,167.03147062123637,205.82576231136784,205.881192599493,205.82576231136784,66.60152808792496,0.0291674932549655,340.209150241831
33,20.0,150.0,0.2222222222222222,1277.4618436872524,2.216502775354902,965.9000700603112,0.0651818417143354,0.1857588647396579,6.815629890260727,12.000000057318408,7.7482395449407395,3.847162312410465e-05,600.0,239.37622437761175,229.1321888443891,148.9554977523676,60.004135262611626,187.4312226831296,106.5066694349582,164.8712376892605,202.8120095447066,202.8907466653806,202.8120095447066,65.1103330307104,0.0288287664455066,389.5427092531425
34,20.0,160.0,0.2138888888888888,1271.2888418574855,2.220976251577354,947.4215253099834,0.0668898913911762,0.2015716169458266,6.842063483353166,12.000000023911088,7.782704215020918,4.792675754303804e-05,600.0,234.7610669478324,228.12399609749383,148.69057847855296,59.70627741821323,185.80488838645664,106.00718698976796,163.3479580791275,201.0197347783923,201.1265827026122,201.0197347783923,63.855010209810395,0.0285928492838679,441.3622384792402
35,20.0,170.0,0.2065359477124183,1271.514032154539,1.9501458533954532,1107.2081306645234,0.0824099030169619,0.2087095762766716,6.101927587792834,12.000097611257202,6.833060143042461,1.4777446396005526e-05,600.0,239.3377931387878,222.228823500793,150.234118708349,59.71714095103897,208.37907593303092,106.02674885737363,186.0826636290062,260.7769847618324,260.9196471888249,260.7769847618324,65.09987973375027,0.0332617948433011,446.87664188051406
36,20.0,180.0,0.2,1261.1279056896308,2.2058674612688116,908.9123579662852,0.0741194807524144,0.2379091495406402,6.8252957155611735,12.000000000802268,7.760837224978757,4.067131326231664e-05,600.0,227.7257013085079,225.8265107508529,148.36579292926712,59.21627810747127,184.77263964026525,105.19781238904535,162.4989507099323,202.15411991853944,202.3344684814938,202.15411991853944,61.94139075591413,0.0285147976704998,549.5207260763598
37,20.0,190.0,0.1941520467836257,1256.9992664771396,2.1866878461533954,887.854113951854,0.0801924871000691,0.2592812560079434,6.7831760003207515,12.000000197262722,7.705982298030284,4.454271595874672e-05,600.0,225.13813470447883,224.5383575779531,148.29881997380414,59.017280187942966,185.31131529208457,104.87614829269,163.11992655348294,205.04242617921196,205.26984151731511,205.04242617921196,61.23757263961824,0.0286690066940361,604.9275638975403
38,20.0,200.0,0.1888888888888888,1253.2531451299794,2.1999261693348324,838.9920673784354,0.0874266019423844,0.2870027617422073,6.827885003058797,11.999999999508129,7.764212843765759,6.340571446138119e-05,600.0,222.09402591190087,224.2457426116504,148.08456941836693,58.836769958587965,183.54924615287743,104.5934281609046,161.4140635178843,201.97837849631503,202.26008198372048,201.97837849631503,60.40957504803703,0.0283496843055817,670.8638248508223
39,20.0,210.0,0.1841269841269841,1249.9589048351422,2.197120062449442,791.0714757542053,0.0986137312327254,0.3199163846384115,6.828121107033974,11.999999999228375,7.764520669153891,9.196027913004916e-05,600.0,219.73308584423168,223.5890186527915,147.9683161028717,58.678073827476894,183.06044741173375,104.35101236376204,160.9833958972965,201.96236389787305,202.30707933239705,201.96236389787305,59.767399349631006,0.0282785446464942,735.890450896092
40,20.0,220.0,0.1797979797979798,1247.040464766522,2.2070975199090728,723.4378327525785,0.1155698619390288,0.3646887257259237,6.862135304431539,12.000005767921662,7.808902094531165,3.377174051636828e-05,600.0,217.327117399162,223.3776988577656,147.80394727368284,58.53751258175545,181.72775811651343,104.14671508366276,159.69472400478247,199.6732056870348,200.08969981071883,199.6732056870348,59.112975932572056,0.0280276033180181,807.7636636809345
41,20.0,230.0,0.1758454106280193,1248.4345309334406,2.295770943287952,607.9819663601924,0.1400161630299949,0.4358886274082605,7.097643701238768,11.871371604664567,8.118099999575698,6.47214620569519e-05,600.0,215.9129741212508,226.48326818030165,147.44168206078257,58.60465153611828,175.89422398246737,105.45490852850232,153.7840789099286,184.75276752963765,185.2470652034161,184.75276752963765,58.72832896098022,0.0267458688224817,911.5477758623084
42,20.0,240.0,0.1722222222222222,1266.2002778900448,2.1693551126707407,685.819725458053,0.1400006481636788,0.42665359011732,6.714736765585784,11.121313709268684,7.617074012283357,6.079554923854774e-05,600.0,231.9779875589584,226.0175757234947,148.75166850379145,59.460843253871886,188.5703523598342,114.1853558914339,166.23184648700533,209.85696857367125,210.4485554282406,209.85696857367125,63.09801261603667,0.0286157184091871,948.196570112191
43,20.0,250.0,0.1688888888888889,1287.064717463377,2.141697269172676,709.5515360151644,0.1400000024604106,0.4349557449512729,6.59234226982862,10.413783118306451,7.45875974793176,6.687610685057306e-05,600.0,247.59848760912817,229.28036353793408,149.726296167636,60.46774792997027,195.23633100088367,123.99770509762504,172.55747080743114,218.86005761371536,219.55673172011,218.86005761371536,67.34678862968286,0.0291740606472392,1022.3580202791134
44,20.0,260.0,0.1658119658119658,1309.9799031579537,2.115302027145555,733.9579298945133,0.1399999999955449,0.442598038955609,6.470571486644156,9.76197183679876,7.302117165810561,3.6820543860042975e-05,600.0,264.59530278166636,233.03036838713075,150.78497888404104,61.575321098511814,202.4519636112313,134.68408304726648,179.3972725186396,228.35059724921103,229.16579724137193,228.35059724921103,71.96992235661325,0.0297591027473157,1100.3256668707786
45,20.0,270.0,0.1629629629629629,1335.0750112652563,2.0906908793874504,758.6571522042192,0.1399999999942496,0.4497079574423537,6.350900940853982,9.161996004980812,7.149006946724636,4.792812262620397e-05,600.0,283.0557646694155,237.30605247802268,151.92983332415224,62.79028380765036,210.2182074163692,146.3127796597379,186.74971520022507,238.23650429444513,239.1847338318024,238.23650429444513,76.99116799008101,0.030361719336003,1182.6152708080176
46,20.0,280.0,0.1603174603174603,1362.5177615248317,2.0679248750203816,783.5517525919446,0.1399999999956557,0.4563208274898903,6.233496240220492,8.609997513927707,6.9995867316863345,5.1629738405130894e-05,600.0,303.09571702864764,242.14116284208816,153.16675775303233,64.12130928472801,218.58002459894587,158.9620020321978,194.6568867211643,248.5163392295863,249.6132197132275,248.5163392295863,82.44203503179214,0.0309798942482576,1269.624960811501
47,20.0,290.0,0.1578544061302682,1392.4920211100418,2.047028989561872,808.5616061372885,0.1399999999957463,0.4624644302198133,6.118416993716691,8.102201663389067,6.8538779020959275,5.5182738606123983e-05,600.0,324.84666527053685,247.57243856040117,154.5023865865702,65.57795920103844,227.5902447544948,172.71939269203557,203.16848957642145,259.1952385186505,260.45752641417954,259.1952385186505,88.35829295358602,0.0316120754587264,1361.7799500314431
48,20.0,300.0,0.1555555555555555,1425.207194479111,2.0280378600617146,833.5948241247852,0.1399999999953393,0.4681670826288024,6.005724704879327,7.634994951051656,6.711904728854017,7.696782928456982e-05,600.0,348.4580215835874,253.64259521411896,155.9441911544614,67.1711596580424,237.30811259483923,187.6840841419917,212.34020029400048,270.2764334781138,271.72201725429096,270.2764334781138,94.78058187073576,0.0322564659309557,1459.5579855728058
49,20.0,310.0,0.1534050179211469,1460.9121056844406,2.0109940229212415,858.5519055543092,0.1399999999957979,0.4734554791127197,5.895458038062046,7.204988482990389,6.573663420760353,5.951051274886665e-05,600.0,374.10183383771744,260.40305890938345,157.5010220565328,68.91390518652736,247.80298600253823,203.9693391864449,222.23713204888455,281.7635550579063,283.41143385845527,281.7635550579063,101.75569880385912,0.0329111455805677,1563.5000179216236
50,20.0,320.0,0.1513888888888888,1499.876308785478,1.995937160759072,883.3287585732805,0.1399999999962289,0.4783556710364125,5.787646629032263,6.809023311232106,6.4391400264886345,5.3945493723566865e-05,600.0,401.9705170278441,267.9103396441807,159.18241620986865,70.82038066319416,259.15132780597355,221.70185290972984,232.93115270291528,293.6594676980473,295.52972036068655,293.6594676980473,109.3359806315736,0.033574084771729,1674.2018251536556
51,30.0,80.0,0.4638888888888889,1491.9362890740106,2.337348029925307,839.7756039120354,0.0814053725807316,0.1081074159165415,6.6711633997920865,11.999973815220004,7.560612372952196,9.0899558440092e-05,600.0,391.4952467708733,273.44019962835824,156.57888290561962,70.43149389515189,223.6395962240272,124.33308898411605,197.33008590829976,213.00303949080865,212.99087718391704,213.00303949080865,106.48670712167753,0.0300420381771599,128.40031176716838
52,30.0,90.0,0.4222222222222222,1449.76794325171,2.309105425156329,891.8048906241141,0.0736404767806854,0.1159233764957635,6.683899385339163,11.999938163166169,7.5771039160793485,7.6285095090477e-05,600.0,361.7938747983281,264.4790320127708,155.13424789134348,68.36952268317377,216.90451331923273,120.82206150367276,191.33536497700155,212.0768476086848,212.06962742576545,212.0768476086848,98.40793394514525,0.0298759702649106,157.7264411974259
53,30.0,100.0,0.3888888888888889,1417.7716974063803,2.293742306850257,924.7470621156724,0.0687905555384692,0.1250433065075082,6.710167974785359,11.999855878083212,7.611148611517341,8.653558201224902e-05,600.0,339.0673754042563,257.9099209335516,153.9949513044277,66.80875221446775,211.28706505320105,118.1601732769224,186.27565559040332,210.1838497693858,210.18351289540772,210.1838497693858,92.22632610995772,0.029633317313293,190.580940204567
54,30.0,110.0,0.3616161616161616,1392.6727651622564,2.2785249006241757,947.090078704618,0.0661632970873233,0.1351938204743128,6.7235280810242015,11.999999995936228,7.62847918915231,2.9732040530511892e-05,600.0,321.29961679557084,252.6787394719681,153.11310990074915,65.5867517034352,207.1342230417381,116.0720075429306,182.5623077195564,209.22993228451904,209.23866030380896,209.22993228451904,87.39349576839525,0.0294637431253759,226.25114812662363
55,30.0,120.0,0.3388888888888889,1372.4878239764046,2.2680973569608507,959.4957996321938,0.064709199750963,0.1462382530715603,6.739493167239038,12.000068072083913,7.649202713148718,9.376289011656965e-05,600.0,306.93858961399815,248.5436562359964,152.39040150731864,64.60549349510599,203.64852221352876,114.39555697006736,179.4288732363106,208.09775993189257,208.11828040868133,208.09775993189257,83.48729637500749,0.0292828488489995,265.1606937287776
56,30.0,130.0,0.3196581196581196,1355.830414580305,2.254866092012675,967.0578312546876,0.0644227245132555,0.1580969486107657,6.740993839113701,12.000001351382563,7.651151437525177,8.933881211598314e-05,600.0,295.22704057964785,245.0000353555563,151.81606042925543,63.79673013692607,201.1321248675949,113.01591894904908,177.20606181320844,207.99176973217467,208.0272131048725,207.99176973217467,80.30175503766422,0.0291857960967734,306.5559176793323
57,30.0,140.0,0.3031746031746032,1341.931087672153,2.251239255460368,963.9346708197417,0.0645966428698502,0.1710693486436793,6.761892422961965,12.000000085881338,7.678303493675432,5.600470291785192e-05,600.0,285.24047651720645,242.27978226285296,151.29573038750786,63.12258213357927,198.45495960794003,111.8676270071114,174.7692167648091,206.52336749322893,206.5775468484937,206.52336749322893,77.58540961268015,0.0289856179542092,351.95884584085525
58,30.0,150.0,0.2888888888888888,1330.1370622840695,2.2446048437613055,957.2410326284264,0.0657059211412192,0.1850950122921325,6.770536105793422,11.99998931740199,7.689541170511832,7.569989115758126e-05,600.0,276.85190198806765,239.87104321283456,150.87176784625075,62.55104980535537,196.45963650439677,110.8969896084369,172.9800299899471,205.9201723364889,205.99732079460983,205.9201723364889,75.3037173407544,0.0288569763942278,399.8739176285426
59,30.0,160.0,0.2763888888888889,1320.0224558751788,2.239179932600894,944.7888615611153,0.067596695495792,0.2004940759664149,6.778800332089427,12.000000539713607,7.700289650952702,3.189878640106261e-05,600.0,269.63958198060084,237.82141052961697,150.50583998423028,62.06127128179229,194.7280331634003,110.0686436479851,171.4250392791214,205.3457045429591,205.4507072917143,205.3457045429591,73.34196629872343,0.0287342088581507,450.8448778157068
60,30.0,170.0,0.265359477124183,1311.2853092415685,2.2248910151990793,932.5165535325472,0.0707273768035125,0.2171801729163112,6.7605813162439174,12.000000016220852,7.676599306183692,8.044556767813777e-05,600.0,263.6248754500592,235.77435283596515,150.23864243281312,61.638469377416186,193.96043740955992,109.35742739090604,170.8159117000278,206.61507310196168,206.75346385520623,206.61507310196168,71.7059661224161,0.0287607510218509,502.9507885189941
61,30.0,180.0,0.2555555555555555,1303.577218252791,2.228726412748887,903.6605408842494,0.0743745096959871,0.2368428968216103,6.788211114288343,12.000000016639705,7.71253427375143,7.024315861385931e-05,600.0,257.9388013894925,234.46376877732123,149.91735129489325,61.26567791025833,192.0354562204058,108.73627685280483,169.0206061954681,204.69419761728648,204.87215345426944,204.69419761728648,70.15935397794195,0.0285383498556931,561.432218477199
62,30.0,190.0,0.2467836257309941,1296.826265368954,2.2243038805999213,873.5554321788084,0.0798267659188487,0.2590716133011598,6.791825902650918,11.999997778469988,7.717238968401702,7.989079047894941e-05,600.0,253.1256660941768,233.09449371031127,149.67570204680925,60.93934168248384,190.9392678723979,108.19786636947178,168.0427767856898,204.44469642801184,204.6691426494347,204.44469642801184,68.85018117761608,0.0284512153825438,621.163900043305
63,30.0,200.0,0.2388888888888889,1290.8492741007965,2.2202107380902567,835.9324215279252,0.0874371506815092,0.2854302514600342,6.794600591101263,11.999999999375888,7.720850787831698,7.167182223259249e-05,600.0,248.85843133413584,231.8864685788759,149.46229335938384,60.650546749628546,189.9816268510901,107.72780158591011,167.19002990385664,204.25346242255503,204.53206011045717,204.25346242255503,67.68949332288493,0.028371589828954,683.8203252252342
64,30.0,210.0,0.2317460317460317,1285.528344677212,2.2163139308698288,789.218225910789,0.0984091049706523,0.3179017650063088,6.796431002287612,11.999999999327956,7.723233689101155,7.303306093414533e-05,600.0,245.05624299704095,230.81379889426003,149.2732956629144,60.39355306126785,189.14756057179363,107.31668904977394,166.44949465808855,204.12744247556617,204.4686388200391,204.12744247556617,66.65529809519515,0.0282998435751481,749.3679604697655
